Org. nr.,Navn ER,Navn GD,Overordnet enhet ER,Overordnet enhet GD,Antall ansatte ER,Antall ansatte GD,Differanse antall ansatte,Dataset ER,Sektorkode ER,Sektor ER,Aktivitet ER,Forretningsadresse - Kommune ER,Postadresse - Kommune ER,Organisasjonsform ER,NACE 1 ER,NACE 1 - Bransje ER,NACE 2 ER,NACE 2 - Bransje ER,NACE 3 ER,NACE 3 - Bransje ER,Organisasjonsform - Kode ER,Beliggenhetsadresse - Kommune ER,firfirmaid GD,Bedriftsstatus GD,Organisasjonsform GD,konsernopporgnr GD,Navn på overliggende enhet GD,Orgnr til toppenhet GD,Fylkesnavn GD,fylkesnavn GD,kommune_id GD,Kommunenummer GD,kommunenavn GD,Kommunenavn GD,Intervallkode antall ansatte GD,Omsetning i hele tusen GD,Driftsresultat i hele tusen GD,Dato for etablering GD,Sektorkode fra SSB GD,Privat eller offentlig GD,NACE-kategori (Første siffer) GD,Nacetittel1 GD,Bransjegruppe 1 GD,NACE-kategori (To første siffer) GD,NACE-kategori (Tre første siffer) GD,NACE-kategori (Fire første siffer) GD,NACE-kode (numerisk) GD,Y (UTM33) GD,X (UTM33) GD,load_date GD,Lon GD,Lat GD,Kode GD
974164221,Dameco a/s,Dameco A/S,936209017,936209017,9.0,9.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,33.12,Reparasjon og vedlikehold av maskiner,,,,,BEDR,Skien,14578252.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1985-01-01,,,3.0,Reparasjon og vedlikehold av maskiner,Industri,33.0,33.1,33.12,33.12,6569242.93,192681.8099999996,2025-12-05 03:21:50,"9,623633544090163","59,15085788264359",33120.0
974165236,Ng kiwi Vestfold Telemark as avd 552 gulset,Ng Kiwi Vestfold Telemark AS,984981384,984981384,16.0,16.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,13027059.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,15-19,0.0,0.0,1985-01-01,,,4.0,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,Varehandel,47.0,47.1,47.11,47.11,6576764.449999999,189947.83000000007,2025-12-05 03:21:50,"9,565356233163559","59,216117183208695",47110.0
974166992,Ng kiwi Vestfold Telemark as avd 428 kalstad,Ng Kiwi Vestfold Telemark AS,984981384,984981384,22.0,22.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Kragerø,13249758.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4014.0,4014.0,Kragerø,KRAGERØ,20-24,0.0,0.0,1995-02-23,,,4.0,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,Varehandel,47.0,47.1,47.11,47.11,6539431.640000001,175879.25,2025-12-05 03:21:50,"9,375076737293476","58,87196683831535",47110.0
974168138,Misjon uten grenser,Misjon Uten Grenser,971467134,971467134,19.0,19.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,94.91,Aktiviteter i religiøse organisasjoner,,,,,BEDR,Porsgrunn,14578315.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,15-19,0.0,0.0,1982-10-07,,,9.0,Aktiviteter i religiøse organisasjoner,Annen tjenesteyting,94.0,94.9,94.91,94.91,6565985.41,197147.5499999998,2025-12-05 03:21:50,"9,705880849032622","59,124931688394234",94910.0
974168847,Geberit as avd Porsgrunn,Geberit AS,887046492,887046492,10.0,10.0,0.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,46.83,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",,,,,BEDR,Porsgrunn,14578328.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,10-14,0.0,0.0,1986-05-01,,,4.0,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",Varehandel,46.0,46.8,46.83,46.83,6567367.67,193022.29000000004,2025-12-05 03:21:50,"9,632192548355695","59,134336960353075",46830.0
974168898,Hjartdal og gransherad rekneskapskontor as avd sauland,Hjartdal og Gransherad Rekneskapskontor AS,971220988,971220988,8.0,8.0,0.0,Underenhet,,,,,Hjartdal,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Hjartdal,14578329.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4024.0,4024.0,Hjartdal,HJARTDAL,5-9,0.0,0.0,1986-01-01,,,6.0,Regnskapsføring og bokføring,"Faglig, vitenskapelig og teknisk tjenesteyting",69.0,69.2,69.2,69.202,6623870.619999999,158860.33999999985,2025-12-05 03:21:50,"8,948910901814802","59,612964686196435",69202.0
974172801,Dento AS,Dento AS,943159904,943159904,8.0,8.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,86.23,Tannlegetjenester,,,,,BEDR,Porsgrunn,14578385.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1995-02-23,,,8.0,Tannlegetjenester,Helse- og sosialtjenester,86.0,86.2,86.23,86.23,6568297.449999999,194460.1600000001,2025-12-05 03:21:50,"9,655909350786821","59,1436849906661",86230.0
974173433,Geiteryggen cafe AS,Geiteryggen Cafe AS,966733918,966733918,14.0,14.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Skien,14578398.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,10-14,0.0,0.0,1987-03-29,,,5.0,Drift av restauranter,Overnattings- og serveringsvirksomhet,56.0,56.1,56.11,56.11,6573210.289999999,189910.50999999972,2025-12-05 03:21:50,"9,569765863787303","59,18431569295925",56110.0
974174553,Cafe osebro AS,Cafe Osebro AS,975360040,975360040,28.0,28.0,0.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Porsgrunn,14578422.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,25-29,0.0,0.0,1987-02-15,,,5.0,Drift av restauranter,Overnattings- og serveringsvirksomhet,56.0,56.1,56.11,56.11,6568385.4,194499.25,2025-12-05 03:21:50,"9,65646672260559","59,14449945257017",56110.0
974179660,Rjukan hytteby AS,Rjukan Hytteby AS,940109981,940109981,22.0,22.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,55.2,Drift av vandrerhjem og ferieleiligheter,,,,,BEDR,Tinn,14578511.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4026.0,4026.0,Tinn,TINN,20-24,0.0,0.0,1995-02-23,,,5.0,Drift av vandrerhjem og ferieleiligheter,Overnattings- og serveringsvirksomhet,55.0,55.2,55.2,55.2,6655186.210000001,142401.84999999963,2025-12-05 03:21:50,"8,605638067620434","59,878671938342805",55200.0
974179822,Team grenland elektro AS,Team Grenland Elektro AS,946186368,946186368,9.0,9.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.21,Elektrisk installasjonsarbeid,,,,,BEDR,Porsgrunn,14578514.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1988-01-27,,,4.0,Elektrisk installasjonsarbeid,Bygge- og anleggsvirksomhet,43.0,43.2,43.21,43.21,6561602.77,195431.59999999963,2025-12-05 03:21:50,"9,68212265358049","59,08451927556147",43210.0
974179830,Haugestøl vvs AS,Haugestøl Vvs AS,980993035,980993035,12.0,12.0,0.0,Underenhet,,,,,Midt-Telemark,Underenhet til næringsdrivende og offentlig forvaltning,43.22,VVS-arbeid,,,,,BEDR,Midt-Telemark,14578515.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4020.0,4020.0,Midt-Telemark,MIDT-TELEMARK,10-14,0.0,0.0,1988-05-24,,,4.0,VVS-arbeid,Bygge- og anleggsvirksomhet,43.0,43.2,43.22,43.22,6600702.130000001,163670.6200000001,2025-12-05 03:21:50,"9,07025100566098","59,40993438823298",43220.0
974182645,Hans olav børte,Hans Olav Børte,924474076,924474076,7.0,7.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,1.24,Dyrking av kjernefrukter og steinfrukter,,,,,BEDR,Nome,14578560.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4018.0,4018.0,Nome,NOME,5-9,0.0,0.0,1995-02-23,,,1.0,Dyrking av kjernefrukter og steinfrukter,"Jordbruk, skogbruk og fiske",12.0,12.4,12.4,1.24,6596034.98,162722.58000000007,2025-12-05 03:21:50,"9,060961665148529","59,36749005492631",1240.0
974183552,Tufte barnehage,Tufte Barnehage,974636247,974636247,13.0,13.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,85.1,Førskoleundervisning og drift av barnehager,,,,,BEDR,Skien,13472116.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,10-14,0.0,0.0,1994-08-01,,,8.0,Førskoleundervisning og drift av barnehager,Undervisning,85.0,85.1,85.1,85.1,6580244.4,191530.6299999999,2025-12-05 03:21:50,"9,588016428213585","59,248382630134564",85100.0
974184982,Vestfold og Telemark idrettskrets avd Vestfold,Vestfold og Telemark Idrettskrets,947975072,947975072,8.0,8.0,0.0,Underenhet,,,,,Sandefjord,Underenhet til næringsdrivende og offentlig forvaltning,93.12,Aktiviteter i idrettslag og -klubber,,,,,BEDR,Porsgrunn,13610688.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1989-01-02,,,9.0,Aktiviteter i idrettslag og -klubber,"Kulturell virksomhet, idrett og fritidsaktiviteter",93.0,93.1,93.12,93.12,6567745.41,195222.3700000001,2025-12-05 03:21:50,"9,669943485454915","59,13929548162977",93120.0
974188589,Nli grenland as avd brevik,NLI Grenland AS,982732662,982732662,72.0,72.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,25.53,Bearbeiding av metaller,,,,,BEDR,Porsgrunn,13875396.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,50-74,0.0,0.0,1989-01-01,,,2.0,Bearbeiding av metaller,Industri,25.0,25.5,25.53,25.53,6558250.93,195535.9299999997,2025-12-05 03:21:50,"9,688579218491727","59,054621821531896",25530.0
974189488,Normisjon region Telemark,Normisjon Region Telemark,971545615,971545615,5.0,5.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,94.91,Aktiviteter i religiøse organisasjoner,,,,,BEDR,Skien,14578669.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1989-01-02,,,9.0,Aktiviteter i religiøse organisasjoner,Annen tjenesteyting,94.0,94.9,94.91,94.91,6575597.1,192100.2000000002,2025-12-05 03:21:50,"9,604540561390634","59,2072477803378",94910.0
974191474,Utdanningsforbundet Telemark,Utdanningsforbundet Telemark,884026172,884026172,7.0,7.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,94.2,Aktiviteter i arbeidstakerorganisasjoner,,,,,BEDR,Porsgrunn,12972226.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,5-9,0.0,0.0,1990-01-02,,,9.0,Aktiviteter i arbeidstakerorganisasjoner,Annen tjenesteyting,94.0,94.2,94.2,94.2,6567727.68,194558.54000000004,2025-12-05 03:21:50,"9,658417277253328","59,13866106204002",94200.0
974193434,Øygarden eidanger truls øygarden,Øygarden Eidanger Truls Øygarden,911589354,911589354,24.0,24.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.3,Detaljhandel med drivstoff til motorvogner,,,,,BEDR,Porsgrunn,14578718.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,20-24,0.0,0.0,1990-06-01,,,4.0,Detaljhandel med drivstoff til motorvogner,Varehandel,47.0,47.3,47.3,47.3,6566006.039999999,196851.8799999999,2025-12-05 03:21:50,"9,700709284134152","59,12490578390353",47300.0
974200783,Rjukan gjestehus,Rjukan Gjestehus,992450789,992450789,5.0,5.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,55.1,Drift av hoteller,,,,,BEDR,Tinn,14578807.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4026.0,4026.0,Tinn,TINN,5-9,0.0,0.0,1991-11-01,,,5.0,Drift av hoteller,Overnattings- og serveringsvirksomhet,55.0,55.1,55.1,55.1,6655086.84,141769.28000000026,2025-12-05 03:21:50,"8,594580325591174","59,87723756903877",55100.0
974201852,Skrapeklev barnehage sa,Skrapeklev Barnehage Sa,954628132,954628132,29.0,29.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,85.1,Førskoleundervisning og drift av barnehager,,,,,BEDR,Porsgrunn,14578827.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,25-29,0.0,0.0,1991-04-01,,,8.0,Førskoleundervisning og drift av barnehager,Undervisning,85.0,85.1,85.1,85.1,6564052.94,194533.73000000045,2025-12-05 03:21:50,"9,663112172929758","59,10578560728062",85100.0
974205955,Motor forum Skien avd verksted,Motor Forum Skien,957290795,957290795,9.0,9.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,95.31,Reparasjon og vedlikehold av motorvogner,,,,,BEDR,Skien,13208090.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1995-02-23,,,9.0,Reparasjon og vedlikehold av motorvogner,Annen tjenesteyting,95.0,95.3,95.31,95.31,6573281.24,191942.4500000002,2025-12-05 03:21:50,"9,605065393758158","59,18642826484128",95310.0
974205963,Motor forum Skien avd salg,Motor Forum Skien,957290795,957290795,8.0,8.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,47.81,Detaljhandel med motorvogner,,,,,BEDR,Skien,13527153.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1995-02-23,,,4.0,Detaljhandel med motorvogner,Varehandel,47.0,47.8,47.81,47.81,6573281.24,191942.4500000002,2025-12-05 03:21:50,"9,605065393758158","59,18642826484128",47810.0
974281996,Aasmundsens bakeri telemarksbakern efft as avd flatdal,Aasmundsens Bakeri Telemarksbakern Efft AS,991589767,991589767,36.0,36.0,0.0,Underenhet,,,,,Lier,Underenhet til næringsdrivende og offentlig forvaltning,10.71,Produksjon av brød og ferske konditorvarer,,,,,BEDR,Seljord,14579171.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4022.0,4022.0,Seljord,SELJORD,30-39,0.0,0.0,1995-03-12,,,1.0,Produksjon av brød og ferske konditorvarer,Industri,10.0,10.7,10.71,10.71,6621601.27,136435.11000000034,2025-12-05 03:21:50,"8,557858693521966","59,573809751540146",10710.0
974284235,Thon hotel høyers,Thon Hotel Høyers,938050732,938050732,46.0,46.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,55.1,Drift av hoteller,,,,,BEDR,Skien,13069127.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,40-49,0.0,0.0,1995-03-12,,,5.0,Drift av hoteller,Overnattings- og serveringsvirksomhet,55.0,55.1,55.1,55.1,6575563.720000001,192492.23000000045,2025-12-05 03:21:50,"9,61142222362098","59,20723353183839",55100.0
974291770,Peab asfalt Norge as avd grenland,Peab Asfalt Norge AS,994628577,994628577,5.0,5.0,0.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,23.99,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,,,,,BEDR,Skien,13666615.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1995-03-12,,,2.0,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,Industri,23.0,23.9,23.99,23.99,6566545.27,188922.21,2025-12-05 03:21:50,"9,56203876755959","59,124008452257556",23990.0
974292912,Bestdrive Norway as avd Skien 5628,Bestdrive Norway AS,966242825,966242825,9.0,9.0,0.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.82,Detaljhandel med deler og utstyr til motorvogner,,,,,BEDR,Skien,13235484.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,5-9,0.0,0.0,1995-03-12,,,4.0,Detaljhandel med deler og utstyr til motorvogner,Varehandel,47.0,47.8,47.82,47.82,6571838.5,191499.6299999999,2025-12-05 03:21:50,"9,599391038888074","59,17320811142358",47820.0
974295024,Aider as avd Skien,Aider AS,922633452,922633452,20.0,20.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Skien,14579392.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,20-24,0.0,0.0,1995-03-12,,,6.0,Regnskapsføring og bokføring,"Faglig, vitenskapelig og teknisk tjenesteyting",69.0,69.2,69.2,69.202,6570916.48,193451.99000000025,2025-12-05 03:21:50,"9,634690112032144","59,16637691104336",69202.0
974295032,Revisjonsselskapet as avd Skien,Revisjonsselskapet AS,974481596,974481596,11.0,11.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.201,Revisjon,,,,,BEDR,Skien,13625425.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,10-14,0.0,0.0,1995-03-12,,,6.0,Revisjon,"Faglig, vitenskapelig og teknisk tjenesteyting",69.0,69.2,69.2,69.201,6570613.529999999,193357.5700000003,2025-12-05 03:21:50,"9,63347144640305","59,16360013532948",69201.0
974296446,Idea kompetanse arbeid og inkludering avd gvarv,Idea Kompetanse Arbeid og Inkludering,825886842,825886842,8.0,8.0,0.0,Underenhet,,,,,Notodden,Underenhet til næringsdrivende og offentlig forvaltning,88.993,Arbeidstrening og varig tilrettelagt arbeid,,,,,BEDR,Midt-Telemark,13897255.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4020.0,4020.0,Midt-Telemark,MIDT-TELEMARK,5-9,0.0,0.0,1995-03-12,,,8.0,Arbeidstrening og varig tilrettelagt arbeid,Helse- og sosialtjenester,88.0,88.9,88.99,88.993,6597439.630000001,168903.46999999974,2025-12-05 03:21:50,"9,166978408753586","59,38493565266562",88993.0
974298929,Beha-hedo marine as avd administrasjon,Beha-Hedo Marine AS,948905299,948905299,14.0,14.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,28.93,"Produksjon av maskiner og utstyr til nærings-, nytelsesmiddel-, drikke- og tobakksindustri",,,,,BEDR,Porsgrunn,13541390.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,10-14,0.0,0.0,1995-03-12,,,2.0,"Produksjon av maskiner og utstyr til nærings-, nytelsesmiddel-, drikke- og tobakksindustri",Industri,28.0,28.9,28.93,28.93,6567367.67,193022.29000000004,2025-12-05 03:21:50,"9,632192548355695","59,134336960353075",28930.0
974305267,Veidekke industri as asf Skien,Veidekke Industri AS Asf Skien,913536770,913536770,23.0,23.0,0.0,Underenhet,,,,,Larvik,Underenhet til næringsdrivende og offentlig forvaltning,23.99,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,,,,,BEDR,Skien,12944048.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,20-24,0.0,0.0,1995-03-12,,,2.0,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,Industri,23.0,23.9,23.99,23.99,6576048.946699999,191291.4106999999,2025-12-05 03:21:50,"9,58979999935729","59,21070000157231",23990.0
974305356,Brubakken as hovedkontor,Brubakken AS Hovedkontor,930730556,930730556,36.0,36.0,0.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,33.12,Reparasjon og vedlikehold av maskiner,,,,,BEDR,Porsgrunn,13625323.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,30-39,0.0,0.0,1995-03-12,,,3.0,Reparasjon og vedlikehold av maskiner,Industri,33.0,33.1,33.12,33.12,6566076.18,196228.75999999972,2025-12-05 03:21:50,"9,689773355622147","59,125088929541334",33120.0
974305402,Isola as fabrikk eidanger,Isola AS Fabrikk Eidanger,928764745,928764745,86.0,86.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,23.99,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,,,,,BEDR,Porsgrunn,13388554.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,75-99,0.0,0.0,1995-03-12,,,2.0,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,Industri,23.0,23.9,23.99,23.99,6565710.539999999,197063.46,2025-12-05 03:21:50,"9,704798482437736","59,12241395347477",23990.0
974305410,Isola as administrasjon,Isola AS Administrasjon,928764745,928764745,46.0,46.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,23.99,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,,,,,BEDR,Porsgrunn,13680930.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,40-49,0.0,0.0,1995-03-12,,,2.0,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,Industri,23.0,23.9,23.99,23.99,6565710.539999999,197063.46,2025-12-05 03:21:50,"9,704798482437736","59,12241395347477",23990.0
974305461,Heidelberg materials sement Norge as sementfabrikk dalen,Heidelberg Materials Sement Norge AS Sementfabrikk Dalen,934949145,934949145,196.0,196.0,0.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,23.51,Produksjon av sement,,,,,BEDR,Porsgrunn,13152591.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4001.0,4001.0,Porsgrunn,PORSGRUNN,175-199,0.0,0.0,1995-03-12,,,2.0,Produksjon av sement,Industri,23.0,23.5,23.51,23.51,6558928.33,195713.1500000004,2025-12-05 03:21:50,"9,690718264606327","59,06080546906323",23510.0
974305836,Løvenskiold-fossum skog ans,Løvenskiold-Fossum Skog ANS,987868821,987868821,14.0,14.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,2.2,Avvirkning,,,,,BEDR,Skien,14579605.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,10-14,0.0,0.0,1995-03-12,,,2.0,Avvirkning,"Jordbruk, skogbruk og fiske",22.0,22.0,22.0,2.2,6579315.119999999,190132.8799999999,2025-12-05 03:21:50,"9,564947054693992","59,23905525426672",2200.0
974305844,Erik tanche nilssen as avd trykkeri Skien,Erik Tanche Nilssen AS,819075832,819075832,47.0,47.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,18.12,Trykking ellers,,,,,BEDR,Skien,13472489.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,40-49,0.0,0.0,1995-03-12,,,1.0,Trykking ellers,Industri,18.0,18.1,18.12,18.12,6572828.0600000005,192133.4000000004,2025-12-05 03:21:50,"9,609032231675386","59,18251496948659",18120.0
974305860,Erik tanche nilssen as avd engros Skien,Erik Tanche Nilssen AS,819075832,819075832,74.0,74.0,0.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,46.49,Engroshandel med andre husholdningsvarer,,,,,BEDR,Skien,13180151.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4003.0,4003.0,Skien,SKIEN,50-74,0.0,0.0,1995-03-12,,,4.0,Engroshandel med andre husholdningsvarer,Varehandel,46.0,46.4,46.49,46.49,6572828.0600000005,192133.4000000004,2025-12-05 03:21:50,"9,609032231675386","59,18251496948659",46490.0
974306301,Fergene Telemark fkf avd Kragerø,Fergene Telemark Fkf,934448960,934448960,62.0,62.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,50.102,Innenriks kystruter med passasjerer,,,,,BEDR,Kragerø,13485826.0,9.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4014.0,4014.0,Kragerø,KRAGERØ,50-74,0.0,0.0,1995-03-12,,,5.0,Innenriks kystruter med passasjerer,Transport og lagring,50.0,50.1,50.1,50.102,6538737.49,178061.78000000026,2025-12-05 03:21:50,"9,413747753221568","58,8674015271521",50102.0
974316056,Ncc industry as avd asfalt lidalen Notodden,NCC Industry AS,984884176,984884176,7.0,7.0,0.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,23.99,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,,,,,BEDR,Notodden,13069134.0,1.0,Underenhet til næringsdrivende og offentlig forvaltning,,,,Telemark,Telemark,4005.0,4005.0,Notodden,NOTODDEN,5-9,0.0,0.0,1995-03-12,,,2.0,Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted,Industri,23.0,23.9,23.99,23.99,6621332.359999999,166081.0599999996,2025-12-05 03:21:50,"9,080189723038037","59,596127927663694",23990.0
