Enhet;År;Kommunenummer;Kommune;Bosetting;Antall
Personer;2018;1638;;Anmodning om bosetting;17
Personer;2018;1638;;Faktisk bosetting;22
Personer;2018;1638;;Vedtak om bosetting;17
Personer;2018;1640;;Anmodning om bosetting;10
Personer;2018;1640;;Faktisk bosetting;8
Personer;2018;1640;;Vedtak om bosetting;10
Personer;2018;1644;;Anmodning om bosetting;.
Personer;2018;1644;;Faktisk bosetting;.
Personer;2018;1644;;Vedtak om bosetting;.
Personer;2018;1648;;Anmodning om bosetting;10
Personer;2018;1648;;Faktisk bosetting;9
Personer;2018;1648;;Vedtak om bosetting;10
Personer;2018;1653;;Anmodning om bosetting;25
Personer;2018;1653;;Faktisk bosetting;22
Personer;2018;1653;;Vedtak om bosetting;25
Personer;2018;1657;;Anmodning om bosetting;10
Personer;2018;1657;;Faktisk bosetting;11
Personer;2018;1657;;Vedtak om bosetting;10
Personer;2018;1662;;Anmodning om bosetting;10
Personer;2018;1662;;Faktisk bosetting;:
Personer;2018;1662;;Vedtak om bosetting;10
Personer;2018;1663;;Anmodning om bosetting;22
Personer;2018;1663;;Faktisk bosetting;22
Personer;2018;1663;;Vedtak om bosetting;22
Personer;2018;1664;;Anmodning om bosetting;.
Personer;2018;1664;;Faktisk bosetting;:
Personer;2018;1664;;Vedtak om bosetting;.
Personer;2018;1665;;Anmodning om bosetting;.
Personer;2018;1665;;Faktisk bosetting;.
Personer;2018;1665;;Vedtak om bosetting;.
Personer;2018;1702;;Anmodning om bosetting;32
Personer;2018;1702;;Faktisk bosetting;28
Personer;2018;1702;;Vedtak om bosetting;32
Personer;2018;1703;;Anmodning om bosetting;23
Personer;2018;1703;;Faktisk bosetting;23
Personer;2018;1703;;Vedtak om bosetting;23
Personer;2018;1711;;Anmodning om bosetting;10
Personer;2018;1711;;Faktisk bosetting;:
Personer;2018;1711;;Vedtak om bosetting;10
Personer;2018;1714;;Anmodning om bosetting;34
Personer;2018;1714;;Faktisk bosetting;25
Personer;2018;1714;;Vedtak om bosetting;26
Personer;2018;1717;;Anmodning om bosetting;.
Personer;2018;1717;;Faktisk bosetting;:
Personer;2018;1717;;Vedtak om bosetting;.
Personer;2018;1718;Leksvik (t.o.m. 2017);Anmodning om bosetting;.
Personer;2018;1718;Leksvik (t.o.m. 2017);Faktisk bosetting;.
Personer;2018;1718;Leksvik (t.o.m. 2017);Vedtak om bosetting;.
Personer;2018;1719;;Anmodning om bosetting;30
Personer;2018;1719;;Faktisk bosetting;24
Personer;2018;1719;;Vedtak om bosetting;30
Personer;2018;1721;;Anmodning om bosetting;17
Personer;2018;1721;;Faktisk bosetting;17
Personer;2018;1721;;Vedtak om bosetting;17
Personer;2018;1724;;Anmodning om bosetting;.
Personer;2018;1724;;Faktisk bosetting;.
Personer;2018;1724;;Vedtak om bosetting;.
Personer;2018;1725;;Anmodning om bosetting;.
Personer;2018;1725;;Faktisk bosetting;.
Personer;2018;1725;;Vedtak om bosetting;.
Personer;2018;1736;;Anmodning om bosetting;.
Personer;2018;1736;;Faktisk bosetting;6
Personer;2018;1736;;Vedtak om bosetting;.
Personer;2018;1738;;Anmodning om bosetting;.
Personer;2018;1738;;Faktisk bosetting;.
Personer;2018;1738;;Vedtak om bosetting;.
Personer;2018;1739;;Anmodning om bosetting;.
Personer;2018;1739;;Faktisk bosetting;.
Personer;2018;1739;;Vedtak om bosetting;.
Personer;2018;1740;;Anmodning om bosetting;.
Personer;2018;1740;;Faktisk bosetting;.
Personer;2018;1740;;Vedtak om bosetting;.
Personer;2018;1742;;Anmodning om bosetting;10
Personer;2018;1742;;Faktisk bosetting;12
Personer;2018;1742;;Vedtak om bosetting;10
Personer;2018;1743;;Anmodning om bosetting;.
Personer;2018;1743;;Faktisk bosetting;.
Personer;2018;1743;;Vedtak om bosetting;.
Personer;2018;1744;;Anmodning om bosetting;10
Personer;2018;1744;;Faktisk bosetting;5
Personer;2018;1744;;Vedtak om bosetting;10
Personer;2018;1748;;Anmodning om bosetting;.
Personer;2018;1748;;Faktisk bosetting;.
Personer;2018;1748;;Vedtak om bosetting;.
Personer;2018;1749;;Anmodning om bosetting;.
Personer;2018;1749;;Faktisk bosetting;.
Personer;2018;1749;;Vedtak om bosetting;.
Personer;2018;1750;;Anmodning om bosetting;10
Personer;2018;1750;;Faktisk bosetting;10
Personer;2018;1750;;Vedtak om bosetting;10
Personer;2018;1751;;Anmodning om bosetting;13
Personer;2018;1751;;Faktisk bosetting;15
Personer;2018;1751;;Vedtak om bosetting;13
Personer;2018;1755;;Anmodning om bosetting;.
Personer;2018;1755;;Faktisk bosetting;.
Personer;2018;1755;;Vedtak om bosetting;.
Personer;2018;1756;;Anmodning om bosetting;10
Personer;2018;1756;;Faktisk bosetting;9
Personer;2018;1756;;Vedtak om bosetting;10
Personer;2018;1804;Bodø;Anmodning om bosetting;90
Personer;2018;1804;Bodø;Faktisk bosetting;79
Personer;2018;1804;Bodø;Vedtak om bosetting;90
Personer;2018;1805;Narvik (t.o.m. 2019);Anmodning om bosetting;25
Personer;2018;1805;Narvik (t.o.m. 2019);Faktisk bosetting;25
Personer;2018;1805;Narvik (t.o.m. 2019);Vedtak om bosetting;25
Personer;2018;1811;Bindal;Anmodning om bosetting;.
Personer;2018;1811;Bindal;Faktisk bosetting;.
Personer;2018;1811;Bindal;Vedtak om bosetting;.
Personer;2018;1812;Sømna;Anmodning om bosetting;.
Personer;2018;1812;Sømna;Faktisk bosetting;.
Personer;2018;1812;Sømna;Vedtak om bosetting;.
Personer;2018;1813;Brønnøy;Anmodning om bosetting;25
Personer;2018;1813;Brønnøy;Faktisk bosetting;18
Personer;2018;1813;Brønnøy;Vedtak om bosetting;25
Personer;2018;1815;Vega;Anmodning om bosetting;.
Personer;2018;1815;Vega;Faktisk bosetting;.
Personer;2018;1815;Vega;Vedtak om bosetting;.
Personer;2018;1816;Vevelstad;Anmodning om bosetting;.
Personer;2018;1816;Vevelstad;Faktisk bosetting;.
Personer;2018;1816;Vevelstad;Vedtak om bosetting;.
Personer;2018;1818;Herøy (Nordland);Anmodning om bosetting;10
Personer;2018;1818;Herøy (Nordland);Faktisk bosetting;10
Personer;2018;1818;Herøy (Nordland);Vedtak om bosetting;10
Personer;2018;1820;Alstahaug;Anmodning om bosetting;20
Personer;2018;1820;Alstahaug;Faktisk bosetting;16
Personer;2018;1820;Alstahaug;Vedtak om bosetting;20
Personer;2018;1822;Leirfjord;Anmodning om bosetting;10
Personer;2018;1822;Leirfjord;Faktisk bosetting;11
Personer;2018;1822;Leirfjord;Vedtak om bosetting;10
Personer;2018;1824;Vefsn;Anmodning om bosetting;27
Personer;2018;1824;Vefsn;Faktisk bosetting;22
Personer;2018;1824;Vefsn;Vedtak om bosetting;27
Personer;2018;1825;Grane;Anmodning om bosetting;.
Personer;2018;1825;Grane;Faktisk bosetting;:
Personer;2018;1825;Grane;Vedtak om bosetting;.
Personer;2018;1826;Hattfjelldal;Anmodning om bosetting;.
Personer;2018;1826;Hattfjelldal;Faktisk bosetting;.
Personer;2018;1826;Hattfjelldal;Vedtak om bosetting;.
Personer;2018;1827;Dønna;Anmodning om bosetting;.
Personer;2018;1827;Dønna;Faktisk bosetting;.
Personer;2018;1827;Dønna;Vedtak om bosetting;.
Personer;2018;1828;Nesna;Anmodning om bosetting;.
Personer;2018;1828;Nesna;Faktisk bosetting;.
Personer;2018;1828;Nesna;Vedtak om bosetting;.
Personer;2018;1832;Hemnes;Anmodning om bosetting;.
Personer;2018;1832;Hemnes;Faktisk bosetting;.
Personer;2018;1832;Hemnes;Vedtak om bosetting;.
Personer;2018;1833;Rana;Anmodning om bosetting;38
Personer;2018;1833;Rana;Faktisk bosetting;29
Personer;2018;1833;Rana;Vedtak om bosetting;38
Personer;2018;1834;Lurøy;Anmodning om bosetting;.
Personer;2018;1834;Lurøy;Faktisk bosetting;.
Personer;2018;1834;Lurøy;Vedtak om bosetting;.
Personer;2018;1835;Træna;Anmodning om bosetting;.
Personer;2018;1835;Træna;Faktisk bosetting;.
Personer;2018;1835;Træna;Vedtak om bosetting;.
Personer;2018;1836;Rødøy;Anmodning om bosetting;.
Personer;2018;1836;Rødøy;Faktisk bosetting;.
Personer;2018;1836;Rødøy;Vedtak om bosetting;.
Personer;2018;1837;Meløy;Anmodning om bosetting;12
Personer;2018;1837;Meløy;Faktisk bosetting;12
Personer;2018;1837;Meløy;Vedtak om bosetting;12
Personer;2018;1838;Gildeskål;Anmodning om bosetting;.
Personer;2018;1838;Gildeskål;Faktisk bosetting;.
Personer;2018;1838;Gildeskål;Vedtak om bosetting;.
Personer;2018;1839;Beiarn;Anmodning om bosetting;.
Personer;2018;1839;Beiarn;Faktisk bosetting;.
Personer;2018;1839;Beiarn;Vedtak om bosetting;.
Personer;2018;1840;Saltdal;Anmodning om bosetting;10
Personer;2018;1840;Saltdal;Faktisk bosetting;6
Personer;2018;1840;Saltdal;Vedtak om bosetting;10
Personer;2018;1841;Fauske;Anmodning om bosetting;15
Personer;2018;1841;Fauske;Faktisk bosetting;14
Personer;2018;1841;Fauske;Vedtak om bosetting;15
Personer;2018;1845;Sørfold;Anmodning om bosetting;.
Personer;2018;1845;Sørfold;Faktisk bosetting;:
Personer;2018;1845;Sørfold;Vedtak om bosetting;.
Personer;2018;1848;Steigen;Anmodning om bosetting;.
Personer;2018;1848;Steigen;Faktisk bosetting;.
Personer;2018;1848;Steigen;Vedtak om bosetting;.
Personer;2018;1849;Hamarøy (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;1849;Hamarøy (t.o.m. 2019);Faktisk bosetting;.
Personer;2018;1849;Hamarøy (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;1850;Tysfjord (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;1850;Tysfjord (t.o.m. 2019);Faktisk bosetting;.
Personer;2018;1850;Tysfjord (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;1851;Lødingen;Anmodning om bosetting;10
Personer;2018;1851;Lødingen;Faktisk bosetting;12
Personer;2018;1851;Lødingen;Vedtak om bosetting;10
Personer;2018;1852;Tjeldsund (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;1852;Tjeldsund (t.o.m. 2019);Faktisk bosetting;.
Personer;2018;1852;Tjeldsund (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;1853;Evenes;Anmodning om bosetting;.
Personer;2018;1853;Evenes;Faktisk bosetting;.
Personer;2018;1853;Evenes;Vedtak om bosetting;.
Personer;2018;1854;Ballangen (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;1854;Ballangen (t.o.m. 2019);Faktisk bosetting;.
Personer;2018;1854;Ballangen (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;1856;Røst;Anmodning om bosetting;.
Personer;2018;1856;Røst;Faktisk bosetting;.
Personer;2018;1856;Røst;Vedtak om bosetting;.
Personer;2018;1857;Værøy;Anmodning om bosetting;.
Personer;2018;1857;Værøy;Faktisk bosetting;.
Personer;2018;1857;Værøy;Vedtak om bosetting;.
Personer;2018;1859;Flakstad;Anmodning om bosetting;.
Personer;2018;1859;Flakstad;Faktisk bosetting;.
Personer;2018;1859;Flakstad;Vedtak om bosetting;.
Personer;2018;1860;Vestvågøy;Anmodning om bosetting;28
Personer;2018;1860;Vestvågøy;Faktisk bosetting;22
Personer;2018;1860;Vestvågøy;Vedtak om bosetting;28
Personer;2018;1865;Vågan;Anmodning om bosetting;25
Personer;2018;1865;Vågan;Faktisk bosetting;23
Personer;2018;1865;Vågan;Vedtak om bosetting;25
Personer;2018;1866;Hadsel;Anmodning om bosetting;25
Personer;2018;1866;Hadsel;Faktisk bosetting;19
Personer;2018;1866;Hadsel;Vedtak om bosetting;25
Personer;2018;1867;Bø (Nordland);Anmodning om bosetting;.
Personer;2018;1867;Bø (Nordland);Faktisk bosetting;.
Personer;2018;1867;Bø (Nordland);Vedtak om bosetting;.
Personer;2018;1868;Øksnes;Anmodning om bosetting;10
Personer;2018;1868;Øksnes;Faktisk bosetting;9
Personer;2018;1868;Øksnes;Vedtak om bosetting;10
Personer;2018;1870;Sortland;Anmodning om bosetting;22
Personer;2018;1870;Sortland;Faktisk bosetting;17
Personer;2018;1870;Sortland;Vedtak om bosetting;22
Personer;2018;1871;Andøy;Anmodning om bosetting;15
Personer;2018;1871;Andøy;Faktisk bosetting;12
Personer;2018;1871;Andøy;Vedtak om bosetting;15
Personer;2018;1874;Moskenes;Anmodning om bosetting;.
Personer;2018;1874;Moskenes;Faktisk bosetting;.
Personer;2018;1874;Moskenes;Vedtak om bosetting;.
Personer;2018;1902;;Anmodning om bosetting;98
Personer;2018;1902;;Faktisk bosetting;86
Personer;2018;1902;;Vedtak om bosetting;98
Personer;2018;1903;;Anmodning om bosetting;49
Personer;2018;1903;;Faktisk bosetting;40
Personer;2018;1903;;Vedtak om bosetting;49
Personer;2018;1911;;Anmodning om bosetting;.
Personer;2018;1911;;Faktisk bosetting;:
Personer;2018;1911;;Vedtak om bosetting;.
Personer;2018;1913;Skånland (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;1913;Skånland (t.o.m. 2019);Faktisk bosetting;6
Personer;2018;1913;Skånland (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;1917;;Anmodning om bosetting;.
Personer;2018;1917;;Faktisk bosetting;:
Personer;2018;1917;;Vedtak om bosetting;.
Personer;2018;1919;;Anmodning om bosetting;.
Personer;2018;1919;;Faktisk bosetting;.
Personer;2018;1919;;Vedtak om bosetting;.
Personer;2018;1920;;Anmodning om bosetting;.
Personer;2018;1920;;Faktisk bosetting;.
Personer;2018;1920;;Vedtak om bosetting;.
Personer;2018;1922;;Anmodning om bosetting;.
Personer;2018;1922;;Faktisk bosetting;:
Personer;2018;1922;;Vedtak om bosetting;.
Personer;2018;1923;;Anmodning om bosetting;10
Personer;2018;1923;;Faktisk bosetting;10
Personer;2018;1923;;Vedtak om bosetting;10
Personer;2018;1924;;Anmodning om bosetting;12
Personer;2018;1924;;Faktisk bosetting;8
Personer;2018;1924;;Vedtak om bosetting;12
Personer;2018;1925;;Anmodning om bosetting;10
Personer;2018;1925;;Faktisk bosetting;8
Personer;2018;1925;;Vedtak om bosetting;10
Personer;2018;1926;;Anmodning om bosetting;.
Personer;2018;1926;;Faktisk bosetting;.
Personer;2018;1926;;Vedtak om bosetting;.
Personer;2018;1927;Tranøy (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;1927;Tranøy (t.o.m. 2019);Faktisk bosetting;.
Personer;2018;1927;Tranøy (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;1928;Torsken (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;1928;Torsken (t.o.m. 2019);Faktisk bosetting;.
Personer;2018;1928;Torsken (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;1929;Berg (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;1929;Berg (t.o.m. 2019);Faktisk bosetting;.
Personer;2018;1929;Berg (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;1931;Lenvik (t.o.m. 2019);Anmodning om bosetting;35
Personer;2018;1931;Lenvik (t.o.m. 2019);Faktisk bosetting;33
Personer;2018;1931;Lenvik (t.o.m. 2019);Vedtak om bosetting;35
Personer;2018;1933;;Anmodning om bosetting;10
Personer;2018;1933;;Faktisk bosetting;10
Personer;2018;1933;;Vedtak om bosetting;10
Personer;2018;1936;;Anmodning om bosetting;.
Personer;2018;1936;;Faktisk bosetting;.
Personer;2018;1936;;Vedtak om bosetting;.
Personer;2018;1938;;Anmodning om bosetting;.
Personer;2018;1938;;Faktisk bosetting;6
Personer;2018;1938;;Vedtak om bosetting;.
Personer;2018;1939;;Anmodning om bosetting;.
Personer;2018;1939;;Faktisk bosetting;6
Personer;2018;1939;;Vedtak om bosetting;.
Personer;2018;1940;;Anmodning om bosetting;.
Personer;2018;1940;;Faktisk bosetting;.
Personer;2018;1940;;Vedtak om bosetting;.
Personer;2018;1941;;Anmodning om bosetting;10
Personer;2018;1941;;Faktisk bosetting;11
Personer;2018;1941;;Vedtak om bosetting;10
Personer;2018;1942;;Anmodning om bosetting;13
Personer;2018;1942;;Faktisk bosetting;13
Personer;2018;1942;;Vedtak om bosetting;13
Personer;2018;1943;;Anmodning om bosetting;.
Personer;2018;1943;;Faktisk bosetting;.
Personer;2018;1943;;Vedtak om bosetting;.
Personer;2018;2002;;Anmodning om bosetting;.
Personer;2018;2002;;Faktisk bosetting;.
Personer;2018;2002;;Vedtak om bosetting;.
Personer;2018;2003;;Anmodning om bosetting;32
Personer;2018;2003;;Faktisk bosetting;35
Personer;2018;2003;;Vedtak om bosetting;32
Personer;2018;2004;Hammerfest (t.o.m. 2019);Anmodning om bosetting;27
Personer;2018;2004;Hammerfest (t.o.m. 2019);Faktisk bosetting;24
Personer;2018;2004;Hammerfest (t.o.m. 2019);Vedtak om bosetting;27
Personer;2018;2011;;Anmodning om bosetting;.
Personer;2018;2011;;Faktisk bosetting;.
Personer;2018;2011;;Vedtak om bosetting;.
Personer;2018;2012;;Anmodning om bosetting;32
Personer;2018;2012;;Faktisk bosetting;30
Personer;2018;2012;;Vedtak om bosetting;32
Personer;2018;2014;;Anmodning om bosetting;.
Personer;2018;2014;;Faktisk bosetting;.
Personer;2018;2014;;Vedtak om bosetting;.
Personer;2018;2015;;Anmodning om bosetting;.
Personer;2018;2015;;Faktisk bosetting;.
Personer;2018;2015;;Vedtak om bosetting;.
Personer;2018;2017;Kvalsund (t.o.m. 2019);Anmodning om bosetting;.
Personer;2018;2017;Kvalsund (t.o.m. 2019);Faktisk bosetting;.
Personer;2018;2017;Kvalsund (t.o.m. 2019);Vedtak om bosetting;.
Personer;2018;2018;;Anmodning om bosetting;.
Personer;2018;2018;;Faktisk bosetting;.
Personer;2018;2018;;Vedtak om bosetting;.
Personer;2018;2019;;Anmodning om bosetting;.
Personer;2018;2019;;Faktisk bosetting;:
Personer;2018;2019;;Vedtak om bosetting;.
Personer;2018;2020;;Anmodning om bosetting;.
Personer;2018;2020;;Faktisk bosetting;.
Personer;2018;2020;;Vedtak om bosetting;.
Personer;2018;2021;;Anmodning om bosetting;.
Personer;2018;2021;;Faktisk bosetting;.
Personer;2018;2021;;Vedtak om bosetting;.
Personer;2018;2022;;Anmodning om bosetting;.
Personer;2018;2022;;Faktisk bosetting;.
Personer;2018;2022;;Vedtak om bosetting;.
Personer;2018;2023;;Anmodning om bosetting;.
Personer;2018;2023;;Faktisk bosetting;.
Personer;2018;2023;;Vedtak om bosetting;.
Personer;2018;2024;;Anmodning om bosetting;.
Personer;2018;2024;;Faktisk bosetting;.
Personer;2018;2024;;Vedtak om bosetting;.
Personer;2018;2025;;Anmodning om bosetting;.
Personer;2018;2025;;Faktisk bosetting;.
Personer;2018;2025;;Vedtak om bosetting;.
Personer;2018;2027;;Anmodning om bosetting;.
Personer;2018;2027;;Faktisk bosetting;:
Personer;2018;2027;;Vedtak om bosetting;.
Personer;2018;2028;;Anmodning om bosetting;.
Personer;2018;2028;;Faktisk bosetting;:
Personer;2018;2028;;Vedtak om bosetting;.
Personer;2018;2030;;Anmodning om bosetting;25
Personer;2018;2030;;Faktisk bosetting;27
Personer;2018;2030;;Vedtak om bosetting;25
Personer;2018;5054;Indre Fosen;Anmodning om bosetting;10
Personer;2018;5054;Indre Fosen;Faktisk bosetting;10
Personer;2018;5054;Indre Fosen;Vedtak om bosetting;10
Personer;2019;0101;;Anmodning om bosetting;12
Personer;2019;0101;;Faktisk bosetting;12
Personer;2019;0101;;Vedtak om bosetting;12
Personer;2019;0104;Moss (t.o.m. 2019);Anmodning om bosetting;36
Personer;2019;0104;Moss (t.o.m. 2019);Faktisk bosetting;35
Personer;2019;0104;Moss (t.o.m. 2019);Vedtak om bosetting;36
Personer;2019;0105;;Anmodning om bosetting;44
Personer;2019;0105;;Faktisk bosetting;34
Personer;2019;0105;;Vedtak om bosetting;44
Personer;2019;0106;;Anmodning om bosetting;60
Personer;2019;0106;;Faktisk bosetting;55
Personer;2019;0106;;Vedtak om bosetting;60
Personer;2019;0111;;Anmodning om bosetting;.
Personer;2019;0111;;Faktisk bosetting;.
Personer;2019;0111;;Vedtak om bosetting;.
Personer;2019;0118;;Anmodning om bosetting;.
Personer;2019;0118;;Faktisk bosetting;.
Personer;2019;0118;;Vedtak om bosetting;.
Personer;2019;0119;;Anmodning om bosetting;.
Personer;2019;0119;;Faktisk bosetting;.
Personer;2019;0119;;Vedtak om bosetting;.
Personer;2019;0121;Rømskog (t.o.m. 2019);Anmodning om bosetting;.
Personer;2019;0121;Rømskog (t.o.m. 2019);Faktisk bosetting;:
Personer;2019;0121;Rømskog (t.o.m. 2019);Vedtak om bosetting;.
Personer;2019;0122;Trøgstad (t.o.m. 2019);Anmodning om bosetting;.
Personer;2019;0122;Trøgstad (t.o.m. 2019);Faktisk bosetting;.
Personer;2019;0122;Trøgstad (t.o.m. 2019);Vedtak om bosetting;.
Personer;2019;0123;Spydeberg (t.o.m. 2019);Anmodning om bosetting;15
Personer;2019;0123;Spydeberg (t.o.m. 2019);Faktisk bosetting;:
Personer;2019;0123;Spydeberg (t.o.m. 2019);Vedtak om bosetting;.
Personer;2019;0124;Askim (t.o.m. 2019);Anmodning om bosetting;10
Personer;2019;0124;Askim (t.o.m. 2019);Faktisk bosetting;:
Personer;2019;0124;Askim (t.o.m. 2019);Vedtak om bosetting;.
Personer;2019;0125;Eidsberg (t.o.m. 2019);Anmodning om bosetting;.
Personer;2019;0125;Eidsberg (t.o.m. 2019);Faktisk bosetting;:
Personer;2019;0125;Eidsberg (t.o.m. 2019);Vedtak om bosetting;.
Personer;2019;0127;;Anmodning om bosetting;10
Personer;2019;0127;;Faktisk bosetting;9
Personer;2019;0127;;Vedtak om bosetting;10
Personer;2019;0128;;Anmodning om bosetting;15
Personer;2019;0128;;Faktisk bosetting;.
Personer;2019;0128;;Vedtak om bosetting;.
Personer;2019;0135;;Anmodning om bosetting;.
Personer;2019;0135;;Faktisk bosetting;.
Personer;2019;0135;;Vedtak om bosetting;.
Personer;2019;0136;Rygge (t.o.m. 2019);Anmodning om bosetting;20
Personer;2019;0136;Rygge (t.o.m. 2019);Faktisk bosetting;20
Personer;2019;0136;Rygge (t.o.m. 2019);Vedtak om bosetting;20
Personer;2019;0137;;Anmodning om bosetting;.
Personer;2019;0137;;Faktisk bosetting;:
Personer;2019;0137;;Vedtak om bosetting;.
Personer;2019;0138;Hobøl (t.o.m. 2019);Anmodning om bosetting;.
Personer;2019;0138;Hobøl (t.o.m. 2019);Faktisk bosetting;.
Personer;2019;0138;Hobøl (t.o.m. 2019);Vedtak om bosetting;.
Personer;2019;0211;;Anmodning om bosetting;15
Personer;2019;0211;;Faktisk bosetting;15
Personer;2019;0211;;Vedtak om bosetting;15
Personer;2019;0213;Ski (t.o.m. 2019);Anmodning om bosetting;30
Personer;2019;0213;Ski (t.o.m. 2019);Faktisk bosetting;25
Personer;2019;0213;Ski (t.o.m. 2019);Vedtak om bosetting;30
Personer;2019;0214;;Anmodning om bosetting;20
Personer;2019;0214;;Faktisk bosetting;10
Personer;2019;0214;;Vedtak om bosetting;10
Personer;2019;0215;;Anmodning om bosetting;15
Personer;2019;0215;;Faktisk bosetting;15
Personer;2019;0215;;Vedtak om bosetting;15
Personer;2019;0216;;Anmodning om bosetting;15
Personer;2019;0216;;Faktisk bosetting;10
Personer;2019;0216;;Vedtak om bosetting;15
Personer;2019;0217;Oppegård (t.o.m. 2019);Anmodning om bosetting;30
Personer;2019;0217;Oppegård (t.o.m. 2019);Faktisk bosetting;23
Personer;2019;0217;Oppegård (t.o.m. 2019);Vedtak om bosetting;30
Personer;2019;0219;;Anmodning om bosetting;65
Personer;2019;0219;;Faktisk bosetting;51
Personer;2019;0219;;Vedtak om bosetting;65
Personer;2019;0220;Asker (t.o.m. 2019);Anmodning om bosetting;40
Personer;2019;0220;Asker (t.o.m. 2019);Faktisk bosetting;37
Personer;2019;0220;Asker (t.o.m. 2019);Vedtak om bosetting;40
Personer;2019;0221;Aurskog-Høland (t.o.m. 2019);Anmodning om bosetting;13
Personer;2019;0221;Aurskog-Høland (t.o.m. 2019);Faktisk bosetting;13
Personer;2019;0221;Aurskog-Høland (t.o.m. 2019);Vedtak om bosetting;13
Personer;2019;0226;Sørum (t.o.m. 2019);Anmodning om bosetting;15
Personer;2019;0226;Sørum (t.o.m. 2019);Faktisk bosetting;14
Personer;2019;0226;Sørum (t.o.m. 2019);Vedtak om bosetting;15
Personer;2019;0227;Fet (t.o.m. 2019);Anmodning om bosetting;15
Personer;2019;0227;Fet (t.o.m. 2019);Faktisk bosetting;15
Personer;2019;0227;Fet (t.o.m. 2019);Vedtak om bosetting;15
Personer;2019;0228;;Anmodning om bosetting;30
Personer;2019;0228;;Faktisk bosetting;30
Personer;2019;0228;;Vedtak om bosetting;30
Personer;2019;0229;;Anmodning om bosetting;.
Personer;2019;0229;;Faktisk bosetting;.
Personer;2019;0229;;Vedtak om bosetting;.
Personer;2019;0230;;Anmodning om bosetting;35
Personer;2019;0230;;Faktisk bosetting;30
Personer;2019;0230;;Vedtak om bosetting;35
Personer;2019;0231;Skedsmo (t.o.m. 2019);Anmodning om bosetting;35
Personer;2019;0231;Skedsmo (t.o.m. 2019);Faktisk bosetting;36
Personer;2019;0231;Skedsmo (t.o.m. 2019);Vedtak om bosetting;35
Personer;2019;0233;;Anmodning om bosetting;22
Personer;2019;0233;;Faktisk bosetting;21
Personer;2019;0233;;Vedtak om bosetting;22
Personer;2019;0234;;Anmodning om bosetting;.
Personer;2019;0234;;Faktisk bosetting;.
Personer;2019;0234;;Vedtak om bosetting;.
Personer;2019;0235;;Anmodning om bosetting;35
Personer;2019;0235;;Faktisk bosetting;28
Personer;2019;0235;;Vedtak om bosetting;30
Personer;2019;0236;;Anmodning om bosetting;15
Personer;2019;0236;;Faktisk bosetting;15
Personer;2019;0236;;Vedtak om bosetting;15
Personer;2019;0237;;Anmodning om bosetting;15
Personer;2019;0237;;Faktisk bosetting;16
Personer;2019;0237;;Vedtak om bosetting;15
Personer;2019;0238;;Anmodning om bosetting;10
Personer;2019;0238;;Faktisk bosetting;10
Personer;2019;0238;;Vedtak om bosetting;10
Personer;2019;0239;;Anmodning om bosetting;.
Personer;2019;0239;;Faktisk bosetting;.
Personer;2019;0239;;Vedtak om bosetting;.
Personer;2019;0301;Oslo;Anmodning om bosetting;250
Personer;2019;0301;Oslo;Faktisk bosetting;234
Personer;2019;0301;Oslo;Vedtak om bosetting;250
Personer;2019;0402;;Anmodning om bosetting;18
Personer;2019;0402;;Faktisk bosetting;16
Personer;2019;0402;;Vedtak om bosetting;18
Personer;2019;0403;;Anmodning om bosetting;32
Personer;2019;0403;;Faktisk bosetting;31
Personer;2019;0403;;Vedtak om bosetting;32
Personer;2019;0412;;Anmodning om bosetting;32
Personer;2019;0412;;Faktisk bosetting;32
Personer;2019;0412;;Vedtak om bosetting;32
Personer;2019;0415;;Anmodning om bosetting;10
Personer;2019;0415;;Faktisk bosetting;10
Personer;2019;0415;;Vedtak om bosetting;10
Personer;2019;0417;;Anmodning om bosetting;26
Personer;2019;0417;;Faktisk bosetting;26
Personer;2019;0417;;Vedtak om bosetting;26
Personer;2019;0418;;Anmodning om bosetting;.
Personer;2019;0418;;Faktisk bosetting;.
Personer;2019;0418;;Vedtak om bosetting;.
Personer;2019;0419;;Anmodning om bosetting;10
Personer;2019;0419;;Faktisk bosetting;10
Personer;2019;0419;;Vedtak om bosetting;10
Personer;2019;0420;;Anmodning om bosetting;.
Personer;2019;0420;;Faktisk bosetting;:
Personer;2019;0420;;Vedtak om bosetting;.
Personer;2019;0423;;Anmodning om bosetting;.
Personer;2019;0423;;Faktisk bosetting;.
