3800_Arealregnskap[Kommune],3800_Arealregnskap[Arealformålsgruppe],3800_Arealregnskap[Arealtype],[SumDekar_sum]
Nome,01 Bolig eller sentrumsformål,Samferdsel,249.08288382368283
Nome,01 Bolig eller sentrumsformål,Skog,1004.2190946141628
Nome,01 Bolig eller sentrumsformål,Åpen fastmark,101.60145194871477
Nome,02 Fritidsbebyggelse,Bebygd,235.19215753104245
Nome,02 Fritidsbebyggelse,Ferskvann,4.138288655200417
Nome,02 Fritidsbebyggelse,Fulldyrka jord,7.232251182693949
Nome,02 Fritidsbebyggelse,Myr,26.300711749669304
Nome,02 Fritidsbebyggelse,Samferdsel,13.123094181031487
Nome,02 Fritidsbebyggelse,Skog,381.42555276118424
Nome,02 Fritidsbebyggelse,Åpen fastmark,11.093641834810738
Nome,03 Tjenesteyting,Bebygd,282.47629161041044
Nome,03 Tjenesteyting,Ferskvann,0.4188155611387009
Nome,03 Tjenesteyting,Fulldyrka jord,19.85187309878916
Nome,03 Tjenesteyting,Innmarksbeite,6.8268176103249445
Nome,03 Tjenesteyting,Samferdsel,28.398565376604207
Nome,03 Tjenesteyting,Skog,57.63903512684404
Nome,03 Tjenesteyting,Åpen fastmark,18.55762658104167
Nome,04 Handel,Bebygd,17.501577856267332
Nome,04 Handel,Samferdsel,2.058526306278016
Nome,04 Handel,Skog,7.1252530653567
Nome,04 Handel,Åpen fastmark,7.414908488514937
Nome,05 Turistformål,Bebygd,48.001526461066995
Nome,05 Turistformål,Ferskvann,0.25488666505503493
Nome,05 Turistformål,Fulldyrka jord,11.831598128579369
Nome,05 Turistformål,Myr,6.010508702674733
Nome,05 Turistformål,Samferdsel,6.457962835871307
Nome,05 Turistformål,Skog,70.33719990020654
Nome,05 Turistformål,Åpen fastmark,47.953454315404755
Nome,06 Næringsvirksomhet,Bebygd,398.40194603230015
Nome,06 Næringsvirksomhet,Ferskvann,19.32230181777929
Nome,06 Næringsvirksomhet,Fulldyrka jord,3.807024107105641
Nome,06 Næringsvirksomhet,Innmarksbeite,7.4626893895897215
Nome,06 Næringsvirksomhet,Myr,3.4258229897522683
Nome,06 Næringsvirksomhet,Samferdsel,56.78043122179412
Nome,06 Næringsvirksomhet,Skog,403.21134115611125
Nome,06 Næringsvirksomhet,Åpen fastmark,43.31195442927034
Nome,07 Råstoffutvinning,Bebygd,194.82432087135066
Nome,07 Råstoffutvinning,Ferskvann,0.3360185607107956
Nome,07 Råstoffutvinning,Fulldyrka jord,574.7919807794186
Nome,07 Råstoffutvinning,Innmarksbeite,15.869694631725269
Nome,07 Råstoffutvinning,Samferdsel,12.656306513022978
Nome,07 Råstoffutvinning,Skog,373.315196062717
Nome,07 Råstoffutvinning,Åpen fastmark,21.421892288070946
Nome,08 Kombinerte formål,Bebygd,178.54726194433053
Nome,08 Kombinerte formål,Ferskvann,2.4988607820873923
Nome,08 Kombinerte formål,Fulldyrka jord,0.09985042852033242
Nome,08 Kombinerte formål,Samferdsel,12.083873228205379
Nome,08 Kombinerte formål,Skog,477.2630594742631
Nome,08 Kombinerte formål,Åpen fastmark,28.96340164325148
Nome,09 Idrettsanlegg,Bebygd,52.81057456336672
Nome,09 Idrettsanlegg,Ferskvann,14.365369629534054
Nome,09 Idrettsanlegg,Fulldyrka jord,5.96903665241651
Nome,09 Idrettsanlegg,Myr,12.122933739141681
Nome,09 Idrettsanlegg,Samferdsel,26.471626280012984
Nome,09 Idrettsanlegg,Skog,310.8513622358187
Nome,09 Idrettsanlegg,Åpen fastmark,504.5361269715421
Nome,10 Andre formål,Bebygd,117.764657686135
Nome,10 Andre formål,Ferskvann,1.0646350429594102
Nome,10 Andre formål,Fulldyrka jord,2.2149114389777957
Nome,10 Andre formål,Samferdsel,9.835430681206578
Nome,10 Andre formål,Skog,82.51743845302256
Nome,10 Andre formål,Åpen fastmark,37.13603492841182
Nome,11 Samferdselsanlegg,Bebygd,152.85102614846778
Nome,11 Samferdselsanlegg,Ferskvann,13.0980119667898
Nome,11 Samferdselsanlegg,Fulldyrka jord,112.17678470777815
Nome,11 Samferdselsanlegg,Innmarksbeite,22.47218500274558
Nome,11 Samferdselsanlegg,Myr,8.090640439259332
Nome,11 Samferdselsanlegg,Overflatedyrka jord,0.12166353435264826
Nome,11 Samferdselsanlegg,Samferdsel,1394.370381044964
Nome,11 Samferdselsanlegg,Skog,842.2741411350122
Nome,11 Samferdselsanlegg,Åpen fastmark,249.2409766006371
Nome,12 Blå/grønnstruktur,Bebygd,125.8024597175694
Nome,12 Blå/grønnstruktur,Ferskvann,33.69127019845459
Nome,12 Blå/grønnstruktur,Fulldyrka jord,51.883169439522426
Nome,12 Blå/grønnstruktur,Innmarksbeite,30.16374017086826
Nome,12 Blå/grønnstruktur,Myr,24.33911825636507
Nome,12 Blå/grønnstruktur,Overflatedyrka jord,0.0593035299832439
Nome,12 Blå/grønnstruktur,Samferdsel,35.133281298327425
Nome,12 Blå/grønnstruktur,Skog,875.9101188660658
Nome,12 Blå/grønnstruktur,Åpen fastmark,135.11989236058835
Nome,14 LNFR,Bebygd,1078.9159386972935
Nome,14 LNFR,Ferskvann,13.277964884147481
Nome,14 LNFR,Fulldyrka jord,13030.99636111896
Nome,14 LNFR,Innmarksbeite,1456.8971155228369
Nome,14 LNFR,Myr,8287.900154559404
Nome,14 LNFR,Overflatedyrka jord,63.923576434012105
Nome,14 LNFR,Samferdsel,2117.993310104888
Nome,14 LNFR,Skog,299651.1693199249
Nome,14 LNFR,Åpen fastmark,4875.155053698446
Nome,15 LNFR spredt,Bebygd,1050.1084309843836
Nome,15 LNFR spredt,Ferskvann,189.37500753101824
Nome,15 LNFR spredt,Fulldyrka jord,12904.1693003413
Nome,15 LNFR spredt,Innmarksbeite,1209.4487865596423
Nome,15 LNFR spredt,Myr,215.11810735583163
Nome,15 LNFR spredt,Overflatedyrka jord,10.992166415540618
Nome,15 LNFR spredt,Samferdsel,772.4085030984102
Nome,15 LNFR spredt,Skog,24311.827371549527
Nome,15 LNFR spredt,Åpen fastmark,439.82251230622626
Nome,16 Havner og småbåthavner,Bebygd,3.018545132434249
Nome,16 Havner og småbåthavner,Ferskvann,57.78206835465791
Nome,16 Havner og småbåthavner,Samferdsel,3.0489839390446107
Nome,16 Havner og småbåthavner,Skog,12.050563204895896
Nome,16 Havner og småbåthavner,Åpen fastmark,10.035273592762568
Nome,"17 Sjø og vassdrag, flerbruk",Bebygd,3.3670090778585635
Nome,"17 Sjø og vassdrag, flerbruk",Ferskvann,44677.20175816027
Nome,"17 Sjø og vassdrag, flerbruk",Innmarksbeite,0.4873102439861412
Nome,"17 Sjø og vassdrag, flerbruk",Myr,3.9254853805292718
Nome,"17 Sjø og vassdrag, flerbruk",Samferdsel,3.1429045407154255
Nome,"17 Sjø og vassdrag, flerbruk",Skog,42.72026018912953
Nome,"17 Sjø og vassdrag, flerbruk",Åpen fastmark,14.469797101450917
Nome,19 Udefinert,Bebygd,6.083414963180913
Nome,19 Udefinert,Ferskvann,0.40406002145555237
Nome,19 Udefinert,Fulldyrka jord,3.027688349575374
Nome,19 Udefinert,Samferdsel,3.3996428643360215
Nome,19 Udefinert,Skog,343.68489970902164
Nome,19 Udefinert,Åpen fastmark,3.4859394148893443
Notodden,01 Bolig eller sentrumsformål,Bebygd,3758.832812314695
Notodden,01 Bolig eller sentrumsformål,Ferskvann,1.7557477919116664
Notodden,01 Bolig eller sentrumsformål,Fulldyrka jord,58.459408981068314
Notodden,01 Bolig eller sentrumsformål,Innmarksbeite,16.559966575328843
Notodden,01 Bolig eller sentrumsformål,Overflatedyrka jord,3.2097437986301225
Notodden,01 Bolig eller sentrumsformål,Samferdsel,246.96132018876918
Notodden,01 Bolig eller sentrumsformål,Skog,785.2870949020461
Notodden,01 Bolig eller sentrumsformål,Åpen fastmark,51.08817625510803
Notodden,02 Fritidsbebyggelse,Bebygd,799.2701557975332
Notodden,02 Fritidsbebyggelse,Ferskvann,22.89851824291517
Notodden,02 Fritidsbebyggelse,Myr,279.8801995641457
Notodden,02 Fritidsbebyggelse,Samferdsel,54.79297664108632
Notodden,02 Fritidsbebyggelse,Skog,6420.181416565438
Notodden,02 Fritidsbebyggelse,Åpen fastmark,266.7024578689125
Notodden,03 Tjenesteyting,Bebygd,394.0958622020305
Notodden,03 Tjenesteyting,Ferskvann,0.07590497804624409
Notodden,03 Tjenesteyting,Fulldyrka jord,7.544329906303138
Notodden,03 Tjenesteyting,Innmarksbeite,2.4087354754379677
Notodden,03 Tjenesteyting,Samferdsel,66.61498864338273
Notodden,03 Tjenesteyting,Skog,95.6590169606437
Notodden,03 Tjenesteyting,Åpen fastmark,16.9325915493309
Notodden,04 Handel,Bebygd,168.40123171544022
Notodden,04 Handel,Ferskvann,1.4044164181816994
Notodden,04 Handel,Fulldyrka jord,1.058063542043938
Notodden,04 Handel,Innmarksbeite,0.010890659382482272
Notodden,04 Handel,Myr,13.657568566768624
Notodden,04 Handel,Samferdsel,9.815948710416077
Notodden,04 Handel,Skog,307.27889789062556
Notodden,04 Handel,Åpen fastmark,8.770019619729338
Notodden,05 Turistformål,Bebygd,30.143002402859317
Notodden,05 Turistformål,Ferskvann,5.3722552991122114
Notodden,05 Turistformål,Fulldyrka jord,26.296474286122656
Notodden,05 Turistformål,Innmarksbeite,11.012519134580886
Notodden,05 Turistformål,Myr,0.04126516009863095
Notodden,05 Turistformål,Overflatedyrka jord,5.296534927638023
Notodden,05 Turistformål,Samferdsel,7.2497920694666185
Notodden,05 Turistformål,Skog,206.59451378126275
Notodden,05 Turistformål,Åpen fastmark,8.66134811335464
Notodden,06 Næringsvirksomhet,Bebygd,562.6817313068965
Notodden,06 Næringsvirksomhet,Ferskvann,9.23424891469951
Notodden,06 Næringsvirksomhet,Fulldyrka jord,0.39750335302857903
Notodden,06 Næringsvirksomhet,Myr,10.495484096136805
Notodden,06 Næringsvirksomhet,Samferdsel,62.566491376670996
Notodden,06 Næringsvirksomhet,Skog,585.5856582147203
Notodden,06 Næringsvirksomhet,Åpen fastmark,36.245485122854745
Notodden,07 Råstoffutvinning,Bebygd,382.97408244595675
Notodden,07 Råstoffutvinning,Ferskvann,6.456260117051089
Notodden,07 Råstoffutvinning,Fulldyrka jord,0.08804246534055754
Notodden,07 Råstoffutvinning,Samferdsel,29.339542472011424
Notodden,07 Råstoffutvinning,Skog,597.814459643503
Notodden,07 Råstoffutvinning,Åpen fastmark,39.20525614629113
Notodden,08 Kombinerte formål,Bebygd,171.5384187889363
Notodden,08 Kombinerte formål,Ferskvann,0.5297045459905612
Notodden,08 Kombinerte formål,Fulldyrka jord,8.855702804452331
Notodden,08 Kombinerte formål,Innmarksbeite,0.052973683246758066
Notodden,08 Kombinerte formål,Myr,0.015979977576694778
Notodden,08 Kombinerte formål,Samferdsel,28.625519435008627
Notodden,08 Kombinerte formål,Skog,30.185682304801055
Notodden,08 Kombinerte formål,Åpen fastmark,3.6197650014715927
Notodden,09 Idrettsanlegg,Bebygd,151.28954601771545
Notodden,09 Idrettsanlegg,Ferskvann,8.799028856042044
Notodden,09 Idrettsanlegg,Fulldyrka jord,31.718813566931466
Notodden,09 Idrettsanlegg,Innmarksbeite,13.845627690371304
Notodden,09 Idrettsanlegg,Myr,79.60833954130878
Notodden,09 Idrettsanlegg,Samferdsel,25.427993352151685
Notodden,09 Idrettsanlegg,Skog,1602.7821113506316
Notodden,09 Idrettsanlegg,Åpen fastmark,293.9567581959473
Notodden,10 Andre formål,Bebygd,179.62437759580098
Notodden,10 Andre formål,Ferskvann,15.330875806969381
Notodden,10 Andre formål,Fulldyrka jord,3.360323935785009
Notodden,10 Andre formål,Innmarksbeite,0.7299064730073187
Notodden,10 Andre formål,Myr,17.39401960055649
Notodden,10 Andre formål,Samferdsel,33.78103360318144
Notodden,10 Andre formål,Skog,282.4969597561515
Notodden,10 Andre formål,Åpen fastmark,45.303567831084884
Notodden,11 Samferdselsanlegg,Bebygd,403.7552917141696
Notodden,11 Samferdselsanlegg,Ferskvann,41.04975407078938
Notodden,11 Samferdselsanlegg,Fulldyrka jord,267.8505093515237
Notodden,11 Samferdselsanlegg,Innmarksbeite,12.456540384063965
Notodden,11 Samferdselsanlegg,Myr,84.92151829121039
Notodden,11 Samferdselsanlegg,Overflatedyrka jord,1.6961536399455408
Notodden,11 Samferdselsanlegg,Samferdsel,2742.815692466287
Notodden,11 Samferdselsanlegg,Skog,2408.8022340550447
Notodden,11 Samferdselsanlegg,Åpen fastmark,183.60880105889407
Notodden,12 Blå/grønnstruktur,Bebygd,354.78967849942734
Notodden,12 Blå/grønnstruktur,Ferskvann,176.35733386635894
Notodden,12 Blå/grønnstruktur,Fulldyrka jord,30.816941708748708
Notodden,12 Blå/grønnstruktur,Innmarksbeite,7.034888205243269
Notodden,12 Blå/grønnstruktur,Myr,389.250926585107
Notodden,12 Blå/grønnstruktur,Samferdsel,124.62948425012826
Notodden,12 Blå/grønnstruktur,Skog,4869.065068951465
Notodden,12 Blå/grønnstruktur,Åpen fastmark,701.3443749193391
Notodden,13 Forsvaret,Bebygd,0.828527720627344
Notodden,13 Forsvaret,Ferskvann,340.88905337904436
Notodden,13 Forsvaret,Myr,376.14091141173986
Notodden,13 Forsvaret,Samferdsel,43.515237212357746
Notodden,13 Forsvaret,Skog,9803.257886765006
Notodden,13 Forsvaret,Åpen fastmark,72.1001767824096
Notodden,14 LNFR,Bebygd,2694.84415074344
Notodden,14 LNFR,Ferskvann,664.2519852232376
Notodden,14 LNFR,Fulldyrka jord,19517.629746354367
Notodden,14 LNFR,Innmarksbeite,1812.3891321927942
Notodden,14 LNFR,Myr,33566.50550279943
Notodden,14 LNFR,Overflatedyrka jord,389.9197749133499
Notodden,14 LNFR,Samferdsel,5174.9135182582
Notodden,14 LNFR,Skog,660439.5515647924
Notodden,14 LNFR,Åpen fastmark,129313.71694806102
Notodden,15 LNFR spredt,Bebygd,1145.8904607449674
Notodden,15 LNFR spredt,Ferskvann,75.26805221227312
Notodden,15 LNFR spredt,Fulldyrka jord,752.2232311148842
Notodden,15 LNFR spredt,Innmarksbeite,289.7325934883397
Notodden,15 LNFR spredt,Myr,308.2379458875479
Notodden,15 LNFR spredt,Overflatedyrka jord,78.78671346051179
Notodden,15 LNFR spredt,Samferdsel,471.4978209886842
Notodden,15 LNFR spredt,Skog,8873.655201639318
Notodden,15 LNFR spredt,Åpen fastmark,582.1404575840071
Notodden,16 Havner og småbåthavner,Bebygd,8.051143251252745
Notodden,16 Havner og småbåthavner,Ferskvann,41.432291134989235
Notodden,16 Havner og småbåthavner,Samferdsel,3.8014097144533214
Notodden,16 Havner og småbåthavner,Skog,7.970058914968833
Notodden,16 Havner og småbåthavner,Åpen fastmark,3.496092113800518
Notodden,"17 Sjø og vassdrag, flerbruk",Bebygd,10.576539801363673
Notodden,"17 Sjø og vassdrag, flerbruk",Ferskvann,73762.79320403222
Notodden,"17 Sjø og vassdrag, flerbruk",Innmarksbeite,0.08453812151918225
Notodden,"17 Sjø og vassdrag, flerbruk",Myr,9.83912585474164
Notodden,"17 Sjø og vassdrag, flerbruk",Samferdsel,2.6307240978312505
Notodden,"17 Sjø og vassdrag, flerbruk",Skog,59.475959792457935
Notodden,"17 Sjø og vassdrag, flerbruk",Åpen fastmark,3.4506761348856863
Notodden,18 Akvakultur,Bebygd,1.3930601085204604
Notodden,18 Akvakultur,Ferskvann,54.26862792223299
Notodden,18 Akvakultur,Samferdsel,0.965113432699727
Notodden,18 Akvakultur,Skog,0.8020809500882433
Notodden,18 Akvakultur,Åpen fastmark,0.34715262334194796
Notodden,19 Udefinert,Bebygd,3.075715038453792
Notodden,19 Udefinert,Ferskvann,0.7677411237693259
Notodden,19 Udefinert,Fulldyrka jord,0.20125230161101454
Notodden,19 Udefinert,Myr,0.009204154249788453
Notodden,19 Udefinert,Samferdsel,1.1118309581581989
Notodden,19 Udefinert,Skog,15.674072948851354
Notodden,19 Udefinert,Åpen fastmark,14.246551653153622
Porsgrunn,01 Bolig eller sentrumsformål,Bebygd,6444.458754313901
Porsgrunn,01 Bolig eller sentrumsformål,Ferskvann,1.030425089249963
Porsgrunn,01 Bolig eller sentrumsformål,Fulldyrka jord,59.74264241375807
Porsgrunn,01 Bolig eller sentrumsformål,Hav,2.2792677635433964
Porsgrunn,01 Bolig eller sentrumsformål,Innmarksbeite,8.68715006893714
Porsgrunn,01 Bolig eller sentrumsformål,Overflatedyrka jord,0.012736212427104772
Porsgrunn,01 Bolig eller sentrumsformål,Samferdsel,260.78152969998285
Porsgrunn,01 Bolig eller sentrumsformål,Skog,714.0580200675532
Porsgrunn,01 Bolig eller sentrumsformål,Åpen fastmark,87.31728951708672
Porsgrunn,02 Fritidsbebyggelse,Bebygd,141.0157731319332
Porsgrunn,02 Fritidsbebyggelse,Ferskvann,0.011356716509159818
Porsgrunn,02 Fritidsbebyggelse,Fulldyrka jord,2.917527760884569
Porsgrunn,02 Fritidsbebyggelse,Hav,1.4917758950858147
Porsgrunn,02 Fritidsbebyggelse,Samferdsel,2.822983603665503
Porsgrunn,02 Fritidsbebyggelse,Skog,88.81716334359851
Porsgrunn,02 Fritidsbebyggelse,Åpen fastmark,7.602320375761634
Porsgrunn,03 Tjenesteyting,Bebygd,626.2171068702944
Porsgrunn,03 Tjenesteyting,Ferskvann,0.3276834750591888
Porsgrunn,03 Tjenesteyting,Fulldyrka jord,1.1301000136054362
Porsgrunn,03 Tjenesteyting,Hav,0.5347880195970083
Porsgrunn,03 Tjenesteyting,Innmarksbeite,2.4114091823237556
Porsgrunn,03 Tjenesteyting,Samferdsel,53.77784378074902
Porsgrunn,03 Tjenesteyting,Skog,71.50120025036264
Porsgrunn,03 Tjenesteyting,Åpen fastmark,28.305342601645556
Porsgrunn,04 Handel,Bebygd,80.07261259559685
Porsgrunn,04 Handel,Hav,0.10033591660664626
Porsgrunn,04 Handel,Samferdsel,4.419138211878764
Porsgrunn,04 Handel,Skog,9.31065564835622
Porsgrunn,04 Handel,Åpen fastmark,0.3889210336566616
Porsgrunn,05 Turistformål,Bebygd,34.43220957433935
Porsgrunn,05 Turistformål,Fulldyrka jord,1.2547942270059065
Porsgrunn,05 Turistformål,Hav,0.07949630375458161
Porsgrunn,05 Turistformål,Samferdsel,3.554302765646408
Porsgrunn,05 Turistformål,Skog,7.229830004089502
Porsgrunn,05 Turistformål,Åpen fastmark,0.828055859599492
Porsgrunn,06 Næringsvirksomhet,Bebygd,2322.3946409041364
Porsgrunn,06 Næringsvirksomhet,Ferskvann,2.4528639399100385
Porsgrunn,06 Næringsvirksomhet,Fulldyrka jord,14.136160424258614
Porsgrunn,06 Næringsvirksomhet,Hav,226.61595797358524
Porsgrunn,06 Næringsvirksomhet,Myr,0.27402321317106654
Porsgrunn,06 Næringsvirksomhet,Samferdsel,210.28404011939233
Porsgrunn,06 Næringsvirksomhet,Skog,131.87976337200894
Porsgrunn,06 Næringsvirksomhet,Åpen fastmark,49.898837663212504
Porsgrunn,07 Råstoffutvinning,Bebygd,328.8446752830798
Porsgrunn,07 Råstoffutvinning,Ferskvann,8.67150026168897
Porsgrunn,07 Råstoffutvinning,Myr,1.4201076868922513
Porsgrunn,07 Råstoffutvinning,Samferdsel,43.12364068384476
Porsgrunn,07 Råstoffutvinning,Skog,487.94385575343256
Porsgrunn,07 Råstoffutvinning,Åpen fastmark,47.025658197588754
Porsgrunn,08 Kombinerte formål,Bebygd,565.1912878703821
Porsgrunn,08 Kombinerte formål,Ferskvann,4.619490126210951
Porsgrunn,08 Kombinerte formål,Fulldyrka jord,24.623112205092863
Porsgrunn,08 Kombinerte formål,Hav,5.08827948272727
Porsgrunn,08 Kombinerte formål,Innmarksbeite,53.86783617006193
Porsgrunn,08 Kombinerte formål,Myr,31.792490502460378
Porsgrunn,08 Kombinerte formål,Samferdsel,71.43042883907381
Porsgrunn,08 Kombinerte formål,Skog,543.9145650786701
Porsgrunn,08 Kombinerte formål,Åpen fastmark,158.44009290718725
Porsgrunn,09 Idrettsanlegg,Bebygd,102.73451965419554
Porsgrunn,09 Idrettsanlegg,Ferskvann,0.6274987008443005
Porsgrunn,09 Idrettsanlegg,Fulldyrka jord,0.02791986719668381
Porsgrunn,09 Idrettsanlegg,Innmarksbeite,0.8338873566559029
Porsgrunn,09 Idrettsanlegg,Samferdsel,7.086171242724466
Porsgrunn,09 Idrettsanlegg,Skog,64.93227903173921
Porsgrunn,09 Idrettsanlegg,Åpen fastmark,123.12223647252327
Porsgrunn,10 Andre formål,Bebygd,257.21907673168874
Porsgrunn,10 Andre formål,Ferskvann,1.6283446122473364
Porsgrunn,10 Andre formål,Fulldyrka jord,7.570469366026716
Porsgrunn,10 Andre formål,Hav,11.80122914971856
Porsgrunn,10 Andre formål,Innmarksbeite,1.322565838385308
Porsgrunn,10 Andre formål,Myr,0.10502290811671143
Porsgrunn,10 Andre formål,Samferdsel,28.730580306922437
Porsgrunn,10 Andre formål,Skog,123.22906877644814
Porsgrunn,10 Andre formål,Åpen fastmark,17.293630088078434
Porsgrunn,11 Samferdselsanlegg,Bebygd,863.9447842471941
Porsgrunn,11 Samferdselsanlegg,Ferskvann,5.593256240157727
Porsgrunn,11 Samferdselsanlegg,Fulldyrka jord,100.13067108323685
Porsgrunn,11 Samferdselsanlegg,Hav,29.279141978704686
Porsgrunn,11 Samferdselsanlegg,Innmarksbeite,23.923540123848003
Porsgrunn,11 Samferdselsanlegg,Myr,12.992142855373443
Porsgrunn,11 Samferdselsanlegg,Overflatedyrka jord,5.526145397435486
Porsgrunn,11 Samferdselsanlegg,Samferdsel,3005.412291917696
Porsgrunn,11 Samferdselsanlegg,Skog,1159.2893513115723
Porsgrunn,11 Samferdselsanlegg,Åpen fastmark,459.8603197510588
Porsgrunn,12 Blå/grønnstruktur,Bebygd,801.9441308522945
Porsgrunn,12 Blå/grønnstruktur,Ferskvann,37.88962754606018
Porsgrunn,12 Blå/grønnstruktur,Fulldyrka jord,121.49168990940119
Porsgrunn,12 Blå/grønnstruktur,Hav,97.72815834563406
Porsgrunn,12 Blå/grønnstruktur,Innmarksbeite,43.1827670124122
Porsgrunn,12 Blå/grønnstruktur,Myr,41.14385104990349
Porsgrunn,12 Blå/grønnstruktur,Samferdsel,157.06797686685405
Porsgrunn,12 Blå/grønnstruktur,Skog,5621.446327441432
Porsgrunn,12 Blå/grønnstruktur,Åpen fastmark,426.199367235502
Porsgrunn,13 Forsvaret,Bebygd,0.12193516106535784
Porsgrunn,13 Forsvaret,Samferdsel,0.17871024163917734
Porsgrunn,13 Forsvaret,Skog,0.5300181689843086
Porsgrunn,13 Forsvaret,Åpen fastmark,0.08668213565005226
Porsgrunn,14 LNFR,Bebygd,6311.575382718989
Porsgrunn,14 LNFR,Ferskvann,11.115477206953926
Porsgrunn,14 LNFR,Fulldyrka jord,6945.782873516726
Porsgrunn,14 LNFR,Hav,1.319517824265609
Porsgrunn,14 LNFR,Innmarksbeite,642.6527845956788
Porsgrunn,14 LNFR,Myr,1082.046684146712
Porsgrunn,14 LNFR,Overflatedyrka jord,170.21406764491115
Porsgrunn,14 LNFR,Samferdsel,2493.925099125447
Porsgrunn,14 LNFR,Skog,113373.87714385356
Porsgrunn,14 LNFR,Åpen fastmark,1708.0707601514064
Porsgrunn,16 Havner og småbåthavner,Bebygd,151.4048038777289
Porsgrunn,16 Havner og småbåthavner,Fulldyrka jord,0.06695347597019108
Porsgrunn,16 Havner og småbåthavner,Hav,708.3154239682947
Porsgrunn,16 Havner og småbåthavner,Myr,0.0274392053464672
Porsgrunn,16 Havner og småbåthavner,Samferdsel,23.022806718263997
Porsgrunn,16 Havner og småbåthavner,Skog,12.103602773438205
Porsgrunn,16 Havner og småbåthavner,Åpen fastmark,0.9431879195026559
Porsgrunn,"17 Sjø og vassdrag, flerbruk",Bebygd,18.567546838917686
Porsgrunn,"17 Sjø og vassdrag, flerbruk",Ferskvann,3483.2022323700426
Porsgrunn,"17 Sjø og vassdrag, flerbruk",Hav,34190.72527348624
Porsgrunn,"17 Sjø og vassdrag, flerbruk",Myr,0.013750635276490947
Porsgrunn,"17 Sjø og vassdrag, flerbruk",Samferdsel,8.135212060747314
Porsgrunn,"17 Sjø og vassdrag, flerbruk",Skog,14.482978951867757
Porsgrunn,"17 Sjø og vassdrag, flerbruk",Åpen fastmark,17.607750919441077
Porsgrunn,19 Udefinert,Bebygd,31.264718644579887
Porsgrunn,19 Udefinert,Ferskvann,0.3673961747523145
Porsgrunn,19 Udefinert,Fulldyrka jord,15.182705969750423
Porsgrunn,19 Udefinert,Hav,3.0525101488946405
Porsgrunn,19 Udefinert,Samferdsel,20.152508009685473
Porsgrunn,19 Udefinert,Skog,28.541426922804497
Porsgrunn,19 Udefinert,Åpen fastmark,8.414912652448109
Seljord,01 Bolig eller sentrumsformål,Bebygd,834.1218416858082
Seljord,01 Bolig eller sentrumsformål,Ferskvann,5.004337375813836
Seljord,01 Bolig eller sentrumsformål,Fulldyrka jord,120.74309334133005
Seljord,01 Bolig eller sentrumsformål,Innmarksbeite,14.64403982278661
Seljord,01 Bolig eller sentrumsformål,Overflatedyrka jord,6.078547294140919
Seljord,01 Bolig eller sentrumsformål,Samferdsel,95.74073500259537
Seljord,01 Bolig eller sentrumsformål,Skog,715.5580226472899
Seljord,01 Bolig eller sentrumsformål,Åpen fastmark,69.77283616551028
Seljord,02 Fritidsbebyggelse,Bebygd,309.41095493781813
Seljord,02 Fritidsbebyggelse,Ferskvann,27.0141781268137
Seljord,02 Fritidsbebyggelse,Fulldyrka jord,61.34281284478879
Seljord,02 Fritidsbebyggelse,Innmarksbeite,49.25309325281322
Seljord,02 Fritidsbebyggelse,Myr,199.95112709944823
Seljord,02 Fritidsbebyggelse,Overflatedyrka jord,4.285840359742691
Seljord,02 Fritidsbebyggelse,Samferdsel,50.86515094058288
Seljord,02 Fritidsbebyggelse,Skog,1971.183823775729
Seljord,02 Fritidsbebyggelse,Åpen fastmark,312.4464446623153
Seljord,03 Tjenesteyting,Bebygd,159.81008694588743
Seljord,03 Tjenesteyting,Ferskvann,1.4471260837406663
Seljord,03 Tjenesteyting,Fulldyrka jord,15.440015705824633
Seljord,03 Tjenesteyting,Innmarksbeite,1.0400949622053157
Seljord,03 Tjenesteyting,Overflatedyrka jord,5.235350940678689
Seljord,03 Tjenesteyting,Samferdsel,19.794100806059003
Seljord,03 Tjenesteyting,Skog,134.80498358399473
Seljord,03 Tjenesteyting,Åpen fastmark,4.390545983335532
Seljord,04 Handel,Bebygd,95.1686840409109
Seljord,04 Handel,Ferskvann,0.5221377399231579
Seljord,04 Handel,Fulldyrka jord,0.16961255164769765
Seljord,04 Handel,Samferdsel,16.0099651221128
Seljord,04 Handel,Skog,6.8600490657031115
Seljord,04 Handel,Åpen fastmark,7.322222579233564
Seljord,05 Turistformål,Bebygd,131.46104160014303
Seljord,05 Turistformål,Ferskvann,5.39796285327013
Seljord,05 Turistformål,Fulldyrka jord,26.662645583750663
Seljord,05 Turistformål,Samferdsel,25.586283043519263
Seljord,05 Turistformål,Skog,22.049750518730082
Seljord,05 Turistformål,Åpen fastmark,20.71617801149347
Seljord,06 Næringsvirksomhet,Bebygd,205.6416138260115
Seljord,06 Næringsvirksomhet,Ferskvann,1.4926282292128055
Seljord,06 Næringsvirksomhet,Fulldyrka jord,65.69627867059462
Seljord,06 Næringsvirksomhet,Samferdsel,68.4953978883073
Seljord,06 Næringsvirksomhet,Skog,108.18463230074445
Seljord,06 Næringsvirksomhet,Åpen fastmark,97.02966430985276
Seljord,07 Råstoffutvinning,Bebygd,52.643603987928266
Seljord,07 Råstoffutvinning,Ferskvann,0.22898423055544948
Seljord,07 Råstoffutvinning,Fulldyrka jord,9.543513997930361
Seljord,07 Råstoffutvinning,Innmarksbeite,0.36682881227047726
