Kommune,År (intervall),År,Kjønn,Alder,Krefttyper,Måltall,Antall,SortKjonn,SortKommune
Midt-Telemark,2006-2015,2015-01-01,Menn,Alle aldre,Brystkreft,"per 100 000, standardisert",,2,9
Midt-Telemark,2006-2015,2015-01-01,Menn,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,2,9
Midt-Telemark,2006-2015,2015-01-01,Menn,Alle aldre,Prostatakreft,"per 100 000, standardisert",277.0,2,9
Midt-Telemark,2006-2015,2015-01-01,Kvinner,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",595.5,3,9
Midt-Telemark,2006-2015,2015-01-01,Kvinner,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",87.4,3,9
Midt-Telemark,2006-2015,2015-01-01,Kvinner,Alle aldre,Lungekreft,"per 100 000, standardisert",51.3,3,9
Midt-Telemark,2006-2015,2015-01-01,Kvinner,Alle aldre,Hudkreft,"per 100 000, standardisert",76.5,3,9
Midt-Telemark,2006-2015,2015-01-01,Kvinner,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",,3,9
Midt-Telemark,2006-2015,2015-01-01,Kvinner,Alle aldre,Brystkreft,"per 100 000, standardisert",100.0,3,9
Midt-Telemark,2006-2015,2015-01-01,Kvinner,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,3,9
Midt-Telemark,2006-2015,2015-01-01,Kvinner,Alle aldre,Prostatakreft,"per 100 000, standardisert",,3,9
Midt-Telemark,2007-2016,2016-01-01,Kjønn samlet,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",638.3,1,9
Midt-Telemark,2007-2016,2016-01-01,Kjønn samlet,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",73.7,1,9
Midt-Telemark,2007-2016,2016-01-01,Kjønn samlet,Alle aldre,Lungekreft,"per 100 000, standardisert",56.3,1,9
Midt-Telemark,2007-2016,2016-01-01,Kjønn samlet,Alle aldre,Hudkreft,"per 100 000, standardisert",76.5,1,9
Midt-Telemark,2007-2016,2016-01-01,Kjønn samlet,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",33.4,1,9
Midt-Telemark,2007-2016,2016-01-01,Kjønn samlet,Alle aldre,Brystkreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2007-2016,2016-01-01,Kjønn samlet,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,1,9
Midt-Telemark,2007-2016,2016-01-01,Kjønn samlet,Alle aldre,Prostatakreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2007-2016,2016-01-01,Menn,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",705.0,2,9
Midt-Telemark,2007-2016,2016-01-01,Menn,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",72.4,2,9
Midt-Telemark,2007-2016,2016-01-01,Menn,Alle aldre,Lungekreft,"per 100 000, standardisert",57.9,2,9
Midt-Telemark,2007-2016,2016-01-01,Menn,Alle aldre,Hudkreft,"per 100 000, standardisert",75.0,2,9
Midt-Telemark,2007-2016,2016-01-01,Menn,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",25.6,2,9
Midt-Telemark,2007-2016,2016-01-01,Menn,Alle aldre,Brystkreft,"per 100 000, standardisert",,2,9
Midt-Telemark,2007-2016,2016-01-01,Menn,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,2,9
Midt-Telemark,2007-2016,2016-01-01,Menn,Alle aldre,Prostatakreft,"per 100 000, standardisert",265.9,2,9
Midt-Telemark,2007-2016,2016-01-01,Kvinner,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",572.9,3,9
Midt-Telemark,2007-2016,2016-01-01,Kvinner,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",74.7,3,9
Midt-Telemark,2007-2016,2016-01-01,Kvinner,Alle aldre,Lungekreft,"per 100 000, standardisert",54.7,3,9
Midt-Telemark,2007-2016,2016-01-01,Kvinner,Alle aldre,Hudkreft,"per 100 000, standardisert",77.6,3,9
Midt-Telemark,2007-2016,2016-01-01,Kvinner,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",,3,9
Midt-Telemark,2007-2016,2016-01-01,Kvinner,Alle aldre,Brystkreft,"per 100 000, standardisert",103.0,3,9
Midt-Telemark,2007-2016,2016-01-01,Kvinner,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,3,9
Midt-Telemark,2007-2016,2016-01-01,Kvinner,Alle aldre,Prostatakreft,"per 100 000, standardisert",,3,9
Midt-Telemark,2008-2017,2017-01-01,Kjønn samlet,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",648.2,1,9
Midt-Telemark,2008-2017,2017-01-01,Kjønn samlet,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",71.5,1,9
Midt-Telemark,2008-2017,2017-01-01,Kjønn samlet,Alle aldre,Lungekreft,"per 100 000, standardisert",57.3,1,9
Midt-Telemark,2008-2017,2017-01-01,Kjønn samlet,Alle aldre,Hudkreft,"per 100 000, standardisert",83.3,1,9
Midt-Telemark,2008-2017,2017-01-01,Kjønn samlet,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",36.0,1,9
Midt-Telemark,2008-2017,2017-01-01,Kjønn samlet,Alle aldre,Brystkreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2008-2017,2017-01-01,Kjønn samlet,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,1,9
Midt-Telemark,2008-2017,2017-01-01,Kjønn samlet,Alle aldre,Prostatakreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2008-2017,2017-01-01,Menn,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",727.0,2,9
Midt-Telemark,2008-2017,2017-01-01,Menn,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",70.9,2,9
Midt-Telemark,2008-2017,2017-01-01,Menn,Alle aldre,Lungekreft,"per 100 000, standardisert",60.7,2,9
Midt-Telemark,2008-2017,2017-01-01,Menn,Alle aldre,Hudkreft,"per 100 000, standardisert",85.7,2,9
Midt-Telemark,2008-2017,2017-01-01,Menn,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",31.4,2,9
Midt-Telemark,2008-2017,2017-01-01,Menn,Alle aldre,Brystkreft,"per 100 000, standardisert",,2,9
Midt-Telemark,2008-2017,2017-01-01,Menn,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,2,9
Midt-Telemark,2008-2017,2017-01-01,Menn,Alle aldre,Prostatakreft,"per 100 000, standardisert",274.1,2,9
Midt-Telemark,2008-2017,2017-01-01,Kvinner,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",570.9,3,9
Midt-Telemark,2008-2017,2017-01-01,Kvinner,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",72.0,3,9
Midt-Telemark,2008-2017,2017-01-01,Kvinner,Alle aldre,Lungekreft,"per 100 000, standardisert",54.0,3,9
Midt-Telemark,2008-2017,2017-01-01,Kvinner,Alle aldre,Hudkreft,"per 100 000, standardisert",80.7,3,9
Midt-Telemark,2008-2017,2017-01-01,Kvinner,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",,3,9
Midt-Telemark,2008-2017,2017-01-01,Kvinner,Alle aldre,Brystkreft,"per 100 000, standardisert",93.8,3,9
Midt-Telemark,2008-2017,2017-01-01,Kvinner,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,3,9
Midt-Telemark,2008-2017,2017-01-01,Kvinner,Alle aldre,Prostatakreft,"per 100 000, standardisert",,3,9
Midt-Telemark,2009-2018,2018-01-01,Kjønn samlet,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",628.6,1,9
Midt-Telemark,2009-2018,2018-01-01,Kjønn samlet,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",68.5,1,9
Midt-Telemark,2009-2018,2018-01-01,Kjønn samlet,Alle aldre,Lungekreft,"per 100 000, standardisert",52.2,1,9
Midt-Telemark,2009-2018,2018-01-01,Kjønn samlet,Alle aldre,Hudkreft,"per 100 000, standardisert",85.1,1,9
Midt-Telemark,2009-2018,2018-01-01,Kjønn samlet,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",35.4,1,9
Midt-Telemark,2009-2018,2018-01-01,Kjønn samlet,Alle aldre,Brystkreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2009-2018,2018-01-01,Kjønn samlet,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,1,9
Midt-Telemark,2009-2018,2018-01-01,Kjønn samlet,Alle aldre,Prostatakreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2009-2018,2018-01-01,Menn,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",708.9,2,9
Midt-Telemark,2009-2018,2018-01-01,Menn,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",69.3,2,9
Midt-Telemark,2009-2018,2018-01-01,Menn,Alle aldre,Lungekreft,"per 100 000, standardisert",55.1,2,9
Midt-Telemark,2009-2018,2018-01-01,Menn,Alle aldre,Hudkreft,"per 100 000, standardisert",86.0,2,9
Midt-Telemark,2009-2018,2018-01-01,Menn,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",30.8,2,9
Midt-Telemark,2009-2018,2018-01-01,Menn,Alle aldre,Brystkreft,"per 100 000, standardisert",,2,9
Midt-Telemark,2009-2018,2018-01-01,Menn,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,2,9
Midt-Telemark,2009-2018,2018-01-01,Menn,Alle aldre,Prostatakreft,"per 100 000, standardisert",261.0,2,9
Midt-Telemark,2009-2018,2018-01-01,Kvinner,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",549.5,3,9
Midt-Telemark,2009-2018,2018-01-01,Kvinner,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",67.5,3,9
Midt-Telemark,2009-2018,2018-01-01,Kvinner,Alle aldre,Lungekreft,"per 100 000, standardisert",49.3,3,9
Midt-Telemark,2009-2018,2018-01-01,Kvinner,Alle aldre,Hudkreft,"per 100 000, standardisert",83.9,3,9
Midt-Telemark,2009-2018,2018-01-01,Kvinner,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",,3,9
Midt-Telemark,2009-2018,2018-01-01,Kvinner,Alle aldre,Brystkreft,"per 100 000, standardisert",94.9,3,9
Midt-Telemark,2009-2018,2018-01-01,Kvinner,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,3,9
Midt-Telemark,2009-2018,2018-01-01,Kvinner,Alle aldre,Prostatakreft,"per 100 000, standardisert",,3,9
Midt-Telemark,2010-2019,2019-01-01,Kjønn samlet,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",627.6,1,9
Midt-Telemark,2010-2019,2019-01-01,Kjønn samlet,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",70.4,1,9
Midt-Telemark,2010-2019,2019-01-01,Kjønn samlet,Alle aldre,Lungekreft,"per 100 000, standardisert",53.2,1,9
Midt-Telemark,2010-2019,2019-01-01,Kjønn samlet,Alle aldre,Hudkreft,"per 100 000, standardisert",89.7,1,9
Midt-Telemark,2010-2019,2019-01-01,Kjønn samlet,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",36.9,1,9
Midt-Telemark,2010-2019,2019-01-01,Kjønn samlet,Alle aldre,Brystkreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2010-2019,2019-01-01,Kjønn samlet,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,1,9
Midt-Telemark,2010-2019,2019-01-01,Kjønn samlet,Alle aldre,Prostatakreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2010-2019,2019-01-01,Menn,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",719.7,2,9
Midt-Telemark,2010-2019,2019-01-01,Menn,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",71.9,2,9
Midt-Telemark,2010-2019,2019-01-01,Menn,Alle aldre,Lungekreft,"per 100 000, standardisert",53.8,2,9
Midt-Telemark,2010-2019,2019-01-01,Menn,Alle aldre,Hudkreft,"per 100 000, standardisert",96.2,2,9
Midt-Telemark,2010-2019,2019-01-01,Menn,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",32.2,2,9
Midt-Telemark,2010-2019,2019-01-01,Menn,Alle aldre,Brystkreft,"per 100 000, standardisert",,2,9
Midt-Telemark,2010-2019,2019-01-01,Menn,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,2,9
Midt-Telemark,2010-2019,2019-01-01,Menn,Alle aldre,Prostatakreft,"per 100 000, standardisert",254.8,2,9
Midt-Telemark,2010-2019,2019-01-01,Kvinner,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",536.4,3,9
Midt-Telemark,2010-2019,2019-01-01,Kvinner,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",68.8,3,9
Midt-Telemark,2010-2019,2019-01-01,Kvinner,Alle aldre,Lungekreft,"per 100 000, standardisert",52.6,3,9
Midt-Telemark,2010-2019,2019-01-01,Kvinner,Alle aldre,Hudkreft,"per 100 000, standardisert",83.3,3,9
Midt-Telemark,2010-2019,2019-01-01,Kvinner,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",,3,9
Midt-Telemark,2010-2019,2019-01-01,Kvinner,Alle aldre,Brystkreft,"per 100 000, standardisert",94.0,3,9
Midt-Telemark,2010-2019,2019-01-01,Kvinner,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,3,9
Midt-Telemark,2010-2019,2019-01-01,Kvinner,Alle aldre,Prostatakreft,"per 100 000, standardisert",,3,9
Midt-Telemark,2011-2020,2020-01-01,Kjønn samlet,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",621.1,1,9
Midt-Telemark,2011-2020,2020-01-01,Kjønn samlet,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",66.4,1,9
Midt-Telemark,2011-2020,2020-01-01,Kjønn samlet,Alle aldre,Lungekreft,"per 100 000, standardisert",54.1,1,9
Midt-Telemark,2011-2020,2020-01-01,Kjønn samlet,Alle aldre,Hudkreft,"per 100 000, standardisert",91.3,1,9
Midt-Telemark,2011-2020,2020-01-01,Kjønn samlet,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",39.3,1,9
Midt-Telemark,2011-2020,2020-01-01,Kjønn samlet,Alle aldre,Brystkreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2011-2020,2020-01-01,Kjønn samlet,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,1,9
Midt-Telemark,2011-2020,2020-01-01,Kjønn samlet,Alle aldre,Prostatakreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2011-2020,2020-01-01,Menn,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",717.4,2,9
Midt-Telemark,2011-2020,2020-01-01,Menn,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",68.4,2,9
Midt-Telemark,2011-2020,2020-01-01,Menn,Alle aldre,Lungekreft,"per 100 000, standardisert",56.3,2,9
Midt-Telemark,2011-2020,2020-01-01,Menn,Alle aldre,Hudkreft,"per 100 000, standardisert",96.1,2,9
Midt-Telemark,2011-2020,2020-01-01,Menn,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",33.6,2,9
Midt-Telemark,2011-2020,2020-01-01,Menn,Alle aldre,Brystkreft,"per 100 000, standardisert",,2,9
Midt-Telemark,2011-2020,2020-01-01,Menn,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,2,9
Midt-Telemark,2011-2020,2020-01-01,Menn,Alle aldre,Prostatakreft,"per 100 000, standardisert",248.7,2,9
Midt-Telemark,2011-2020,2020-01-01,Kvinner,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",525.0,3,9
Midt-Telemark,2011-2020,2020-01-01,Kvinner,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",64.3,3,9
Midt-Telemark,2011-2020,2020-01-01,Kvinner,Alle aldre,Lungekreft,"per 100 000, standardisert",51.8,3,9
Midt-Telemark,2011-2020,2020-01-01,Kvinner,Alle aldre,Hudkreft,"per 100 000, standardisert",86.3,3,9
Midt-Telemark,2011-2020,2020-01-01,Kvinner,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",,3,9
Midt-Telemark,2011-2020,2020-01-01,Kvinner,Alle aldre,Brystkreft,"per 100 000, standardisert",97.1,3,9
Midt-Telemark,2011-2020,2020-01-01,Kvinner,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,3,9
Midt-Telemark,2011-2020,2020-01-01,Kvinner,Alle aldre,Prostatakreft,"per 100 000, standardisert",,3,9
Midt-Telemark,2012-2021,2021-01-01,Kjønn samlet,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",622.0,1,9
Midt-Telemark,2012-2021,2021-01-01,Kjønn samlet,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",68.9,1,9
Midt-Telemark,2012-2021,2021-01-01,Kjønn samlet,Alle aldre,Lungekreft,"per 100 000, standardisert",51.0,1,9
Midt-Telemark,2012-2021,2021-01-01,Kjønn samlet,Alle aldre,Hudkreft,"per 100 000, standardisert",86.9,1,9
Midt-Telemark,2012-2021,2021-01-01,Kjønn samlet,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",35.7,1,9
Midt-Telemark,2012-2021,2021-01-01,Kjønn samlet,Alle aldre,Brystkreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2012-2021,2021-01-01,Kjønn samlet,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,1,9
Midt-Telemark,2012-2021,2021-01-01,Kjønn samlet,Alle aldre,Prostatakreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2012-2021,2021-01-01,Menn,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",701.9,2,9
Midt-Telemark,2012-2021,2021-01-01,Menn,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",68.6,2,9
Midt-Telemark,2012-2021,2021-01-01,Menn,Alle aldre,Lungekreft,"per 100 000, standardisert",56.7,2,9
Midt-Telemark,2012-2021,2021-01-01,Menn,Alle aldre,Hudkreft,"per 100 000, standardisert",93.8,2,9
Midt-Telemark,2012-2021,2021-01-01,Menn,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",30.9,2,9
Midt-Telemark,2012-2021,2021-01-01,Menn,Alle aldre,Brystkreft,"per 100 000, standardisert",,2,9
Midt-Telemark,2012-2021,2021-01-01,Menn,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,2,9
Midt-Telemark,2012-2021,2021-01-01,Menn,Alle aldre,Prostatakreft,"per 100 000, standardisert",232.7,2,9
Midt-Telemark,2012-2021,2021-01-01,Kvinner,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",541.6,3,9
Midt-Telemark,2012-2021,2021-01-01,Kvinner,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",69.2,3,9
Midt-Telemark,2012-2021,2021-01-01,Kvinner,Alle aldre,Lungekreft,"per 100 000, standardisert",45.3,3,9
Midt-Telemark,2012-2021,2021-01-01,Kvinner,Alle aldre,Hudkreft,"per 100 000, standardisert",79.9,3,9
Midt-Telemark,2012-2021,2021-01-01,Kvinner,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",,3,9
Midt-Telemark,2012-2021,2021-01-01,Kvinner,Alle aldre,Brystkreft,"per 100 000, standardisert",113.7,3,9
Midt-Telemark,2012-2021,2021-01-01,Kvinner,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,3,9
Midt-Telemark,2012-2021,2021-01-01,Kvinner,Alle aldre,Prostatakreft,"per 100 000, standardisert",,3,9
Midt-Telemark,2013-2022,2022-01-01,Kjønn samlet,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",606.0,1,9
Midt-Telemark,2013-2022,2022-01-01,Kjønn samlet,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",63.8,1,9
Midt-Telemark,2013-2022,2022-01-01,Kjønn samlet,Alle aldre,Lungekreft,"per 100 000, standardisert",47.0,1,9
Midt-Telemark,2013-2022,2022-01-01,Kjønn samlet,Alle aldre,Hudkreft,"per 100 000, standardisert",92.6,1,9
Midt-Telemark,2013-2022,2022-01-01,Kjønn samlet,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",39.8,1,9
Midt-Telemark,2013-2022,2022-01-01,Kjønn samlet,Alle aldre,Brystkreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2013-2022,2022-01-01,Kjønn samlet,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,1,9
Midt-Telemark,2013-2022,2022-01-01,Kjønn samlet,Alle aldre,Prostatakreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2013-2022,2022-01-01,Menn,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",677.1,2,9
Midt-Telemark,2013-2022,2022-01-01,Menn,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",65.0,2,9
Midt-Telemark,2013-2022,2022-01-01,Menn,Alle aldre,Lungekreft,"per 100 000, standardisert",51.4,2,9
Midt-Telemark,2013-2022,2022-01-01,Menn,Alle aldre,Hudkreft,"per 100 000, standardisert",98.8,2,9
Midt-Telemark,2013-2022,2022-01-01,Menn,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",35.9,2,9
Midt-Telemark,2013-2022,2022-01-01,Menn,Alle aldre,Brystkreft,"per 100 000, standardisert",,2,9
Midt-Telemark,2013-2022,2022-01-01,Menn,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,2,9
Midt-Telemark,2013-2022,2022-01-01,Menn,Alle aldre,Prostatakreft,"per 100 000, standardisert",224.8,2,9
Midt-Telemark,2013-2022,2022-01-01,Kvinner,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",534.0,3,9
Midt-Telemark,2013-2022,2022-01-01,Kvinner,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",62.6,3,9
Midt-Telemark,2013-2022,2022-01-01,Kvinner,Alle aldre,Lungekreft,"per 100 000, standardisert",42.6,3,9
Midt-Telemark,2013-2022,2022-01-01,Kvinner,Alle aldre,Hudkreft,"per 100 000, standardisert",86.3,3,9
Midt-Telemark,2013-2022,2022-01-01,Kvinner,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",,3,9
Midt-Telemark,2013-2022,2022-01-01,Kvinner,Alle aldre,Brystkreft,"per 100 000, standardisert",120.0,3,9
Midt-Telemark,2013-2022,2022-01-01,Kvinner,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,3,9
Midt-Telemark,2013-2022,2022-01-01,Kvinner,Alle aldre,Prostatakreft,"per 100 000, standardisert",,3,9
Midt-Telemark,2014-2023,2023-01-01,Kjønn samlet,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",611.1,1,9
Midt-Telemark,2014-2023,2023-01-01,Kjønn samlet,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",61.6,1,9
Midt-Telemark,2014-2023,2023-01-01,Kjønn samlet,Alle aldre,Lungekreft,"per 100 000, standardisert",45.9,1,9
Midt-Telemark,2014-2023,2023-01-01,Kjønn samlet,Alle aldre,Hudkreft,"per 100 000, standardisert",102.5,1,9
Midt-Telemark,2014-2023,2023-01-01,Kjønn samlet,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",47.5,1,9
Midt-Telemark,2014-2023,2023-01-01,Kjønn samlet,Alle aldre,Brystkreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2014-2023,2023-01-01,Kjønn samlet,Alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",,1,9
Midt-Telemark,2014-2023,2023-01-01,Kjønn samlet,Alle aldre,Prostatakreft,"per 100 000, standardisert",,1,9
Midt-Telemark,2014-2023,2023-01-01,Menn,Alle aldre,Totalt alle krefttyper,"per 100 000, standardisert",669.8,2,9
Midt-Telemark,2014-2023,2023-01-01,Menn,Alle aldre,Tykk- og endetarmskreft,"per 100 000, standardisert",56.2,2,9
Midt-Telemark,2014-2023,2023-01-01,Menn,Alle aldre,Lungekreft,"per 100 000, standardisert",50.0,2,9
Midt-Telemark,2014-2023,2023-01-01,Menn,Alle aldre,Hudkreft,"per 100 000, standardisert",109.0,2,9
Midt-Telemark,2014-2023,2023-01-01,Menn,Alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",44.3,2,9
