ssbid;Kommune;Sentrum_KPA_Byform_centroid;Sentrum_KPA_Byform_manuell;Gangby_Dagens_centroid;Gangby_framtid_centroid;Sykkelby_Dagens_centroid;Sykkelby_Framtid_centroid;InnMotSentrum_KunPors_centroid;Bybaand_manuell;ATPG_sentrumsomraade_centroid;Shape_Length;Shape_Area;Bybaand_centroid;X;Y;Sykkelby_Framtid_manuell;X_decimaldegrees;Y_decimaldegrees
21905006567500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6567625;0;9,590125049999999;59,134902160000003
21905006567750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6567875;0;9,589771490000000;59,137137269999997
21905006568000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6568125;0;9,589417870000000;59,139372379999998
21905006568250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6568375;0;9,589064199999999;59,141607479999998
21905006568500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6568625;0;9,588710470000001;59,143842579999998
21905006568750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6568875;0;9,588356689999999;59,146077679999998
21905006569000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6569125;0;9,588002860000000;59,148312779999998
21905006569250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6569375;0;9,587648970000000;59,150547879999998
21905006569500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6569625;0;9,587295019999999;59,152782969999997
21905006569750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6569875;0;9,586941019999999;59,155018060000003
21905006570000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6570125;0;9,586586970000001;59,157253150000003
21905006570250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6570375;0;9,586232860000001;59,159488240000002
21905006570500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6570625;0;9,585878700000000;59,161723330000001
21905006570750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6570875;0;9,585524489999999;59,163958409999999
21905006571000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6571125;0;9,585170209999999;59,166193489999998
21905006571250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6571375;0;9,584815890000000;59,168428570000003
21905006571500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6571625;0;9,584461510000001;59,170663650000002
21905006571750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6571875;0;9,584107080000001;59,172898719999999
21905006572000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6572125;0;9,583752590000000;59,175133789999997
21905006572250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6572375;0;9,583398040000001;59,177368870000002
21905006572500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6572625;0;9,583043450000000;59,179603929999999
21905006572750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6572875;0;9,582688790000001;59,181838999999997
21905006573000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6573125;0;9,582334090000000;59,184074070000001
21905006573250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6573375;0;9,581979329999999;59,186309129999998
21905006573500;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190625;6573625;1;9,581624509999999;59,188544190000002
21905006573750;Skien;0;0;0;0;0;1;0;1;0;1000;62500;1;190625;6573875;1;9,581269640000000;59,190779249999999
21905006574000;Skien;0;0;0;0;0;1;0;1;0;1000;62500;1;190625;6574125;1;9,580914710000000;59,193014300000002
21905006574250;Skien;0;0;0;0;0;1;0;1;0;1000;62500;1;190625;6574375;1;9,580559729999999;59,195249359999998
21905006574500;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190625;6574625;1;9,580204699999999;59,197484410000001
21905006574750;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190625;6574875;1;9,579849610000000;59,199719459999997
21905006575000;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190625;6575125;1;9,579494470000000;59,201954510000000
21905006575250;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190625;6575375;1;9,579139270000001;59,204189550000002
21905006575500;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190625;6575625;1;9,578784010000000;59,206424599999998
21905006575750;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190625;6575875;1;9,578428710000001;59,208659640000000
21905006576000;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190625;6576125;1;9,578073340000000;59,210894680000003
21905006576250;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190625;6576375;1;9,577717930000000;59,213129719999998
21905006576500;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190625;6576625;1;9,577362460000000;59,215364749999999
21905006576750;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190625;6576875;1;9,577006930000000;59,217599780000000
21905006577000;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190625;6577125;1;9,576651350000001;59,219834820000003
21905006577250;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190625;6577375;1;9,576295710000000;59,222069840000003
21905006577500;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190625;6577625;1;9,575940020000001;59,224304869999997
21905006577750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6577875;0;9,575584270000000;59,226539899999999
21905006578000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6578125;0;9,575228470000001;59,228774919999999
21905006578250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6578375;0;9,574872620000001;59,231009940000000
21905006578500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6578625;0;9,574516709999999;59,233244960000000
21905006578750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6578875;0;9,574160740000000;59,235479980000001
21905006579000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6579125;0;9,573804720000000;59,237714990000001
21905006579250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6579375;0;9,573448650000000;59,239950000000000
21905006579500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6579625;0;9,573092519999999;59,242185010000000
21905006579750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6579875;0;9,572736340000001;59,244420020000000
21905006580000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6580125;0;9,572380100000000;59,246655029999999
21905006580250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6580375;0;9,572023800000000;59,248890029999998
21905006580500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6580625;0;9,571667450000000;59,251125029999997
21905006580750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6580875;0;9,571311050000000;59,253360030000003
21905006581000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6581125;0;9,570954589999999;59,255595030000002
21905006581250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6581375;0;9,570598080000000;59,257830030000001
21905006581500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6581625;0;9,570241510000001;59,260065019999999
21905006581750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6581875;0;9,569884880000000;59,262300009999997
21905006582000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6582125;0;9,569528200000001;59,264535000000002
21905006582250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6582375;0;9,569171470000001;59,266769990000000
21905006582500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6582625;0;9,568814679999999;59,269004969999997
21905006582750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6582875;0;9,568457840000001;59,271239960000003
21905006583000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6583125;0;9,568100940000001;59,273474940000000
21905006583250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6583375;0;9,567743990000000;59,275709919999997
21905006583500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6583625;0;9,567386980000000;59,277944890000001
21905006583750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6583875;0;9,567029910000000;59,280179869999998
21905006584000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6584125;0;9,566672790000000;59,282414840000001
21905006584250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6584375;0;9,566315619999999;59,284649809999998
21905006584500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6584625;0;9,565958390000000;59,286884780000001
21905006584750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6584875;0;9,565601109999999;59,289119739999997
21905006585000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6585125;0;9,565243770000000;59,291354710000000
21905006585250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6585375;0;9,564886370000000;59,293589670000003
21905006585500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6585625;0;9,564528920000001;59,295824629999998
21905006585750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6585875;0;9,564171419999999;59,298059590000001
21905006586000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6586125;0;9,563813860000000;59,300294540000003
21905006586250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6586375;0;9,563456240000001;59,302529499999999
21905006586500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6586625;0;9,563098569999999;59,304764450000000
21905006586750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6586875;0;9,562740850000001;59,306999400000002
21905006587000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6587125;0;9,562383060000000;59,309234349999997
21905006587250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6587375;0;9,562025230000000;59,311469289999998
21905006587500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6587625;0;9,561667340000000;59,313704229999999
21905006587750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6587875;0;9,561309390000000;59,315939180000001
21905006588000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6588125;0;9,560951390000000;59,318174110000001
21905006588250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6588375;0;9,560593330000000;59,320409050000002
21905006588500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6588625;0;9,560235219999999;59,322643990000003
21905006588750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6588875;0;9,559877050000001;59,324878920000003
21905006589000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6589125;0;9,559518830000000;59,327113850000003
21905006589250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6589375;0;9,559160550000000;59,329348779999997
21905006589500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6589625;0;9,558802220000000;59,331583700000003
21905006589750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6589875;0;9,558443830000000;59,333818630000003
21905006590000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6590125;0;9,558085380000000;59,336053550000003
21905006590250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6590375;0;9,557726880000001;59,338288470000002
21905006590500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6590625;0;9,557368329999999;59,340523390000001
21905006590750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6590875;0;9,557009720000000;59,342758310000001
21905006591000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6591125;0;9,556651049999999;59,344993219999999
21905006591250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6591375;0;9,556292330000000;59,347228129999998
21905006591500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6591625;0;9,555933550000001;59,349463040000003
21905006591750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6591875;0;9,555574719999999;59,351697950000002
21905006592000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6592125;0;9,555215830000000;59,353932850000000
21905006592250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6592375;0;9,554856890000000;59,356167759999998
21905006592500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6592625;0;9,554497890000000;59,358402660000003
21905006592750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6592875;0;9,554138840000000;59,360637560000001
21905006593000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6593125;0;9,553779730000000;59,362872449999998
21905006593250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6593375;0;9,553420559999999;59,365107350000002
21905006593500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6593625;0;9,553061339999999;59,367342239999999
21905006593750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6593875;0;9,552702060000000;59,369577130000003
21905006594000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6594125;0;9,552342729999999;59,371812020000000
21905006594250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6594375;0;9,551983340000000;59,374046909999997
21905006594500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6594625;0;9,551623899999999;59,376281790000000
21905006594750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6594875;0;9,551264400000001;59,378516670000003
21905006595000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6595125;0;9,550904850000000;59,380751549999999
21905006595250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6595375;0;9,550545240000000;59,382986430000003
21905006595500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6595625;0;9,550185570000000;59,385221309999999
21905006595750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6595875;0;9,549825850000000;59,387456180000001
21905006596000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6596125;0;9,549466069999999;59,389691050000003
21905006596250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6596375;0;9,549106240000000;59,391925919999998
21905006596500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6596625;0;9,548746350000000;59,394160790000001
21905006596750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6596875;0;9,548386410000001;59,396395650000002
21905006597000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6597125;0;9,548026410000000;59,398630519999998
21905006597250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6597375;0;9,547666350000000;59,400865379999999
21905006597500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6597625;0;9,547306239999999;59,403100240000001
21905006597750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6597875;0;9,546946080000000;59,405335090000001
21905006598000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6598125;0;9,546585850000000;59,407569950000003
21905006598250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6598375;0;9,546225580000000;59,409804800000003
21905006598500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6598625;0;9,545865239999999;59,412039649999997
21905006598750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6598875;0;9,545504850000000;59,414274499999998
21905006599000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6599125;0;9,545144410000001;59,416509349999998
21905006599250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6599375;0;9,544783910000000;59,418744189999998
21905006599500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6599625;0;9,544423350000001;59,420979029999998
21905006599750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6599875;0;9,544062739999999;59,423213869999998
21905006600000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6600125;0;9,543702070000000;59,425448709999998
21905006600250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6600375;0;9,543341340000000;59,427683549999998
21905006600500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6600625;0;9,542980560000000;59,429918379999997
21905006600750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6600875;0;9,542619730000000;59,432153210000003
21905006601000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6601125;0;9,542258830000000;59,434388040000002
21905006601250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6601375;0;9,541897880000000;59,436622870000001
21905006601500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6601625;0;9,541536880000001;59,438857689999999
21905006601750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6601875;0;9,541175819999999;59,441092519999998
21905006602000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6602125;0;9,540814700000000;59,443327340000003
21905006602250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6602375;0;9,540453530000001;59,445562160000001
21905006602500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6602625;0;9,540092300000000;59,447796969999999
21905006602750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6602875;0;9,539731020000000;59,450031789999997
21905006603000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6603125;0;9,539369680000000;59,452266600000002
21905006603250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6603375;0;9,539008279999999;59,454501409999999
21905006603500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6603625;0;9,538646829999999;59,456736220000003
21905006603750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6603875;0;9,538285320000000;59,458971020000000
21905006604000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6604125;0;9,537923760000000;59,461205829999997
21905006604250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6604375;0;9,537562140000000;59,463440630000001
21905006604500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6604625;0;9,537200459999999;59,465675429999997
21905006604750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6604875;0;9,536838729999999;59,467910230000001
21905006605000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6605125;0;9,536476940000000;59,470145019999997
21905006605250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6605375;0;9,536115100000000;59,472379820000000
21905006605500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6605625;0;9,535753200000000;59,474614610000003
21905006605750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6605875;0;9,535391239999999;59,476849399999999
21905006606000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6606125;0;9,535029229999999;59,479084180000001
21905006606250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6606375;0;9,534667160000000;59,481318969999997
21905006606500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190625;6606625;0;9,534305040000000;59,483553749999999
21907506564750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6564875;0;9,598356680000000;59,110497279999997
21907506565000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6565125;0;9,598003990000000;59,112732430000001
21907506565250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6565375;0;9,597651250000000;59,114967569999997
21907506565500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6565625;0;9,597298459999999;59,117202710000001
21907506565750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6565875;0;9,596945610000001;59,119437849999997
21907506566000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6566125;0;9,596592700000000;59,121672990000000
21907506566250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6566375;0;9,596239750000001;59,123908129999997
21907506566500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6566625;0;9,595886739999999;59,126143259999999
21907506566750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6566875;0;9,595533670000000;59,128378400000003
21907506567000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6567125;0;9,595180550000000;59,130613529999998
21907506567250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6567375;0;9,594827380000000;59,132848660000001
21907506567500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6567625;0;9,594474150000000;59,135083780000002
21907506567750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6567875;0;9,594120860000000;59,137318909999998
21907506568000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6568125;0;9,593767529999999;59,139554029999999
21907506568250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6568375;0;9,593414140000000;59,141789150000001
21907506568500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6568625;0;9,593060690000000;59,144024270000003
21907506568750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6568875;0;9,592707190000000;59,146259379999996
21907506569000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6569125;0;9,592353640000001;59,148494499999998
21907506569250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6569375;0;9,592000029999999;59,150729609999999
21907506569500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6569625;0;9,591646369999999;59,152964720000000
21907506569750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6569875;0;9,591292650000000;59,155199830000001
21907506570000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6570125;0;9,590938880000000;59,157434930000001
21907506570250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6570375;0;9,590585050000000;59,159670040000002
21907506570500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6570625;0;9,590231169999999;59,161905140000002
21907506570750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6570875;0;9,589877230000001;59,164140240000002
21907506571000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6571125;0;9,589523249999999;59,166375330000001
21907506571250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6571375;0;9,589169200000001;59,168610430000001
21907506571500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6571625;0;9,588815100000000;59,170845520000000
21907506571750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6571875;0;9,588460950000000;59,173080610000000
21907506572000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6572125;0;9,588106740000001;59,175315699999999
21907506572250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6572375;0;9,587752480000001;59,177550789999998
21907506572500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6572625;0;9,587398170000000;59,179785870000003
21907506572750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6572875;0;9,587043800000000;59,182020960000003
21907506573000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6573125;0;9,586689370000000;59,184256040000001
21907506573250;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190875;6573375;1;9,586334890000000;59,186491119999999
21907506573500;Skien;0;0;0;0;0;1;0;1;0;1000;62500;1;190875;6573625;1;9,585980360000001;59,188726189999997
21907506573750;Skien;0;0;0;0;0;1;0;1;0;1000;62500;1;190875;6573875;1;9,585625770000000;59,190961270000003
21907506574000;Skien;0;0;0;0;0;1;0;1;0;1000;62500;1;190875;6574125;1;9,585271120000000;59,193196340000000
21907506574250;Skien;0;0;0;0;0;1;0;1;0;1000;62500;1;190875;6574375;1;9,584916430000000;59,195431409999998
21907506574500;Skien;0;0;0;0;1;1;0;0;0;1000;62500;0;190875;6574625;1;9,584561669999999;59,197666480000002
21907506574750;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6574875;1;9,584206869999999;59,199901539999999
21907506575000;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6575125;1;9,583852009999999;59,202136609999997
21907506575250;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6575375;1;9,583497090000000;59,204371670000000
21907506575500;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6575625;1;9,583142120000000;59,206606729999997
21907506575750;Skien;0;0;0;0;1;1;0;1;0;1000;62500;0;190875;6575875;1;9,582787090000000;59,208841790000001
21907506576000;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6576125;1;9,582432010000000;59,211076839999997
21907506576250;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6576375;1;9,582076880000001;59,213311900000001
21907506576500;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6576625;1;9,581721690000000;59,215546949999997
21907506576750;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6576875;1;9,581366440000000;59,217782000000000
21907506577000;Skien;0;0;0;0;1;1;0;1;0;1000;62500;1;190875;6577125;1;9,581011139999999;59,220017040000002
21907506577250;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190875;6577375;1;9,580655790000000;59,222252089999998
21907506577500;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190875;6577625;1;9,580300380000001;59,224487130000000
21907506577750;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190875;6577875;1;9,579944920000001;59,226722170000002
21907506578000;Skien;0;0;0;0;0;1;0;0;0;1000;62500;0;190875;6578125;1;9,579589400000000;59,228957209999997
21907506578250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6578375;0;9,579233830000000;59,231192249999999
21907506578500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6578625;0;9,578878200000000;59,233427280000001
21907506578750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6578875;0;9,578522520000000;59,235662320000003
21907506579000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6579125;0;9,578166780000000;59,237897349999997
21907506579250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6579375;0;9,577810990000000;59,240132379999999
21907506579500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6579625;0;9,577455140000000;59,242367399999999
21907506579750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6579875;0;9,577099240000001;59,244602430000000
21907506580000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6580125;0;9,576743290000000;59,246837450000001
21907506580250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6580375;0;9,576387270000000;59,249072470000002
21907506580500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6580625;0;9,576031210000000;59,251307490000002
21907506580750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6580875;0;9,575675090000001;59,253542500000002
21907506581000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6581125;0;9,575318910000000;59,255777520000002
21907506581250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6581375;0;9,574962680000001;59,258012530000002
21907506581500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;190875;6581625;0;9,574606400000000;59,260247540000002
