Dato,Furulund NO2 µg/m³,Furulund PM10 µg/m³,Haukenes NO2 µg/m³,Knarrdalstranda NO2 µg/m³,Knarrdalstranda PM10 µg/m³,Lensmannsdalen NO2 µg/m³,Lensmannsdalen PM10 µg/m³,Sverresgate NO2 µg/m³,Sverresgate PM10 µg/m³,Datadekning (%),Datadekning (%).1,Datadekning (%).2,Datadekning (%).3,Datadekning (%).4,Datadekning (%).5,Datadekning (%).6,Datadekning (%).7,Datadekning (%).8
2023-02-09,4.00377702,8.15235208,2.8909128,7.55907227,12.74799109,16.33181331,12.36583333,14.48757032,15.42291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-10,3.61487251,9.46554306,3.48320597,8.30931162,15.56940637,33.28571188,23.17791667,17.70252819,14.11666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-11,8.52928982,8.84028947,6.28559404,8.83104554,11.04142731,28.91477491,17.52666667,29.98912937,17.90708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-12,19.09460827,13.80311516,8.3718743,15.81832385,27.6598718,25.54763838,18.66333333,35.70551126,23.19166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-13,38.45042314,17.7687434,10.20092364,19.80336254,18.04425914,32.71836156,14.245,33.51776127,16.94916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-14,21.32151318,19.52771725,12.40845973,17.31573485,15.94475741,31.19527643,13.69041667,35.47653243,17.20125,1.0,0.96,0.96,0.92,1.0,0.96,1.0,1.0,0.96
2023-02-15,22.25782649,27.99135336,9.96882087,19.23380969,33.80176875,26.63837343,19.65333333,20.64195259,19.83208333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-16,24.76092101,35.16479248,12.74440425,26.00494788,39.05595498,32.24173148,20.56083333,32.83078683,26.14791667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-17,6.18579482,6.52647627,7.91507558,16.96007038,16.60697813,21.32454944,7.6725,14.20274962,6.44875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-18,5.61130071,6.80134884,-0.30791912,2.07803004,7.20999456,11.68993969,20.57458333,5.35642298,16.5275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-19,14.9049422,26.02436254,7.25579462,9.53065412,30.93476158,20.83839553,40.6175,20.72540222,44.47666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-20,2.35527571,3.8670265,1.2004848,6.59956755,7.14481169,14.24504837,24.2,6.0738026,10.01458333,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0
2023-02-21,21.45298564,45.10884387,8.79075966,8.56565986,24.46290648,26.02265149,48.9775,27.08799037,80.52,1.0,0.96,0.96,1.0,1.0,0.96,1.0,1.0,0.96
2023-02-22,6.550408,11.64655845,8.71286184,13.614988,15.13027303,15.78329994,14.2175,15.05880711,17.8475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-23,23.3253175,21.41837083,5.00136507,9.63211611,13.67551863,19.37374256,38.02333333,16.50995588,20.4325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-24,11.81032187,7.39859988,1.59582367,6.48569624,5.47147106,12.46102136,10.70208333,5.52693834,4.8675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-25,6.61747513,17.36553322,0.07598767,2.67803139,13.43059525,10.05002275,40.30583333,8.57665629,41.19041667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-26,25.55268721,22.14654444,1.99617806,5.84181496,21.01402804,22.30029948,66.70583333,21.01739802,77.67375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-27,31.63398699,51.72326424,5.55507783,10.17518888,31.38572627,21.30729875,51.975,24.89425203,50.66416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-28,20.80889671,33.43965532,6.44994662,13.81287801,26.11496794,27.52094427,54.51875,34.23708988,34.43458333,1.0,0.96,1.0,0.96,1.0,0.96,1.0,1.0,1.0
2023-03-01,19.34315879,32.68203808,4.42324805,9.61832671,20.33274433,23.09088917,59.43208333,24.98561532,23.13666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-02,28.3580536,39.65947419,3.45437854,14.25060769,28.16224803,23.18472353,63.305,28.58530769,30.79083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-03,32.75593086,32.99744306,4.00428866,17.94277839,41.3203897,31.82848138,81.65208333,25.21384911,28.42125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-04,40.19384758,19.78391852,0.91465571,1.33819195,9.89787095,9.58271738,47.66208333,5.56232228,20.4875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-05,40.64990041,14.27502454,0.75228319,1.91440589,17.41700874,8.71998403,34.05875,5.90120926,16.05083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-06,20.45538316,50.5607191,3.82689533,12.66849728,35.30179618,19.68790363,48.45958333,20.90071452,30.99708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-07,10.15004339,31.90421562,1.72642885,5.47679217,30.860674,13.37793383,52.69,5.87432428,26.69333333,1.0,1.0,0.92,1.0,1.0,0.96,0.92,0.96,0.96
2023-03-08,17.87201308,23.38956852,3.72382692,8.34553288,36.01863148,27.72658602,59.60428571,22.53703482,,0.88,0.96,1.0,0.96,,1.0,1.0,1.0,1.0
2023-03-09,17.29231633,37.87575035,2.46101543,9.9765655,24.83918322,21.0490794,43.54625,13.45316769,19.53875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-10,14.38836903,25.1166691,4.62473979,5.21595136,29.02608426,14.38846479,42.32708333,16.59412394,32.39958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-11,26.709215,17.80415556,2.29019738,4.20968629,16.9590603,13.30807472,32.69291667,7.32253857,18.59916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-12,15.65018891,8.12212789,2.29291083,3.5192511,9.4264063,9.77969071,24.1725,7.25801004,12.46666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-13,15.64089475,7.07032674,3.22987457,6.38021021,3.76667477,19.09129258,4.95916667,7.90686362,1.91125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-14,15.92039258,9.695489,2.33086939,7.6548994,8.84385995,22.33692216,10.37208333,17.37862723,9.42333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-15,22.43878091,13.52675799,6.63209622,8.64438399,12.54177743,22.967448,33.44916667,26.67840416,24.52083333,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-03-16,15.00876859,19.63570625,4.46874007,10.84959895,23.27872627,16.0053235,26.35416667,12.33727334,15.47173913,1.0,1.0,1.0,0.96,0.96,1.0,1.0,1.0,1.0
2023-03-17,9.71952126,11.26050683,11.97840769,20.3187576,21.21863333,28.82002822,21.62416667,21.3516537,12.49875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-18,15.38803101,9.26213785,10.53418065,12.53965817,20.12945336,20.84554561,13.04416667,23.77456264,15.95916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-19,13.9539155,9.63766123,12.33161742,10.19224926,15.31767281,17.29246397,11.86625,16.00862479,11.98541667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-20,12.95217548,12.70535382,6.1878068,10.90950916,12.79381019,16.25810639,20.03375,16.31177612,15.3175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-21,11.99995195,17.54809039,3.75932189,11.0131929,20.77636308,17.25521375,18.15458333,13.57876473,17.9025,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,1.0
2023-03-22,12.57626906,8.86964236,6.32234418,12.11293082,9.40447917,30.74513889,9.43708333,17.22440906,7.48916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92
2023-03-23,7.10792016,10.11807866,5.62843201,12.96448847,11.98830961,30.28879428,14.30458333,15.81054827,12.41625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-24,15.89876265,7.93040417,4.09722686,11.41387269,9.47102384,22.63947087,8.37375,17.21123358,8.53875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-25,7.43391062,5.41967477,3.57861882,3.10683247,6.52611123,,10.34,6.94830162,8.18125,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-26,10.52825033,8.75463356,1.40012353,1.877336,10.73375391,,19.39666667,7.35455452,16.27541667,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-27,16.20656111,24.11711244,1.42560283,5.81266715,28.99964861,,47.04333333,8.99483944,24.08541667,1.0,,0.96,0.96,1.0,0.92,0.96,1.0,0.96
2023-03-28,11.49025998,19.32506516,3.04416641,9.48912706,28.36865648,,57.7775,13.311059,37.69791667,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-29,14.19929949,6.68801146,2.90808005,5.54378496,6.16537604,,15.93625,11.21861078,8.08041667,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-30,6.70838256,4.75097685,2.99408492,4.48222427,7.10055046,,6.37541667,5.11716564,5.7475,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-31,7.9277417,6.07805752,2.18540119,4.07566057,10.39702766,,15.11304348,4.23792026,10.40875,0.96,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-01,7.77666365,14.36652801,3.53304447,3.3499472,14.18621898,,27.08291667,9.31539499,30.81833333,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-02,13.26247084,20.1509897,3.7397203,8.48822655,19.51845945,,25.94166667,11.16958905,32.8625,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-03,14.61036301,18.51412604,7.8966055,12.88079341,25.9508441,,34.14125,17.08468298,24.37875,1.0,,1.0,1.0,1.0,0.96,1.0,1.0,0.96
2023-04-04,16.17894155,22.82823866,5.06572375,7.91184959,19.88330856,,40.28291667,16.75220545,37.20291667,1.0,,0.96,0.96,1.0,1.0,1.0,1.0,1.0
2023-04-05,16.42136565,20.1269978,3.36856667,9.83012521,21.87174225,,40.6175,13.32154565,28.95291667,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-06,3.62300921,4.82451956,2.4846699,2.41764604,4.66257859,,8.60291667,4.78891319,6.89791667,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-07,6.41316464,11.6791228,3.05441954,2.50639165,11.97628287,,16.78875,5.22124144,15.23958333,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-08,13.26743046,16.70568032,2.97974912,5.08917334,19.34757674,,21.52791667,7.86705603,24.2275,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-09,20.03940457,13.53589259,2.08981159,6.12245507,15.8801315,,22.55,6.45872387,18.57625,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-10,10.20588911,13.99406829,5.63078926,8.185966,14.13829225,,16.10583333,5.65016241,13.475,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-11,3.83762066,13.86433933,4.41214318,8.94384517,14.80083044,,17.56791667,9.34260889,15.43208333,1.0,,0.96,0.92,1.0,0.96,1.0,1.0,0.96
2023-04-12,4.35936989,15.82847454,4.67833442,6.47190994,16.38547199,,22.39416667,9.59555086,24.01208333,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-13,3.55352371,9.65171551,4.53529734,4.98396852,12.25202315,7.28487734,14.19,11.50277973,12.74625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-14,5.95135017,12.8558978,4.62489265,5.27792593,16.25687708,8.39169613,15.10666667,7.30494858,16.23416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-15,10.06119517,7.54609329,1.14708368,3.08551186,4.30615579,10.4685481,8.085,4.41434281,6.90708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-16,7.49356232,21.53346019,1.00414463,2.73163706,14.1932564,7.13985379,21.59666667,3.80658966,15.06083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-17,10.0461758,20.48686597,1.6276408,4.12052596,20.02049525,10.0486521,34.51708333,7.25792665,24.25958333,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-18,8.56453352,19.35672292,1.95422452,4.08532616,22.94718438,11.1907575,41.84125,8.08704781,31.61125,1.0,1.0,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-04-19,11.15647442,26.57287407,2.52851614,6.21929476,24.87560787,9.3742503,39.27916667,8.09170007,36.03416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-20,13.06433926,28.38657257,3.33114986,13.98595879,40.47270405,15.3994123,55.3575,16.35011281,52.43791667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-21,15.38666424,30.27437789,2.54830489,14.11274551,48.68005567,11.58370027,36.95541667,13.77222784,37.98666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-22,20.28651807,18.71888519,4.97290602,12.9986991,25.83815694,11.08941957,29.08583333,11.18477564,25.89125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-23,12.6239135,13.65214109,5.76411073,7.40115468,14.50503564,8.93682521,18.25083333,7.73698501,16.56875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-24,10.50665449,18.57534005,2.8478603,6.01344572,8.58816748,13.31058604,5.59166667,8.21886745,4.97291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-25,10.12346942,13.44566551,0.31421212,2.51747223,3.76000451,7.64979694,8.29583333,4.05655781,6.26083333,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-04-26,42.23913069,10.83446042,0.22547517,1.63953858,5.88125567,11.91067844,22.56833333,5.55753751,13.97458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-27,35.4135776,15.9857484,0.26658097,1.29722861,6.39181354,11.69868927,28.12791667,6.53193252,20.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-28,11.78982849,14.04993646,1.41197478,12.61295607,19.22458484,12.99426633,23.485,11.01039667,19.31217391,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0
2023-04-29,17.83021974,11.56379456,1.52635752,4.81906893,8.59135382,8.21613122,33.91666667,5.65584581,24.07166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-30,23.14931512,6.70055394,0.70218695,1.13828645,5.95567873,6.24947895,14.47875,2.81470824,9.56541667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-01,7.25307659,5.82916262,1.61963942,2.97983453,5.68797211,6.2864932,9.40958333,6.13281281,9.14375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-02,31.19616522,13.57103287,0.90786663,1.97733188,4.56409595,11.53344621,16.28,5.71528697,11.39416667,0.96,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-05-03,12.02213517,10.07580509,1.90044786,5.53604691,10.07629294,9.14526155,15.80333333,6.57562343,14.42833333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-04,3.54879889,7.22049352,1.99269938,3.19282552,8.29777627,9.3468351,16.11041667,5.35998403,10.68833333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-05,4.21109997,8.43793495,2.79409895,6.8687801,15.60835556,10.54579936,20.85875,8.02923606,16.04166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-06,4.24686398,13.13409931,3.43139071,6.90942428,15.34443032,8.85041194,18.05375,6.610193,13.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-07,10.43097478,10.48611331,3.256102,8.88441406,13.55243347,7.08982364,16.61916667,6.85718806,15.46875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-08,10.16218121,17.99923808,5.96815376,14.5162479,28.65638194,10.93918757,29.7275,9.55419362,22.71041667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-09,7.13810896,24.37973241,7.90172268,10.5481427,31.77458762,12.72758177,36.39625,11.17617127,31.62041667,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2023-05-10,3.85998316,21.29173611,5.47120985,16.42627397,39.6246441,13.33883165,37.29,12.69151068,31.74416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-11,12.82940297,22.88863079,3.59198899,7.77572458,22.69902465,11.65786658,27.34875,9.92829866,25.57958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-12,17.43604566,25.67444792,2.91241897,13.53612544,34.20446123,12.86679367,32.15666667,15.16696366,30.50666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-13,18.02612729,20.98811284,4.69585078,13.31757186,36.21617917,10.88169221,24.48416667,12.26090592,20.90916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-14,10.07352201,19.84524699,6.64223699,15.92994055,29.33393618,10.17636594,24.80958333,9.74601418,21.78458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-15,15.51694081,23.28449155,6.4405572,24.44142555,41.10848981,16.23054464,33.4675,17.63067298,27.17916667,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0
2023-05-16,39.5118029,21.88898116,1.458985,0.59891838,10.53570938,7.40599446,24.03958333,3.11148085,13.24583333,1.0,0.96,0.96,0.96,1.0,0.96,0.96,1.0,0.96
2023-05-17,42.6574833,19.60841863,0.77894058,-1.34767749,4.37565313,3.02583957,12.46666667,0.98940639,9.20791667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-18,5.5255841,8.25884826,2.4478813,8.84398929,14.20754514,6.1860555,14.91416667,4.32205958,12.6775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-19,9.36412796,14.39010521,5.88691377,6.64937777,20.07750451,8.1265462,27.86208333,6.11163078,21.10625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-20,12.31684169,13.82138611,5.18112044,12.05876311,17.93397477,8.89675249,16.83458333,8.74642734,11.99458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-21,14.61091503,15.67274236,4.22198004,13.77121076,19.13377367,9.83767126,22.44,9.86321072,14.27708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-22,16.65321587,23.20337083,5.15847133,15.9633047,35.77878472,15.95539089,34.0725,16.28303089,26.02875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-23,23.80749017,15.48151424,1.80933753,6.40112874,8.3949088,10.29820825,10.11541667,8.09156276,8.38391304,1.0,0.96,0.96,0.96,0.96,0.96,1.0,1.0,0.96
2023-05-24,25.5907601,18.08769688,1.23498564,5.90138648,14.28937431,7.30423756,16.72458333,5.42764856,10.945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-25,25.15199903,15.68974745,0.71050382,2.11197645,13.52272789,7.81789983,22.6325,4.20210192,15.29916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-26,29.7215223,10.85275301,0.74845368,0.9488682,4.38770729,7.41737428,15.565,2.44766769,7.84666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-27,11.51841881,11.87853484,2.3781502,5.21429713,13.75768102,6.15848764,18.60375,5.73659674,16.21125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-28,24.56882399,11.23176933,0.73054238,1.77480234,4.53583077,3.77966565,10.65166667,3.16358504,8.04434783,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0
2023-05-29,25.28509239,14.65550301,0.79481255,4.14489892,13.59038449,4.46766188,12.21916667,3.10136852,10.28041667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-30,8.99471627,9.55979178,3.87897526,8.18638972,15.56215162,10.05340056,18.37458333,9.56885916,15.84916667,1.0,0.96,1.0,0.96,1.0,1.0,1.0,1.0,0.96
2023-05-31,30.36272932,22.70769491,2.39236948,3.22487853,10.78968403,10.10629925,24.2825,7.32540916,12.84708333,1.0,1.0,0.96,1.0,1.0,0.92,1.0,1.0,1.0
2023-06-01,10.81959667,21.65388448,1.32404969,3.33636698,14.93608854,9.73222972,22.36666667,5.56759445,15.50083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-02,3.19184366,7.062289,1.84128833,6.9912651,15.64467477,9.16232398,16.48625,5.35631401,11.63708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-03,7.32357198,10.12878021,4.40021121,8.46394688,12.35752407,8.64375003,18.91541667,8.71287723,14.3825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-04,6.07917435,7.99723924,3.25490734,9.80432807,13.32408942,8.13256833,13.85541667,6.50952755,10.21166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-05,7.39020106,15.41560405,4.55490092,7.72972829,27.91964583,9.14650732,25.86833333,6.95347327,21.34,1.0,0.96,0.96,0.96,0.96,0.96,1.0,1.0,0.96
2023-06-06,6.60317098,18.29383206,4.09202419,13.76099207,32.24867639,10.87270824,29.66333333,8.48247059,25.3825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-07,6.46460013,17.4314941,4.31939229,12.70792304,32.13792778,9.13795849,24.66291667,7.59345481,22.19708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-08,7.33185771,11.47063843,2.35283128,4.8399337,18.02435613,10.16383953,25.07083333,4.49563254,11.24391304,1.0,1.0,1.0,0.96,0.96,1.0,1.0,1.0,1.0
2023-06-09,3.40824667,9.76950243,2.80481893,2.88418214,12.88807951,8.09986113,18.27833333,6.14301986,12.75083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-10,8.91739545,10.69204514,3.38860989,4.57508738,11.09094016,10.29399272,17.66875,7.03124921,15.44583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-11,8.29938297,13.18968241,2.97450573,8.72135256,17.29510878,7.27633459,17.805,6.35736774,15.54,0.92,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0
2023-06-12,10.05718248,20.00697593,2.61612016,11.04496673,31.15101516,11.23028549,,9.06111874,,,0.92,1.0,1.0,,0.92,1.0,1.0,1.0
2023-06-13,14.70345177,,5.70677037,13.92915493,,14.9554397,,12.93790543,22.91347826,,1.0,1.0,1.0,0.96,1.0,,,1.0
2023-06-14,11.42961372,24.28621481,5.48360939,16.01303082,36.80267523,15.05537035,,14.81766982,22.99,,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-15,16.19235528,26.84707049,2.43723597,7.38345318,32.00147743,16.82653542,33.33458333,11.55480919,22.51791667,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,0.96
2023-06-16,25.44578488,26.92856956,1.54156632,8.07190541,24.56235012,10.62812038,21.85791667,8.08614094,17.21041667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-17,11.96356842,21.96749359,2.77376144,6.52759835,21.97366944,8.6151907,19.20875,9.30734795,15.45958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-18,15.1991536,22.5795,1.87453558,3.54672825,20.99499938,8.03762433,20.17583333,4.95699266,16.21583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-19,11.25578437,11.83094248,3.51735929,6.32644779,15.26661655,12.93682324,14.19458333,7.95178636,11.48583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-20,5.15517995,14.53414213,4.96989546,8.12446899,24.00147731,15.69312667,17.63666667,10.56733166,15.56041667,1.0,0.96,0.96,1.0,1.0,1.0,1.0,1.0,0.96
2023-06-21,10.44357867,25.32897188,3.00195891,9.62783629,26.84560139,17.10741856,20.47375,12.45130572,17.38458333,1.0,1.0,1.0,0.96,1.0,0.96,1.0,1.0,1.0
2023-06-22,22.53782006,9.98498646,0.96183197,1.79703815,13.84140058,9.56264286,14.46958333,6.30151342,10.10086957,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0
2023-06-23,15.07766167,11.16521123,1.87036081,6.41797041,12.66240278,9.53551888,16.78416667,7.20952484,11.165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-24,8.95585412,10.79494965,3.98903494,9.79668387,15.49176134,8.41486096,15.63833333,5.97521901,11.53625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-25,9.2550298,8.7585956,5.37990533,7.03847721,12.5015247,5.42477063,12.20083333,5.29025748,10.73875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-26,3.58803273,5.50359977,2.96151095,5.03984425,10.05597697,10.37207252,10.06958333,6.25069335,7.22333333,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-27,10.75546119,14.93212882,1.84590461,3.33428325,9.8789706,10.85859411,15.5925,7.87795814,10.67458333,1.0,0.96,1.0,0.96,1.0,0.96,1.0,1.0,0.96
2023-06-28,10.00337315,11.80802975,2.36685021,10.63559581,17.82678125,8.99094982,15.72541667,7.5188176,13.86458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-29,5.03943982,6.75182141,3.23004532,10.59859599,13.25939931,10.81984171,13.92875,9.94615869,11.85708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-30,6.70696346,5.58029317,0.54096615,2.69278227,6.7287853,8.1016661,9.42791667,4.55392065,6.0225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-01,3.76459613,6.33484896,2.6717549,6.85205902,11.19046146,7.535546,11.71958333,5.75185338,10.70666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-02,2.30677123,5.29675521,1.22256161,3.71793813,6.66089984,5.17068691,7.6725,4.77245686,6.74666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-03,4.69449277,3.56610602,1.43756756,3.23291965,4.29061308,8.62921769,10.74791667,8.81972486,9.99166667,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
