Kommunenummer,Kommune,MeteringPointTypeCode,Kilde,InstallertKapasitet,Dato,SistOppdatert
4001,Porsgrunn,E19,solar,7532.0,2025-05-28,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-05-29,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-05-29,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-05-29,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7532.0,2025-05-29,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-05-29,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11265.0,2025-05-29,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-05-29,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-05-29,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-05-29,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-05-30,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-05-30,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7532.0,2025-05-30,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-05-30,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-05-30,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-05-30,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11265.0,2025-05-30,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-05-30,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-05-30,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-01,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-01,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-01,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-01,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11265.0,2025-06-01,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-01,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-01,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-01,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-01,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-02,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-02,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-02,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-02,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-02,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-02,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-02,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-02,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-02,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-03,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-03,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-03,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-03,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-03,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-03,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-03,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-03,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-03,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-04,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-04,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-04,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-04,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-04,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-04,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-04,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-04,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-04,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-05,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-05,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-05,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-05,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-05,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-05,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-05,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-05,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-05,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-06,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-06,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-06,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-06,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-06,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-06,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-06,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-06,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-06,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-07,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-07,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-07,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-07,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-07,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-07,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-07,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-07,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-07,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-08,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-08,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-08,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-08,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-08,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-08,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-08,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-08,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-08,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-09,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-09,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-09,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-09,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-09,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-09,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-09,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-09,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-09,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-10,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-10,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-10,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-10,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-10,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-10,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-10,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-10,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-10,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-11,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-11,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-11,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-11,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-11,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-11,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-11,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-11,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-11,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-12,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-12,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-12,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-12,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-12,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-12,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-12,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-12,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-12,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-13,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-13,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-13,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-13,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-13,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-13,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-13,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-13,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-13,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-14,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-14,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-14,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-14,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-14,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-14,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-14,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-14,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-14,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-15,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-15,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-15,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-15,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-15,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-15,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-15,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-15,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-15,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-16,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-16,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-16,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-16,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-16,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-16,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-16,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-16,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-16,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-17,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-17,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-17,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-17,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-17,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-17,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-17,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-17,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-17,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-18,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-18,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-18,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-18,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-18,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-18,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-18,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-18,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-18,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-19,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-19,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-19,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-19,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-19,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-19,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-19,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-19,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11248.0,2025-06-19,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11282.0,2025-06-20,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-20,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-20,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-20,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-20,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-20,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-20,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-20,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-20,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-21,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-21,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-21,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-21,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-21,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11282.0,2025-06-21,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-21,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-21,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-21,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-22,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-22,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-22,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-22,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-22,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-22,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11282.0,2025-06-22,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-22,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-22,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-23,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-23,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-23,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-23,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11282.0,2025-06-23,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-23,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-23,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-23,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-23,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-24,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-24,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-24,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-24,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-24,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-24,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-24,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11282.0,2025-06-24,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-24,2025-06-25T08:29:56+02:00
4003,Skien,E19,solar,11282.0,2025-06-25,2025-06-25T08:29:56+02:00
4003,Skien,E18,hydro,58930.0,2025-06-25,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,other,13.0,2025-06-25,2025-06-25T08:29:56+02:00
4003,Skien,E19,other,98.0,2025-06-25,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,other,1180.0,2025-06-25,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E19,solar,7539.0,2025-06-25,2025-06-25T08:29:56+02:00
4003,Skien,E18,other,1100.0,2025-06-25,2025-06-25T08:29:56+02:00
4001,Porsgrunn,E18,solar,754.0,2025-06-25,2025-06-25T08:29:56+02:00
4003,Skien,E18,solar,650.0,2025-06-25,2025-06-25T08:29:56+02:00
