År;Region;Alder;Utflytting;Innflytting;Nettoflytting
2020;Hjartdal;67 år;1;;-1
2020;Hjartdal;68 år;;1;1
2020;Hjartdal;69 år;1;;-1
2020;Hjartdal;7 år;;;
2020;Hjartdal;70 år;;;
2020;Hjartdal;8 år;3;;-3
2020;Hjartdal;9 år;;;
2020;Seljord;0 år;1;;-1
2020;Seljord;1 år;2;3;1
2020;Seljord;10 år;;1;1
2020;Seljord;11 år;;1;1
2020;Seljord;12 år;1;;-1
2020;Seljord;13 år;1;;-1
2020;Seljord;14 år;1;;-1
2020;Seljord;15 år;1;;-1
2020;Seljord;16 år;;1;1
2020;Seljord;17 år;2;2;0
2020;Seljord;18 år;4;3;-1
2020;Seljord;19 år;4;3;-1
2020;Seljord;2 år;;1;1
2020;Seljord;20 år;6;7;1
2020;Seljord;21 år;2;3;1
2020;Seljord;22 år;5;4;-1
2020;Seljord;23 år;6;2;-4
2020;Seljord;24 år;4;7;3
2020;Seljord;25 år;3;7;4
2020;Seljord;26 år;4;5;1
2020;Seljord;27 år;4;2;-2
2020;Seljord;28 år;2;4;2
2020;Seljord;29 år;7;3;-4
2020;Seljord;3 år;2;3;1
2020;Seljord;30 år;2;2;0
2020;Seljord;31 år;2;4;2
2020;Seljord;32 år;1;3;2
2020;Seljord;33 år;4;4;0
2020;Seljord;34 år;3;3;0
2020;Seljord;35 år;3;3;0
2020;Seljord;36 år;1;3;2
2020;Seljord;37 år;2;2;0
2020;Seljord;38 år;;1;1
2020;Seljord;39 år;1;1;0
2020;Seljord;4 år;;3;3
2020;Seljord;40 år;3;3;0
2020;Seljord;41 år;3;2;-1
2020;Seljord;42 år;1;1;0
2020;Seljord;43 år;;;
2020;Seljord;44 år;;;
2020;Seljord;45 år;2;;-2
2020;Seljord;46 år;1;2;1
2020;Seljord;47 år;;1;1
2020;Seljord;48 år;;1;1
2020;Seljord;49 år;1;2;1
2020;Seljord;5 år;3;2;-1
2020;Seljord;50 år;;1;1
2020;Seljord;51 år;1;;-1
2020;Seljord;52 år;1;3;2
2020;Seljord;53 år;;3;3
2020;Seljord;54 år;2;2;0
2020;Seljord;55 år;2;;-2
2020;Seljord;56 år;2;2;0
2020;Seljord;57 år;1;1;0
2020;Seljord;58 år;2;1;-1
2020;Seljord;59 år;1;;-1
2020;Seljord;6 år;1;2;1
2020;Seljord;60 år;;;
2020;Seljord;61 år;1;;-1
2020;Seljord;62 år;1;1;0
2020;Seljord;63 år;2;2;0
2020;Seljord;64 år;;1;1
2020;Seljord;65 år;1;3;2
2020;Seljord;66 år;;;
2020;Seljord;67 år;2;;-2
2020;Seljord;68 år;;2;2
2020;Seljord;69 år;;1;1
2020;Seljord;7 år;;1;1
2020;Seljord;70 år;;;
2020;Seljord;8 år;1;4;3
2020;Seljord;9 år;;1;1
2020;Kviteseid;0 år;1;1;0
2020;Kviteseid;1 år;3;1;-2
2020;Kviteseid;10 år;1;;-1
2020;Kviteseid;11 år;;1;1
2020;Kviteseid;12 år;1;2;1
2020;Kviteseid;13 år;;;
2020;Kviteseid;14 år;;;
2020;Kviteseid;15 år;1;2;1
2020;Kviteseid;16 år;1;1;0
2020;Kviteseid;17 år;;1;1
2020;Kviteseid;18 år;3;;-3
2020;Kviteseid;19 år;2;2;0
2020;Kviteseid;2 år;;2;2
2020;Kviteseid;20 år;6;2;-4
2020;Kviteseid;21 år;1;3;2
2020;Kviteseid;22 år;4;3;-1
2020;Kviteseid;23 år;2;2;0
2020;Kviteseid;24 år;3;7;4
2020;Kviteseid;25 år;6;3;-3
2020;Kviteseid;26 år;1;6;5
2020;Kviteseid;27 år;4;3;-1
2020;Kviteseid;28 år;3;3;0
2020;Kviteseid;29 år;3;4;1
2020;Kviteseid;3 år;1;2;1
2020;Kviteseid;30 år;5;8;3
2020;Kviteseid;31 år;4;3;-1
2020;Kviteseid;32 år;2;4;2
2020;Kviteseid;33 år;1;3;2
2020;Kviteseid;34 år;1;1;0
2020;Kviteseid;35 år;1;2;1
2020;Kviteseid;36 år;2;1;-1
2020;Kviteseid;37 år;1;1;0
2020;Kviteseid;38 år;2;1;-1
2020;Kviteseid;39 år;;3;3
2020;Kviteseid;4 år;1;;-1
2020;Kviteseid;40 år;;1;1
2020;Kviteseid;41 år;2;2;0
2020;Kviteseid;42 år;;;
2020;Kviteseid;43 år;;1;1
2020;Kviteseid;44 år;;;
2020;Kviteseid;45 år;3;2;-1
2020;Kviteseid;46 år;;3;3
2020;Kviteseid;47 år;;1;1
2020;Kviteseid;48 år;1;;-1
2020;Kviteseid;49 år;2;;-2
2020;Kviteseid;5 år;;;
2020;Kviteseid;50 år;;1;1
2020;Kviteseid;51 år;1;2;1
2020;Kviteseid;52 år;1;2;1
2020;Kviteseid;53 år;;2;2
2020;Kviteseid;54 år;2;1;-1
2020;Kviteseid;55 år;;1;1
2020;Kviteseid;56 år;1;2;1
2020;Kviteseid;57 år;;3;3
2020;Kviteseid;58 år;;3;3
2020;Kviteseid;59 år;;;
2020;Kviteseid;6 år;1;;-1
2020;Kviteseid;60 år;;1;1
2020;Kviteseid;61 år;;;
2020;Kviteseid;62 år;1;1;0
2020;Kviteseid;63 år;2;1;-1
2020;Kviteseid;64 år;;;
2020;Kviteseid;65 år;;1;1
2020;Kviteseid;66 år;;1;1
2020;Kviteseid;67 år;2;;-2
2020;Kviteseid;68 år;1;;-1
2020;Kviteseid;69 år;1;;-1
2020;Kviteseid;7 år;;;
2020;Kviteseid;70 år;;;
2020;Kviteseid;8 år;1;;-1
2020;Kviteseid;9 år;;;
2020;Nissedal;0 år;1;;-1
2020;Nissedal;1 år;;;
2020;Nissedal;10 år;;;
2020;Nissedal;11 år;;;
2020;Nissedal;12 år;;;
2020;Nissedal;13 år;1;;-1
2020;Nissedal;14 år;1;;-1
2020;Nissedal;15 år;;;
2020;Nissedal;16 år;;;
2020;Nissedal;17 år;;;
2020;Nissedal;18 år;2;1;-1
2020;Nissedal;19 år;2;;-2
2020;Nissedal;2 år;;;
2020;Nissedal;20 år;1;4;3
2020;Nissedal;21 år;4;2;-2
2020;Nissedal;22 år;3;2;-1
2020;Nissedal;23 år;4;2;-2
2020;Nissedal;24 år;2;1;-1
2020;Nissedal;25 år;3;;-3
2020;Nissedal;26 år;5;3;-2
2020;Nissedal;27 år;3;6;3
2020;Nissedal;28 år;2;1;-1
2020;Nissedal;29 år;3;2;-1
2020;Nissedal;3 år;4;;-4
2020;Nissedal;30 år;1;1;0
2020;Nissedal;31 år;1;1;0
2020;Nissedal;32 år;;1;1
2020;Nissedal;33 år;1;;-1
2020;Nissedal;34 år;3;1;-2
2020;Nissedal;35 år;1;1;0
2020;Nissedal;36 år;3;;-3
2020;Nissedal;37 år;;;
2020;Nissedal;38 år;1;;-1
2020;Nissedal;39 år;;1;1
2020;Nissedal;4 år;;;
2020;Nissedal;40 år;1;2;1
2020;Nissedal;41 år;1;;-1
2020;Nissedal;42 år;1;;-1
2020;Nissedal;43 år;;;
2020;Nissedal;44 år;;;
2020;Nissedal;45 år;1;;-1
2020;Nissedal;46 år;2;1;-1
2020;Nissedal;47 år;1;;-1
2020;Nissedal;48 år;1;1;0
2020;Nissedal;49 år;;1;1
2020;Nissedal;5 år;;1;1
2020;Nissedal;50 år;1;2;1
2020;Nissedal;51 år;1;1;0
2020;Nissedal;52 år;2;;-2
2020;Nissedal;53 år;1;1;0
2020;Nissedal;54 år;2;;-2
2020;Nissedal;55 år;2;2;0
2020;Nissedal;56 år;2;1;-1
2020;Nissedal;57 år;2;;-2
2020;Nissedal;58 år;;;
2020;Nissedal;59 år;;1;1
2020;Nissedal;6 år;1;;-1
2020;Nissedal;60 år;;1;1
2020;Nissedal;61 år;;;
2020;Nissedal;62 år;;2;2
2020;Nissedal;63 år;;2;2
2020;Nissedal;64 år;1;1;0
2020;Nissedal;65 år;3;;-3
2020;Nissedal;66 år;;1;1
2020;Nissedal;67 år;;;
2020;Nissedal;68 år;1;1;0
2020;Nissedal;69 år;;3;3
2020;Nissedal;7 år;;;
2020;Nissedal;70 år;;2;2
2020;Nissedal;8 år;1;;-1
2020;Nissedal;9 år;;;
2020;Fyresdal;0 år;;;
2020;Fyresdal;1 år;;1;1
2020;Fyresdal;10 år;;2;2
2020;Fyresdal;11 år;2;;-2
2020;Fyresdal;12 år;1;;-1
2020;Fyresdal;13 år;;;
2020;Fyresdal;14 år;;1;1
2020;Fyresdal;15 år;2;;-2
2020;Fyresdal;16 år;3;;-3
2020;Fyresdal;17 år;1;;-1
2020;Fyresdal;18 år;3;;-3
2020;Fyresdal;19 år;2;;-2
2020;Fyresdal;2 år;2;;-2
2020;Fyresdal;20 år;3;;-3
2020;Fyresdal;21 år;1;;-1
2020;Fyresdal;22 år;2;1;-1
2020;Fyresdal;23 år;1;3;2
2020;Fyresdal;24 år;3;2;-1
2020;Fyresdal;25 år;8;;-8
2020;Fyresdal;26 år;5;3;-2
2020;Fyresdal;27 år;4;1;-3
2020;Fyresdal;28 år;4;2;-2
2020;Fyresdal;29 år;1;2;1
2020;Fyresdal;3 år;1;;-1
2020;Fyresdal;30 år;4;;-4
2020;Fyresdal;31 år;;1;1
2020;Fyresdal;32 år;1;1;0
2020;Fyresdal;33 år;2;1;-1
2020;Fyresdal;34 år;1;;-1
2020;Fyresdal;35 år;;;
2020;Fyresdal;36 år;;;
2020;Fyresdal;37 år;;1;1
2020;Fyresdal;38 år;2;;-2
2020;Fyresdal;39 år;1;;-1
2020;Fyresdal;4 år;1;1;0
2020;Fyresdal;40 år;1;;-1
2020;Fyresdal;41 år;;;
2020;Fyresdal;42 år;;1;1
2020;Fyresdal;43 år;;1;1
2020;Fyresdal;44 år;1;;-1
2020;Fyresdal;45 år;1;1;0
2020;Fyresdal;46 år;3;1;-2
2020;Fyresdal;47 år;;1;1
2020;Fyresdal;48 år;2;1;-1
2020;Fyresdal;49 år;1;;-1
2020;Fyresdal;5 år;1;;-1
2020;Fyresdal;50 år;1;1;0
2020;Fyresdal;51 år;;;
2020;Fyresdal;52 år;;2;2
2020;Fyresdal;53 år;;1;1
2020;Fyresdal;54 år;1;;-1
2020;Fyresdal;55 år;;;
2020;Fyresdal;56 år;1;;-1
2020;Fyresdal;57 år;1;;-1
2020;Fyresdal;58 år;;;
2020;Fyresdal;59 år;2;;-2
2020;Fyresdal;6 år;2;1;-1
2020;Fyresdal;60 år;1;1;0
2020;Fyresdal;61 år;;;
2020;Fyresdal;62 år;;;
2020;Fyresdal;63 år;;;
2020;Fyresdal;64 år;;1;1
2020;Fyresdal;65 år;;;
2020;Fyresdal;66 år;;1;1
2020;Fyresdal;67 år;;1;1
2020;Fyresdal;68 år;;1;1
2020;Fyresdal;69 år;;;
2020;Fyresdal;7 år;1;;-1
2020;Fyresdal;70 år;;1;1
2020;Fyresdal;8 år;2;1;-1
2020;Fyresdal;9 år;;;
2020;Tokke;0 år;;;
2020;Tokke;1 år;;;
2020;Tokke;10 år;3;2;-1
2020;Tokke;11 år;1;2;1
2020;Tokke;12 år;1;;-1
2020;Tokke;13 år;;1;1
2020;Tokke;14 år;;;
2020;Tokke;15 år;1;;-1
2020;Tokke;16 år;;2;2
2020;Tokke;17 år;;;
2020;Tokke;18 år;1;2;1
2020;Tokke;19 år;5;3;-2
2020;Tokke;2 år;1;;-1
2020;Tokke;20 år;6;4;-2
2020;Tokke;21 år;1;1;0
2020;Tokke;22 år;6;1;-5
2020;Tokke;23 år;2;5;3
2020;Tokke;24 år;;5;5
2020;Tokke;25 år;4;1;-3
2020;Tokke;26 år;4;3;-1
2020;Tokke;27 år;5;1;-4
2020;Tokke;28 år;2;5;3
2020;Tokke;29 år;5;4;-1
2020;Tokke;3 år;;;
2020;Tokke;30 år;2;1;-1
2020;Tokke;31 år;1;2;1
2020;Tokke;32 år;3;1;-2
2020;Tokke;33 år;2;1;-1
2020;Tokke;34 år;1;;-1
2020;Tokke;35 år;;;
2020;Tokke;36 år;;3;3
2020;Tokke;37 år;1;1;0
2020;Tokke;38 år;2;1;-1
2020;Tokke;39 år;;;
2020;Tokke;4 år;1;;-1
2020;Tokke;40 år;;;
2020;Tokke;41 år;;;
2020;Tokke;42 år;1;2;1
2020;Tokke;43 år;;2;2
2020;Tokke;44 år;;;
2020;Tokke;45 år;2;1;-1
2020;Tokke;46 år;3;1;-2
2020;Tokke;47 år;2;3;1
2020;Tokke;48 år;1;3;2
2020;Tokke;49 år;2;1;-1
2020;Tokke;5 år;;;
2020;Tokke;50 år;;;
2020;Tokke;51 år;2;2;0
2020;Tokke;52 år;1;1;0
2020;Tokke;53 år;3;;-3
2020;Tokke;54 år;;;
2020;Tokke;55 år;1;;-1
2020;Tokke;56 år;2;;-2
2020;Tokke;57 år;;1;1
2020;Tokke;58 år;2;;-2
2020;Tokke;59 år;;;
2020;Tokke;6 år;;1;1
2020;Tokke;60 år;4;2;-2
2020;Tokke;61 år;2;;-2
2020;Tokke;62 år;1;2;1
2020;Tokke;63 år;;2;2
2020;Tokke;64 år;1;1;0
2020;Tokke;65 år;;;
2020;Tokke;66 år;;;
2020;Tokke;67 år;2;1;-1
2020;Tokke;68 år;;1;1
2020;Tokke;69 år;1;1;0
2020;Tokke;7 år;1;;-1
2020;Tokke;70 år;1;;-1
2020;Tokke;8 år;1;;-1
2020;Tokke;9 år;1;;-1
2020;Vinje;0 år;1;2;1
2020;Vinje;1 år;2;5;3
2020;Vinje;10 år;2;2;0
2020;Vinje;11 år;1;;-1
2020;Vinje;12 år;;4;4
2020;Vinje;13 år;;3;3
2020;Vinje;14 år;;2;2
2020;Vinje;15 år;1;2;1
2020;Vinje;16 år;5;4;-1
2020;Vinje;17 år;;3;3
2020;Vinje;18 år;5;1;-4
2020;Vinje;19 år;4;3;-1
2020;Vinje;2 år;2;2;0
2020;Vinje;20 år;5;6;1
2020;Vinje;21 år;7;4;-3
2020;Vinje;22 år;1;9;8
2020;Vinje;23 år;8;8;0
2020;Vinje;24 år;6;11;5
2020;Vinje;25 år;5;6;1
2020;Vinje;26 år;10;3;-7
2020;Vinje;27 år;8;11;3
2020;Vinje;28 år;6;11;5
2020;Vinje;29 år;4;6;2
2020;Vinje;3 år;2;4;2
2020;Vinje;30 år;4;8;4
2020;Vinje;31 år;10;6;-4
2020;Vinje;32 år;3;4;1
2020;Vinje;33 år;3;3;0
2020;Vinje;34 år;4;3;-1
2020;Vinje;35 år;3;4;1
2020;Vinje;36 år;1;3;2
2020;Vinje;37 år;1;3;2
2020;Vinje;38 år;1;2;1
2020;Vinje;39 år;;1;1
2020;Vinje;4 år;3;3;0
2020;Vinje;40 år;1;1;0
2020;Vinje;41 år;1;4;3
2020;Vinje;42 år;1;3;2
2020;Vinje;43 år;4;5;1
2020;Vinje;44 år;1;2;1
2020;Vinje;45 år;;3;3
2020;Vinje;46 år;1;2;1
2020;Vinje;47 år;2;3;1
2020;Vinje;48 år;;1;1
2020;Vinje;49 år;2;1;-1
2020;Vinje;5 år;2;1;-1
2020;Vinje;50 år;;1;1
2020;Vinje;51 år;1;3;2
2020;Vinje;52 år;1;3;2
2020;Vinje;53 år;;1;1
2020;Vinje;54 år;1;3;2
2020;Vinje;55 år;4;1;-3
2020;Vinje;56 år;3;2;-1
2020;Vinje;57 år;;2;2
2020;Vinje;58 år;;;
2020;Vinje;59 år;2;1;-1
2020;Vinje;6 år;1;1;0
2020;Vinje;60 år;1;2;1
2020;Vinje;61 år;;1;1
2020;Vinje;62 år;1;1;0
2020;Vinje;63 år;;1;1
2020;Vinje;64 år;2;;-2
2020;Vinje;65 år;;3;3
2020;Vinje;66 år;1;2;1
2020;Vinje;67 år;1;3;2
2020;Vinje;68 år;;;
2020;Vinje;69 år;;3;3
2020;Vinje;7 år;3;1;-2
2020;Vinje;70 år;;2;2
2020;Vinje;8 år;;5;5
2020;Vinje;9 år;1;3;2
2021;Porsgrunn;0 år;19;28;9
2021;Porsgrunn;1 år;27;35;8
2021;Porsgrunn;10 år;11;15;4
2021;Porsgrunn;11 år;9;15;6
2021;Porsgrunn;12 år;7;14;7
2021;Porsgrunn;13 år;7;17;10
2021;Porsgrunn;14 år;12;15;3
2021;Porsgrunn;15 år;16;11;-5
2021;Porsgrunn;16 år;21;13;-8
2021;Porsgrunn;17 år;12;8;-4
2021;Porsgrunn;18 år;30;24;-6
2021;Porsgrunn;19 år;66;45;-21
2021;Porsgrunn;2 år;13;23;10
2021;Porsgrunn;20 år;93;82;-11
2021;Porsgrunn;21 år;118;86;-32
2021;Porsgrunn;22 år;101;86;-15
2021;Porsgrunn;23 år;99;92;-7
2021;Porsgrunn;24 år;111;100;-11
2021;Porsgrunn;25 år;102;91;-11
2021;Porsgrunn;26 år;93;104;11
2021;Porsgrunn;27 år;81;89;8
2021;Porsgrunn;28 år;85;91;6
2021;Porsgrunn;29 år;62;85;23
2021;Porsgrunn;3 år;18;23;5
2021;Porsgrunn;30 år;56;74;18
2021;Porsgrunn;31 år;53;53;0
2021;Porsgrunn;32 år;41;54;13
2021;Porsgrunn;33 år;33;40;7
2021;Porsgrunn;34 år;25;37;12
2021;Porsgrunn;35 år;32;36;4
2021;Porsgrunn;36 år;21;43;22
2021;Porsgrunn;37 år;27;29;2
2021;Porsgrunn;38 år;22;27;5
2021;Porsgrunn;39 år;18;23;5
2021;Porsgrunn;4 år;15;29;14
2021;Porsgrunn;40 år;12;23;11
2021;Porsgrunn;41 år;27;15;-12
2021;Porsgrunn;42 år;24;35;11
2021;Porsgrunn;43 år;24;15;-9
2021;Porsgrunn;44 år;23;22;-1
2021;Porsgrunn;45 år;22;27;5
2021;Porsgrunn;46 år;23;14;-9
2021;Porsgrunn;47 år;21;23;2
2021;Porsgrunn;48 år;16;16;0
2021;Porsgrunn;49 år;19;12;-7
2021;Porsgrunn;5 år;14;13;-1
2021;Porsgrunn;50 år;18;15;-3
2021;Porsgrunn;51 år;16;9;-7
2021;Porsgrunn;52 år;25;22;-3
2021;Porsgrunn;53 år;19;11;-8
2021;Porsgrunn;54 år;13;10;-3
2021;Porsgrunn;55 år;21;15;-6
2021;Porsgrunn;56 år;14;16;2
2021;Porsgrunn;57 år;14;19;5
2021;Porsgrunn;58 år;16;11;-5
2021;Porsgrunn;59 år;14;10;-4
2021;Porsgrunn;6 år;20;25;5
2021;Porsgrunn;60 år;12;14;2
2021;Porsgrunn;61 år;8;13;5
2021;Porsgrunn;62 år;8;6;-2
2021;Porsgrunn;63 år;6;10;4
2021;Porsgrunn;64 år;7;17;10
2021;Porsgrunn;65 år;3;6;3
2021;Porsgrunn;66 år;10;7;-3
2021;Porsgrunn;67 år;5;8;3
2021;Porsgrunn;68 år;8;5;-3
2021;Porsgrunn;69 år;5;8;3
2021;Porsgrunn;7 år;9;18;9
2021;Porsgrunn;70 år;8;6;-2
2021;Porsgrunn;8 år;5;13;8
2021;Porsgrunn;9 år;7;10;3
2021;Skien;0 år;21;41;20
2021;Skien;1 år;26;50;24
2021;Skien;10 år;13;20;7
2021;Skien;11 år;15;15;0
2021;Skien;12 år;16;15;-1
2021;Skien;13 år;18;25;7
2021;Skien;14 år;14;21;7
2021;Skien;15 år;21;25;4
2021;Skien;16 år;10;46;36
2021;Skien;17 år;16;18;2
2021;Skien;18 år;44;42;-2
2021;Skien;19 år;82;64;-18
2021;Skien;2 år;25;27;2
2021;Skien;20 år;114;91;-23
2021;Skien;21 år;93;84;-9
2021;Skien;22 år;94;86;-8
2021;Skien;23 år;113;89;-24
2021;Skien;24 år;143;109;-34
2021;Skien;25 år;112;105;-7
2021;Skien;26 år;94;111;17
2021;Skien;27 år;86;100;14
2021;Skien;28 år;79;87;8
2021;Skien;29 år;62;91;29
2021;Skien;3 år;25;38;13
2021;Skien;30 år;62;78;16
2021;Skien;31 år;52;78;26
2021;Skien;32 år;58;73;15
2021;Skien;33 år;41;65;24
2021;Skien;34 år;38;51;13
2021;Skien;35 år;39;39;0
2021;Skien;36 år;38;38;0
2021;Skien;37 år;28;37;9
2021;Skien;38 år;22;35;13
2021;Skien;39 år;25;49;24
2021;Skien;4 år;11;20;9
2021;Skien;40 år;12;20;8
2021;Skien;41 år;18;42;24
2021;Skien;42 år;20;25;5
2021;Skien;43 år;24;24;0
2021;Skien;44 år;17;32;15
2021;Skien;45 år;19;31;12
2021;Skien;46 år;22;21;-1
2021;Skien;47 år;25;32;7
2021;Skien;48 år;21;23;2
2021;Skien;49 år;18;23;5
2021;Skien;5 år;18;22;4
2021;Skien;50 år;17;21;4
2021;Skien;51 år;13;23;10
2021;Skien;52 år;29;22;-7
2021;Skien;53 år;15;14;-1
2021;Skien;54 år;14;13;-1
2021;Skien;55 år;16;23;7
2021;Skien;56 år;16;23;7
2021;Skien;57 år;28;15;-13
2021;Skien;58 år;12;18;6
2021;Skien;59 år;8;19;11
2021;Skien;6 år;21;18;-3
2021;Skien;60 år;16;8;-8
2021;Skien;61 år;15;12;-3
2021;Skien;62 år;8;7;-1
2021;Skien;63 år;7;10;3
2021;Skien;64 år;11;9;-2
2021;Skien;65 år;11;13;2
2021;Skien;66 år;8;14;6
2021;Skien;67 år;11;8;-3
2021;Skien;68 år;6;6;0
2021;Skien;69 år;8;11;3
2021;Skien;7 år;15;24;9
2021;Skien;70 år;9;9;0
2021;Skien;8 år;13;15;2
2021;Skien;9 år;12;20;8
2021;Notodden;0 år;2;14;12
2021;Notodden;1 år;5;7;2
2021;Notodden;10 år;4;2;-2
2021;Notodden;11 år;3;6;3
2021;Notodden;12 år;4;3;-1
2021;Notodden;13 år;4;5;1
2021;Notodden;14 år;4;3;-1
2021;Notodden;15 år;4;4;0
2021;Notodden;16 år;6;4;-2
2021;Notodden;17 år;5;6;1
2021;Notodden;18 år;18;13;-5
2021;Notodden;19 år;27;20;-7
2021;Notodden;2 år;3;11;8
2021;Notodden;20 år;25;16;-9
2021;Notodden;21 år;19;19;0
2021;Notodden;22 år;32;20;-12
2021;Notodden;23 år;31;27;-4
2021;Notodden;24 år;27;30;3
2021;Notodden;25 år;24;22;-2
2021;Notodden;26 år;23;25;2
2021;Notodden;27 år;28;30;2
2021;Notodden;28 år;15;19;4
2021;Notodden;29 år;16;15;-1
2021;Notodden;3 år;5;6;1
2021;Notodden;30 år;9;13;4
2021;Notodden;31 år;11;26;15
2021;Notodden;32 år;13;22;9
2021;Notodden;33 år;9;8;-1
2021;Notodden;34 år;10;13;3
2021;Notodden;35 år;6;12;6
2021;Notodden;36 år;10;8;-2
2021;Notodden;37 år;8;10;2
2021;Notodden;38 år;3;7;4
2021;Notodden;39 år;5;10;5
2021;Notodden;4 år;6;6;0
2021;Notodden;40 år;3;6;3
2021;Notodden;41 år;9;8;-1
2021;Notodden;42 år;10;4;-6
2021;Notodden;43 år;2;5;3
2021;Notodden;44 år;9;7;-2
2021;Notodden;45 år;2;6;4
2021;Notodden;46 år;2;11;9
2021;Notodden;47 år;4;4;0
2021;Notodden;48 år;3;1;-2
2021;Notodden;49 år;5;7;2
2021;Notodden;5 år;4;3;-1
2021;Notodden;50 år;3;1;-2
2021;Notodden;51 år;7;8;1
2021;Notodden;52 år;5;2;-3
2021;Notodden;53 år;4;6;2
2021;Notodden;54 år;1;4;3
2021;Notodden;55 år;4;6;2
2021;Notodden;56 år;5;3;-2
2021;Notodden;57 år;3;7;4
2021;Notodden;58 år;2;5;3
2021;Notodden;59 år;2;5;3
2021;Notodden;6 år;3;7;4
2021;Notodden;60 år;3;6;3
2021;Notodden;61 år;4;11;7
2021;Notodden;62 år;1;4;3
2021;Notodden;63 år;3;3;0
2021;Notodden;64 år;4;6;2
2021;Notodden;65 år;1;1;0
2021;Notodden;66 år;5;3;-2
2021;Notodden;67 år;0;5;5
2021;Notodden;68 år;6;1;-5
2021;Notodden;69 år;2;2;0
2021;Notodden;7 år;5;5;0
2021;Notodden;70 år;5;6;1
2021;Notodden;8 år;3;3;0
2021;Notodden;9 år;3;2;-1
2021;Siljan;0 år;2;6;4
2021;Siljan;1 år;3;2;-1
2021;Siljan;10 år;0;0;0
2021;Siljan;11 år;2;0;-2
2021;Siljan;12 år;0;0;0
2021;Siljan;13 år;1;0;-1
2021;Siljan;14 år;1;0;-1
2021;Siljan;15 år;1;0;-1
2021;Siljan;16 år;1;0;-1
2021;Siljan;17 år;2;1;-1
2021;Siljan;18 år;3;1;-2
2021;Siljan;19 år;4;2;-2
2021;Siljan;2 år;0;3;3
2021;Siljan;20 år;3;5;2
2021;Siljan;21 år;6;3;-3
2021;Siljan;22 år;2;6;4
2021;Siljan;23 år;2;7;5
2021;Siljan;24 år;6;5;-1
2021;Siljan;25 år;6;5;-1
2021;Siljan;26 år;5;6;1
2021;Siljan;27 år;7;2;-5
2021;Siljan;28 år;4;5;1
2021;Siljan;29 år;1;3;2
2021;Siljan;3 år;0;1;1
2021;Siljan;30 år;2;4;2
2021;Siljan;31 år;4;7;3
2021;Siljan;32 år;3;0;-3
2021;Siljan;33 år;4;2;-2
2021;Siljan;34 år;0;6;6
2021;Siljan;35 år;1;2;1
2021;Siljan;36 år;2;4;2
2021;Siljan;37 år;1;0;-1
2021;Siljan;38 år;2;0;-2
2021;Siljan;39 år;2;0;-2
2021;Siljan;4 år;0;2;2
2021;Siljan;40 år;0;1;1
2021;Siljan;41 år;0;2;2
2021;Siljan;42 år;1;1;0
2021;Siljan;43 år;3;3;0
2021;Siljan;44 år;2;2;0
2021;Siljan;45 år;2;2;0
2021;Siljan;46 år;4;1;-3
2021;Siljan;47 år;2;2;0
2021;Siljan;48 år;1;1;0
2021;Siljan;49 år;3;0;-3
2021;Siljan;5 år;1;1;0
2021;Siljan;50 år;1;0;-1
2021;Siljan;51 år;1;0;-1
2021;Siljan;52 år;4;0;-4
2021;Siljan;53 år;1;1;0
2021;Siljan;54 år;0;2;2
2021;Siljan;55 år;2;1;-1
2021;Siljan;56 år;1;1;0
2021;Siljan;57 år;1;2;1
2021;Siljan;58 år;4;3;-1
2021;Siljan;59 år;2;0;-2
2021;Siljan;6 år;1;2;1
2021;Siljan;60 år;0;1;1
2021;Siljan;61 år;1;2;1
2021;Siljan;62 år;1;1;0
2021;Siljan;63 år;1;1;0
2021;Siljan;64 år;1;0;-1
2021;Siljan;65 år;0;0;0
2021;Siljan;66 år;0;0;0
2021;Siljan;67 år;0;0;0
2021;Siljan;68 år;0;1;1
2021;Siljan;69 år;0;1;1
2021;Siljan;7 år;1;1;0
2021;Siljan;70 år;0;0;0
2021;Siljan;8 år;2;2;0
2021;Siljan;9 år;0;2;2
2021;Bamble;0 år;8;14;6
2021;Bamble;1 år;10;12;2
2021;Bamble;10 år;6;5;-1
2021;Bamble;11 år;2;5;3
2021;Bamble;12 år;1;2;1
2021;Bamble;13 år;4;2;-2
2021;Bamble;14 år;2;4;2
2021;Bamble;15 år;3;4;1
2021;Bamble;16 år;4;4;0
2021;Bamble;17 år;3;5;2
2021;Bamble;18 år;11;10;-1
2021;Bamble;19 år;25;17;-8
2021;Bamble;2 år;5;9;4
2021;Bamble;20 år;31;17;-14
2021;Bamble;21 år;33;29;-4
2021;Bamble;22 år;24;17;-7
2021;Bamble;23 år;27;23;-4
2021;Bamble;24 år;28;24;-4
2021;Bamble;25 år;30;16;-14
2021;Bamble;26 år;34;29;-5
2021;Bamble;27 år;26;22;-4
2021;Bamble;28 år;20;27;7
2021;Bamble;29 år;16;18;2
2021;Bamble;3 år;7;8;1
2021;Bamble;30 år;17;15;-2
2021;Bamble;31 år;19;13;-6
2021;Bamble;32 år;13;14;1
2021;Bamble;33 år;13;13;0
2021;Bamble;34 år;6;12;6
2021;Bamble;35 år;4;8;4
2021;Bamble;36 år;5;12;7
2021;Bamble;37 år;4;9;5
2021;Bamble;38 år;8;9;1
2021;Bamble;39 år;15;12;-3
2021;Bamble;4 år;4;4;0
2021;Bamble;40 år;4;5;1
