Levekårssone;Levekårssone navn;Kommunenummer;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall;Andel;Spørsmålskode;Årstall;Datatype
400501;Omland Notodden;4005;Notodden;Utledet variabel;Psykiske plager;HSCL_2kat;;;999;Symptomer på psykiske plager;34;0.1141;HSCL_2kat;2021;Real data
400501;Omland Notodden;4005;Notodden;Utledet variabel;Ensomhet;ucla_2kat;;;999;Høyt nivå;25;0.0845;ucla_2kat;2021;Real data
400501;Omland Notodden;4005;Notodden;Utledet variabel;Søvn;insomnia;;;999;Søvnproblemer;38;0.1275;insomnia;2021;Real data
400501;Omland Notodden;4005;Notodden;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;;;999;Høy grad av mestring;72;0.2474;kontroll_SUM_3kat;2021;Real data
400501;Omland Notodden;4005;Notodden;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;58;0.1966;FYSAK_2kat;2021;Real data
400502;Sentrum;4005;Notodden;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;181;0.6263;trivsel;2021;Real data
400502;Sentrum;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;233;0.8034;kultur;2021;Real data
400502;Sentrum;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;205;0.7069;idrett;2021;Real data
400502;Sentrum;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;221;0.7621;butikk;2021;Real data
400502;Sentrum;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;104;0.3599;transport;2021;Real data
400502;Sentrum;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;258;0.8927;natur;2021;Real data
400502;Sentrum;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;148;0.5121;sjoe;2021;Real data
400502;Sentrum;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;127;0.4379;gang;2021;Real data
400502;Sentrum;4005;Notodden;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;77;0.2655;organisert;2021;Real data
400502;Sentrum;4005;Notodden;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;132;0.4567;uorganisert;2021;Real data
400502;Sentrum;4005;Notodden;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;180;0.6207;helse;2021;Real data
400502;Sentrum;4005;Notodden;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;193;0.6655;tannhelse;2021;Real data
400502;Sentrum;4005;Notodden;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;46;0.1597;tannlege;2021;Real data
400502;Sentrum;4005;Notodden;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;62;0.2153;sykdom_a;2021;Real data
400502;Sentrum;4005;Notodden;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;22;0.0764;funksjonsnedsettelse_a;2021;Real data
400502;Sentrum;4005;Notodden;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;145;0.5017;korsryggsmerte;2021;Real data
400502;Sentrum;4005;Notodden;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;136;0.4722;nakkesmerte;2021;Real data
400502;Sentrum;4005;Notodden;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;88;0.3034;sukkerdrikk;2021;Real data
400502;Sentrum;4005;Notodden;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;86;0.2976;frukt;2021;Real data
400502;Sentrum;4005;Notodden;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;125;0.4325;groennsaker;2021;Real data
400502;Sentrum;4005;Notodden;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;122;0.4221;fisk;2021;Real data
400502;Sentrum;4005;Notodden;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;37;0.128;roeyking_a;2021;Real data
400502;Sentrum;4005;Notodden;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;28;0.0969;snus_a;2021;Real data
400502;Sentrum;4005;Notodden;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;63;0.2172;alkohol_a;2021;Real data
400502;Sentrum;4005;Notodden;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;60;0.2317;alkohol_c;2021;Real data
400502;Sentrum;4005;Notodden;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;44;0.1528;skade;2021;Real data
400502;Sentrum;4005;Notodden;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;220;0.7639;bolig;2021;Real data
400502;Sentrum;4005;Notodden;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;45;0.1557;veitrafikkstoey;2021;Real data
400502;Sentrum;4005;Notodden;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;37;0.128;annenstoey;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;226;0.782;tilfredshet;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;229;0.8092;fremtidsoptimisme;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;230;0.7986;meningsfylt;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;165;0.569;engasjert;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;220;0.7719;givende;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;212;0.7413;andreslykke;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;166;0.5764;venner;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;213;0.7422;tilhoerighet;2021;Real data
400502;Sentrum;4005;Notodden;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;263;0.91;trygg;2021;Real data
400502;Sentrum;4005;Notodden;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;63;0.2258;oekonomi;2021;Real data
400502;Sentrum;4005;Notodden;Utledet variabel;Sosial støtte;oslo_sum_3kat;;;999;Høy sosial støtte;92;0.3251;oslo_sum_3kat;2021;Real data
400502;Sentrum;4005;Notodden;Utledet variabel;Psykiske plager;HSCL_2kat;;;999;Symptomer på psykiske plager;54;0.1862;HSCL_2kat;2021;Real data
400502;Sentrum;4005;Notodden;Utledet variabel;Ensomhet;ucla_2kat;;;999;Høyt nivå;45;0.1552;ucla_2kat;2021;Real data
400502;Sentrum;4005;Notodden;Utledet variabel;Søvn;insomnia;;;999;Søvnproblemer;49;0.1696;insomnia;2021;Real data
400502;Sentrum;4005;Notodden;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;;;999;Høy grad av mestring;71;0.25;kontroll_SUM_3kat;2021;Real data
400502;Sentrum;4005;Notodden;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;53;0.1873;FYSAK_2kat;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;170;0.6855;trivsel;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;203;0.8219;kultur;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;174;0.7045;idrett;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;193;0.7782;butikk;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;64;0.2591;transport;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;233;0.9395;natur;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;108;0.4372;sjoe;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;120;0.4819;gang;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;62;0.25;organisert;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;118;0.4758;uorganisert;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;166;0.6667;helse;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;176;0.7097;tannhelse;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;24;0.0968;tannlege;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;34;0.1377;sykdom_a;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;20;0.0806;funksjonsnedsettelse_a;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;105;0.4217;korsryggsmerte;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;101;0.4056;nakkesmerte;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;60;0.2419;sukkerdrikk;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;92;0.3725;frukt;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;119;0.4798;groennsaker;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;110;0.4435;fisk;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;21;0.0847;roeyking_a;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;27;0.1089;snus_a;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;58;0.2329;alkohol_a;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;34;0.1504;alkohol_c;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;30;0.123;skade;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;211;0.8543;bolig;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;19;0.0766;veitrafikkstoey;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;22;0.0887;annenstoey;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;209;0.8462;tilfredshet;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;214;0.8699;fremtidsoptimisme;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;202;0.8211;meningsfylt;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;156;0.6316;engasjert;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;192;0.7805;givende;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;191;0.7764;andreslykke;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;150;0.6098;venner;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;197;0.7944;tilhoerighet;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;239;0.9598;trygg;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;35;0.1483;oekonomi;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Sosial støtte;oslo_sum_3kat;;;999;Høy sosial støtte;94;0.3775;oslo_sum_3kat;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Psykiske plager;HSCL_2kat;;;999;Symptomer på psykiske plager;32;0.1285;HSCL_2kat;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Ensomhet;ucla_2kat;;;999;Høyt nivå;26;0.1048;ucla_2kat;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Søvn;insomnia;;;999;Søvnproblemer;28;0.1124;insomnia;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;;;999;Høy grad av mestring;77;0.3182;kontroll_SUM_3kat;2021;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;55;0.2227;FYSAK_2kat;2021;Real data
401001;Siljan;4010;Siljan;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;393;0.7782;trivsel;2021;Real data
401001;Siljan;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;234;0.4625;kultur;2021;Real data
401001;Siljan;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;370;0.7327;idrett;2021;Real data
401001;Siljan;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;353;0.6976;butikk;2021;Real data
401001;Siljan;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;237;0.4684;transport;2021;Real data
401001;Siljan;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;486;0.9605;natur;2021;Real data
401001;Siljan;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;239;0.4733;sjoe;2021;Real data
401001;Siljan;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;222;0.4387;gang;2021;Real data
401001;Siljan;4010;Siljan;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;105;0.2079;organisert;2021;Real data
401001;Siljan;4010;Siljan;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;179;0.3552;uorganisert;2021;Real data
401001;Siljan;4010;Siljan;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;346;0.6824;helse;2021;Real data
401001;Siljan;4010;Siljan;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;385;0.7609;tannhelse;2021;Real data
401001;Siljan;4010;Siljan;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;56;0.1109;tannlege;2021;Real data
401001;Siljan;4010;Siljan;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;78;0.1538;sykdom_a;2021;Real data
401001;Siljan;4010;Siljan;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;32;0.0634;funksjonsnedsettelse_a;2021;Real data
401001;Siljan;4010;Siljan;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;242;0.4783;korsryggsmerte;2021;Real data
401001;Siljan;4010;Siljan;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;209;0.4122;nakkesmerte;2021;Real data
401001;Siljan;4010;Siljan;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;136;0.2698;sukkerdrikk;2021;Real data
401001;Siljan;4010;Siljan;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;164;0.3248;frukt;2021;Real data
401001;Siljan;4010;Siljan;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;226;0.4475;groennsaker;2021;Real data
401001;Siljan;4010;Siljan;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;225;0.4455;fisk;2021;Real data
401001;Siljan;4010;Siljan;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;50;0.0988;roeyking_a;2021;Real data
401001;Siljan;4010;Siljan;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;62;0.1225;snus_a;2021;Real data
401001;Siljan;4010;Siljan;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;85;0.168;alkohol_a;2021;Real data
401001;Siljan;4010;Siljan;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;54;0.12;alkohol_c;2021;Real data
