Levekårssone;Levekårssone navn;Kommunenummer;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall;Andel;Spørsmålskode;Årstall;Datatype
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;401;0.695;FHUS_40_2025_Q1_fk1g1s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;486;0.8541;FHUS_40_2025_Q1_fk1g2s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;464;0.8155;FHUS_40_2025_Q1_fk1g2s2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;391;0.6884;FHUS_40_2025_Q1_fk1g2s3;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;176;0.3093;FHUS_40_2025_Q1_fk1g2s4;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;538;0.9472;FHUS_40_2025_Q1_fk1g2s5;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;403;0.7083;FHUS_40_2025_Q1_fk1g2s6;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;323;0.5677;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;163;0.289;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;246;0.4346;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;396;0.7034;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;401;0.7123;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;72;0.1283;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;64;0.1107;FHUS_40_2025_Q1_fk3g8s1a;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;35;0.0604;FHUS_40_2025_Q1_fk3g8s2a;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;236;0.4252;FHUS_40_2025_Q1_fk3g9s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;223;0.4047;FHUS_40_2025_Q1_fk3g9s2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;167;0.3047;FHUS_40_2025_Q1_fk5g13s1_1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;175;0.3182;FHUS_40_2025_Q1_fk5g13s1_2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;224;0.4065;FHUS_40_2025_Q1_fk5g13s1_3;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;219;0.3975;FHUS_40_2025_Q1_fk5g13s1_4;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;54;0.0933;FHUS_40_2025_Q1_fk5g14s1a;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;76;0.131;FHUS_40_2025_Q1_fk5g14s2a;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;85;0.1466;FHUS_40_2025_Q1_fk5g15s1a;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;81;0.1397;FHUS_40_2025_Q1_fk5g15s1a2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;133;0.2427;FHUS_40_2025_Q1_fk6g17s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;461;0.8412;FHUS_40_2025_Q1_fk8g30s4;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;295;0.5373;FHUS_40_2025_Q1_fk6g18s2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;42;0.0766;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;39;0.071;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;469;0.8543;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;475;0.8684;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;471;0.8579;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;345;0.6342;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;433;0.8093;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;428;0.8045;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;298;0.5478;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;432;0.7941;FHUS_40_2025_Q1_fk7g26s2;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;506;0.9301;FHUS_40_2025_Q1_fk7g26s3;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;132;0.2463;FHUS_40_2025_Q1_fk8g28s1;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;177;0.3207;oslo_sum_3kat;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;83;0.1482;HSCL_2kat;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;69;0.1264;ucla_2kat;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;70;0.1257;INSOMNIA;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;98;0.1839;kontroll_SUM_3kat;2025;Real data
400503;Tveiten – Høgås;4005;Notodden;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;117;0.2131;FYSAK_2kat;2025;Real data
401099;;4010;Siljan;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;401;0.7741;FHUS_40_2025_Q1_fk1g1s1;2025;Real data
401099;;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;208;0.4062;FHUS_40_2025_Q1_fk1g2s1;2025;Real data
401099;;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;407;0.798;FHUS_40_2025_Q1_fk1g2s2;2025;Real data
401099;;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;241;0.4707;FHUS_40_2025_Q1_fk1g2s3;2025;Real data
401099;;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;234;0.4588;FHUS_40_2025_Q1_fk1g2s4;2025;Real data
401099;;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;495;0.9668;FHUS_40_2025_Q1_fk1g2s5;2025;Real data
401099;;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;369;0.7221;FHUS_40_2025_Q1_fk1g2s6;2025;Real data
401099;;4010;Siljan;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;233;0.456;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
401099;;4010;Siljan;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;130;0.2564;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
401099;;4010;Siljan;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;199;0.3917;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
401099;;4010;Siljan;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;353;0.6976;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
401099;;4010;Siljan;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;391;0.7697;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
401099;;4010;Siljan;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;40;0.0786;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
401099;;4010;Siljan;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;72;0.1387;FHUS_40_2025_Q1_fk3g8s1a;2025;Real data
401099;;4010;Siljan;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;36;0.0694;FHUS_40_2025_Q1_fk3g8s2a;2025;Real data
401099;;4010;Siljan;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;208;0.4177;FHUS_40_2025_Q1_fk3g9s1;2025;Real data
401099;;4010;Siljan;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;185;0.3722;FHUS_40_2025_Q1_fk3g9s2;2025;Real data
401099;;4010;Siljan;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;161;0.3279;FHUS_40_2025_Q1_fk5g13s1_1;2025;Real data
401099;;4010;Siljan;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;144;0.2933;FHUS_40_2025_Q1_fk5g13s1_2;2025;Real data
401099;;4010;Siljan;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;177;0.3605;FHUS_40_2025_Q1_fk5g13s1_3;2025;Real data
401099;;4010;Siljan;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;171;0.3476;FHUS_40_2025_Q1_fk5g13s1_4;2025;Real data
401099;;4010;Siljan;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;53;0.1021;FHUS_40_2025_Q1_fk5g14s1a;2025;Real data
401099;;4010;Siljan;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;72;0.139;FHUS_40_2025_Q1_fk5g14s2a;2025;Real data
401099;;4010;Siljan;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;69;0.1329;FHUS_40_2025_Q1_fk5g15s1a;2025;Real data
401099;;4010;Siljan;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;58;0.112;FHUS_40_2025_Q1_fk5g15s1a2;2025;Real data
401099;;4010;Siljan;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;117;0.2388;FHUS_40_2025_Q1_fk6g17s1;2025;Real data
401099;;4010;Siljan;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;423;0.8668;FHUS_40_2025_Q1_fk8g30s4;2025;Real data
401099;;4010;Siljan;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;263;0.5367;FHUS_40_2025_Q1_fk6g18s2;2025;Real data
401099;;4010;Siljan;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;50;0.1022;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
401099;;4010;Siljan;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;34;0.0697;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
401099;;4010;Siljan;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;419;0.8569;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
401099;;4010;Siljan;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;437;0.8955;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
401099;;4010;Siljan;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;419;0.8569;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
401099;;4010;Siljan;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;314;0.6448;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
401099;;4010;Siljan;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;385;0.8071;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
401099;;4010;Siljan;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;376;0.7916;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
401099;;4010;Siljan;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;270;0.5556;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
401099;;4010;Siljan;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;392;0.8066;FHUS_40_2025_Q1_fk7g26s2;2025;Real data
401099;;4010;Siljan;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;473;0.9733;FHUS_40_2025_Q1_fk7g26s3;2025;Real data
401099;;4010;Siljan;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;101;0.2104;FHUS_40_2025_Q1_fk8g28s1;2025;Real data
401099;;4010;Siljan;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;191;0.3882;oslo_sum_3kat;2025;Real data
401099;;4010;Siljan;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;78;0.1566;HSCL_2kat;2025;Real data
401099;;4010;Siljan;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;44;0.0902;ucla_2kat;2025;Real data
401099;;4010;Siljan;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;60;0.1205;INSOMNIA;2025;Real data
401099;;4010;Siljan;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;90;0.1879;kontroll_SUM_3kat;2025;Real data
401099;;4010;Siljan;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;82;0.167;FYSAK_2kat;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;318;0.702;FHUS_40_2025_Q1_fk1g1s1;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;192;0.4286;FHUS_40_2025_Q1_fk1g2s1;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;302;0.6771;FHUS_40_2025_Q1_fk1g2s2;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;297;0.6644;FHUS_40_2025_Q1_fk1g2s3;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;63;0.1413;FHUS_40_2025_Q1_fk1g2s4;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;401;0.8991;FHUS_40_2025_Q1_fk1g2s5;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;404;0.9038;FHUS_40_2025_Q1_fk1g2s6;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;149;0.3333;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;115;0.2596;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;169;0.3806;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;269;0.6086;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;283;0.6403;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
401201;Rugtvedt – Herre;4012;Bamble;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;59;0.1332;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
