Kommunenummer;Kommunenummer_2025;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall_original;Andel_original;Antall_vektet;Andel_vektet;Spørsmålskode;Årstall
4014;4014;Kragerø;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;792;0.809;2371.1;0.8093;FHUS_40_2025_Q1_fk7g25s1_1;2025
4014;4014;Kragerø;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;792;0.8131;2370.19;0.8132;FHUS_40_2025_Q1_fk7g25s1_2;2025
4014;4014;Kragerø;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;574;0.5792;1722.88;0.581;FHUS_40_2025_Q1_fk7g25s3;2025
4014;4014;Kragerø;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;790;0.7972;2364.67;0.7974;FHUS_40_2025_Q1_fk7g26s2;2025
4014;4014;Kragerø;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;928;0.9383;2777.63;0.9385;FHUS_40_2025_Q1_fk7g26s3;2025
4014;4014;Kragerø;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;215;0.2194;643.42;0.2194;FHUS_40_2025_Q1_fk8g28s1;2025
4014;4014;Kragerø;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;366;0.3649;1094.09;0.3645;oslo_sum_3kat;2025
4014;4014;Kragerø;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;151;0.148;450.37;0.1476;HSCL_2kat;2025
4014;4014;Kragerø;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;108;0.1078;322.26;0.1075;ucla_2kat;2025
4014;4014;Kragerø;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;134;0.132;401.61;0.1322;INSOMNIA;2025
4014;4014;Kragerø;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;192;0.1951;575.83;0.1956;kontroll_SUM_3kat;2025
4014;4014;Kragerø;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;197;0.1956;589.64;0.1957;FYSAK_2kat;2025
4016;4016;Drangedal;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;730;0.6661;863.53;0.6646;FHUS_40_2025_Q1_fk1g1s1;2025
4016;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;554;0.513;658.42;0.5146;FHUS_40_2025_Q1_fk1g2s1;2025
4016;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;594;0.55;706.43;0.5522;FHUS_40_2025_Q1_fk1g2s2;2025
4016;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;515;0.4777;605.96;0.4744;FHUS_40_2025_Q1_fk1g2s3;2025
4016;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;143;0.1327;176.11;0.1379;FHUS_40_2025_Q1_fk1g2s4;2025
4016;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;1023;0.949;1211.84;0.9487;FHUS_40_2025_Q1_fk1g2s5;2025
4016;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;814;0.7565;970.09;0.7608;FHUS_40_2025_Q1_fk1g2s6;2025
4016;4016;Drangedal;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;287;0.2662;366.32;0.2868;FHUS_40_2025_Q1_fk1g2s7;2025
4016;4016;Drangedal;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;274;0.2558;330.03;0.26;FHUS_40_2025_Q1_fk2g3s1;2025
4016;4016;Drangedal;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;418;0.3903;501.68;0.3954;FHUS_40_2025_Q1_fk2g3s2;2025
4016;4016;Drangedal;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;673;0.6337;794.16;0.6314;FHUS_40_2025_Q1_fk3g4s1;2025
4016;4016;Drangedal;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;702;0.6573;831.17;0.6564;FHUS_40_2025_Q1_fk3g4s2;2025
4016;4016;Drangedal;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;136;0.1275;160.38;0.1268;FHUS_40_2025_Q1_fk3g4s3;2025
4016;4016;Drangedal;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;161;0.1464;192.65;0.1478;FHUS_40_2025_Q1_fk3g8s1a;2025
4016;4016;Drangedal;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;73;0.0664;88.65;0.0681;FHUS_40_2025_Q1_fk3g8s2a;2025
4016;4016;Drangedal;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;501;0.479;593.42;0.4787;FHUS_40_2025_Q1_fk3g9s1;2025
4016;4016;Drangedal;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;441;0.4228;521.77;0.4222;FHUS_40_2025_Q1_fk3g9s2;2025
4016;4016;Drangedal;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;390;0.3779;460.95;0.3767;FHUS_40_2025_Q1_fk5g13s1_1;2025
4016;4016;Drangedal;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;314;0.304;372.94;0.3045;FHUS_40_2025_Q1_fk5g13s1_2;2025
4016;4016;Drangedal;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;380;0.3682;444.4;0.3633;FHUS_40_2025_Q1_fk5g13s1_3;2025
4016;4016;Drangedal;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;410;0.3969;482.77;0.3942;FHUS_40_2025_Q1_fk5g13s1_4;2025
4016;4016;Drangedal;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;110;0.1;131.83;0.1011;FHUS_40_2025_Q1_fk5g14s1a;2025
4016;4016;Drangedal;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;159;0.1447;191.02;0.1466;FHUS_40_2025_Q1_fk5g14s2a;2025
4016;4016;Drangedal;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;113;0.1029;128.65;0.0989;FHUS_40_2025_Q1_fk5g15s1a;2025
4016;4016;Drangedal;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;135;0.1228;157.56;0.1209;FHUS_40_2025_Q1_fk5g15s1a2;2025
4016;4016;Drangedal;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;240;0.2346;280.39;0.2314;FHUS_40_2025_Q1_fk6g17s1;2025
4016;4016;Drangedal;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;822;0.8027;969.36;0.7983;FHUS_40_2025_Q1_fk8g30s4;2025
4016;4016;Drangedal;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;476;0.4644;571.69;0.4706;FHUS_40_2025_Q1_fk6g18s2;2025
4016;4016;Drangedal;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;114;0.1114;134.74;0.1111;FHUS_40_2025_Q1_fk6g19s1;2025
4016;4016;Drangedal;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;72;0.0704;85.1;0.0702;FHUS_40_2025_Q1_fk6g19s2;2025
4016;4016;Drangedal;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;869;0.8503;1025.45;0.8464;FHUS_40_2025_Q1_fk7g20s1;2025
4016;4016;Drangedal;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;908;0.8885;1075.37;0.8876;FHUS_40_2025_Q1_fk7g20s2;2025
4016;4016;Drangedal;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;871;0.8523;1030.36;0.8504;FHUS_40_2025_Q1_fk7g20s3;2025
4016;4016;Drangedal;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;647;0.6368;764.89;0.6348;FHUS_40_2025_Q1_fk7g24s1;2025
4016;4016;Drangedal;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;797;0.7962;943.99;0.7953;FHUS_40_2025_Q1_fk7g25s1_1;2025
4016;4016;Drangedal;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;785;0.7834;928.72;0.7818;FHUS_40_2025_Q1_fk7g25s1_2;2025
4016;4016;Drangedal;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;517;0.5129;614.15;0.5139;FHUS_40_2025_Q1_fk7g25s3;2025
4016;4016;Drangedal;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;799;0.7934;944.9;0.7914;FHUS_40_2025_Q1_fk7g26s2;2025
4016;4016;Drangedal;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;957;0.9494;1132.01;0.9473;FHUS_40_2025_Q1_fk7g26s3;2025
4016;4016;Drangedal;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;253;0.2525;309.03;0.2601;FHUS_40_2025_Q1_fk8g28s1;2025
4016;4016;Drangedal;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;375;0.3623;441.22;0.3598;oslo_sum_3kat;2025
4016;4016;Drangedal;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;155;0.1472;186.29;0.1492;HSCL_2kat;2025
4016;4016;Drangedal;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;138;0.1342;163.83;0.1344;ucla_2kat;2025
4016;4016;Drangedal;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;135;0.1291;162.29;0.1309;INSOMNIA;2025
4016;4016;Drangedal;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;157;0.1579;181.01;0.1538;kontroll_SUM_3kat;2025
4016;4016;Drangedal;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;164;0.1591;191.29;0.1566;FYSAK_2kat;2025
4018;4018;Nome;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;762;0.6816;1387.29;0.6807;FHUS_40_2025_Q1_fk1g1s1;2025
4018;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;646;0.5846;1207.03;0.5987;FHUS_40_2025_Q1_fk1g2s1;2025
4018;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;728;0.66;1329.45;0.6604;FHUS_40_2025_Q1_fk1g2s2;2025
4018;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;660;0.5989;1219.47;0.6067;FHUS_40_2025_Q1_fk1g2s3;2025
4018;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;317;0.2874;610.76;0.3035;FHUS_40_2025_Q1_fk1g2s4;2025
4018;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;1044;0.9457;1904.33;0.9455;FHUS_40_2025_Q1_fk1g2s5;2025
4018;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;832;0.7543;1541.33;0.766;FHUS_40_2025_Q1_fk1g2s6;2025
4018;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;328;0.2974;599.49;0.2979;FHUS_40_2025_Q1_fk1g2s7;2025
4018;4018;Nome;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;285;0.2629;522.76;0.2641;FHUS_40_2025_Q1_fk2g3s1;2025
4018;4018;Nome;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;436;0.4004;800.68;0.4028;FHUS_40_2025_Q1_fk2g3s2;2025
4018;4018;Nome;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;713;0.6541;1299.13;0.6529;FHUS_40_2025_Q1_fk3g4s1;2025
4018;4018;Nome;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;805;0.7419;1469.29;0.7419;FHUS_40_2025_Q1_fk3g4s2;2025
4018;4018;Nome;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;113;0.104;208.81;0.1052;FHUS_40_2025_Q1_fk3g4s3;2025
4018;4018;Nome;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;168;0.1496;313.65;0.1532;FHUS_40_2025_Q1_fk3g8s1a;2025
4018;4018;Nome;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;78;0.0694;147.16;0.0718;FHUS_40_2025_Q1_fk3g8s2a;2025
4018;4018;Nome;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;464;0.4361;846.66;0.436;FHUS_40_2025_Q1_fk3g9s1;2025
4018;4018;Nome;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;436;0.4117;802.0;0.4149;FHUS_40_2025_Q1_fk3g9s2;2025
4018;4018;Nome;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;344;0.3276;632.73;0.33;FHUS_40_2025_Q1_fk5g13s1_1;2025
4018;4018;Nome;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;344;0.3273;630.53;0.3286;FHUS_40_2025_Q1_fk5g13s1_2;2025
4018;4018;Nome;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;416;0.3962;758.37;0.3956;FHUS_40_2025_Q1_fk5g13s1_3;2025
4018;4018;Nome;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;387;0.3682;707.7;0.3688;FHUS_40_2025_Q1_fk5g13s1_4;2025
4018;4018;Nome;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;109;0.0971;202.37;0.099;FHUS_40_2025_Q1_fk5g14s1a;2025
4018;4018;Nome;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;149;0.1326;268.99;0.1313;FHUS_40_2025_Q1_fk5g14s2a;2025
4018;4018;Nome;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;135;0.1202;242.49;0.1185;FHUS_40_2025_Q1_fk5g15s1a;2025
4018;4018;Nome;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;112;0.0998;202.37;0.099;FHUS_40_2025_Q1_fk5g15s1a2;2025
4018;4018;Nome;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;245;0.2365;445.15;0.2353;FHUS_40_2025_Q1_fk6g17s1;2025
4018;4018;Nome;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;838;0.8035;1530.35;0.8037;FHUS_40_2025_Q1_fk8g30s4;2025
4018;4018;Nome;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;514;0.4919;935.55;0.4905;FHUS_40_2025_Q1_fk6g18s2;2025
4018;4018;Nome;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;130;0.1246;244.98;0.1286;FHUS_40_2025_Q1_fk6g19s1;2025
4018;4018;Nome;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;91;0.0873;168.1;0.0883;FHUS_40_2025_Q1_fk6g19s2;2025
4018;4018;Nome;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;883;0.8548;1611.18;0.8544;FHUS_40_2025_Q1_fk7g20s1;2025
4018;4018;Nome;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;893;0.8628;1626.85;0.8608;FHUS_40_2025_Q1_fk7g20s2;2025
4018;4018;Nome;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;883;0.8499;1613.81;0.8506;FHUS_40_2025_Q1_fk7g20s3;2025
4018;4018;Nome;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;659;0.6379;1204.25;0.6385;FHUS_40_2025_Q1_fk7g24s1;2025
4018;4018;Nome;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;793;0.7767;1445.57;0.7752;FHUS_40_2025_Q1_fk7g25s1_1;2025
4018;4018;Nome;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;799;0.7864;1457.43;0.7857;FHUS_40_2025_Q1_fk7g25s1_2;2025
4018;4018;Nome;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;551;0.5376;1007.0;0.5381;FHUS_40_2025_Q1_fk7g25s3;2025
