ssbid_250,År,Populasjon
21930006560750,2001-01-01,5
21930006566750,2001-01-01,12
21930006567000,2001-01-01,63
21930006567250,2001-01-01,23
21930006567500,2001-01-01,10
21930006568000,2001-01-01,3
21930006568250,2001-01-01,5
21930006568500,2001-01-01,39
21930006568750,2001-01-01,195
21930006569000,2001-01-01,296
21930006569250,2001-01-01,108
21930006569500,2001-01-01,109
21930006570000,2001-01-01,6
21930006570250,2001-01-01,5
21930006570750,2001-01-01,8
21930006571250,2001-01-01,2
21930006571500,2001-01-01,4
21930006571750,2001-01-01,11
21930006572000,2001-01-01,6
21930006572250,2001-01-01,20
21930006572500,2001-01-01,12
21930006572750,2001-01-01,26
21930006573000,2001-01-01,106
21930006573250,2001-01-01,203
21930006573500,2001-01-01,126
21930006573750,2001-01-01,83
21930006574000,2001-01-01,160
21930006574250,2001-01-01,193
21930006574500,2001-01-01,6
21930006575000,2001-01-01,50
21930006575250,2001-01-01,152
21930006575500,2001-01-01,50
21930006575750,2001-01-01,100
21930006576000,2001-01-01,114
21930006576250,2001-01-01,383
21930006576500,2001-01-01,266
21930006576750,2001-01-01,76
21930006577000,2001-01-01,38
21930006577250,2001-01-01,157
21930006577500,2001-01-01,89
21930006577750,2001-01-01,53
21930006578000,2001-01-01,1
21930006578500,2001-01-01,4
21930006578750,2001-01-01,4
21930006579500,2001-01-01,3
21930006580000,2001-01-01,2
21930006580250,2001-01-01,2
21930006580500,2001-01-01,2
21930006580750,2001-01-01,2
21930006581500,2001-01-01,6
21930006581750,2001-01-01,5
21932506559750,2001-01-01,2
21932506560000,2001-01-01,8
21932506560750,2001-01-01,10
21932506567000,2001-01-01,44
21932506567250,2001-01-01,176
21932506567500,2001-01-01,25
21932506568500,2001-01-01,60
21932506568750,2001-01-01,127
21932506569250,2001-01-01,336
21932506569500,2001-01-01,69
21932506570250,2001-01-01,6
21932506570500,2001-01-01,8
21932506570750,2001-01-01,12
21932506571750,2001-01-01,18
21932506572000,2001-01-01,115
21932506572250,2001-01-01,112
21932506572500,2001-01-01,201
21932506572750,2001-01-01,121
21932506573000,2001-01-01,68
21932506573250,2001-01-01,101
21932506573500,2001-01-01,164
21932506573750,2001-01-01,139
21932506574000,2001-01-01,228
21932506574250,2001-01-01,173
21932506575250,2001-01-01,2
21932506575500,2001-01-01,80
21932506575750,2001-01-01,140
21932506576000,2001-01-01,96
21932506576250,2001-01-01,181
21932506576500,2001-01-01,101
21932506576750,2001-01-01,72
21932506577250,2001-01-01,5
21932506577500,2001-01-01,13
21932506577750,2001-01-01,37
21932506578000,2001-01-01,78
21932506578250,2001-01-01,27
21932506578750,2001-01-01,7
21932506579250,2001-01-01,2
21932506579500,2001-01-01,2
21932506579750,2001-01-01,4
21932506580000,2001-01-01,6
21932506580750,2001-01-01,3
21932506582750,2001-01-01,5
21935006567250,2001-01-01,20
21935006567500,2001-01-01,47
21935006568000,2001-01-01,35
21935006568500,2001-01-01,102
21935006568750,2001-01-01,47
21935006569000,2001-01-01,105
21935006569250,2001-01-01,26
21935006569500,2001-01-01,2
21935006569750,2001-01-01,10
21935006570000,2001-01-01,5
21935006570250,2001-01-01,1
21935006571750,2001-01-01,44
21935006572000,2001-01-01,167
21935006572250,2001-01-01,147
21935006572500,2001-01-01,108
21935006572750,2001-01-01,79
21935006573000,2001-01-01,95
21935006573250,2001-01-01,156
21935006573500,2001-01-01,155
21935006573750,2001-01-01,215
21935006574000,2001-01-01,143
21935006574500,2001-01-01,2
21935006574750,2001-01-01,23
21935006575000,2001-01-01,46
21935006575250,2001-01-01,173
21935006575500,2001-01-01,122
21935006575750,2001-01-01,188
21935006576000,2001-01-01,179
21935006576250,2001-01-01,44
21935006576500,2001-01-01,106
21935006576750,2001-01-01,132
21935006577000,2001-01-01,86
21935006577500,2001-01-01,9
21935006579000,2001-01-01,12
21935006579250,2001-01-01,4
21935006579500,2001-01-01,2
21935006580250,2001-01-01,2
21935006580500,2001-01-01,13
21935006580750,2001-01-01,9
21935006581000,2001-01-01,3
21935006581250,2001-01-01,3
21935006581500,2001-01-01,1
21935006582000,2001-01-01,3
21935006582250,2001-01-01,5
21935006582500,2001-01-01,17
21935006582750,2001-01-01,1
21937506567500,2001-01-01,6
21937506567750,2001-01-01,18
21937506568000,2001-01-01,26
21937506568250,2001-01-01,18
21937506568500,2001-01-01,133
21937506568750,2001-01-01,141
21937506569000,2001-01-01,188
21937506569250,2001-01-01,66
21937506569500,2001-01-01,132
21937506569750,2001-01-01,20
21937506570000,2001-01-01,13
21937506570250,2001-01-01,37
21937506570500,2001-01-01,109
21937506570750,2001-01-01,15
21937506571500,2001-01-01,2
21937506571750,2001-01-01,5
21937506572000,2001-01-01,136
21937506572250,2001-01-01,83
21937506572500,2001-01-01,20
21937506572750,2001-01-01,6
21937506573000,2001-01-01,10
21937506573250,2001-01-01,62
21937506573500,2001-01-01,97
21937506573750,2001-01-01,95
21937506574000,2001-01-01,34
21937506574250,2001-01-01,7
21937506574500,2001-01-01,136
21937506574750,2001-01-01,195
21937506575000,2001-01-01,222
21937506575250,2001-01-01,168
21937506575500,2001-01-01,159
21937506575750,2001-01-01,41
21937506576000,2001-01-01,55
21937506576250,2001-01-01,63
21937506576500,2001-01-01,79
21937506576750,2001-01-01,12
21937506578750,2001-01-01,8
21937506579000,2001-01-01,6
21937506579250,2001-01-01,2
21937506579750,2001-01-01,3
21937506580000,2001-01-01,3
21937506580250,2001-01-01,8
21937506580500,2001-01-01,6
21937506581000,2001-01-01,5
21937506581250,2001-01-01,2
21937506581750,2001-01-01,11
21937506582000,2001-01-01,9
21937506582250,2001-01-01,1
21937506582500,2001-01-01,1
21940006566750,2001-01-01,52
21940006567000,2001-01-01,154
21940006567250,2001-01-01,13
21940006567500,2001-01-01,21
21940006567750,2001-01-01,193
21940006568000,2001-01-01,111
21940006568250,2001-01-01,55
21940006568500,2001-01-01,57
21940006568750,2001-01-01,19
21940006569000,2001-01-01,63
21940006569250,2001-01-01,90
21940006569500,2001-01-01,26
21940006569750,2001-01-01,32
21940006570000,2001-01-01,19
21940006570250,2001-01-01,48
21940006570500,2001-01-01,231
21940006570750,2001-01-01,134
21940006571000,2001-01-01,15
21940006571250,2001-01-01,2
21940006571500,2001-01-01,9
21940006571750,2001-01-01,51
21940006572000,2001-01-01,67
21940006573250,2001-01-01,5
21940006573500,2001-01-01,58
21940006573750,2001-01-01,161
21940006574000,2001-01-01,104
21940006574250,2001-01-01,106
21940006574500,2001-01-01,170
21940006574750,2001-01-01,151
21940006575000,2001-01-01,146
21940006575250,2001-01-01,108
21940006575500,2001-01-01,163
21940006575750,2001-01-01,122
21940006576000,2001-01-01,64
21940006576250,2001-01-01,43
21940006576500,2001-01-01,28
21940006578500,2001-01-01,2
21940006578750,2001-01-01,22
21940006579500,2001-01-01,7
21940006579750,2001-01-01,1
21940006581000,2001-01-01,4
21940006581250,2001-01-01,3
21942506560500,2001-01-01,1
21942506561250,2001-01-01,4
21942506561750,2001-01-01,3
21942506562000,2001-01-01,11
21942506562500,2001-01-01,1
21942506564250,2001-01-01,2
21942506564500,2001-01-01,59
21942506564750,2001-01-01,49
21942506565000,2001-01-01,10
21942506566250,2001-01-01,19
21942506566500,2001-01-01,55
21942506566750,2001-01-01,174
21942506567000,2001-01-01,179
21942506567250,2001-01-01,85
21942506567500,2001-01-01,6
21942506567750,2001-01-01,41
21942506568000,2001-01-01,177
21942506568250,2001-01-01,165
21942506568500,2001-01-01,22
21942506568750,2001-01-01,58
21942506569000,2001-01-01,60
21942506569250,2001-01-01,50
21942506569500,2001-01-01,83
21942506569750,2001-01-01,186
21942506570000,2001-01-01,102
21942506570250,2001-01-01,83
21942506570500,2001-01-01,78
21942506570750,2001-01-01,129
21942506571000,2001-01-01,130
21942506571250,2001-01-01,44
21942506571500,2001-01-01,14
21942506571750,2001-01-01,31
21942506572000,2001-01-01,9
21942506572250,2001-01-01,27
21942506572500,2001-01-01,68
21942506572750,2001-01-01,74
21942506573000,2001-01-01,105
21942506573250,2001-01-01,76
21942506573500,2001-01-01,42
21942506573750,2001-01-01,81
21942506574000,2001-01-01,80
21942506574250,2001-01-01,146
21942506574500,2001-01-01,116
21942506574750,2001-01-01,59
21942506575000,2001-01-01,106
21942506575250,2001-01-01,71
21942506575500,2001-01-01,84
21942506575750,2001-01-01,58
21942506576000,2001-01-01,28
21942506576250,2001-01-01,2
21942506578250,2001-01-01,6
21942506578500,2001-01-01,16
21942506578750,2001-01-01,13
21942506580750,2001-01-01,9
21942506581250,2001-01-01,4
21945006561250,2001-01-01,8
21945006562250,2001-01-01,19
21945006562500,2001-01-01,16
21945006564000,2001-01-01,16
21945006564250,2001-01-01,76
21945006564500,2001-01-01,147
21945006564750,2001-01-01,81
21945006565000,2001-01-01,13
21945006566000,2001-01-01,24
21945006566250,2001-01-01,133
21945006566500,2001-01-01,168
21945006566750,2001-01-01,147
21945006567000,2001-01-01,87
21945006567250,2001-01-01,22
21945006567500,2001-01-01,51
21945006567750,2001-01-01,10
21945006568000,2001-01-01,68
21945006568250,2001-01-01,284
21945006568500,2001-01-01,147
21945006568750,2001-01-01,110
21945006569000,2001-01-01,50
21945006569250,2001-01-01,39
21945006569500,2001-01-01,102
21945006569750,2001-01-01,140
21945006570000,2001-01-01,92
21945006570250,2001-01-01,13
21945006570750,2001-01-01,5
21945006571000,2001-01-01,48
21945006571250,2001-01-01,5
21945006571500,2001-01-01,2
21945006572000,2001-01-01,19
21945006572250,2001-01-01,138
21945006572500,2001-01-01,103
21945006572750,2001-01-01,103
21945006573000,2001-01-01,116
21945006573250,2001-01-01,3
21945006573500,2001-01-01,6
21945006573750,2001-01-01,12
21945006574000,2001-01-01,157
21945006574250,2001-01-01,50
21945006574500,2001-01-01,72
21945006574750,2001-01-01,9
21945006575000,2001-01-01,29
21945006575250,2001-01-01,13
21945006577000,2001-01-01,3
21945006577500,2001-01-01,8
21945006577750,2001-01-01,5
21945006578250,2001-01-01,28
21945006578500,2001-01-01,15
21945006578750,2001-01-01,29
21945006581000,2001-01-01,8
21947506560000,2001-01-01,8
21947506560750,2001-01-01,3
21947506561250,2001-01-01,4
21947506561500,2001-01-01,3
21947506561750,2001-01-01,7
21947506562000,2001-01-01,1
21947506563750,2001-01-01,51
21947506564000,2001-01-01,108
21947506564250,2001-01-01,107
21947506564500,2001-01-01,152
21947506564750,2001-01-01,142
21947506565000,2001-01-01,77
21947506565250,2001-01-01,10
21947506565500,2001-01-01,48
21947506565750,2001-01-01,30
21947506566000,2001-01-01,70
21947506566250,2001-01-01,139
21947506566500,2001-01-01,132
21947506566750,2001-01-01,81
21947506567000,2001-01-01,224
21947506567250,2001-01-01,112
21947506567500,2001-01-01,211
21947506567750,2001-01-01,57
21947506568000,2001-01-01,113
21947506568250,2001-01-01,167
21947506568500,2001-01-01,151
21947506568750,2001-01-01,200
21947506569000,2001-01-01,151
21947506569250,2001-01-01,45
21947506569500,2001-01-01,145
21947506569750,2001-01-01,50
21947506570000,2001-01-01,8
21947506570500,2001-01-01,3
21947506570750,2001-01-01,11
21947506571750,2001-01-01,64
21947506572000,2001-01-01,133
21947506572250,2001-01-01,142
21947506572500,2001-01-01,78
21947506572750,2001-01-01,22
21947506573000,2001-01-01,4
21947506573250,2001-01-01,2
21947506573500,2001-01-01,16
21947506573750,2001-01-01,2
21947506574000,2001-01-01,15
21947506574250,2001-01-01,2
21947506574500,2001-01-01,9
21947506574750,2001-01-01,5
21947506575000,2001-01-01,12
21947506575250,2001-01-01,8
21947506576500,2001-01-01,4
21947506576750,2001-01-01,14
21947506577000,2001-01-01,6
21947506577250,2001-01-01,27
21947506577500,2001-01-01,17
21947506577750,2001-01-01,6
21947506578000,2001-01-01,8
21947506578500,2001-01-01,5
21947506578750,2001-01-01,11
21947506579000,2001-01-01,2
21947506579250,2001-01-01,1
21947506580000,2001-01-01,1
21947506580250,2001-01-01,2
21950006560000,2001-01-01,6
21950006560250,2001-01-01,27
21950006560750,2001-01-01,7
21950006561000,2001-01-01,18
21950006561250,2001-01-01,15
21950006561500,2001-01-01,15
21950006562000,2001-01-01,5
21950006562250,2001-01-01,7
21950006563500,2001-01-01,3
21950006563750,2001-01-01,104
21950006564000,2001-01-01,97
21950006564250,2001-01-01,80
21950006564500,2001-01-01,116
21950006564750,2001-01-01,82
21950006565000,2001-01-01,44
21950006565250,2001-01-01,58
21950006565500,2001-01-01,38
21950006565750,2001-01-01,78
21950006566000,2001-01-01,124
21950006566250,2001-01-01,116
21950006566500,2001-01-01,123
21950006566750,2001-01-01,98
21950006567000,2001-01-01,264
21950006567250,2001-01-01,121
21950006567500,2001-01-01,137
21950006567750,2001-01-01,50
21950006568000,2001-01-01,102
21950006568250,2001-01-01,172
21950006568500,2001-01-01,135
21950006568750,2001-01-01,42
21950006569000,2001-01-01,2
21950006569250,2001-01-01,18
21950006569500,2001-01-01,14
21950006570000,2001-01-01,5
21950006570250,2001-01-01,21
21950006570500,2001-01-01,152
21950006570750,2001-01-01,106
21950006571000,2001-01-01,27
21950006571250,2001-01-01,38
21950006571500,2001-01-01,111
21950006571750,2001-01-01,153
21950006572000,2001-01-01,62
21950006572250,2001-01-01,26
21950006572500,2001-01-01,8
21950006572750,2001-01-01,14
21950006573000,2001-01-01,8
21950006573250,2001-01-01,16
21950006573500,2001-01-01,3
21950006573750,2001-01-01,7
21950006576000,2001-01-01,8
21950006576250,2001-01-01,46
21950006576500,2001-01-01,72
21950006576750,2001-01-01,59
21950006577000,2001-01-01,2
21950006577250,2001-01-01,1
21950006577500,2001-01-01,2
21950006578000,2001-01-01,3
21950006578250,2001-01-01,9
21950006578500,2001-01-01,5
21950006578750,2001-01-01,23
21950006579000,2001-01-01,10
21950006579250,2001-01-01,8
21950006580250,2001-01-01,1
21950006581000,2001-01-01,9
21950006581250,2001-01-01,5
21952506560000,2001-01-01,5
21952506560250,2001-01-01,7
21952506560750,2001-01-01,7
21952506561500,2001-01-01,1
21952506561750,2001-01-01,6
21952506562750,2001-01-01,6
21952506563000,2001-01-01,4
21952506563750,2001-01-01,133
21952506564000,2001-01-01,72
21952506564250,2001-01-01,32
21952506564500,2001-01-01,84
21952506564750,2001-01-01,92
21952506565000,2001-01-01,203
21952506565250,2001-01-01,84
21952506565500,2001-01-01,76
21952506565750,2001-01-01,165
21952506566000,2001-01-01,157
21952506566250,2001-01-01,84
21952506566500,2001-01-01,157
21952506566750,2001-01-01,62
21952506567000,2001-01-01,181
21952506567250,2001-01-01,159
21952506567500,2001-01-01,173
21952506567750,2001-01-01,55
21952506568000,2001-01-01,12
21952506568250,2001-01-01,46
21952506568500,2001-01-01,48
21952506568750,2001-01-01,33
21952506569000,2001-01-01,72
21952506569250,2001-01-01,67
21952506569500,2001-01-01,17
21952506570000,2001-01-01,4
21952506570250,2001-01-01,8
21952506570500,2001-01-01,101
21952506570750,2001-01-01,142
21952506571000,2001-01-01,166
21952506571250,2001-01-01,172
21952506571500,2001-01-01,120
21952506571750,2001-01-01,104
21952506572000,2001-01-01,76
21952506572250,2001-01-01,10
21952506572750,2001-01-01,8
21952506576000,2001-01-01,13
21952506576250,2001-01-01,2
21952506576500,2001-01-01,13
21952506576750,2001-01-01,26
21952506577500,2001-01-01,7
21952506578000,2001-01-01,2
21952506578500,2001-01-01,26
21952506578750,2001-01-01,9
21952506579000,2001-01-01,1
21952506579500,2001-01-01,10
21952506579750,2001-01-01,4
21952506580000,2001-01-01,7
21952506580250,2001-01-01,3
21952506580500,2001-01-01,3
21955006557750,2001-01-01,5
21955006560500,2001-01-01,2
21955006561000,2001-01-01,74
21955006561250,2001-01-01,6
21955006561500,2001-01-01,7
21955006562500,2001-01-01,2
21955006563000,2001-01-01,62
21955006563250,2001-01-01,73
21955006563750,2001-01-01,189
21955006564000,2001-01-01,30
21955006564250,2001-01-01,62
21955006564500,2001-01-01,117
21955006564750,2001-01-01,253
21955006565000,2001-01-01,221
21955006565250,2001-01-01,105
21955006565500,2001-01-01,125
21955006565750,2001-01-01,70
21955006566000,2001-01-01,16
21955006566750,2001-01-01,89
21955006567000,2001-01-01,129
21955006567250,2001-01-01,125
21955006567500,2001-01-01,92
21955006567750,2001-01-01,31
21955006568000,2001-01-01,76
21955006568250,2001-01-01,113
21955006568500,2001-01-01,165
21955006568750,2001-01-01,162
21955006569000,2001-01-01,127
21955006569250,2001-01-01,184
21955006569500,2001-01-01,111
21955006569750,2001-01-01,23
21955006570250,2001-01-01,3
21955006570500,2001-01-01,65
21955006570750,2001-01-01,169
21955006571000,2001-01-01,150
21955006571250,2001-01-01,160
21955006571500,2001-01-01,29
21955006572000,2001-01-01,4
21955006572250,2001-01-01,21
21955006575250,2001-01-01,2
21955006575500,2001-01-01,4
21955006575750,2001-01-01,2
21955006576250,2001-01-01,6
21955006576500,2001-01-01,7
21955006577250,2001-01-01,2
21955006578250,2001-01-01,5
21955006578750,2001-01-01,2
21955006579000,2001-01-01,2
21955006580500,2001-01-01,2
21955006580750,2001-01-01,3
21955006581000,2001-01-01,6
21957506557500,2001-01-01,85
21957506557750,2001-01-01,18
21957506558250,2001-01-01,21
21957506560250,2001-01-01,1
21957506560500,2001-01-01,8
21957506560750,2001-01-01,58
21957506561000,2001-01-01,84
21957506561250,2001-01-01,104
21957506561500,2001-01-01,57
21957506561750,2001-01-01,18
21957506562000,2001-01-01,2
21957506562500,2001-01-01,8
21957506562750,2001-01-01,73
21957506563000,2001-01-01,173
21957506563250,2001-01-01,57
21957506563500,2001-01-01,19
21957506563750,2001-01-01,110
21957506564000,2001-01-01,78
21957506564250,2001-01-01,113
21957506564500,2001-01-01,10
21957506564750,2001-01-01,235
21957506565000,2001-01-01,20
21957506565250,2001-01-01,20
21957506565500,2001-01-01,37
21957506566750,2001-01-01,50
21957506567000,2001-01-01,78
21957506567250,2001-01-01,35
21957506567500,2001-01-01,146
21957506567750,2001-01-01,38
21957506568000,2001-01-01,112
21957506568250,2001-01-01,243
21957506568500,2001-01-01,256
21957506568750,2001-01-01,37
21957506569000,2001-01-01,225
21957506569250,2001-01-01,184
21957506569500,2001-01-01,211
21957506569750,2001-01-01,121
21957506570000,2001-01-01,47
21957506570250,2001-01-01,83
21957506570750,2001-01-01,43
21957506571000,2001-01-01,80
21957506571250,2001-01-01,47
21957506571500,2001-01-01,22
21957506572250,2001-01-01,4
21957506572750,2001-01-01,3
21957506574750,2001-01-01,7
21957506575000,2001-01-01,7
21957506575250,2001-01-01,6
21957506576500,2001-01-01,4
21957506578250,2001-01-01,6
21957506578750,2001-01-01,1
21957506579000,2001-01-01,3
21957506579500,2001-01-01,4
21957506579750,2001-01-01,9
21957506580500,2001-01-01,5
21957506586500,2001-01-01,1
21957506586750,2001-01-01,2
21957506587000,2001-01-01,16
21960006557500,2001-01-01,90
21960006557750,2001-01-01,5
21960006558000,2001-01-01,5
21960006558250,2001-01-01,42
21960006558750,2001-01-01,2
21960006560250,2001-01-01,17
21960006560500,2001-01-01,11
21960006560750,2001-01-01,95
21960006561000,2001-01-01,112
21960006561250,2001-01-01,111
21960006561500,2001-01-01,106
21960006561750,2001-01-01,124
