ssbid;geometry_b;geometry_1;geometry_2;geometry_3;SSB_sentrum2019_intersect;SSB_sentrum2019_centroid;SSB_sentrum2024_intersect;SSB_sentrum2024_centroid;Hovedsentrum2019_intersect;Hovedsentrum2019_centroid;Hovedsentrum2024_intersect;Hovedsentrum2024_centroid;Kommune;Shape_Length;Shape_Area
21900006595000;190000;6595000;190250,015625000000000;6595250;;;;;;;;;Skien;1000;62500
21900006595250;190000;6595250;190250,015625000000000;6595500;;;;;;;;;Skien;1000;62500
21900006595500;190000;6595500;190250,015625000000000;6595750;;;;;;;;;Skien;1000;62500
21900006595750;190000;6595750;190250,015625000000000;6596000;;;;;;;;;Skien;1000;62500
21900006596000;190000;6596000;190250,015625000000000;6596250;;;;;;;;;Skien;1000;62500
21900006596250;190000;6596250;190250,015625000000000;6596500;;;;;;;;;Skien;1000;62500
21900006596500;190000;6596500;190250,015625000000000;6596750;;;;;;;;;Skien;1000;62500
21900006596750;190000;6596750;190250,015625000000000;6597000;;;;;;;;;Skien;1000;62500
21900006597000;190000;6597000;190250,015625000000000;6597250;;;;;;;;;Skien;1000;62500
21900006597250;190000;6597250;190250,015625000000000;6597500;;;;;;;;;Skien;1000;62500
21900006597500;190000;6597500;190250,015625000000000;6597750;;;;;;;;;Skien;1000;62500
21900006597750;190000;6597750;190250,015625000000000;6598000;;;;;;;;;Skien;1000;62500
21900006598000;190000;6598000;190250,015625000000000;6598250;;;;;;;;;Skien;1000;62500
21900006598250;190000;6598250;190250,015625000000000;6598500;;;;;;;;;Skien;1000;62500
21900006598500;190000;6598500;190250,015625000000000;6598750;;;;;;;;;Skien;1000;62500
21900006598750;190000;6598750;190250,015625000000000;6599000;;;;;;;;;Skien;1000;62500
21900006599000;190000;6599000;190250,015625000000000;6599250;;;;;;;;;Skien;1000;62500
21900006599250;190000;6599250;190250,015625000000000;6599500;;;;;;;;;Skien;1000;62500
21900006599500;190000;6599500;190250,015625000000000;6599750;;;;;;;;;Skien;1000;62500
21900006599750;190000;6599750;190250,015625000000000;6600000;;;;;;;;;Skien;1000;62500
21900006600000;190000;6600000;190250,015625000000000;6600250;;;;;;;;;Skien;1000;62500
21900006600250;190000;6600250;190250,015625000000000;6600500;;;;;;;;;Skien;1000;62500
21900006600500;190000;6600500;190250,015625000000000;6600750;;;;;;;;;Skien;1000;62500
21900006600750;190000;6600750;190250,015625000000000;6601000;;;;;;;;;Skien;1000;62500
21900006601000;190000;6601000;190250,015625000000000;6601250;;;;;;;;;Skien;1000;62500
21900006601250;190000;6601250;190250,015625000000000;6601500;;;;;;;;;Skien;1000;62500
21900006601500;190000;6601500;190250,015625000000000;6601750;;;;;;;;;Skien;1000;62500
21900006601750;190000;6601750;190250,015625000000000;6602000;;;;;;;;;Skien;1000;62500
21900006602000;190000;6602000;190250,015625000000000;6602250;;;;;;;;;Skien;1000;62500
21900006602250;190000;6602250;190250,015625000000000;6602500;;;;;;;;;Skien;1000;62500
21900006602500;190000;6602500;190250,015625000000000;6602750;;;;;;;;;Skien;1000;62500
21900006602750;190000;6602750;190250,015625000000000;6603000;;;;;;;;;Skien;1000;62500
21900006603000;190000;6603000;190250,015625000000000;6603250;;;;;;;;;Skien;1000;62500
21900006603250;190000;6603250;190250,015625000000000;6603500;;;;;;;;;Skien;1000;62500
21900006603500;190000;6603500;190250,015625000000000;6603750;;;;;;;;;Skien;1000;62500
21900006603750;190000;6603750;190250,015625000000000;6604000;;;;;;;;;Skien;1000;62500
21900006604000;190000;6604000;190250,015625000000000;6604250;;;;;;;;;Skien;1000;62500
21900006604250;190000;6604250;190250,015625000000000;6604500;;;;;;;;;Skien;1000;62500
21900006604500;190000;6604500;190250,015625000000000;6604750;;;;;;;;;Skien;1000;62500
21900006604750;190000;6604750;190250,015625000000000;6605000;;;;;;;;;Skien;1000;62500
21900006605000;190000;6605000;190250,015625000000000;6605250;;;;;;;;;Skien;1000;62500
21900006605250;190000;6605250;190250,015625000000000;6605500;;;;;;;;;Skien;1000;62500
21900006605500;190000;6605500;190250,015625000000000;6605750;;;;;;;;;Skien;1000;62500
21900006605750;190000;6605750;190250,015625000000000;6606000;;;;;;;;;Skien;1000;62500
21900006606000;190000;6606000;190250,015625000000000;6606250;;;;;;;;;Skien;1000;62500
21900006606250;190000;6606250;190250,015625000000000;6606500;;;;;;;;;Skien;1000;62500
21900006606500;190000;6606500;190250,015625000000000;6606750;;;;;;;;;Skien;1000;62500
21900006606750;190000;6606750;190250,015625000000000;6607000;;;;;;;;;Skien;1000;62500
21902506565000;190250;6565000;190500,015625000000000;6565250;;;;;;;;;Skien;1000;62500
21902506565250;190250;6565250;190500,015625000000000;6565500;;;;;;;;;Skien;1000;62500
21902506565500;190250;6565500;190500,015625000000000;6565750;;;;;;;;;Skien;1000;62500
21902506565750;190250;6565750;190500,015625000000000;6566000;;;;;;;;;Skien;1000;62500
21902506566000;190250;6566000;190500,015625000000000;6566250;;;;;;;;;Skien;1000;62500
21902506566250;190250;6566250;190500,015625000000000;6566500;;;;;;;;;Skien;1000;62500
21902506566500;190250;6566500;190500,015625000000000;6566750;;;;;;;;;Skien;1000;62500
21902506566750;190250;6566750;190500,015625000000000;6567000;;;;;;;;;Skien;1000;62500
21902506567000;190250;6567000;190500,015625000000000;6567250;;;;;;;;;Skien;1000;62500
21902506567250;190250;6567250;190500,015625000000000;6567500;;;;;;;;;Skien;1000;62500
21902506567500;190250;6567500;190500,015625000000000;6567750;;;;;;;;;Skien;1000;62500
21902506567750;190250;6567750;190500,015625000000000;6568000;;;;;;;;;Skien;1000;62500
21902506568000;190250;6568000;190500,015625000000000;6568250;;;;;;;;;Skien;1000;62500
21902506568250;190250;6568250;190500,015625000000000;6568500;;;;;;;;;Skien;1000;62500
21902506568500;190250;6568500;190500,015625000000000;6568750;;;;;;;;;Skien;1000;62500
21902506568750;190250;6568750;190500,015625000000000;6569000;;;;;;;;;Skien;1000;62500
21902506569000;190250;6569000;190500,015625000000000;6569250;;;;;;;;;Skien;1000;62500
21902506569250;190250;6569250;190500,015625000000000;6569500;;;;;;;;;Skien;1000;62500
21902506569500;190250;6569500;190500,015625000000000;6569750;;;;;;;;;Skien;1000;62500
21902506569750;190250;6569750;190500,015625000000000;6570000;;;;;;;;;Skien;1000;62500
21902506570000;190250;6570000;190500,015625000000000;6570250;;;;;;;;;Skien;1000;62500
21902506570250;190250;6570250;190500,015625000000000;6570500;;;;;;;;;Skien;1000;62500
21902506570500;190250;6570500;190500,015625000000000;6570750;;;;;;;;;Skien;1000;62500
21902506570750;190250;6570750;190500,015625000000000;6571000;;;;;;;;;Skien;1000;62500
21902506571000;190250;6571000;190500,015625000000000;6571250;;;;;;;;;Skien;1000;62500
21902506571250;190250;6571250;190500,015625000000000;6571500;;;;;;;;;Skien;1000;62500
21902506571500;190250;6571500;190500,015625000000000;6571750;;;;;;;;;Skien;1000;62500
21902506571750;190250;6571750;190500,015625000000000;6572000;;;;;;;;;Skien;1000;62500
21902506572000;190250;6572000;190500,015625000000000;6572250;;;;;;;;;Skien;1000;62500
21902506572250;190250;6572250;190500,015625000000000;6572500;;;;;;;;;Skien;1000;62500
21902506572500;190250;6572500;190500,015625000000000;6572750;;;;;;;;;Skien;1000;62500
21902506572750;190250;6572750;190500,015625000000000;6573000;;;;;;;;;Skien;1000;62500
21902506573000;190250;6573000;190500,015625000000000;6573250;;;;;;;;;Skien;1000;62500
21902506573250;190250;6573250;190500,015625000000000;6573500;;;;;;;;;Skien;1000;62500
21902506573500;190250;6573500;190500,015625000000000;6573750;;;;;;;;;Skien;1000;62500
21902506573750;190250;6573750;190500,015625000000000;6574000;;;;;;;;;Skien;1000;62500
21902506574000;190250;6574000;190500,015625000000000;6574250;;;;;;;;;Skien;1000;62500
21902506574250;190250;6574250;190500,015625000000000;6574500;;;;;;;;;Skien;1000;62500
21902506574500;190250;6574500;190500,015625000000000;6574750;;;;;;;;;Skien;1000;62500
21902506574750;190250;6574750;190500,015625000000000;6575000;;;;;;;;;Skien;1000;62500
21902506575000;190250;6575000;190500,015625000000000;6575250;;;;;;;;;Skien;1000;62500
21902506575250;190250;6575250;190500,015625000000000;6575500;;;;;;;;;Skien;1000;62500
21902506575500;190250;6575500;190500,015625000000000;6575750;;;;;;;;;Skien;1000;62500
21902506575750;190250;6575750;190500,015625000000000;6576000;;;;;;;;;Skien;1000;62500
21902506576000;190250;6576000;190500,015625000000000;6576250;;;;;;;;;Skien;1000;62500
21902506576250;190250;6576250;190500,015625000000000;6576500;;;;;;;;;Skien;1000;62500
21902506576500;190250;6576500;190500,015625000000000;6576750;;;;;;;;;Skien;1000;62500
21902506576750;190250;6576750;190500,015625000000000;6577000;;;;;;;;;Skien;1000;62500
21902506577000;190250;6577000;190500,015625000000000;6577250;;;;;;;;;Skien;1000;62500
21902506577250;190250;6577250;190500,015625000000000;6577500;;;;;;;;;Skien;1000;62500
21902506577500;190250;6577500;190500,015625000000000;6577750;;;;;;;;;Skien;1000;62500
21902506577750;190250;6577750;190500,015625000000000;6578000;;;;;;;;;Skien;1000;62500
21902506578000;190250;6578000;190500,015625000000000;6578250;;;;;;;;;Skien;1000;62500
21902506578250;190250;6578250;190500,015625000000000;6578500;;;;;;;;;Skien;1000;62500
21902506578500;190250;6578500;190500,015625000000000;6578750;;;;;;;;;Skien;1000;62500
21902506578750;190250;6578750;190500,015625000000000;6579000;;;;;;;;;Skien;1000;62500
21902506579000;190250;6579000;190500,015625000000000;6579250;;;;;;;;;Skien;1000;62500
21902506579250;190250;6579250;190500,015625000000000;6579500;;;;;;;;;Skien;1000;62500
21902506579500;190250;6579500;190500,015625000000000;6579750;;;;;;;;;Skien;1000;62500
21902506579750;190250;6579750;190500,015625000000000;6580000;;;;;;;;;Skien;1000;62500
21902506580000;190250;6580000;190500,015625000000000;6580250;;;;;;;;;Skien;1000;62500
21902506580250;190250;6580250;190500,015625000000000;6580500;;;;;;;;;Skien;1000;62500
21902506580500;190250;6580500;190500,015625000000000;6580750;;;;;;;;;Skien;1000;62500
21902506580750;190250;6580750;190500,015625000000000;6581000;;;;;;;;;Skien;1000;62500
21902506581000;190250;6581000;190500,015625000000000;6581250;;;;;;;;;Skien;1000;62500
21902506581250;190250;6581250;190500,015625000000000;6581500;;;;;;;;;Skien;1000;62500
21902506581500;190250;6581500;190500,015625000000000;6581750;;;;;;;;;Skien;1000;62500
21902506581750;190250;6581750;190500,015625000000000;6582000;;;;;;;;;Skien;1000;62500
21902506582000;190250;6582000;190500,015625000000000;6582250;;;;;;;;;Skien;1000;62500
21902506582250;190250;6582250;190500,015625000000000;6582500;;;;;;;;;Skien;1000;62500
21902506582500;190250;6582500;190500,015625000000000;6582750;;;;;;;;;Skien;1000;62500
21902506582750;190250;6582750;190500,015625000000000;6583000;;;;;;;;;Skien;1000;62500
21902506583000;190250;6583000;190500,015625000000000;6583250;;;;;;;;;Skien;1000;62500
21902506583250;190250;6583250;190500,015625000000000;6583500;;;;;;;;;Skien;1000;62500
21902506583500;190250;6583500;190500,015625000000000;6583750;;;;;;;;;Skien;1000;62500
21902506583750;190250;6583750;190500,015625000000000;6584000;;;;;;;;;Skien;1000;62500
21902506584000;190250;6584000;190500,015625000000000;6584250;;;;;;;;;Skien;1000;62500
21902506584250;190250;6584250;190500,015625000000000;6584500;;;;;;;;;Skien;1000;62500
21902506584500;190250;6584500;190500,015625000000000;6584750;;;;;;;;;Skien;1000;62500
21902506584750;190250;6584750;190500,015625000000000;6585000;;;;;;;;;Skien;1000;62500
21902506585000;190250;6585000;190500,015625000000000;6585250;;;;;;;;;Skien;1000;62500
21902506585250;190250;6585250;190500,015625000000000;6585500;;;;;;;;;Skien;1000;62500
21902506585500;190250;6585500;190500,015625000000000;6585750;;;;;;;;;Skien;1000;62500
21902506585750;190250;6585750;190500,015625000000000;6586000;;;;;;;;;Skien;1000;62500
21902506586000;190250;6586000;190500,015625000000000;6586250;;;;;;;;;Skien;1000;62500
21902506586250;190250;6586250;190500,015625000000000;6586500;;;;;;;;;Skien;1000;62500
21902506586500;190250;6586500;190500,015625000000000;6586750;;;;;;;;;Skien;1000;62500
21902506586750;190250;6586750;190500,015625000000000;6587000;;;;;;;;;Skien;1000;62500
21902506587000;190250;6587000;190500,015625000000000;6587250;;;;;;;;;Skien;1000;62500
21902506587250;190250;6587250;190500,015625000000000;6587500;;;;;;;;;Skien;1000;62500
21902506587500;190250;6587500;190500,015625000000000;6587750;;;;;;;;;Skien;1000;62500
21902506587750;190250;6587750;190500,015625000000000;6588000;;;;;;;;;Skien;1000;62500
21902506588000;190250;6588000;190500,015625000000000;6588250;;;;;;;;;Skien;1000;62500
21902506588250;190250;6588250;190500,015625000000000;6588500;;;;;;;;;Skien;1000;62500
21902506588500;190250;6588500;190500,015625000000000;6588750;;;;;;;;;Skien;1000;62500
21902506588750;190250;6588750;190500,015625000000000;6589000;;;;;;;;;Skien;1000;62500
21902506589000;190250;6589000;190500,015625000000000;6589250;;;;;;;;;Skien;1000;62500
21902506589250;190250;6589250;190500,015625000000000;6589500;;;;;;;;;Skien;1000;62500
21902506589500;190250;6589500;190500,015625000000000;6589750;;;;;;;;;Skien;1000;62500
21902506589750;190250;6589750;190500,015625000000000;6590000;;;;;;;;;Skien;1000;62500
21902506590000;190250;6590000;190500,015625000000000;6590250;;;;;;;;;Skien;1000;62500
21902506590250;190250;6590250;190500,015625000000000;6590500;;;;;;;;;Skien;1000;62500
21902506590500;190250;6590500;190500,015625000000000;6590750;;;;;;;;;Skien;1000;62500
21902506590750;190250;6590750;190500,015625000000000;6591000;;;;;;;;;Skien;1000;62500
21902506591000;190250;6591000;190500,015625000000000;6591250;;;;;;;;;Skien;1000;62500
21902506591250;190250;6591250;190500,015625000000000;6591500;;;;;;;;;Skien;1000;62500
21902506591500;190250;6591500;190500,015625000000000;6591750;;;;;;;;;Skien;1000;62500
21902506591750;190250;6591750;190500,015625000000000;6592000;;;;;;;;;Skien;1000;62500
21902506592000;190250;6592000;190500,015625000000000;6592250;;;;;;;;;Skien;1000;62500
21902506592250;190250;6592250;190500,015625000000000;6592500;;;;;;;;;Skien;1000;62500
21902506592500;190250;6592500;190500,015625000000000;6592750;;;;;;;;;Skien;1000;62500
21902506592750;190250;6592750;190500,015625000000000;6593000;;;;;;;;;Skien;1000;62500
21902506593000;190250;6593000;190500,015625000000000;6593250;;;;;;;;;Skien;1000;62500
21902506593250;190250;6593250;190500,015625000000000;6593500;;;;;;;;;Skien;1000;62500
21902506593500;190250;6593500;190500,015625000000000;6593750;;;;;;;;;Skien;1000;62500
21902506593750;190250;6593750;190500,015625000000000;6594000;;;;;;;;;Skien;1000;62500
21902506594000;190250;6594000;190500,015625000000000;6594250;;;;;;;;;Skien;1000;62500
21902506594250;190250;6594250;190500,015625000000000;6594500;;;;;;;;;Skien;1000;62500
21902506594500;190250;6594500;190500,015625000000000;6594750;;;;;;;;;Skien;1000;62500
21902506594750;190250;6594750;190500,015625000000000;6595000;;;;;;;;;Skien;1000;62500
21902506595000;190250;6595000;190500,015625000000000;6595250;;;;;;;;;Skien;1000;62500
21902506595250;190250;6595250;190500,015625000000000;6595500;;;;;;;;;Skien;1000;62500
21902506595500;190250;6595500;190500,015625000000000;6595750;;;;;;;;;Skien;1000;62500
21902506595750;190250;6595750;190500,015625000000000;6596000;;;;;;;;;Skien;1000;62500
21902506596000;190250;6596000;190500,015625000000000;6596250;;;;;;;;;Skien;1000;62500
21902506596250;190250;6596250;190500,015625000000000;6596500;;;;;;;;;Skien;1000;62500
21902506596500;190250;6596500;190500,015625000000000;6596750;;;;;;;;;Skien;1000;62500
21902506596750;190250;6596750;190500,015625000000000;6597000;;;;;;;;;Skien;1000;62500
21902506597000;190250;6597000;190500,015625000000000;6597250;;;;;;;;;Skien;1000;62500
21902506597250;190250;6597250;190500,015625000000000;6597500;;;;;;;;;Skien;1000;62500
21902506597500;190250;6597500;190500,015625000000000;6597750;;;;;;;;;Skien;1000;62500
21902506597750;190250;6597750;190500,015625000000000;6598000;;;;;;;;;Skien;1000;62500
21902506598000;190250;6598000;190500,015625000000000;6598250;;;;;;;;;Skien;1000;62500
21902506598250;190250;6598250;190500,015625000000000;6598500;;;;;;;;;Skien;1000;62500
21902506598500;190250;6598500;190500,015625000000000;6598750;;;;;;;;;Skien;1000;62500
21902506598750;190250;6598750;190500,015625000000000;6599000;;;;;;;;;Skien;1000;62500
21902506599000;190250;6599000;190500,015625000000000;6599250;;;;;;;;;Skien;1000;62500
21902506599250;190250;6599250;190500,015625000000000;6599500;;;;;;;;;Skien;1000;62500
21902506599500;190250;6599500;190500,015625000000000;6599750;;;;;;;;;Skien;1000;62500
21902506599750;190250;6599750;190500,015625000000000;6600000;;;;;;;;;Skien;1000;62500
21902506600000;190250;6600000;190500,015625000000000;6600250;;;;;;;;;Skien;1000;62500
21902506600250;190250;6600250;190500,015625000000000;6600500;;;;;;;;;Skien;1000;62500
21902506600500;190250;6600500;190500,015625000000000;6600750;;;;;;;;;Skien;1000;62500
21902506600750;190250;6600750;190500,015625000000000;6601000;;;;;;;;;Skien;1000;62500
21902506601000;190250;6601000;190500,015625000000000;6601250;;;;;;;;;Skien;1000;62500
21902506601250;190250;6601250;190500,015625000000000;6601500;;;;;;;;;Skien;1000;62500
21902506601500;190250;6601500;190500,015625000000000;6601750;;;;;;;;;Skien;1000;62500
21902506601750;190250;6601750;190500,015625000000000;6602000;;;;;;;;;Skien;1000;62500
21902506602000;190250;6602000;190500,015625000000000;6602250;;;;;;;;;Skien;1000;62500
21902506602250;190250;6602250;190500,015625000000000;6602500;;;;;;;;;Skien;1000;62500
21902506602500;190250;6602500;190500,015625000000000;6602750;;;;;;;;;Skien;1000;62500
21902506602750;190250;6602750;190500,015625000000000;6603000;;;;;;;;;Skien;1000;62500
21902506603000;190250;6603000;190500,015625000000000;6603250;;;;;;;;;Skien;1000;62500
21902506603250;190250;6603250;190500,015625000000000;6603500;;;;;;;;;Skien;1000;62500
21902506603500;190250;6603500;190500,015625000000000;6603750;;;;;;;;;Skien;1000;62500
21902506603750;190250;6603750;190500,015625000000000;6604000;;;;;;;;;Skien;1000;62500
21902506604000;190250;6604000;190500,015625000000000;6604250;;;;;;;;;Skien;1000;62500
21902506604250;190250;6604250;190500,015625000000000;6604500;;;;;;;;;Skien;1000;62500
21902506604500;190250;6604500;190500,015625000000000;6604750;;;;;;;;;Skien;1000;62500
21902506604750;190250;6604750;190500,015625000000000;6605000;;;;;;;;;Skien;1000;62500
21902506605000;190250;6605000;190500,015625000000000;6605250;;;;;;;;;Skien;1000;62500
21902506605250;190250;6605250;190500,015625000000000;6605500;;;;;;;;;Skien;1000;62500
21902506605500;190250;6605500;190500,015625000000000;6605750;;;;;;;;;Skien;1000;62500
21902506605750;190250;6605750;190500,015625000000000;6606000;;;;;;;;;Skien;1000;62500
21902506606000;190250;6606000;190500,015625000000000;6606250;;;;;;;;;Skien;1000;62500
21902506606250;190250;6606250;190500,015625000000000;6606500;;;;;;;;;Skien;1000;62500
21902506606500;190250;6606500;190500,015625000000000;6606750;;;;;;;;;Skien;1000;62500
21905006564750;190500;6564750;190750,015625000000000;6565000;;;;;;;;;Skien;1000;62500
21905006565000;190500;6565000;190750,015625000000000;6565250;;;;;;;;;Skien;1000;62500
21905006565250;190500;6565250;190750,015625000000000;6565500;;;;;;;;;Skien;1000;62500
21905006565500;190500;6565500;190750,015625000000000;6565750;;;;;;;;;Skien;1000;62500
21905006565750;190500;6565750;190750,015625000000000;6566000;;;;;;;;;Skien;1000;62500
21905006566000;190500;6566000;190750,015625000000000;6566250;;;;;;;;;Skien;1000;62500
21905006566250;190500;6566250;190750,015625000000000;6566500;;;;;;;;;Skien;1000;62500
21905006566500;190500;6566500;190750,015625000000000;6566750;;;;;;;;;Skien;1000;62500
21905006566750;190500;6566750;190750,015625000000000;6567000;;;;;;;;;Skien;1000;62500
21905006567000;190500;6567000;190750,015625000000000;6567250;;;;;;;;;Skien;1000;62500
21905006567250;190500;6567250;190750,015625000000000;6567500;;;;;;;;;Skien;1000;62500
21905006567500;190500;6567500;190750,015625000000000;6567750;;;;;;;;;Skien;1000;62500
21905006567750;190500;6567750;190750,015625000000000;6568000;;;;;;;;;Skien;1000;62500
21905006568000;190500;6568000;190750,015625000000000;6568250;;;;;;;;;Skien;1000;62500
21905006568250;190500;6568250;190750,015625000000000;6568500;;;;;;;;;Skien;1000;62500
21905006568500;190500;6568500;190750,015625000000000;6568750;;;;;;;;;Skien;1000;62500
21905006568750;190500;6568750;190750,015625000000000;6569000;;;;;;;;;Skien;1000;62500
21905006569000;190500;6569000;190750,015625000000000;6569250;;;;;;;;;Skien;1000;62500
21905006569250;190500;6569250;190750,015625000000000;6569500;;;;;;;;;Skien;1000;62500
21905006569500;190500;6569500;190750,015625000000000;6569750;;;;;;;;;Skien;1000;62500
21905006569750;190500;6569750;190750,015625000000000;6570000;;;;;;;;;Skien;1000;62500
21905006570000;190500;6570000;190750,015625000000000;6570250;;;;;;;;;Skien;1000;62500
21905006570250;190500;6570250;190750,015625000000000;6570500;;;;;;;;;Skien;1000;62500
21905006570500;190500;6570500;190750,015625000000000;6570750;;;;;;;;;Skien;1000;62500
21905006570750;190500;6570750;190750,015625000000000;6571000;;;;;;;;;Skien;1000;62500
21905006571000;190500;6571000;190750,015625000000000;6571250;;;;;;;;;Skien;1000;62500
21905006571250;190500;6571250;190750,015625000000000;6571500;;;;;;;;;Skien;1000;62500
21905006571500;190500;6571500;190750,015625000000000;6571750;;;;;;;;;Skien;1000;62500
21905006571750;190500;6571750;190750,015625000000000;6572000;;;;;;;;;Skien;1000;62500
21905006572000;190500;6572000;190750,015625000000000;6572250;;;;;;;;;Skien;1000;62500
21905006572250;190500;6572250;190750,015625000000000;6572500;;;;;;;;;Skien;1000;62500
21905006572500;190500;6572500;190750,015625000000000;6572750;;;;;;;;;Skien;1000;62500
21905006572750;190500;6572750;190750,015625000000000;6573000;;;;;;;;;Skien;1000;62500
21905006573000;190500;6573000;190750,015625000000000;6573250;;;;;;;;;Skien;1000;62500
21905006573250;190500;6573250;190750,015625000000000;6573500;;;;;;;;;Skien;1000;62500
21905006573500;190500;6573500;190750,015625000000000;6573750;;;;;;;;;Skien;1000;62500
21905006573750;190500;6573750;190750,015625000000000;6574000;;;;;;;;;Skien;1000;62500
21905006574000;190500;6574000;190750,015625000000000;6574250;;;;;;;;;Skien;1000;62500
21905006574250;190500;6574250;190750,015625000000000;6574500;;;;;;;;;Skien;1000;62500
21905006574500;190500;6574500;190750,015625000000000;6574750;;;;;;;;;Skien;1000;62500
21905006574750;190500;6574750;190750,015625000000000;6575000;;;;;;;;;Skien;1000;62500
21905006575000;190500;6575000;190750,015625000000000;6575250;;;;;;;;;Skien;1000;62500
21905006575250;190500;6575250;190750,015625000000000;6575500;;;;;;;;;Skien;1000;62500
21905006575500;190500;6575500;190750,015625000000000;6575750;;;;;;;;;Skien;1000;62500
21905006575750;190500;6575750;190750,015625000000000;6576000;;;;;;;;;Skien;1000;62500
21905006576000;190500;6576000;190750,015625000000000;6576250;;;;;;;;;Skien;1000;62500
21905006576250;190500;6576250;190750,015625000000000;6576500;;;;;;;;;Skien;1000;62500
21905006576500;190500;6576500;190750,015625000000000;6576750;;;;;;;;;Skien;1000;62500
21905006576750;190500;6576750;190750,015625000000000;6577000;;;;;;;;;Skien;1000;62500
21905006577000;190500;6577000;190750,015625000000000;6577250;;;;;;;;;Skien;1000;62500
21905006577250;190500;6577250;190750,015625000000000;6577500;;;;;;;;;Skien;1000;62500
21905006577500;190500;6577500;190750,015625000000000;6577750;;;;;;;;;Skien;1000;62500
21905006577750;190500;6577750;190750,015625000000000;6578000;;;;;;;;;Skien;1000;62500
21905006578000;190500;6578000;190750,015625000000000;6578250;;;;;;;;;Skien;1000;62500
21905006578250;190500;6578250;190750,015625000000000;6578500;;;;;;;;;Skien;1000;62500
21905006578500;190500;6578500;190750,015625000000000;6578750;;;;;;;;;Skien;1000;62500
21905006578750;190500;6578750;190750,015625000000000;6579000;;;;;;;;;Skien;1000;62500
21905006579000;190500;6579000;190750,015625000000000;6579250;;;;;;;;;Skien;1000;62500
21905006579250;190500;6579250;190750,015625000000000;6579500;;;;;;;;;Skien;1000;62500
21905006579500;190500;6579500;190750,015625000000000;6579750;;;;;;;;;Skien;1000;62500
21905006579750;190500;6579750;190750,015625000000000;6580000;;;;;;;;;Skien;1000;62500
21905006580000;190500;6580000;190750,015625000000000;6580250;;;;;;;;;Skien;1000;62500
21905006580250;190500;6580250;190750,015625000000000;6580500;;;;;;;;;Skien;1000;62500
21905006580500;190500;6580500;190750,015625000000000;6580750;;;;;;;;;Skien;1000;62500
21905006580750;190500;6580750;190750,015625000000000;6581000;;;;;;;;;Skien;1000;62500
21905006581000;190500;6581000;190750,015625000000000;6581250;;;;;;;;;Skien;1000;62500
21905006581250;190500;6581250;190750,015625000000000;6581500;;;;;;;;;Skien;1000;62500
21905006581500;190500;6581500;190750,015625000000000;6581750;;;;;;;;;Skien;1000;62500
21905006581750;190500;6581750;190750,015625000000000;6582000;;;;;;;;;Skien;1000;62500
21905006582000;190500;6582000;190750,015625000000000;6582250;;;;;;;;;Skien;1000;62500
21905006582250;190500;6582250;190750,015625000000000;6582500;;;;;;;;;Skien;1000;62500
21905006582500;190500;6582500;190750,015625000000000;6582750;;;;;;;;;Skien;1000;62500
21905006582750;190500;6582750;190750,015625000000000;6583000;;;;;;;;;Skien;1000;62500
21905006583000;190500;6583000;190750,015625000000000;6583250;;;;;;;;;Skien;1000;62500
21905006583250;190500;6583250;190750,015625000000000;6583500;;;;;;;;;Skien;1000;62500
21905006583500;190500;6583500;190750,015625000000000;6583750;;;;;;;;;Skien;1000;62500
21905006583750;190500;6583750;190750,015625000000000;6584000;;;;;;;;;Skien;1000;62500
21905006584000;190500;6584000;190750,015625000000000;6584250;;;;;;;;;Skien;1000;62500
21905006584250;190500;6584250;190750,015625000000000;6584500;;;;;;;;;Skien;1000;62500
21905006584500;190500;6584500;190750,015625000000000;6584750;;;;;;;;;Skien;1000;62500
21905006584750;190500;6584750;190750,015625000000000;6585000;;;;;;;;;Skien;1000;62500
21905006585000;190500;6585000;190750,015625000000000;6585250;;;;;;;;;Skien;1000;62500
21905006585250;190500;6585250;190750,015625000000000;6585500;;;;;;;;;Skien;1000;62500
21905006585500;190500;6585500;190750,015625000000000;6585750;;;;;;;;;Skien;1000;62500
21905006585750;190500;6585750;190750,015625000000000;6586000;;;;;;;;;Skien;1000;62500
21905006586000;190500;6586000;190750,015625000000000;6586250;;;;;;;;;Skien;1000;62500
21905006586250;190500;6586250;190750,015625000000000;6586500;;;;;;;;;Skien;1000;62500
21905006586500;190500;6586500;190750,015625000000000;6586750;;;;;;;;;Skien;1000;62500
21905006586750;190500;6586750;190750,015625000000000;6587000;;;;;;;;;Skien;1000;62500
21905006587000;190500;6587000;190750,015625000000000;6587250;;;;;;;;;Skien;1000;62500
21905006587250;190500;6587250;190750,015625000000000;6587500;;;;;;;;;Skien;1000;62500
21905006587500;190500;6587500;190750,015625000000000;6587750;;;;;;;;;Skien;1000;62500
21905006587750;190500;6587750;190750,015625000000000;6588000;;;;;;;;;Skien;1000;62500
21905006588000;190500;6588000;190750,015625000000000;6588250;;;;;;;;;Skien;1000;62500
21905006588250;190500;6588250;190750,015625000000000;6588500;;;;;;;;;Skien;1000;62500
21905006588500;190500;6588500;190750,015625000000000;6588750;;;;;;;;;Skien;1000;62500
21905006588750;190500;6588750;190750,015625000000000;6589000;;;;;;;;;Skien;1000;62500
21905006589000;190500;6589000;190750,015625000000000;6589250;;;;;;;;;Skien;1000;62500
21905006589250;190500;6589250;190750,015625000000000;6589500;;;;;;;;;Skien;1000;62500
