År;Region;Alder;Utflytting;Innflytting;Nettoflytting
2018;3823 Fyresdal;4 år;1;1;0
2018;3823 Fyresdal;40 år;1;2;1
2018;3823 Fyresdal;41 år;1;;-1
2018;3823 Fyresdal;42 år;1;;-1
2018;3823 Fyresdal;43 år;;;
2018;3823 Fyresdal;44 år;1;;-1
2018;3823 Fyresdal;45 år;;;
2018;3823 Fyresdal;46 år;1;1;0
2018;3823 Fyresdal;47 år;1;;-1
2018;3823 Fyresdal;48 år;2;;-2
2018;3823 Fyresdal;49 år;;;
2018;3823 Fyresdal;5 år;2;;-2
2018;3823 Fyresdal;50 år;1;;-1
2018;3823 Fyresdal;51 år;1;1;0
2018;3823 Fyresdal;52 år;;;
2018;3823 Fyresdal;53 år;;1;1
2018;3823 Fyresdal;54 år;2;;-2
2018;3823 Fyresdal;55 år;;;
2018;3823 Fyresdal;56 år;;;
2018;3823 Fyresdal;57 år;1;;-1
2018;3823 Fyresdal;58 år;1;;-1
2018;3823 Fyresdal;59 år;1;;-1
2018;3823 Fyresdal;6 år;;;
2018;3823 Fyresdal;60 år;;;
2018;3823 Fyresdal;61 år;;;
2018;3823 Fyresdal;62 år;;;
2018;3823 Fyresdal;63 år;;;
2018;3823 Fyresdal;64 år;;;
2018;3823 Fyresdal;65 år;1;;-1
2018;3823 Fyresdal;66 år;1;;-1
2018;3823 Fyresdal;67 år;1;;-1
2018;3823 Fyresdal;68 år;1;;-1
2018;3823 Fyresdal;69 år;;;
2018;3823 Fyresdal;7 år;2;;-2
2018;3823 Fyresdal;70 år;;1;1
2018;3823 Fyresdal;8 år;2;2;0
2018;3823 Fyresdal;9 år;;1;1
2018;3824 Tokke;0 år;1;;-1
2018;3824 Tokke;1 år;2;;-2
2018;3824 Tokke;10 år;;;
2018;3824 Tokke;11 år;;;
2018;3824 Tokke;12 år;;1;1
2018;3824 Tokke;13 år;;;
2018;3824 Tokke;14 år;;;
2018;3824 Tokke;15 år;;;
2018;3824 Tokke;16 år;1;;-1
2018;3824 Tokke;17 år;;;
2018;3824 Tokke;18 år;;1;1
2018;3824 Tokke;19 år;4;;-4
2018;3824 Tokke;2 år;;2;2
2018;3824 Tokke;20 år;3;2;-1
2018;3824 Tokke;21 år;2;1;-1
2018;3824 Tokke;22 år;4;2;-2
2018;3824 Tokke;23 år;3;2;-1
2018;3824 Tokke;24 år;;1;1
2018;3824 Tokke;25 år;2;3;1
2018;3824 Tokke;26 år;1;2;1
2018;3824 Tokke;27 år;3;4;1
2018;3824 Tokke;28 år;3;4;1
2018;3824 Tokke;29 år;2;1;-1
2018;3824 Tokke;3 år;3;1;-2
2018;3824 Tokke;30 år;2;1;-1
2018;3824 Tokke;31 år;4;1;-3
2018;3824 Tokke;32 år;1;1;0
2018;3824 Tokke;33 år;2;2;0
2018;3824 Tokke;34 år;;1;1
2018;3824 Tokke;35 år;;1;1
2018;3824 Tokke;36 år;;1;1
2018;3824 Tokke;37 år;1;1;0
2018;3824 Tokke;38 år;;1;1
2018;3824 Tokke;39 år;;;
2018;3824 Tokke;4 år;1;1;0
2018;3824 Tokke;40 år;;1;1
2018;3824 Tokke;41 år;;1;1
2018;3824 Tokke;42 år;2;1;-1
2018;3824 Tokke;43 år;;1;1
2018;3824 Tokke;44 år;1;3;2
2018;3824 Tokke;45 år;;;
2018;3824 Tokke;46 år;1;1;0
2018;3824 Tokke;47 år;;1;1
2018;3824 Tokke;48 år;1;3;2
2018;3824 Tokke;49 år;2;1;-1
2018;3824 Tokke;5 år;1;;-1
2018;3824 Tokke;50 år;1;3;2
2018;3824 Tokke;51 år;1;2;1
2018;3824 Tokke;52 år;2;2;0
2018;3824 Tokke;53 år;1;;-1
2018;3824 Tokke;54 år;;1;1
2018;3824 Tokke;55 år;;;
2018;3824 Tokke;56 år;3;2;-1
2018;3824 Tokke;57 år;1;;-1
2018;3824 Tokke;58 år;2;1;-1
2018;3824 Tokke;59 år;;1;1
2018;3824 Tokke;6 år;1;;-1
2018;3824 Tokke;60 år;1;1;0
2018;3824 Tokke;61 år;;1;1
2018;3824 Tokke;62 år;;;
2018;3824 Tokke;63 år;;2;2
2018;3824 Tokke;64 år;1;1;0
2018;3824 Tokke;65 år;1;;-1
2018;3824 Tokke;66 år;1;;-1
2018;3824 Tokke;67 år;1;;-1
2018;3824 Tokke;68 år;;1;1
2018;3824 Tokke;69 år;1;;-1
2018;3824 Tokke;7 år;;;
2018;3824 Tokke;70 år;;2;2
2018;3824 Tokke;8 år;;;
2018;3824 Tokke;9 år;;1;1
2018;3825 Vinje;0 år;;2;2
2018;3825 Vinje;1 år;;5;5
2018;3825 Vinje;10 år;2;2;0
2018;3825 Vinje;11 år;2;1;-1
2018;3825 Vinje;12 år;;1;1
2018;3825 Vinje;13 år;1;2;1
2018;3825 Vinje;14 år;;1;1
2018;3825 Vinje;15 år;;2;2
2018;3825 Vinje;16 år;;2;2
2018;3825 Vinje;17 år;2;2;0
2018;3825 Vinje;18 år;4;;-4
2018;3825 Vinje;19 år;1;2;1
2018;3825 Vinje;2 år;3;2;-1
2018;3825 Vinje;20 år;6;10;4
2018;3825 Vinje;21 år;4;4;0
2018;3825 Vinje;22 år;10;9;-1
2018;3825 Vinje;23 år;7;5;-2
2018;3825 Vinje;24 år;6;5;-1
2018;3825 Vinje;25 år;9;4;-5
2018;3825 Vinje;26 år;6;6;0
2018;3825 Vinje;27 år;4;2;-2
2018;3825 Vinje;28 år;6;11;5
2018;3825 Vinje;29 år;5;4;-1
2018;3825 Vinje;3 år;;3;3
2018;3825 Vinje;30 år;2;7;5
2018;3825 Vinje;31 år;4;3;-1
2018;3825 Vinje;32 år;2;2;0
2018;3825 Vinje;33 år;4;8;4
2018;3825 Vinje;34 år;;2;2
2018;3825 Vinje;35 år;2;3;1
2018;3825 Vinje;36 år;2;5;3
2018;3825 Vinje;37 år;3;2;-1
2018;3825 Vinje;38 år;1;1;0
2018;3825 Vinje;39 år;2;1;-1
2018;3825 Vinje;4 år;1;;-1
2018;3825 Vinje;40 år;4;3;-1
2018;3825 Vinje;41 år;3;4;1
2018;3825 Vinje;42 år;3;1;-2
2018;3825 Vinje;43 år;2;2;0
2018;3825 Vinje;44 år;5;2;-3
2018;3825 Vinje;45 år;1;2;1
2018;3825 Vinje;46 år;1;1;0
2018;3825 Vinje;47 år;3;;-3
2018;3825 Vinje;48 år;;2;2
2018;3825 Vinje;49 år;1;3;2
2018;3825 Vinje;5 år;1;1;0
2018;3825 Vinje;50 år;2;2;0
2018;3825 Vinje;51 år;1;;-1
2018;3825 Vinje;52 år;;3;3
2018;3825 Vinje;53 år;1;1;0
2018;3825 Vinje;54 år;1;1;0
2018;3825 Vinje;55 år;;;
2018;3825 Vinje;56 år;2;2;0
2018;3825 Vinje;57 år;3;1;-2
2018;3825 Vinje;58 år;;2;2
2018;3825 Vinje;59 år;;;
2018;3825 Vinje;6 år;;1;1
2018;3825 Vinje;60 år;;;
2018;3825 Vinje;61 år;1;;-1
2018;3825 Vinje;62 år;;1;1
2018;3825 Vinje;63 år;1;2;1
2018;3825 Vinje;64 år;1;1;0
2018;3825 Vinje;65 år;;;
2018;3825 Vinje;66 år;2;2;0
2018;3825 Vinje;67 år;1;1;0
2018;3825 Vinje;68 år;;1;1
2018;3825 Vinje;69 år;;;
2018;3825 Vinje;7 år;1;1;0
2018;3825 Vinje;70 år;2;1;-1
2018;3825 Vinje;8 år;2;;-2
2018;3825 Vinje;9 år;1;1;0
2019;3806 Porsgrunn;0 år;9;9;0
2019;3806 Porsgrunn;1 år;21;33;12
2019;3806 Porsgrunn;10 år;9;6;-3
2019;3806 Porsgrunn;11 år;4;5;1
2019;3806 Porsgrunn;12 år;8;11;3
2019;3806 Porsgrunn;13 år;4;6;2
2019;3806 Porsgrunn;14 år;6;15;9
2019;3806 Porsgrunn;15 år;9;9;0
2019;3806 Porsgrunn;16 år;16;15;-1
2019;3806 Porsgrunn;17 år;11;13;2
2019;3806 Porsgrunn;18 år;16;31;15
2019;3806 Porsgrunn;19 år;63;53;-10
2019;3806 Porsgrunn;2 år;19;27;8
2019;3806 Porsgrunn;20 år;73;67;-6
2019;3806 Porsgrunn;21 år;74;65;-9
2019;3806 Porsgrunn;22 år;121;95;-26
2019;3806 Porsgrunn;23 år;87;87;0
2019;3806 Porsgrunn;24 år;108;66;-42
2019;3806 Porsgrunn;25 år;100;98;-2
2019;3806 Porsgrunn;26 år;83;68;-15
2019;3806 Porsgrunn;27 år;76;81;5
2019;3806 Porsgrunn;28 år;76;75;-1
2019;3806 Porsgrunn;29 år;65;83;18
2019;3806 Porsgrunn;3 år;19;26;7
2019;3806 Porsgrunn;30 år;45;51;6
2019;3806 Porsgrunn;31 år;37;49;12
2019;3806 Porsgrunn;32 år;30;32;2
2019;3806 Porsgrunn;33 år;25;33;8
2019;3806 Porsgrunn;34 år;29;39;10
2019;3806 Porsgrunn;35 år;22;32;10
2019;3806 Porsgrunn;36 år;28;36;8
2019;3806 Porsgrunn;37 år;22;32;10
2019;3806 Porsgrunn;38 år;26;32;6
2019;3806 Porsgrunn;39 år;16;31;15
2019;3806 Porsgrunn;4 år;16;22;6
2019;3806 Porsgrunn;40 år;20;20;0
2019;3806 Porsgrunn;41 år;18;22;4
2019;3806 Porsgrunn;42 år;14;21;7
2019;3806 Porsgrunn;43 år;13;23;10
2019;3806 Porsgrunn;44 år;6;18;12
2019;3806 Porsgrunn;45 år;16;23;7
2019;3806 Porsgrunn;46 år;16;14;-2
2019;3806 Porsgrunn;47 år;14;14;0
2019;3806 Porsgrunn;48 år;15;17;2
2019;3806 Porsgrunn;49 år;15;14;-1
2019;3806 Porsgrunn;5 år;18;17;-1
2019;3806 Porsgrunn;50 år;17;16;-1
2019;3806 Porsgrunn;51 år;17;21;4
2019;3806 Porsgrunn;52 år;15;23;8
2019;3806 Porsgrunn;53 år;18;20;2
2019;3806 Porsgrunn;54 år;19;15;-4
2019;3806 Porsgrunn;55 år;10;17;7
2019;3806 Porsgrunn;56 år;9;15;6
2019;3806 Porsgrunn;57 år;17;20;3
2019;3806 Porsgrunn;58 år;10;18;8
2019;3806 Porsgrunn;59 år;7;12;5
2019;3806 Porsgrunn;6 år;11;17;6
2019;3806 Porsgrunn;60 år;6;11;5
2019;3806 Porsgrunn;61 år;9;12;3
2019;3806 Porsgrunn;62 år;9;14;5
2019;3806 Porsgrunn;63 år;12;7;-5
2019;3806 Porsgrunn;64 år;9;16;7
2019;3806 Porsgrunn;65 år;5;3;-2
2019;3806 Porsgrunn;66 år;9;8;-1
2019;3806 Porsgrunn;67 år;5;10;5
2019;3806 Porsgrunn;68 år;4;11;7
2019;3806 Porsgrunn;69 år;3;5;2
2019;3806 Porsgrunn;7 år;3;9;6
2019;3806 Porsgrunn;70 år;4;4;0
2019;3806 Porsgrunn;8 år;12;8;-4
2019;3806 Porsgrunn;9 år;9;15;6
2019;3807 Skien;0 år;8;19;11
2019;3807 Skien;1 år;21;45;24
2019;3807 Skien;10 år;8;21;13
2019;3807 Skien;11 år;13;13;0
2019;3807 Skien;12 år;11;6;-5
2019;3807 Skien;13 år;10;18;8
2019;3807 Skien;14 år;13;16;3
2019;3807 Skien;15 år;10;21;11
2019;3807 Skien;16 år;16;31;15
2019;3807 Skien;17 år;20;26;6
2019;3807 Skien;18 år;22;29;7
2019;3807 Skien;19 år;65;43;-22
2019;3807 Skien;2 år;24;31;7
2019;3807 Skien;20 år;102;67;-35
2019;3807 Skien;21 år;94;85;-9
2019;3807 Skien;22 år;92;98;6
2019;3807 Skien;23 år;103;91;-12
2019;3807 Skien;24 år;94;91;-3
2019;3807 Skien;25 år;90;81;-9
2019;3807 Skien;26 år;91;90;-1
2019;3807 Skien;27 år;92;71;-21
2019;3807 Skien;28 år;75;94;19
2019;3807 Skien;29 år;60;88;28
2019;3807 Skien;3 år;21;34;13
2019;3807 Skien;30 år;71;81;10
2019;3807 Skien;31 år;47;53;6
2019;3807 Skien;32 år;40;56;16
2019;3807 Skien;33 år;38;62;24
2019;3807 Skien;34 år;35;41;6
2019;3807 Skien;35 år;21;42;21
2019;3807 Skien;36 år;29;30;1
2019;3807 Skien;37 år;27;26;-1
2019;3807 Skien;38 år;30;40;10
2019;3807 Skien;39 år;29;28;-1
2019;3807 Skien;4 år;18;33;15
2019;3807 Skien;40 år;20;33;13
2019;3807 Skien;41 år;24;28;4
2019;3807 Skien;42 år;20;30;10
2019;3807 Skien;43 år;21;22;1
2019;3807 Skien;44 år;15;23;8
2019;3807 Skien;45 år;24;22;-2
2019;3807 Skien;46 år;15;28;13
2019;3807 Skien;47 år;15;21;6
2019;3807 Skien;48 år;22;16;-6
2019;3807 Skien;49 år;20;20;0
2019;3807 Skien;5 år;16;15;-1
2019;3807 Skien;50 år;18;19;1
2019;3807 Skien;51 år;17;25;8
2019;3807 Skien;52 år;24;28;4
2019;3807 Skien;53 år;20;22;2
2019;3807 Skien;54 år;14;23;9
2019;3807 Skien;55 år;19;18;-1
2019;3807 Skien;56 år;15;15;0
2019;3807 Skien;57 år;18;14;-4
2019;3807 Skien;58 år;22;13;-9
2019;3807 Skien;59 år;10;12;2
2019;3807 Skien;6 år;20;32;12
2019;3807 Skien;60 år;11;14;3
2019;3807 Skien;61 år;15;8;-7
2019;3807 Skien;62 år;18;14;-4
2019;3807 Skien;63 år;6;11;5
2019;3807 Skien;64 år;13;13;0
2019;3807 Skien;65 år;9;12;3
2019;3807 Skien;66 år;6;9;3
2019;3807 Skien;67 år;16;7;-9
2019;3807 Skien;68 år;5;8;3
2019;3807 Skien;69 år;6;9;3
2019;3807 Skien;7 år;10;19;9
2019;3807 Skien;70 år;7;5;-2
2019;3807 Skien;8 år;12;18;6
2019;3807 Skien;9 år;14;13;-1
2019;3808 Notodden;0 år;6;2;-4
2019;3808 Notodden;1 år;11;4;-7
2019;3808 Notodden;10 år;4;7;3
2019;3808 Notodden;11 år;4;3;-1
2019;3808 Notodden;12 år;3;2;-1
2019;3808 Notodden;13 år;3;3;0
2019;3808 Notodden;14 år;5;1;-4
2019;3808 Notodden;15 år;3;2;-1
2019;3808 Notodden;16 år;3;;-3
2019;3808 Notodden;17 år;;4;4
2019;3808 Notodden;18 år;9;2;-7
2019;3808 Notodden;19 år;15;14;-1
2019;3808 Notodden;2 år;10;10;0
2019;3808 Notodden;20 år;20;19;-1
2019;3808 Notodden;21 år;33;18;-15
2019;3808 Notodden;22 år;27;19;-8
2019;3808 Notodden;23 år;30;19;-11
2019;3808 Notodden;24 år;28;15;-13
2019;3808 Notodden;25 år;26;25;-1
2019;3808 Notodden;26 år;21;23;2
2019;3808 Notodden;27 år;22;20;-2
2019;3808 Notodden;28 år;23;16;-7
2019;3808 Notodden;29 år;18;17;-1
2019;3808 Notodden;3 år;5;6;1
2019;3808 Notodden;30 år;20;12;-8
2019;3808 Notodden;31 år;13;19;6
2019;3808 Notodden;32 år;10;15;5
2019;3808 Notodden;33 år;9;13;4
2019;3808 Notodden;34 år;8;6;-2
2019;3808 Notodden;35 år;4;7;3
2019;3808 Notodden;36 år;7;7;0
2019;3808 Notodden;37 år;6;11;5
2019;3808 Notodden;38 år;7;5;-2
2019;3808 Notodden;39 år;6;8;2
2019;3808 Notodden;4 år;3;7;4
2019;3808 Notodden;40 år;5;3;-2
2019;3808 Notodden;41 år;6;6;0
2019;3808 Notodden;42 år;2;6;4
2019;3808 Notodden;43 år;5;10;5
2019;3808 Notodden;44 år;5;4;-1
2019;3808 Notodden;45 år;3;5;2
2019;3808 Notodden;46 år;8;5;-3
2019;3808 Notodden;47 år;;2;2
2019;3808 Notodden;48 år;3;3;0
2019;3808 Notodden;49 år;3;2;-1
2019;3808 Notodden;5 år;4;4;0
2019;3808 Notodden;50 år;4;2;-2
2019;3808 Notodden;51 år;3;2;-1
2019;3808 Notodden;52 år;6;6;0
2019;3808 Notodden;53 år;7;2;-5
2019;3808 Notodden;54 år;5;4;-1
2019;3808 Notodden;55 år;2;3;1
2019;3808 Notodden;56 år;2;6;4
2019;3808 Notodden;57 år;3;2;-1
2019;3808 Notodden;58 år;4;3;-1
2019;3808 Notodden;59 år;7;4;-3
2019;3808 Notodden;6 år;1;3;2
2019;3808 Notodden;60 år;2;5;3
2019;3808 Notodden;61 år;2;;-2
2019;3808 Notodden;62 år;3;;-3
2019;3808 Notodden;63 år;4;3;-1
2019;3808 Notodden;64 år;5;4;-1
2019;3808 Notodden;65 år;3;4;1
2019;3808 Notodden;66 år;4;3;-1
2019;3808 Notodden;67 år;1;2;1
2019;3808 Notodden;68 år;;2;2
2019;3808 Notodden;69 år;;1;1
2019;3808 Notodden;7 år;1;7;6
2019;3808 Notodden;70 år;;4;4
2019;3808 Notodden;8 år;4;6;2
2019;3808 Notodden;9 år;2;3;1
2019;3812 Siljan;0 år;1;1;0
2019;3812 Siljan;1 år;2;3;1
2019;3812 Siljan;10 år;1;;-1
2019;3812 Siljan;11 år;;;
2019;3812 Siljan;12 år;;;
2019;3812 Siljan;13 år;1;;-1
2019;3812 Siljan;14 år;1;1;0
2019;3812 Siljan;15 år;1;1;0
2019;3812 Siljan;16 år;1;2;1
2019;3812 Siljan;17 år;1;3;2
2019;3812 Siljan;18 år;3;;-3
2019;3812 Siljan;19 år;2;;-2
2019;3812 Siljan;2 år;1;4;3
2019;3812 Siljan;20 år;6;2;-4
2019;3812 Siljan;21 år;2;3;1
2019;3812 Siljan;22 år;1;4;3
2019;3812 Siljan;23 år;6;8;2
2019;3812 Siljan;24 år;8;6;-2
2019;3812 Siljan;25 år;3;6;3
2019;3812 Siljan;26 år;9;6;-3
2019;3812 Siljan;27 år;3;7;4
2019;3812 Siljan;28 år;5;5;0
2019;3812 Siljan;29 år;4;4;0
2019;3812 Siljan;3 år;1;2;1
2019;3812 Siljan;30 år;6;4;-2
2019;3812 Siljan;31 år;2;4;2
2019;3812 Siljan;32 år;3;5;2
2019;3812 Siljan;33 år;3;2;-1
2019;3812 Siljan;34 år;1;2;1
2019;3812 Siljan;35 år;2;3;1
2019;3812 Siljan;36 år;2;4;2
2019;3812 Siljan;37 år;3;2;-1
2019;3812 Siljan;38 år;2;;-2
2019;3812 Siljan;39 år;;1;1
2019;3812 Siljan;4 år;;;
2019;3812 Siljan;40 år;3;;-3
2019;3812 Siljan;41 år;3;;-3
2019;3812 Siljan;42 år;2;1;-1
2019;3812 Siljan;43 år;1;1;0
2019;3812 Siljan;44 år;2;2;0
2019;3812 Siljan;45 år;;1;1
2019;3812 Siljan;46 år;3;2;-1
2019;3812 Siljan;47 år;1;1;0
2019;3812 Siljan;48 år;1;2;1
2019;3812 Siljan;49 år;2;3;1
2019;3812 Siljan;5 år;1;2;1
2019;3812 Siljan;50 år;1;1;0
2019;3812 Siljan;51 år;1;3;2
2019;3812 Siljan;52 år;3;2;-1
2019;3812 Siljan;53 år;3;2;-1
2019;3812 Siljan;54 år;1;2;1
2019;3812 Siljan;55 år;1;1;0
2019;3812 Siljan;56 år;;1;1
2019;3812 Siljan;57 år;2;5;3
2019;3812 Siljan;58 år;2;1;-1
2019;3812 Siljan;59 år;3;;-3
2019;3812 Siljan;6 år;;;
2019;3812 Siljan;60 år;;2;2
2019;3812 Siljan;61 år;;;
2019;3812 Siljan;62 år;;;
2019;3812 Siljan;63 år;;2;2
2019;3812 Siljan;64 år;;;
2019;3812 Siljan;65 år;1;;-1
2019;3812 Siljan;66 år;1;;-1
2019;3812 Siljan;67 år;;;
2019;3812 Siljan;68 år;2;;-2
2019;3812 Siljan;69 år;;1;1
2019;3812 Siljan;7 år;;;
2019;3812 Siljan;70 år;;;
2019;3812 Siljan;8 år;1;1;0
2019;3812 Siljan;9 år;;1;1
2019;3813 Bamble;0 år;4;9;5
2019;3813 Bamble;1 år;10;14;4
2019;3813 Bamble;10 år;2;5;3
2019;3813 Bamble;11 år;2;11;9
2019;3813 Bamble;12 år;4;3;-1
2019;3813 Bamble;13 år;2;4;2
2019;3813 Bamble;14 år;4;5;1
2019;3813 Bamble;15 år;3;4;1
2019;3813 Bamble;16 år;9;7;-2
2019;3813 Bamble;17 år;5;3;-2
2019;3813 Bamble;18 år;11;8;-3
2019;3813 Bamble;19 år;23;22;-1
2019;3813 Bamble;2 år;9;12;3
2019;3813 Bamble;20 år;22;14;-8
2019;3813 Bamble;21 år;24;16;-8
2019;3813 Bamble;22 år;33;29;-4
2019;3813 Bamble;23 år;32;19;-13
2019;3813 Bamble;24 år;34;35;1
2019;3813 Bamble;25 år;29;26;-3
2019;3813 Bamble;26 år;21;18;-3
2019;3813 Bamble;27 år;11;21;10
2019;3813 Bamble;28 år;19;18;-1
2019;3813 Bamble;29 år;27;23;-4
2019;3813 Bamble;3 år;10;11;1
2019;3813 Bamble;30 år;15;17;2
2019;3813 Bamble;31 år;21;24;3
2019;3813 Bamble;32 år;12;14;2
2019;3813 Bamble;33 år;10;9;-1
2019;3813 Bamble;34 år;12;11;-1
2019;3813 Bamble;35 år;6;5;-1
2019;3813 Bamble;36 år;7;13;6
2019;3813 Bamble;37 år;8;9;1
2019;3813 Bamble;38 år;4;7;3
2019;3813 Bamble;39 år;5;11;6
2019;3813 Bamble;4 år;6;7;1
2019;3813 Bamble;40 år;8;8;0
2019;3813 Bamble;41 år;4;8;4
2019;3813 Bamble;42 år;8;6;-2
2019;3813 Bamble;43 år;4;7;3
2019;3813 Bamble;44 år;7;3;-4
2019;3813 Bamble;45 år;11;10;-1
2019;3813 Bamble;46 år;1;7;6
2019;3813 Bamble;47 år;6;5;-1
2019;3813 Bamble;48 år;7;7;0
2019;3813 Bamble;49 år;6;2;-4
2019;3813 Bamble;5 år;6;4;-2
2019;3813 Bamble;50 år;6;3;-3
2019;3813 Bamble;51 år;9;4;-5
2019;3813 Bamble;52 år;7;4;-3
2019;3813 Bamble;53 år;5;2;-3
2019;3813 Bamble;54 år;7;7;0
2019;3813 Bamble;55 år;6;3;-3
2019;3813 Bamble;56 år;5;4;-1
2019;3813 Bamble;57 år;5;8;3
2019;3813 Bamble;58 år;3;5;2
2019;3813 Bamble;59 år;4;4;0
2019;3813 Bamble;6 år;8;7;-1
2019;3813 Bamble;60 år;3;1;-2
2019;3813 Bamble;61 år;2;3;1
2019;3813 Bamble;62 år;1;3;2
2019;3813 Bamble;63 år;5;3;-2
2019;3813 Bamble;64 år;2;5;3
2019;3813 Bamble;65 år;;3;3
2019;3813 Bamble;66 år;5;4;-1
2019;3813 Bamble;67 år;3;3;0
2019;3813 Bamble;68 år;3;1;-2
2019;3813 Bamble;69 år;3;1;-2
2019;3813 Bamble;7 år;6;6;0
2019;3813 Bamble;70 år;;2;2
2019;3813 Bamble;8 år;4;4;0
2019;3813 Bamble;9 år;7;3;-4
2019;3814 Kragerø;0 år;2;6;4
2019;3814 Kragerø;1 år;4;7;3
2019;3814 Kragerø;10 år;;3;3
2019;3814 Kragerø;11 år;4;6;2
2019;3814 Kragerø;12 år;2;3;1
2019;3814 Kragerø;13 år;2;3;1
2019;3814 Kragerø;14 år;3;2;-1
2019;3814 Kragerø;15 år;3;4;1
2019;3814 Kragerø;16 år;6;5;-1
2019;3814 Kragerø;17 år;7;5;-2
2019;3814 Kragerø;18 år;7;4;-3
2019;3814 Kragerø;19 år;21;9;-12
2019;3814 Kragerø;2 år;1;7;6
2019;3814 Kragerø;20 år;19;7;-12
2019;3814 Kragerø;21 år;19;14;-5
2019;3814 Kragerø;22 år;21;12;-9
2019;3814 Kragerø;23 år;7;10;3
2019;3814 Kragerø;24 år;22;18;-4
2019;3814 Kragerø;25 år;27;15;-12
2019;3814 Kragerø;26 år;11;11;0
2019;3814 Kragerø;27 år;21;8;-13
2019;3814 Kragerø;28 år;10;10;0
2019;3814 Kragerø;29 år;8;10;2
2019;3814 Kragerø;3 år;3;4;1
2019;3814 Kragerø;30 år;5;13;8
2019;3814 Kragerø;31 år;8;7;-1
2019;3814 Kragerø;32 år;5;16;11
2019;3814 Kragerø;33 år;10;6;-4
2019;3814 Kragerø;34 år;2;5;3
2019;3814 Kragerø;35 år;4;5;1
2019;3814 Kragerø;36 år;8;8;0
2019;3814 Kragerø;37 år;1;9;8
2019;3814 Kragerø;38 år;1;5;4
2019;3814 Kragerø;39 år;3;2;-1
2019;3814 Kragerø;4 år;3;4;1
2019;3814 Kragerø;40 år;7;4;-3
2019;3814 Kragerø;41 år;2;5;3
2019;3814 Kragerø;42 år;1;4;3
2019;3814 Kragerø;43 år;5;5;0
2019;3814 Kragerø;44 år;1;3;2
2019;3814 Kragerø;45 år;4;8;4
2019;3814 Kragerø;46 år;3;3;0
2019;3814 Kragerø;47 år;2;6;4
2019;3814 Kragerø;48 år;4;8;4
2019;3814 Kragerø;49 år;4;7;3
2019;3814 Kragerø;5 år;3;4;1
2019;3814 Kragerø;50 år;3;5;2
2019;3814 Kragerø;51 år;4;2;-2
2019;3814 Kragerø;52 år;5;4;-1
2019;3814 Kragerø;53 år;5;5;0
2019;3814 Kragerø;54 år;5;5;0
2019;3814 Kragerø;55 år;2;5;3
2019;3814 Kragerø;56 år;3;4;1
2019;3814 Kragerø;57 år;1;2;1
2019;3814 Kragerø;58 år;3;4;1
2019;3814 Kragerø;59 år;4;3;-1
2019;3814 Kragerø;6 år;5;10;5
2019;3814 Kragerø;60 år;3;1;-2
2019;3814 Kragerø;61 år;2;1;-1
2019;3814 Kragerø;62 år;3;1;-2
2019;3814 Kragerø;63 år;3;5;2
2019;3814 Kragerø;64 år;4;1;-3
2019;3814 Kragerø;65 år;1;4;3
2019;3814 Kragerø;66 år;1;2;1
2019;3814 Kragerø;67 år;4;3;-1
2019;3814 Kragerø;68 år;3;1;-2
2019;3814 Kragerø;69 år;4;3;-1
2019;3814 Kragerø;7 år;3;3;0
2019;3814 Kragerø;70 år;2;1;-1
2019;3814 Kragerø;8 år;2;4;2
2019;3814 Kragerø;9 år;2;2;0
2019;3815 Drangedal;0 år;;;
2019;3815 Drangedal;1 år;1;1;0
2019;3815 Drangedal;10 år;;;
2019;3815 Drangedal;11 år;1;3;2
2019;3815 Drangedal;12 år;1;2;1
2019;3815 Drangedal;13 år;;1;1
2019;3815 Drangedal;14 år;1;2;1
2019;3815 Drangedal;15 år;;1;1
2019;3815 Drangedal;16 år;4;2;-2
2019;3815 Drangedal;17 år;;4;4
2019;3815 Drangedal;18 år;4;3;-1
2019;3815 Drangedal;19 år;7;3;-4
2019;3815 Drangedal;2 år;2;2;0
2019;3815 Drangedal;20 år;4;;-4
2019;3815 Drangedal;21 år;13;3;-10
2019;3815 Drangedal;22 år;11;11;0
2019;3815 Drangedal;23 år;6;2;-4
2019;3815 Drangedal;24 år;10;4;-6
2019;3815 Drangedal;25 år;6;8;2
2019;3815 Drangedal;26 år;5;7;2
2019;3815 Drangedal;27 år;3;8;5
2019;3815 Drangedal;28 år;5;3;-2
2019;3815 Drangedal;29 år;2;7;5
2019;3815 Drangedal;3 år;;2;2
2019;3815 Drangedal;30 år;2;3;1
2019;3815 Drangedal;31 år;3;1;-2
2019;3815 Drangedal;32 år;4;2;-2
2019;3815 Drangedal;33 år;1;3;2
2019;3815 Drangedal;34 år;3;2;-1
2019;3815 Drangedal;35 år;;;
2019;3815 Drangedal;36 år;2;1;-1
2019;3815 Drangedal;37 år;1;1;0
2019;3815 Drangedal;38 år;1;2;1
2019;3815 Drangedal;39 år;;2;2
2019;3815 Drangedal;4 år;1;;-1
2019;3815 Drangedal;40 år;;1;1
2019;3815 Drangedal;41 år;1;4;3
2019;3815 Drangedal;42 år;2;2;0
2019;3815 Drangedal;43 år;4;2;-2
2019;3815 Drangedal;44 år;4;2;-2
2019;3815 Drangedal;45 år;4;3;-1
2019;3815 Drangedal;46 år;1;2;1
2019;3815 Drangedal;47 år;;2;2
2019;3815 Drangedal;48 år;1;4;3
