ULYKKESDATO;ULYKKESKLOKKESLETT;UKEDAG;ULYKKESKODE;ANTALL ENHETER;VEGTYPE;STEDSFORHOLD;TETTSTED;FARTSGRENSE;HISTORISK VEGKATEGORI;HISTORISK VEGNUMMER;UID;UKEDAGSTYPE;ULYKKESTYPE;ULYKKESTYPE UNDERKATEGORI;ÅR;ANTALL ANDRE ENHETER;ANTALL BUSS;ANTALL FOTGJENGERE;ANTALL LASTEBIL;ANTALL LETT MC;ANTALL MC;ANTALL MOPED;ANTALL PERSONBIL;ANTALL SKINNEGÅENDE MATERIELL;ANTALL LITEN ELEKTRISK MOTORVOGN;ANTALL SYKKEL;ANTALL TRAKTOR;ANTALL UKJENTE ENHETER;ANTALL VAREBIL;VEGBELYSNING;FYLKENAVN;FYLKENUMMER;KOMMUNENAVN;KOMMUNENUMMER;VEGSYSTEMREFERANSE;VEGKATEGORI;VEGNUMMER;VEGOBJEKT_ID;Latitude;Longitude;VEGKATEGORI (grupper);ALVORLIGHETSGRAD;MÅNED;ANTALL DREPTE;ANTALL MEGET ALVORLIG SKADET;ANTALL ALVORLIG SKADET;ANTALL LETTERE SKADET;DEKKETYPE;FØREFORHOLD;VÆRFORHOLD;LYSFORHOLD;KJØREFELTTYPE;ANTALL KJØREFELT;ÅRSDØGNTRAFIKK
søndag 17. januar 1999;20:15:00;Søndag;Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen;2;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;50;Kommunal veg;1500;UID1000203733;Helgedøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;1999;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;KV1500 S1D1 m24;Kommunal veg;1500;107141816;59,55764332;9,256626666;Kommunal veg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;Dårlig sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;2;
søndag 17. januar 2021;21:24:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;3328;UID1664388620;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2021;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Seljord;4022;FV3328 S3D1 m4525;Fylkesveg;3328;1015551554;59,45635414;8,688885948;Fylkesveg;;1;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;300
søndag 17. januar 2021;04:49:00;Søndag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;359;UID6489519414;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2021;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Nome;4018;FV359 S2D1 m4144;Fylkesveg;359;1015575441;59,29369122;9,136868377;Fylkesveg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;1550
søndag 17. juli 1994;15:45:00;Søndag;Venstresving foran kjørende i motsatt retning;2;Ukjent;Avkjørsel;Tettsted;50;Kommunal veg;46800;UID1000205661;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;1994;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Ukjent;Telemark;40;Skien;4003;KV46800 S1D1 m31;Kommunal veg;46800;107153343;59,21240935;9,610740274;Kommunal veg;;7;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
søndag 17. juli 2005;10:55:00;Søndag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;;Kommunal veg;3074;UID1000201004;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2005;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Nei;Telemark;40;Notodden;4005;KV3074 S1D1 m91;Kommunal veg;3074;107125673;59,59877648;9,094213293;Kommunal veg;;7;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
søndag 17. juli 2005;08:20:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;37;UID1000201006;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107125682;59,69373982;9,084586115;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
søndag 17. juli 2011;19:00:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Fylkesveg;357;UID1000250298;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2011;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;FV357 S1D1 m2172;Fylkesveg;357;294835918;59,20260401;9,576302718;Fylkesveg;;7;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;12400
søndag 17. juli 2016;14:00:00;Søndag;Forbikjøring;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;80;Europaveg;134;UID1000278375;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2016;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ja;Telemark;40;Vinje;4036;EV134 S16D1 m3580;Europaveg;134;719460469;59,82294956;7,198411058;Europa- og riksveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;1500
søndag 17. juni 2001;02:35:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;356;UID1000202888;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2001;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;FV356 S2D1 m5337;Fylkesveg;356;107136805;59,12933014;9,554027631;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;2500
søndag 17. juni 2007;03:20:00;Søndag;Påkjøring av parkert kjøretøy på høyre side;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;;Kommunal veg;42000;UID1000221723;Helgedøgn;Andre ulykker;Andre ulykker(parkering o.l);2007;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;KV42000 S1D1 m20;Kommunal veg;42000;140852248;59,21141364;9,6012976;Kommunal veg;;6;;;;;Asfalt, oljegrus;;;Mørkt med vegbelysning;Vanlig kjørefelt;2;
søndag 17. juni 2007;12:20:00;Søndag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;36;UID1000221724;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2007;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;KV87600 S4D1 m2469;Kommunal veg;87600;140852253;59,18629394;9,536592817;Kommunal veg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;4748
søndag 17. juni 2012;04:40:00;Søndag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;134;UID1000255960;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2012;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ja;Telemark;40;Notodden;4005;EV134 S38D1 m2627;Europaveg;134;343740321;59,59629765;9,136098644;Europa- og riksveg;;6;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;8150
søndag 17. mai 2009;17:18:00;Søndag;Påkjøring bakfra;2;Motortrafikkveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;18;UID1000236195;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2009;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;EV18 S26D1 m8105;Europaveg;18;218099378;59,09591641;9,666875361;Europa- og riksveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;14500
søndag 17. mars 2019;10:29:00;Søndag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;134;UID1000289707;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2019;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Nei;Telemark;40;Notodden;4005;EV134 S40D1 m9738;Europaveg;134;917993939;59,60467089;9,429178649;Europa- og riksveg;;3;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;5300
søndag 17. november 1996;03:00:00;Søndag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000204680;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1996;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;RV36 S9D1 m5111;Riksveg;36;107147451;59,4085275;9,097347532;Europa- og riksveg;;11;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
søndag 17. november 2002;20:00:00;Søndag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Kommunal veg;4760;UID1000202302;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2002;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;KV4760 S1D1 m482;Kommunal veg;4760;107133439;59,13868579;9,654148117;Kommunal veg;;11;;;;;Asfalt, oljegrus;Ukjent;Ukjent;;Vanlig kjørefelt;2;
søndag 17. november 2013;02:00:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Fylkesveg;200;UID1000264341;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2013;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;FV3350 S1D1 m2493;Fylkesveg;3350;469186708;59,02808558;9,729042549;Fylkesveg;;11;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;3000
søndag 17. november 2013;14:03:00;Søndag;Påkjøring bakfra;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;18;UID1000264660;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2013;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;FV363 S2D1 m1794;Fylkesveg;363;480762996;58,98142115;9,605539442;Fylkesveg;;11;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;2;10250
søndag 17. november 2024;15:45:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;3310;UID4322693190;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Drangedal;4016;FV3310 S4D1 m6528;Fylkesveg;3310;1024082704;59,15807414;9,053215205;Fylkesveg;;11;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;400
søndag 17. oktober 1993;17:30:00;Søndag;Ulykke med uklart forløp ved møting;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;90;Europaveg;18;UID1000205889;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;1993;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ukjent;Telemark;40;Bamble;4012;EV18 S24D1 m7632;Europaveg;18;107154795;58,95336244;9,424744895;Europa- og riksveg;;10;;;;;Ukjent;Snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Ukjent;;
søndag 17. oktober 2004;21:17:00;Søndag;Påkjøring forøvrig ved venstresving;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Fylkesveg;200;UID1000201406;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2004;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;FV3350 S1D1 m838;Fylkesveg;3350;107128166;59,03828315;9,709929905;Fylkesveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;4553
søndag 17. oktober 2010;00:45:00;Søndag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;50;Kommunal veg;1116;UID1000245860;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2010;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Tokke;4034;KV1116 S1D1 m962;Kommunal veg;1116;267901117;59,44539848;7,937884863;Kommunal veg;;10;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
søndag 17. oktober 2010;14:04:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;80;Fylkesveg;353;UID1000245892;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2010;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;FV353 S2D1 m5705;Fylkesveg;353;268377453;59,11947322;9,518155134;Fylkesveg;;10;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;2600
søndag 17. september 1995;21:45:00;Søndag;Møting på rett vegstrekning;3;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;354;UID1000205185;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;1995;0;0;0;0;0;2;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;RV36 S2D1 m665;Riksveg;36;107150493;59,14991818;9,636117242;Europa- og riksveg;;9;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Tussmørke, skumring;Ukjent;;
søndag 17. september 2000;13:30:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;360;UID1000203100;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Midt-Telemark;4020;FV360 S4D1 m4015;Fylkesveg;360;107138117;59,43388448;9,302311911;Fylkesveg;;9;;;;;Asfalt, oljegrus;Ukjent;Ukjent;Dagslys;Vanlig kjørefelt;2;1850
søndag 17. september 2006;23:05:00;Søndag;Enslig kjøretøy kjørte utfor ved avsvinging i kryss o.l.;1;;Rundkjøring;Ikke tettsted;;Riksveg;354;UID1000215660;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;RV36 S2D1 m5648 KD1 m27;Riksveg;36;119359052;59,18698032;9,603461606;Europa- og riksveg;;9;;;;;Asfalt, oljegrus;Glatt ellers;God sikt, nedbør;Mørkt med vegbelysning;;2;6023
søndag 17. september 2023;10:25:00;Søndag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;41;UID5327797325;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2023;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Nei;Telemark;40;Kviteseid;4028;RV41 S19D1 m4988;Riksveg;41;1019209297;59,35173697;8,523363565;Europa- og riksveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;1350
søndag 18. april 1993;16:15:00;Søndag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;70;Riksveg;352;UID1000206155;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;1993;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;FV352 S1D1 m4493;Fylkesveg;352;107156300;59,01274524;9,72865591;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
søndag 18. april 1993;18:25:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Riksveg;354;UID1000206167;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1993;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;FV354 S1D1 m1625;Fylkesveg;354;107156368;59,08658366;9,685445896;Fylkesveg;;4;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
søndag 18. august 1996;22:30:00;Søndag;Ulykke med dyr innblandet;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;602;UID1000204802;Helgedøgn;Andre ulykker;Andre ulykker(parkering o.l);1996;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;FV3344 S2D1 m6793;Fylkesveg;3344;107148182;59,6432011;9,280515772;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;
søndag 18. august 2019;14:54:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Fylkesveg;357;UID1000291633;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2019;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;FV357 S1D1 m3996;Fylkesveg;357;976983985;59,20761046;9,548252898;Fylkesveg;;8;;;;;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt, nedbør;Dagslys;Vanlig kjørefelt;2;2900
søndag 18. august 2019;12:33:00;Søndag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;3330;UID1000291636;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2019;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Nei;Telemark;40;Notodden;4005;FV3330 S3D1 m817;Fylkesveg;3330;976984002;59,53408131;9,093661976;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;1;3000
søndag 18. august 2024;17:57:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Fylkesveg;355;UID8934080358;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Fyresdal;4032;FV355 S2D1 m9346;Fylkesveg;355;1024075184;59,0030395;8,287712152;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;274
søndag 18. desember 2005;15:20:00;Søndag;Påkjøring bakfra ved høyresving;2;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;50;Kommunal veg;77200;UID1000200842;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2005;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;KV77200 S1D1 m384;Kommunal veg;77200;107124722;59,21440763;9,599068325;Kommunal veg;;12;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
søndag 18. februar 2007;01:19:00;Søndag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Fylkesveg;200;UID1000219184;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2007;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;FV3350 S1D1 m3707;Fylkesveg;3350;130459901;59,01847298;9,737601618;Fylkesveg;;2;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;3282
søndag 18. februar 2018;00:40:00;Søndag;Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode;1;Skogsveg;Annet (P-plass, torv, o. l.);Ikke tettsted;50;Skogsbilveg;3002;UID1000285762;Helgedøgn;Andre ulykker;Andre ulykker(parkering o.l);2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Nei;Telemark;40;Fyresdal;4032;SV3002 S1D1 m3359;Skogsveg;3002;847811723;59,24784661;8,111752206;Privat veg;;2;;;;;Ukjent;Snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Annet;2;
søndag 18. februar 2024;14:15:00;Søndag;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler;1;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Fylkesveg;356;UID6765985005;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ja;Telemark;40;Porsgrunn;4001;FV356 S1D1 m245;Fylkesveg;356;1024077587;59,13659771;9,66177665;Fylkesveg;;2;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;7884
søndag 18. januar 2004;15:13:00;Søndag;Avsvinging til venstre foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;60;Riksveg;354;UID1000201705;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2004;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;FV354 S1D1 m1748;Fylkesveg;354;107130003;59,08737574;9,686984193;Fylkesveg;;1;;;;;Asfalt, oljegrus;Ukjent;God sikt, opphold;Dagslys;Vanlig kjørefelt;3;10073
søndag 18. januar 2004;15:00:00;Søndag;Møting på rett vegstrekning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;40;Fylkesveg;200;UID1000201715;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2004;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;FV3350 S1D1 m1248;Fylkesveg;3350;107130071;59,03526632;9,713833982;Fylkesveg;;1;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;4553
søndag 18. januar 2009;23:39:00;Søndag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;354;UID1000233908;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2009;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;RV36 S1D1 m1286;Riksveg;36;204724052;59,1033857;9,663385562;Europa- og riksveg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;2;13000
søndag 18. januar 2009;13:35:00;Søndag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Kommunal veg;35700;UID1000234273;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2009;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;KV35700 S1D1 m1590;Kommunal veg;35700;207069091;59,21314364;9,557425448;Kommunal veg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Tussmørke, skumring;Vanlig kjørefelt;2;
søndag 18. juli 1999;18:05:00;Søndag;Avsvinging til venstre foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;36;UID1000203601;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;1999;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107141037;59,12260915;9,707490412;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;3;
søndag 18. juli 2004;16:13:00;Søndag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;32;UID1000201519;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2004;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;FV32 S6D1 m3422;Fylkesveg;32;107128843;59,24172412;9,660028714;Fylkesveg;;7;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;4000
søndag 18. juli 2004;16:07:00;Søndag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;50;Riksveg;359;UID1000201540;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2004;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Midt-Telemark;4020;FV359 S4D1 m183;Fylkesveg;359;107128969;59,38036952;9,044521092;Fylkesveg;;7;;;;;Asfalt, oljegrus;Ukjent;Ukjent;Dagslys;Vanlig kjørefelt;2;1376
