ssbid_250,År,Populasjon
21912506576750,2020-01-01,487
21912506577000,2020-01-01,64
21912506577250,2020-01-01,88
21912506577500,2020-01-01,22
21912506577750,2020-01-01,13
21912506578500,2020-01-01,5
21912506578750,2020-01-01,52
21912506579000,2020-01-01,47
21912506579250,2020-01-01,38
21912506579500,2020-01-01,65
21912506579750,2020-01-01,46
21912506580000,2020-01-01,41
21912506580250,2020-01-01,2
21912506580500,2020-01-01,7
21912506581000,2020-01-01,3
21912506581250,2020-01-01,6
21912506581750,2020-01-01,7
21912506582000,2020-01-01,4
21915006566500,2020-01-01,2
21915006567500,2020-01-01,4
21915006568500,2020-01-01,4
21915006569250,2020-01-01,9
21915006569500,2020-01-01,3
21915006570500,2020-01-01,4
21915006572250,2020-01-01,13
21915006572500,2020-01-01,62
21915006572750,2020-01-01,45
21915006573000,2020-01-01,94
21915006573250,2020-01-01,170
21915006573500,2020-01-01,15
21915006573750,2020-01-01,2
21915006574000,2020-01-01,71
21915006574250,2020-01-01,10
21915006574750,2020-01-01,116
21915006575000,2020-01-01,164
21915006575250,2020-01-01,178
21915006575500,2020-01-01,143
21915006575750,2020-01-01,117
21915006576000,2020-01-01,209
21915006576250,2020-01-01,98
21915006576500,2020-01-01,61
21915006576750,2020-01-01,86
21915006577000,2020-01-01,96
21915006577250,2020-01-01,98
21915006577750,2020-01-01,17
21915006578000,2020-01-01,82
21915006578250,2020-01-01,131
21915006578500,2020-01-01,137
21915006578750,2020-01-01,44
21915006579000,2020-01-01,120
21915006579250,2020-01-01,94
21915006579500,2020-01-01,77
21915006579750,2020-01-01,12
21915006580000,2020-01-01,2
21915006580250,2020-01-01,5
21915006580500,2020-01-01,1
21915006580750,2020-01-01,2
21915006581000,2020-01-01,7
21915006581500,2020-01-01,5
21915006582000,2020-01-01,5
21915006596000,2020-01-01,2
21917506566750,2020-01-01,32
21917506567000,2020-01-01,1
21917506567500,2020-01-01,2
21917506567750,2020-01-01,9
21917506568250,2020-01-01,5
21917506568500,2020-01-01,21
21917506568750,2020-01-01,66
21917506569000,2020-01-01,102
21917506569250,2020-01-01,225
21917506569500,2020-01-01,220
21917506570000,2020-01-01,3
21917506570500,2020-01-01,4
21917506571250,2020-01-01,4
21917506571750,2020-01-01,21
21917506572000,2020-01-01,45
21917506572250,2020-01-01,21
21917506572500,2020-01-01,90
21917506572750,2020-01-01,99
21917506573000,2020-01-01,116
21917506573250,2020-01-01,59
21917506573500,2020-01-01,154
21917506573750,2020-01-01,86
21917506574000,2020-01-01,193
21917506574250,2020-01-01,64
21917506574750,2020-01-01,64
21917506575000,2020-01-01,255
21917506575250,2020-01-01,141
21917506575500,2020-01-01,74
21917506575750,2020-01-01,163
21917506576000,2020-01-01,220
21917506576250,2020-01-01,263
21917506576500,2020-01-01,171
21917506576750,2020-01-01,81
21917506577250,2020-01-01,32
21917506577500,2020-01-01,127
21917506577750,2020-01-01,162
21917506578000,2020-01-01,97
21917506578250,2020-01-01,101
21917506578500,2020-01-01,96
21917506578750,2020-01-01,4
21917506579000,2020-01-01,4
21917506580250,2020-01-01,4
21917506580500,2020-01-01,7
21917506581500,2020-01-01,1
21917506595750,2020-01-01,3
21920006566750,2020-01-01,10
21920006567000,2020-01-01,67
21920006567250,2020-01-01,28
21920006567500,2020-01-01,16
21920006568000,2020-01-01,1
21920006568250,2020-01-01,3
21920006568500,2020-01-01,40
21920006568750,2020-01-01,205
21920006569000,2020-01-01,265
21920006569250,2020-01-01,111
21920006569500,2020-01-01,115
21920006570000,2020-01-01,2
21920006570250,2020-01-01,6
21920006570750,2020-01-01,7
21920006571250,2020-01-01,2
21920006571750,2020-01-01,72
21920006572000,2020-01-01,7
21920006572250,2020-01-01,22
21920006572500,2020-01-01,15
21920006572750,2020-01-01,26
21920006573000,2020-01-01,173
21920006573250,2020-01-01,262
21920006573500,2020-01-01,104
21920006573750,2020-01-01,104
21920006574000,2020-01-01,163
21920006574250,2020-01-01,271
21920006574500,2020-01-01,216
21920006574750,2020-01-01,23
21920006575000,2020-01-01,168
21920006575250,2020-01-01,293
21920006575500,2020-01-01,100
21920006575750,2020-01-01,225
21920006576000,2020-01-01,175
21920006576250,2020-01-01,389
21920006576500,2020-01-01,302
21920006576750,2020-01-01,73
21920006577000,2020-01-01,43
21920006577250,2020-01-01,172
21920006577500,2020-01-01,141
21920006577750,2020-01-01,62
21920006578000,2020-01-01,5
21920006578500,2020-01-01,9
21920006578750,2020-01-01,1
21920006579500,2020-01-01,3
21920006580000,2020-01-01,2
21920006580250,2020-01-01,5
21920006580500,2020-01-01,5
21920006580750,2020-01-01,4
21920006581500,2020-01-01,13
21920006581750,2020-01-01,6
21922506567000,2020-01-01,47
21922506567250,2020-01-01,148
21922506567500,2020-01-01,30
21922506568500,2020-01-01,52
21922506568750,2020-01-01,116
21922506569250,2020-01-01,320
21922506569500,2020-01-01,192
21922506569750,2020-01-01,63
21922506570250,2020-01-01,3
21922506570500,2020-01-01,5
21922506570750,2020-01-01,14
21922506571750,2020-01-01,18
21922506572000,2020-01-01,110
21922506572250,2020-01-01,122
21922506572500,2020-01-01,177
21922506572750,2020-01-01,141
21922506573000,2020-01-01,79
21922506573250,2020-01-01,128
21922506573500,2020-01-01,187
21922506573750,2020-01-01,154
21922506574000,2020-01-01,235
21922506574250,2020-01-01,148
21922506574750,2020-01-01,164
21922506575000,2020-01-01,42
21922506575250,2020-01-01,20
21922506575500,2020-01-01,178
21922506575750,2020-01-01,189
21922506576000,2020-01-01,130
21922506576250,2020-01-01,208
21922506576500,2020-01-01,99
21922506576750,2020-01-01,83
21922506577250,2020-01-01,5
21922506577500,2020-01-01,10
21922506577750,2020-01-01,50
21922506578000,2020-01-01,98
21922506578250,2020-01-01,49
21922506578750,2020-01-01,4
21922506579250,2020-01-01,6
21922506579500,2020-01-01,2
21922506579750,2020-01-01,2
21922506580000,2020-01-01,5
21922506580500,2020-01-01,5
21922506580750,2020-01-01,3
21925006567250,2020-01-01,21
21925006567500,2020-01-01,54
21925006568000,2020-01-01,33
21925006568500,2020-01-01,89
21925006568750,2020-01-01,79
21925006569000,2020-01-01,98
21925006569250,2020-01-01,27
21925006569500,2020-01-01,157
21925006569750,2020-01-01,29
21925006570000,2020-01-01,11
21925006570250,2020-01-01,4
21925006571750,2020-01-01,55
21925006572000,2020-01-01,204
21925006572250,2020-01-01,161
21925006572500,2020-01-01,129
21925006572750,2020-01-01,117
21925006573000,2020-01-01,96
21925006573250,2020-01-01,159
21925006573500,2020-01-01,180
21925006573750,2020-01-01,233
21925006574000,2020-01-01,155
21925006574500,2020-01-01,1
21925006574750,2020-01-01,30
21925006575000,2020-01-01,50
21925006575250,2020-01-01,227
21925006575500,2020-01-01,155
21925006575750,2020-01-01,205
21925006576000,2020-01-01,197
21925006576250,2020-01-01,77
21925006576500,2020-01-01,117
21925006576750,2020-01-01,161
21925006577000,2020-01-01,75
21925006577500,2020-01-01,10
21925006579000,2020-01-01,7
21925006579250,2020-01-01,4
21925006579500,2020-01-01,1
21925006580250,2020-01-01,8
21925006580500,2020-01-01,6
21925006580750,2020-01-01,7
21925006581000,2020-01-01,2
21925006581250,2020-01-01,1
21925006581500,2020-01-01,6
21925006582000,2020-01-01,1
21925006582250,2020-01-01,2
21925006582500,2020-01-01,20
21925006582750,2020-01-01,3
21927506567500,2020-01-01,3
21927506567750,2020-01-01,13
21927506568000,2020-01-01,24
21927506568250,2020-01-01,26
21927506568500,2020-01-01,142
21927506568750,2020-01-01,163
21927506569000,2020-01-01,193
21927506569250,2020-01-01,67
21927506569500,2020-01-01,152
21927506569750,2020-01-01,21
21927506570000,2020-01-01,9
21927506570250,2020-01-01,35
21927506570500,2020-01-01,129
21927506570750,2020-01-01,20
21927506571500,2020-01-01,2
21927506571750,2020-01-01,5
21927506572000,2020-01-01,143
21927506572250,2020-01-01,122
21927506572500,2020-01-01,26
21927506572750,2020-01-01,12
21927506573000,2020-01-01,124
21927506573250,2020-01-01,88
21927506573500,2020-01-01,99
21927506573750,2020-01-01,104
21927506574000,2020-01-01,35
21927506574250,2020-01-01,24
21927506574500,2020-01-01,142
21927506574750,2020-01-01,190
21927506575000,2020-01-01,221
21927506575250,2020-01-01,176
21927506575500,2020-01-01,135
21927506575750,2020-01-01,50
21927506576000,2020-01-01,60
21927506576250,2020-01-01,77
21927506576500,2020-01-01,82
21927506576750,2020-01-01,16
21927506578750,2020-01-01,13
21927506579000,2020-01-01,7
21927506579250,2020-01-01,2
21927506579750,2020-01-01,2
21927506580000,2020-01-01,11
21927506580250,2020-01-01,10
21927506580500,2020-01-01,6
21927506580750,2020-01-01,2
21927506581000,2020-01-01,4
21927506581250,2020-01-01,1
21927506581750,2020-01-01,8
21927506582000,2020-01-01,7
21927506582250,2020-01-01,3
21927506582500,2020-01-01,1
21930006566750,2020-01-01,56
21930006567000,2020-01-01,174
21930006567250,2020-01-01,14
21930006567500,2020-01-01,11
21930006567750,2020-01-01,188
21930006568000,2020-01-01,119
21930006568250,2020-01-01,76
21930006568500,2020-01-01,121
21930006568750,2020-01-01,25
21930006569000,2020-01-01,51
21930006569250,2020-01-01,123
21930006569500,2020-01-01,108
21930006569750,2020-01-01,102
21930006570000,2020-01-01,75
21930006570250,2020-01-01,62
21930006570500,2020-01-01,211
21930006570750,2020-01-01,145
21930006571000,2020-01-01,16
21930006571500,2020-01-01,7
21930006571750,2020-01-01,43
21930006572000,2020-01-01,73
21930006573250,2020-01-01,4
21930006573500,2020-01-01,49
21930006573750,2020-01-01,168
21930006574000,2020-01-01,107
21930006574250,2020-01-01,121
21930006574500,2020-01-01,154
21930006574750,2020-01-01,136
21930006575000,2020-01-01,137
21930006575250,2020-01-01,106
21930006575500,2020-01-01,176
21930006575750,2020-01-01,122
21930006576000,2020-01-01,108
21930006576250,2020-01-01,138
21930006576500,2020-01-01,28
21930006578500,2020-01-01,1
21930006578750,2020-01-01,21
21930006579500,2020-01-01,5
21930006579750,2020-01-01,2
21930006581000,2020-01-01,6
21930006581250,2020-01-01,4
21932506560500,2020-01-01,3
21932506561250,2020-01-01,3
21932506561750,2020-01-01,2
21932506562000,2020-01-01,10
21932506562500,2020-01-01,1
21932506564250,2020-01-01,2
21932506564500,2020-01-01,51
21932506564750,2020-01-01,56
21932506566250,2020-01-01,24
21932506566500,2020-01-01,55
21932506566750,2020-01-01,195
21932506567000,2020-01-01,189
21932506567250,2020-01-01,103
21932506567500,2020-01-01,7
21932506567750,2020-01-01,97
21932506568000,2020-01-01,209
21932506568250,2020-01-01,175
21932506568500,2020-01-01,54
21932506568750,2020-01-01,206
21932506569000,2020-01-01,80
21932506569250,2020-01-01,154
21932506569500,2020-01-01,202
21932506569750,2020-01-01,191
21932506570000,2020-01-01,121
21932506570250,2020-01-01,89
21932506570500,2020-01-01,57
21932506570750,2020-01-01,123
21932506571000,2020-01-01,141
21932506571250,2020-01-01,70
21932506571500,2020-01-01,12
21932506571750,2020-01-01,35
21932506572000,2020-01-01,7
21932506572250,2020-01-01,20
21932506572500,2020-01-01,67
21932506572750,2020-01-01,74
21932506573000,2020-01-01,137
21932506573250,2020-01-01,102
21932506573500,2020-01-01,45
21932506573750,2020-01-01,76
21932506574000,2020-01-01,83
21932506574250,2020-01-01,188
21932506574500,2020-01-01,127
21932506574750,2020-01-01,135
21932506575000,2020-01-01,157
21932506575250,2020-01-01,136
21932506575500,2020-01-01,74
21932506575750,2020-01-01,53
21932506576000,2020-01-01,19
21932506576250,2020-01-01,2
21932506578250,2020-01-01,4
21932506578500,2020-01-01,16
21932506578750,2020-01-01,13
21932506580750,2020-01-01,4
21932506581250,2020-01-01,6
21935006560750,2020-01-01,2
21935006561250,2020-01-01,10
21935006562250,2020-01-01,16
21935006562500,2020-01-01,14
21935006564000,2020-01-01,19
21935006564250,2020-01-01,84
21935006564500,2020-01-01,165
21935006564750,2020-01-01,84
21935006565000,2020-01-01,13
21935006566000,2020-01-01,31
21935006566250,2020-01-01,145
21935006566500,2020-01-01,181
21935006566750,2020-01-01,162
21935006567000,2020-01-01,136
21935006567250,2020-01-01,11
21935006567500,2020-01-01,63
21935006568000,2020-01-01,44
21935006568250,2020-01-01,300
21935006568500,2020-01-01,157
21935006568750,2020-01-01,100
21935006569000,2020-01-01,46
21935006569250,2020-01-01,64
21935006569500,2020-01-01,110
21935006569750,2020-01-01,121
21935006570000,2020-01-01,104
21935006570250,2020-01-01,15
21935006570750,2020-01-01,14
21935006571000,2020-01-01,70
21935006571250,2020-01-01,5
21935006571500,2020-01-01,1
21935006572000,2020-01-01,24
21935006572250,2020-01-01,159
21935006572500,2020-01-01,131
21935006572750,2020-01-01,123
21935006573000,2020-01-01,124
21935006573250,2020-01-01,2
21935006573500,2020-01-01,3
21935006573750,2020-01-01,8
21935006574000,2020-01-01,139
21935006574250,2020-01-01,44
21935006574500,2020-01-01,120
21935006574750,2020-01-01,48
21935006575000,2020-01-01,42
21935006575250,2020-01-01,13
21935006577000,2020-01-01,5
21935006577500,2020-01-01,5
21935006577750,2020-01-01,8
21935006578250,2020-01-01,23
21935006578500,2020-01-01,13
21935006578750,2020-01-01,19
21935006581000,2020-01-01,11
21937506560000,2020-01-01,3
21937506560250,2020-01-01,3
21937506560750,2020-01-01,3
21937506561250,2020-01-01,5
21937506561500,2020-01-01,2
21937506561750,2020-01-01,12
21937506562000,2020-01-01,1
21937506563750,2020-01-01,48
21937506564000,2020-01-01,124
21937506564250,2020-01-01,161
21937506564500,2020-01-01,137
21937506564750,2020-01-01,144
21937506565000,2020-01-01,83
21937506565250,2020-01-01,11
21937506565500,2020-01-01,49
21937506565750,2020-01-01,34
21937506566000,2020-01-01,91
21937506566250,2020-01-01,158
21937506566500,2020-01-01,134
21937506566750,2020-01-01,102
21937506567000,2020-01-01,225
21937506567250,2020-01-01,108
21937506567500,2020-01-01,232
21937506567750,2020-01-01,333
21937506568000,2020-01-01,130
21937506568250,2020-01-01,196
21937506568500,2020-01-01,146
21937506568750,2020-01-01,185
21937506569000,2020-01-01,130
21937506569250,2020-01-01,67
21937506569500,2020-01-01,163
21937506569750,2020-01-01,49
21937506570000,2020-01-01,4
21937506570250,2020-01-01,2
21937506570500,2020-01-01,165
21937506570750,2020-01-01,14
21937506571750,2020-01-01,78
21937506572000,2020-01-01,140
21937506572250,2020-01-01,164
21937506572500,2020-01-01,97
21937506572750,2020-01-01,23
21937506573000,2020-01-01,2
21937506573250,2020-01-01,4
21937506573500,2020-01-01,11
21937506574000,2020-01-01,8
21937506574250,2020-01-01,3
21937506574500,2020-01-01,9
21937506574750,2020-01-01,2
21937506575000,2020-01-01,15
21937506575250,2020-01-01,5
21937506576500,2020-01-01,5
21937506576750,2020-01-01,20
21937506577000,2020-01-01,7
21937506577250,2020-01-01,21
21937506577500,2020-01-01,10
21937506577750,2020-01-01,6
21937506578000,2020-01-01,9
21937506578500,2020-01-01,3
21937506578750,2020-01-01,10
21937506579000,2020-01-01,2
21937506579250,2020-01-01,1
21937506580000,2020-01-01,2
21937506580250,2020-01-01,3
21940006560000,2020-01-01,3
21940006560250,2020-01-01,22
21940006560750,2020-01-01,12
21940006561000,2020-01-01,23
21940006561250,2020-01-01,15
21940006561500,2020-01-01,19
21940006562000,2020-01-01,7
21940006562250,2020-01-01,4
21940006563750,2020-01-01,91
21940006564000,2020-01-01,106
21940006564250,2020-01-01,90
21940006564500,2020-01-01,113
21940006564750,2020-01-01,75
21940006565000,2020-01-01,49
21940006565250,2020-01-01,63
21940006565500,2020-01-01,51
21940006565750,2020-01-01,67
21940006566000,2020-01-01,100
21940006566250,2020-01-01,144
21940006566500,2020-01-01,125
21940006566750,2020-01-01,109
21940006567000,2020-01-01,263
21940006567250,2020-01-01,149
21940006567500,2020-01-01,156
21940006567750,2020-01-01,90
21940006568000,2020-01-01,113
21940006568250,2020-01-01,148
21940006568500,2020-01-01,180
21940006568750,2020-01-01,135
21940006569000,2020-01-01,85
21940006569250,2020-01-01,36
21940006569500,2020-01-01,20
21940006570000,2020-01-01,2
21940006570250,2020-01-01,29
21940006570500,2020-01-01,145
21940006570750,2020-01-01,101
21940006571000,2020-01-01,36
21940006571250,2020-01-01,56
21940006571500,2020-01-01,114
21940006571750,2020-01-01,166
21940006572000,2020-01-01,72
21940006572250,2020-01-01,38
21940006572500,2020-01-01,11
21940006572750,2020-01-01,14
21940006573000,2020-01-01,6
21940006573250,2020-01-01,19
21940006573500,2020-01-01,2
21940006573750,2020-01-01,6
21940006576000,2020-01-01,17
21940006576250,2020-01-01,27
21940006576500,2020-01-01,69
21940006576750,2020-01-01,62
21940006577000,2020-01-01,4
21940006577250,2020-01-01,3
21940006577500,2020-01-01,1
21940006578000,2020-01-01,14
21940006578250,2020-01-01,9
21940006578500,2020-01-01,3
21940006578750,2020-01-01,21
21940006579000,2020-01-01,6
21940006579250,2020-01-01,5
21940006580250,2020-01-01,2
21940006581000,2020-01-01,7
21940006581250,2020-01-01,4
21942506560000,2020-01-01,3
21942506560250,2020-01-01,10
21942506560750,2020-01-01,6
21942506561500,2020-01-01,3
21942506561750,2020-01-01,3
21942506563000,2020-01-01,6
21942506563750,2020-01-01,147
21942506564000,2020-01-01,78
21942506564250,2020-01-01,34
21942506564500,2020-01-01,73
21942506564750,2020-01-01,98
21942506565000,2020-01-01,163
21942506565250,2020-01-01,111
21942506565500,2020-01-01,61
21942506565750,2020-01-01,151
21942506566000,2020-01-01,167
21942506566250,2020-01-01,139
21942506566500,2020-01-01,161
21942506566750,2020-01-01,62
21942506567000,2020-01-01,133
21942506567250,2020-01-01,178
21942506567500,2020-01-01,190
21942506567750,2020-01-01,105
21942506568000,2020-01-01,65
21942506568250,2020-01-01,60
21942506568500,2020-01-01,43
21942506568750,2020-01-01,57
21942506569000,2020-01-01,59
21942506569250,2020-01-01,74
21942506569500,2020-01-01,26
21942506570000,2020-01-01,1
21942506570250,2020-01-01,13
21942506570500,2020-01-01,96
21942506570750,2020-01-01,162
21942506571000,2020-01-01,171
21942506571250,2020-01-01,144
21942506571500,2020-01-01,152
21942506571750,2020-01-01,138
21942506572000,2020-01-01,79
21942506572250,2020-01-01,11
21942506572750,2020-01-01,8
21942506576000,2020-01-01,6
21942506576250,2020-01-01,2
21942506576500,2020-01-01,10
21942506576750,2020-01-01,46
21942506577000,2020-01-01,2
21942506577500,2020-01-01,8
21942506578000,2020-01-01,2
21942506578500,2020-01-01,27
21942506578750,2020-01-01,12
21942506579000,2020-01-01,2
21942506579500,2020-01-01,14
21942506579750,2020-01-01,5
21942506580000,2020-01-01,3
21942506580250,2020-01-01,6
21942506580500,2020-01-01,3
21945006560500,2020-01-01,10
21945006561000,2020-01-01,68
21945006561250,2020-01-01,171
21945006561500,2020-01-01,5
21945006562500,2020-01-01,1
21945006563000,2020-01-01,50
21945006563250,2020-01-01,54
21945006563750,2020-01-01,179
21945006564000,2020-01-01,25
21945006564250,2020-01-01,61
21945006564500,2020-01-01,166
21945006564750,2020-01-01,228
21945006565000,2020-01-01,233
21945006565250,2020-01-01,137
21945006565500,2020-01-01,113
21945006565750,2020-01-01,71
21945006566000,2020-01-01,15
21945006566750,2020-01-01,130
21945006567000,2020-01-01,157
21945006567250,2020-01-01,124
21945006567500,2020-01-01,134
21945006567750,2020-01-01,65
21945006568000,2020-01-01,67
21945006568250,2020-01-01,142
21945006568500,2020-01-01,240
21945006568750,2020-01-01,185
21945006569000,2020-01-01,166
21945006569250,2020-01-01,195
21945006569500,2020-01-01,108
21945006569750,2020-01-01,19
21945006570250,2020-01-01,11
21945006570500,2020-01-01,72
21945006570750,2020-01-01,165
21945006571000,2020-01-01,136
21945006571250,2020-01-01,149
21945006571500,2020-01-01,62
21945006572000,2020-01-01,2
21945006572250,2020-01-01,16
21945006575250,2020-01-01,2
21945006575500,2020-01-01,6
21945006575750,2020-01-01,6
21945006576250,2020-01-01,11
21945006576500,2020-01-01,10
21945006577750,2020-01-01,2
21945006578250,2020-01-01,3
21945006578750,2020-01-01,2
21945006579250,2020-01-01,6
21945006580500,2020-01-01,5
21945006580750,2020-01-01,4
21945006581000,2020-01-01,9
21947506558250,2020-01-01,28
21947506560500,2020-01-01,21
21947506560750,2020-01-01,59
21947506561000,2020-01-01,82
21947506561250,2020-01-01,116
21947506561500,2020-01-01,88
21947506561750,2020-01-01,22
21947506562500,2020-01-01,11
21947506562750,2020-01-01,56
21947506563000,2020-01-01,125
21947506563250,2020-01-01,41
21947506563500,2020-01-01,15
21947506563750,2020-01-01,76
21947506564000,2020-01-01,88
21947506564250,2020-01-01,128
21947506564500,2020-01-01,10
21947506564750,2020-01-01,184
21947506565000,2020-01-01,14
21947506565250,2020-01-01,23
21947506565500,2020-01-01,37
21947506566750,2020-01-01,112
21947506567000,2020-01-01,168
21947506567250,2020-01-01,38
21947506567500,2020-01-01,111
21947506567750,2020-01-01,38
21947506568000,2020-01-01,128
21947506568250,2020-01-01,333
21947506568500,2020-01-01,243
21947506568750,2020-01-01,56
21947506569000,2020-01-01,209
21947506569250,2020-01-01,196
21947506569500,2020-01-01,224
21947506569750,2020-01-01,120
21947506570000,2020-01-01,37
21947506570250,2020-01-01,72
21947506570750,2020-01-01,37
21947506571000,2020-01-01,78
21947506571250,2020-01-01,42
21947506571500,2020-01-01,17
21947506572250,2020-01-01,4
21947506572750,2020-01-01,3
21947506574750,2020-01-01,4
21947506575000,2020-01-01,9
21947506575250,2020-01-01,5
21947506576500,2020-01-01,3
21947506578250,2020-01-01,6
21947506578500,2020-01-01,6
21947506578750,2020-01-01,2
21947506579000,2020-01-01,2
21947506579250,2020-01-01,1
21947506579500,2020-01-01,2
21947506579750,2020-01-01,4
21947506580500,2020-01-01,4
21947506586500,2020-01-01,1
21947506586750,2020-01-01,4
21947506587000,2020-01-01,11
21950006558000,2020-01-01,3
21950006558250,2020-01-01,45
21950006560250,2020-01-01,22
21950006560500,2020-01-01,11
21950006560750,2020-01-01,95
21950006561000,2020-01-01,116
21950006561250,2020-01-01,100
21950006561500,2020-01-01,91
21950006561750,2020-01-01,148
21950006562000,2020-01-01,14
21950006562250,2020-01-01,15
21950006562500,2020-01-01,91
21950006562750,2020-01-01,150
21950006563000,2020-01-01,145
21950006563750,2020-01-01,29
21950006564000,2020-01-01,198
21950006564250,2020-01-01,212
21950006564500,2020-01-01,124
21950006565250,2020-01-01,50
21950006565500,2020-01-01,2
21950006566750,2020-01-01,84
21950006567000,2020-01-01,145
21950006567250,2020-01-01,73
21950006567500,2020-01-01,39
21950006568000,2020-01-01,24
21950006568250,2020-01-01,264
21950006568500,2020-01-01,210
21950006568750,2020-01-01,118
21950006569000,2020-01-01,50
21950006569500,2020-01-01,46
21950006569750,2020-01-01,136
21950006570000,2020-01-01,175
21950006570250,2020-01-01,103
21950006570500,2020-01-01,253
21950006570750,2020-01-01,28
21950006571000,2020-01-01,1
21950006571250,2020-01-01,9
21950006571750,2020-01-01,4
21950006572000,2020-01-01,5
21950006574500,2020-01-01,2
21950006574750,2020-01-01,20
21950006575000,2020-01-01,10
21950006577250,2020-01-01,2
21950006578750,2020-01-01,6
21950006579000,2020-01-01,2
21950006579250,2020-01-01,6
21950006579500,2020-01-01,3
21950006579750,2020-01-01,2
21950006580000,2020-01-01,1
21950006580500,2020-01-01,4
21950006581000,2020-01-01,8
21950006581250,2020-01-01,4
21950006586500,2020-01-01,10
21950006586750,2020-01-01,4
21950006587000,2020-01-01,5
21950006587250,2020-01-01,4
21952506558250,2020-01-01,42
21952506558500,2020-01-01,7
21952506558750,2020-01-01,77
21952506559500,2020-01-01,5
21952506559750,2020-01-01,11
21952506560000,2020-01-01,15
21952506560250,2020-01-01,26
21952506560500,2020-01-01,31
21952506560750,2020-01-01,117
21952506561000,2020-01-01,101
21952506561250,2020-01-01,73
21952506561500,2020-01-01,4
21952506562000,2020-01-01,15
21952506562250,2020-01-01,44
21952506562500,2020-01-01,129
21952506562750,2020-01-01,57
21952506563000,2020-01-01,69
21952506563250,2020-01-01,16
21952506563500,2020-01-01,34
21952506563750,2020-01-01,79
21952506564000,2020-01-01,123
21952506564250,2020-01-01,105
21952506564500,2020-01-01,37
21952506564750,2020-01-01,3
21952506565000,2020-01-01,20
21952506565250,2020-01-01,87
21952506566500,2020-01-01,11
21952506566750,2020-01-01,185
21952506567000,2020-01-01,127
21952506567250,2020-01-01,17
21952506568000,2020-01-01,54
21952506568250,2020-01-01,43
21952506568500,2020-01-01,165
21952506568750,2020-01-01,232
21952506569000,2020-01-01,142
21952506569500,2020-01-01,3
21952506569750,2020-01-01,131
21952506570000,2020-01-01,121
21952506570250,2020-01-01,65
21952506570500,2020-01-01,55
21952506570750,2020-01-01,31
21952506571000,2020-01-01,7
21952506572750,2020-01-01,5
21952506574250,2020-01-01,2
21952506574500,2020-01-01,13
21952506574750,2020-01-01,2
21952506577000,2020-01-01,4
21952506578750,2020-01-01,6
21952506579000,2020-01-01,2
21952506579250,2020-01-01,10
21952506580000,2020-01-01,9
21952506587250,2020-01-01,8
21952506587500,2020-01-01,3
21955006557750,2020-01-01,5
21955006558000,2020-01-01,35
21955006558250,2020-01-01,104
21955006558500,2020-01-01,40
21955006558750,2020-01-01,9
21955006559250,2020-01-01,5
21955006559500,2020-01-01,81
21955006559750,2020-01-01,18
21955006560250,2020-01-01,92
21955006560500,2020-01-01,154
21955006560750,2020-01-01,123
21955006561000,2020-01-01,93
21955006561250,2020-01-01,146
21955006561500,2020-01-01,119
21955006561750,2020-01-01,105
21955006562000,2020-01-01,106
21955006562250,2020-01-01,153
21955006562500,2020-01-01,90
21955006562750,2020-01-01,43
21955006563000,2020-01-01,9
21955006563250,2020-01-01,89
21955006563500,2020-01-01,112
21955006563750,2020-01-01,95
21955006564000,2020-01-01,75
21955006564250,2020-01-01,102
21955006564500,2020-01-01,6
21955006564750,2020-01-01,2
21955006565000,2020-01-01,2
21955006566250,2020-01-01,2
21955006566500,2020-01-01,5
21955006566750,2020-01-01,57
21955006567000,2020-01-01,23
21955006567500,2020-01-01,9
21955006567750,2020-01-01,12
21955006568250,2020-01-01,1
21955006568500,2020-01-01,85
21955006568750,2020-01-01,100
21955006569000,2020-01-01,173
21955006569250,2020-01-01,17
21955006570250,2020-01-01,5
21955006570500,2020-01-01,12
21955006570750,2020-01-01,5
21955006571000,2020-01-01,11
21955006571250,2020-01-01,11
21955006572750,2020-01-01,5
21955006573250,2020-01-01,5
21955006574000,2020-01-01,2
21955006579000,2020-01-01,12
21955006579250,2020-01-01,22
21955006579500,2020-01-01,1
21955006580000,2020-01-01,10
21955006580250,2020-01-01,3
21955006587000,2020-01-01,7
21955006587250,2020-01-01,5
21955006587500,2020-01-01,2
21957506557750,2020-01-01,87
21957506558000,2020-01-01,190
21957506558250,2020-01-01,54
21957506558500,2020-01-01,87
21957506558750,2020-01-01,41
21957506559500,2020-01-01,9
21957506559750,2020-01-01,6
21957506560250,2020-01-01,41
21957506560500,2020-01-01,44
21957506560750,2020-01-01,113
21957506561000,2020-01-01,48
21957506561250,2020-01-01,102
21957506561500,2020-01-01,156
21957506561750,2020-01-01,120
21957506562000,2020-01-01,94
21957506562250,2020-01-01,109
21957506562500,2020-01-01,72
21957506562750,2020-01-01,57
21957506563000,2020-01-01,128
21957506563250,2020-01-01,32
21957506563500,2020-01-01,35
21957506563750,2020-01-01,95
21957506564000,2020-01-01,107
21957506564250,2020-01-01,88
21957506564750,2020-01-01,1
21957506565000,2020-01-01,19
21957506565250,2020-01-01,42
21957506565500,2020-01-01,55
21957506566500,2020-01-01,4
21957506566750,2020-01-01,6
21957506567250,2020-01-01,1
21957506567500,2020-01-01,3
21957506568250,2020-01-01,5
21957506568500,2020-01-01,2
21957506568750,2020-01-01,15
21957506569000,2020-01-01,7
21957506569250,2020-01-01,159
21957506570000,2020-01-01,8
