region,statistikkvariabel,år,alder,value
Notodden,Ingen flytting (MM00),2045,6-12 år,809
Notodden,Ingen flytting (MM00),2045,13-15 år,329
Notodden,Ingen flytting (MM00),2045,16-19 år,429
Notodden,Ingen flytting (MM00),2045,20-44 år,3454
Notodden,Ingen flytting (MM00),2045,45-66 år,3371
Notodden,Ingen flytting (MM00),2045,67-79 år,1976
Notodden,Ingen flytting (MM00),2045,80-89 år,1143
Notodden,Ingen flytting (MM00),2045,90 år eller eldre,307
Notodden,Ingen flytting (MM00),2046,0 år,109
Notodden,Ingen flytting (MM00),2046,1-5 år,570
Notodden,Ingen flytting (MM00),2046,6-12 år,812
Notodden,Ingen flytting (MM00),2046,13-15 år,333
Notodden,Ingen flytting (MM00),2046,16-19 år,431
Notodden,Ingen flytting (MM00),2046,20-44 år,3433
Notodden,Ingen flytting (MM00),2046,45-66 år,3329
Notodden,Ingen flytting (MM00),2046,67-79 år,1951
Notodden,Ingen flytting (MM00),2046,80-89 år,1163
Notodden,Ingen flytting (MM00),2046,90 år eller eldre,322
Notodden,Ingen flytting (MM00),2047,0 år,107
Notodden,Ingen flytting (MM00),2047,1-5 år,563
Notodden,Ingen flytting (MM00),2047,6-12 år,813
Notodden,Ingen flytting (MM00),2047,13-15 år,337
Notodden,Ingen flytting (MM00),2047,16-19 år,433
Notodden,Ingen flytting (MM00),2047,20-44 år,3379
Notodden,Ingen flytting (MM00),2047,45-66 år,3334
Notodden,Ingen flytting (MM00),2047,67-79 år,1933
Notodden,Ingen flytting (MM00),2047,80-89 år,1148
Notodden,Ingen flytting (MM00),2047,90 år eller eldre,353
Notodden,Ingen flytting (MM00),2048,0 år,105
Notodden,Ingen flytting (MM00),2048,1-5 år,555
Notodden,Ingen flytting (MM00),2048,6-12 år,813
Notodden,Ingen flytting (MM00),2048,13-15 år,341
Notodden,Ingen flytting (MM00),2048,16-19 år,437
Notodden,Ingen flytting (MM00),2048,20-44 år,3335
Notodden,Ingen flytting (MM00),2048,45-66 år,3342
Notodden,Ingen flytting (MM00),2048,67-79 år,1891
Notodden,Ingen flytting (MM00),2048,80-89 år,1166
Notodden,Ingen flytting (MM00),2048,90 år eller eldre,359
Notodden,Ingen flytting (MM00),2049,0 år,103
Notodden,Ingen flytting (MM00),2049,1-5 år,545
Notodden,Ingen flytting (MM00),2049,6-12 år,812
Notodden,Ingen flytting (MM00),2049,13-15 år,345
Notodden,Ingen flytting (MM00),2049,16-19 år,442
Notodden,Ingen flytting (MM00),2049,20-44 år,3313
Notodden,Ingen flytting (MM00),2049,45-66 år,3335
Notodden,Ingen flytting (MM00),2049,67-79 år,1863
Notodden,Ingen flytting (MM00),2049,80-89 år,1173
Notodden,Ingen flytting (MM00),2049,90 år eller eldre,356
Notodden,Ingen flytting (MM00),2050,0 år,101
Notodden,Ingen flytting (MM00),2050,1-5 år,535
Notodden,Ingen flytting (MM00),2050,6-12 år,808
Notodden,Ingen flytting (MM00),2050,13-15 år,349
Notodden,Ingen flytting (MM00),2050,16-19 år,446
Notodden,Ingen flytting (MM00),2050,20-44 år,3279
Notodden,Ingen flytting (MM00),2050,45-66 år,3318
Notodden,Ingen flytting (MM00),2050,67-79 år,1856
Notodden,Ingen flytting (MM00),2050,80-89 år,1164
Notodden,Ingen flytting (MM00),2050,90 år eller eldre,371
Siljan,Hovedalternativet (MMMM),2024,0 år,21
Siljan,Hovedalternativet (MMMM),2024,1-5 år,126
Siljan,Hovedalternativet (MMMM),2024,6-12 år,188
Siljan,Hovedalternativet (MMMM),2024,13-15 år,96
Siljan,Hovedalternativet (MMMM),2024,16-19 år,99
Siljan,Hovedalternativet (MMMM),2024,20-44 år,669
Siljan,Hovedalternativet (MMMM),2024,45-66 år,697
Siljan,Hovedalternativet (MMMM),2024,67-79 år,340
Siljan,Hovedalternativet (MMMM),2024,80-89 år,112
Siljan,Hovedalternativet (MMMM),2024,90 år eller eldre,34
Siljan,Hovedalternativet (MMMM),2025,0 år,20
Siljan,Hovedalternativet (MMMM),2025,1-5 år,126
Siljan,Hovedalternativet (MMMM),2025,6-12 år,179
Siljan,Hovedalternativet (MMMM),2025,13-15 år,85
Siljan,Hovedalternativet (MMMM),2025,16-19 år,115
Siljan,Hovedalternativet (MMMM),2025,20-44 år,669
Siljan,Hovedalternativet (MMMM),2025,45-66 år,689
Siljan,Hovedalternativet (MMMM),2025,67-79 år,353
Siljan,Hovedalternativet (MMMM),2025,80-89 år,121
Siljan,Hovedalternativet (MMMM),2025,90 år eller eldre,32
Siljan,Hovedalternativet (MMMM),2026,0 år,20
Siljan,Hovedalternativet (MMMM),2026,1-5 år,125
Siljan,Hovedalternativet (MMMM),2026,6-12 år,196
Siljan,Hovedalternativet (MMMM),2026,13-15 år,90
Siljan,Hovedalternativet (MMMM),2026,16-19 år,114
Siljan,Hovedalternativet (MMMM),2026,20-44 år,667
Siljan,Hovedalternativet (MMMM),2026,45-66 år,670
Siljan,Hovedalternativet (MMMM),2026,67-79 år,350
Siljan,Hovedalternativet (MMMM),2026,80-89 år,130
Siljan,Hovedalternativet (MMMM),2026,90 år eller eldre,35
Siljan,Hovedalternativet (MMMM),2027,0 år,21
Siljan,Hovedalternativet (MMMM),2027,1-5 år,124
Siljan,Hovedalternativet (MMMM),2027,6-12 år,192
Siljan,Hovedalternativet (MMMM),2027,13-15 år,88
Siljan,Hovedalternativet (MMMM),2027,16-19 år,123
Siljan,Hovedalternativet (MMMM),2027,20-44 år,665
Siljan,Hovedalternativet (MMMM),2027,45-66 år,671
Siljan,Hovedalternativet (MMMM),2027,67-79 år,343
Siljan,Hovedalternativet (MMMM),2027,80-89 år,145
Siljan,Hovedalternativet (MMMM),2027,90 år eller eldre,34
Siljan,Hovedalternativet (MMMM),2028,0 år,21
Siljan,Hovedalternativet (MMMM),2028,1-5 år,119
Siljan,Hovedalternativet (MMMM),2028,6-12 år,203
Siljan,Hovedalternativet (MMMM),2028,13-15 år,76
Siljan,Hovedalternativet (MMMM),2028,16-19 år,125
Siljan,Hovedalternativet (MMMM),2028,20-44 år,674
Siljan,Hovedalternativet (MMMM),2028,45-66 år,663
Siljan,Hovedalternativet (MMMM),2028,67-79 år,349
Siljan,Hovedalternativet (MMMM),2028,80-89 år,150
Siljan,Hovedalternativet (MMMM),2028,90 år eller eldre,37
Siljan,Hovedalternativet (MMMM),2029,0 år,21
Siljan,Hovedalternativet (MMMM),2029,1-5 år,117
Siljan,Hovedalternativet (MMMM),2029,6-12 år,197
Siljan,Hovedalternativet (MMMM),2029,13-15 år,89
Siljan,Hovedalternativet (MMMM),2029,16-19 år,109
Siljan,Hovedalternativet (MMMM),2029,20-44 år,693
Siljan,Hovedalternativet (MMMM),2029,45-66 år,664
Siljan,Hovedalternativet (MMMM),2029,67-79 år,352
Siljan,Hovedalternativet (MMMM),2029,80-89 år,153
Siljan,Hovedalternativet (MMMM),2029,90 år eller eldre,35
Siljan,Hovedalternativet (MMMM),2030,0 år,21
Siljan,Hovedalternativet (MMMM),2030,1-5 år,117
Siljan,Hovedalternativet (MMMM),2030,6-12 år,196
Siljan,Hovedalternativet (MMMM),2030,13-15 år,87
Siljan,Hovedalternativet (MMMM),2030,16-19 år,115
Siljan,Hovedalternativet (MMMM),2030,20-44 år,698
Siljan,Hovedalternativet (MMMM),2030,45-66 år,660
Siljan,Hovedalternativet (MMMM),2030,67-79 år,362
Siljan,Hovedalternativet (MMMM),2030,80-89 år,156
Siljan,Hovedalternativet (MMMM),2030,90 år eller eldre,34
Siljan,Hovedalternativet (MMMM),2031,0 år,21
Siljan,Hovedalternativet (MMMM),2031,1-5 år,119
Siljan,Hovedalternativet (MMMM),2031,6-12 år,195
Siljan,Hovedalternativet (MMMM),2031,13-15 år,94
Siljan,Hovedalternativet (MMMM),2031,16-19 år,106
Siljan,Hovedalternativet (MMMM),2031,20-44 år,707
Siljan,Hovedalternativet (MMMM),2031,45-66 år,663
Siljan,Hovedalternativet (MMMM),2031,67-79 år,361
Siljan,Hovedalternativet (MMMM),2031,80-89 år,163
Siljan,Hovedalternativet (MMMM),2031,90 år eller eldre,33
Siljan,Hovedalternativet (MMMM),2032,0 år,22
Siljan,Hovedalternativet (MMMM),2032,1-5 år,121
Siljan,Hovedalternativet (MMMM),2032,6-12 år,195
Siljan,Hovedalternativet (MMMM),2032,13-15 år,85
Siljan,Hovedalternativet (MMMM),2032,16-19 år,109
Siljan,Hovedalternativet (MMMM),2032,20-44 år,720
Siljan,Hovedalternativet (MMMM),2032,45-66 år,649
Siljan,Hovedalternativet (MMMM),2032,67-79 år,385
Siljan,Hovedalternativet (MMMM),2032,80-89 år,158
Siljan,Hovedalternativet (MMMM),2032,90 år eller eldre,33
Siljan,Hovedalternativet (MMMM),2033,0 år,22
Siljan,Hovedalternativet (MMMM),2033,1-5 år,122
Siljan,Hovedalternativet (MMMM),2033,6-12 år,192
Siljan,Hovedalternativet (MMMM),2033,13-15 år,85
Siljan,Hovedalternativet (MMMM),2033,16-19 år,113
Siljan,Hovedalternativet (MMMM),2033,20-44 år,722
Siljan,Hovedalternativet (MMMM),2033,45-66 år,657
Siljan,Hovedalternativet (MMMM),2033,67-79 år,381
Siljan,Hovedalternativet (MMMM),2033,80-89 år,165
Siljan,Hovedalternativet (MMMM),2033,90 år eller eldre,33
Siljan,Hovedalternativet (MMMM),2034,0 år,23
Siljan,Hovedalternativet (MMMM),2034,1-5 år,123
Siljan,Hovedalternativet (MMMM),2034,6-12 år,191
Siljan,Hovedalternativet (MMMM),2034,13-15 år,85
Siljan,Hovedalternativet (MMMM),2034,16-19 år,110
Siljan,Hovedalternativet (MMMM),2034,20-44 år,720
Siljan,Hovedalternativet (MMMM),2034,45-66 år,665
Siljan,Hovedalternativet (MMMM),2034,67-79 år,385
Siljan,Hovedalternativet (MMMM),2034,80-89 år,173
Siljan,Hovedalternativet (MMMM),2034,90 år eller eldre,31
Siljan,Hovedalternativet (MMMM),2035,0 år,23
Siljan,Hovedalternativet (MMMM),2035,1-5 år,126
Siljan,Hovedalternativet (MMMM),2035,6-12 år,185
Siljan,Hovedalternativet (MMMM),2035,13-15 år,90
Siljan,Hovedalternativet (MMMM),2035,16-19 år,114
Siljan,Hovedalternativet (MMMM),2035,20-44 år,716
Siljan,Hovedalternativet (MMMM),2035,45-66 år,663
Siljan,Hovedalternativet (MMMM),2035,67-79 år,387
Siljan,Hovedalternativet (MMMM),2035,80-89 år,182
Siljan,Hovedalternativet (MMMM),2035,90 år eller eldre,35
Siljan,Hovedalternativet (MMMM),2036,0 år,23
Siljan,Hovedalternativet (MMMM),2036,1-5 år,127
Siljan,Hovedalternativet (MMMM),2036,6-12 år,183
Siljan,Hovedalternativet (MMMM),2036,13-15 år,88
Siljan,Hovedalternativet (MMMM),2036,16-19 år,111
Siljan,Hovedalternativet (MMMM),2036,20-44 år,718
Siljan,Hovedalternativet (MMMM),2036,45-66 år,679
Siljan,Hovedalternativet (MMMM),2036,67-79 år,386
Siljan,Hovedalternativet (MMMM),2036,80-89 år,175
Siljan,Hovedalternativet (MMMM),2036,90 år eller eldre,45
Siljan,Hovedalternativet (MMMM),2037,0 år,23
Siljan,Hovedalternativet (MMMM),2037,1-5 år,128
Siljan,Hovedalternativet (MMMM),2037,6-12 år,189
Siljan,Hovedalternativet (MMMM),2037,13-15 år,88
Siljan,Hovedalternativet (MMMM),2037,16-19 år,108
Siljan,Hovedalternativet (MMMM),2037,20-44 år,721
Siljan,Hovedalternativet (MMMM),2037,45-66 år,675
Siljan,Hovedalternativet (MMMM),2037,67-79 år,385
Siljan,Hovedalternativet (MMMM),2037,80-89 år,183
Siljan,Hovedalternativet (MMMM),2037,90 år eller eldre,49
Siljan,Hovedalternativet (MMMM),2038,0 år,24
Siljan,Hovedalternativet (MMMM),2038,1-5 år,131
Siljan,Hovedalternativet (MMMM),2038,6-12 år,189
Siljan,Hovedalternativet (MMMM),2038,13-15 år,83
Siljan,Hovedalternativet (MMMM),2038,16-19 år,113
Siljan,Hovedalternativet (MMMM),2038,20-44 år,718
Siljan,Hovedalternativet (MMMM),2038,45-66 år,680
Siljan,Hovedalternativet (MMMM),2038,67-79 år,385
Siljan,Hovedalternativet (MMMM),2038,80-89 år,188
Siljan,Hovedalternativet (MMMM),2038,90 år eller eldre,51
Siljan,Hovedalternativet (MMMM),2039,0 år,24
Siljan,Hovedalternativet (MMMM),2039,1-5 år,132
Siljan,Hovedalternativet (MMMM),2039,6-12 år,189
Siljan,Hovedalternativet (MMMM),2039,13-15 år,82
Siljan,Hovedalternativet (MMMM),2039,16-19 år,112
Siljan,Hovedalternativet (MMMM),2039,20-44 år,717
Siljan,Hovedalternativet (MMMM),2039,45-66 år,690
Siljan,Hovedalternativet (MMMM),2039,67-79 år,380
Siljan,Hovedalternativet (MMMM),2039,80-89 år,199
Siljan,Hovedalternativet (MMMM),2039,90 år eller eldre,50
Siljan,Hovedalternativet (MMMM),2040,0 år,24
Siljan,Hovedalternativet (MMMM),2040,1-5 år,134
Siljan,Hovedalternativet (MMMM),2040,6-12 år,196
Siljan,Hovedalternativet (MMMM),2040,13-15 år,81
Siljan,Hovedalternativet (MMMM),2040,16-19 år,109
Siljan,Hovedalternativet (MMMM),2040,20-44 år,711
Siljan,Hovedalternativet (MMMM),2040,45-66 år,691
Siljan,Hovedalternativet (MMMM),2040,67-79 år,386
Siljan,Hovedalternativet (MMMM),2040,80-89 år,201
Siljan,Hovedalternativet (MMMM),2040,90 år eller eldre,54
Siljan,Hovedalternativet (MMMM),2041,0 år,24
Siljan,Hovedalternativet (MMMM),2041,1-5 år,134
Siljan,Hovedalternativet (MMMM),2041,6-12 år,196
Siljan,Hovedalternativet (MMMM),2041,13-15 år,82
Siljan,Hovedalternativet (MMMM),2041,16-19 år,107
Siljan,Hovedalternativet (MMMM),2041,20-44 år,710
Siljan,Hovedalternativet (MMMM),2041,45-66 år,697
Siljan,Hovedalternativet (MMMM),2041,67-79 år,384
Siljan,Hovedalternativet (MMMM),2041,80-89 år,210
Siljan,Hovedalternativet (MMMM),2041,90 år eller eldre,54
Siljan,Hovedalternativet (MMMM),2042,0 år,24
Siljan,Hovedalternativet (MMMM),2042,1-5 år,134
Siljan,Hovedalternativet (MMMM),2042,6-12 år,196
Siljan,Hovedalternativet (MMMM),2042,13-15 år,84
Siljan,Hovedalternativet (MMMM),2042,16-19 år,104
Siljan,Hovedalternativet (MMMM),2042,20-44 år,712
Siljan,Hovedalternativet (MMMM),2042,45-66 år,703
Siljan,Hovedalternativet (MMMM),2042,67-79 år,388
Siljan,Hovedalternativet (MMMM),2042,80-89 år,215
Siljan,Hovedalternativet (MMMM),2042,90 år eller eldre,48
Siljan,Hovedalternativet (MMMM),2043,0 år,24
Siljan,Hovedalternativet (MMMM),2043,1-5 år,134
Siljan,Hovedalternativet (MMMM),2043,6-12 år,198
Siljan,Hovedalternativet (MMMM),2043,13-15 år,84
Siljan,Hovedalternativet (MMMM),2043,16-19 år,104
Siljan,Hovedalternativet (MMMM),2043,20-44 år,712
Siljan,Hovedalternativet (MMMM),2043,45-66 år,708
Siljan,Hovedalternativet (MMMM),2043,67-79 år,383
Siljan,Hovedalternativet (MMMM),2043,80-89 år,219
Siljan,Hovedalternativet (MMMM),2043,90 år eller eldre,53
Siljan,Hovedalternativet (MMMM),2044,0 år,24
Siljan,Hovedalternativet (MMMM),2044,1-5 år,134
Siljan,Hovedalternativet (MMMM),2044,6-12 år,202
Siljan,Hovedalternativet (MMMM),2044,13-15 år,84
Siljan,Hovedalternativet (MMMM),2044,16-19 år,104
Siljan,Hovedalternativet (MMMM),2044,20-44 år,706
Siljan,Hovedalternativet (MMMM),2044,45-66 år,705
Siljan,Hovedalternativet (MMMM),2044,67-79 år,394
Siljan,Hovedalternativet (MMMM),2044,80-89 år,219
Siljan,Hovedalternativet (MMMM),2044,90 år eller eldre,56
Siljan,Hovedalternativet (MMMM),2045,0 år,24
Siljan,Hovedalternativet (MMMM),2045,1-5 år,134
Siljan,Hovedalternativet (MMMM),2045,6-12 år,203
Siljan,Hovedalternativet (MMMM),2045,13-15 år,86
Siljan,Hovedalternativet (MMMM),2045,16-19 år,105
Siljan,Hovedalternativet (MMMM),2045,20-44 år,704
Siljan,Hovedalternativet (MMMM),2045,45-66 år,706
Siljan,Hovedalternativet (MMMM),2045,67-79 år,390
Siljan,Hovedalternativet (MMMM),2045,80-89 år,226
Siljan,Hovedalternativet (MMMM),2045,90 år eller eldre,59
Siljan,Hovedalternativet (MMMM),2046,0 år,24
Siljan,Hovedalternativet (MMMM),2046,1-5 år,134
Siljan,Hovedalternativet (MMMM),2046,6-12 år,206
Siljan,Hovedalternativet (MMMM),2046,13-15 år,87
Siljan,Hovedalternativet (MMMM),2046,16-19 år,105
Siljan,Hovedalternativet (MMMM),2046,20-44 år,701
Siljan,Hovedalternativet (MMMM),2046,45-66 år,714
Siljan,Hovedalternativet (MMMM),2046,67-79 år,392
Siljan,Hovedalternativet (MMMM),2046,80-89 år,221
Siljan,Hovedalternativet (MMMM),2046,90 år eller eldre,62
Siljan,Hovedalternativet (MMMM),2047,0 år,23
Siljan,Hovedalternativet (MMMM),2047,1-5 år,134
Siljan,Hovedalternativet (MMMM),2047,6-12 år,207
Siljan,Hovedalternativet (MMMM),2047,13-15 år,88
Siljan,Hovedalternativet (MMMM),2047,16-19 år,106
Siljan,Hovedalternativet (MMMM),2047,20-44 år,699
Siljan,Hovedalternativet (MMMM),2047,45-66 år,718
Siljan,Hovedalternativet (MMMM),2047,67-79 år,387
Siljan,Hovedalternativet (MMMM),2047,80-89 år,224
Siljan,Hovedalternativet (MMMM),2047,90 år eller eldre,68
Siljan,Hovedalternativet (MMMM),2048,0 år,23
Siljan,Hovedalternativet (MMMM),2048,1-5 år,134
Siljan,Hovedalternativet (MMMM),2048,6-12 år,207
Siljan,Hovedalternativet (MMMM),2048,13-15 år,89
Siljan,Hovedalternativet (MMMM),2048,16-19 år,107
Siljan,Hovedalternativet (MMMM),2048,20-44 år,698
Siljan,Hovedalternativet (MMMM),2048,45-66 år,726
Siljan,Hovedalternativet (MMMM),2048,67-79 år,383
Siljan,Hovedalternativet (MMMM),2048,80-89 år,223
Siljan,Hovedalternativet (MMMM),2048,90 år eller eldre,71
Siljan,Hovedalternativet (MMMM),2049,0 år,23
Siljan,Hovedalternativet (MMMM),2049,1-5 år,134
Siljan,Hovedalternativet (MMMM),2049,6-12 år,207
Siljan,Hovedalternativet (MMMM),2049,13-15 år,89
Siljan,Hovedalternativet (MMMM),2049,16-19 år,109
Siljan,Hovedalternativet (MMMM),2049,20-44 år,695
Siljan,Hovedalternativet (MMMM),2049,45-66 år,726
Siljan,Hovedalternativet (MMMM),2049,67-79 år,389
Siljan,Hovedalternativet (MMMM),2049,80-89 år,222
Siljan,Hovedalternativet (MMMM),2049,90 år eller eldre,74
Siljan,Hovedalternativet (MMMM),2050,0 år,23
Siljan,Hovedalternativet (MMMM),2050,1-5 år,134
Siljan,Hovedalternativet (MMMM),2050,6-12 år,207
Siljan,Hovedalternativet (MMMM),2050,13-15 år,90
Siljan,Hovedalternativet (MMMM),2050,16-19 år,111
Siljan,Hovedalternativet (MMMM),2050,20-44 år,691
Siljan,Hovedalternativet (MMMM),2050,45-66 år,729
Siljan,Hovedalternativet (MMMM),2050,67-79 år,385
Siljan,Hovedalternativet (MMMM),2050,80-89 år,228
Siljan,Hovedalternativet (MMMM),2050,90 år eller eldre,76
Siljan,Lav nasjonal vekst (LLML),2024,0 år,21
Siljan,Lav nasjonal vekst (LLML),2024,1-5 år,126
Siljan,Lav nasjonal vekst (LLML),2024,6-12 år,188
Siljan,Lav nasjonal vekst (LLML),2024,13-15 år,96
Siljan,Lav nasjonal vekst (LLML),2024,16-19 år,99
Siljan,Lav nasjonal vekst (LLML),2024,20-44 år,669
Siljan,Lav nasjonal vekst (LLML),2024,45-66 år,697
Siljan,Lav nasjonal vekst (LLML),2024,67-79 år,340
Siljan,Lav nasjonal vekst (LLML),2024,80-89 år,112
Siljan,Lav nasjonal vekst (LLML),2024,90 år eller eldre,34
Siljan,Lav nasjonal vekst (LLML),2025,0 år,19
Siljan,Lav nasjonal vekst (LLML),2025,1-5 år,123
Siljan,Lav nasjonal vekst (LLML),2025,6-12 år,179
Siljan,Lav nasjonal vekst (LLML),2025,13-15 år,85
Siljan,Lav nasjonal vekst (LLML),2025,16-19 år,115
Siljan,Lav nasjonal vekst (LLML),2025,20-44 år,666
Siljan,Lav nasjonal vekst (LLML),2025,45-66 år,689
Siljan,Lav nasjonal vekst (LLML),2025,67-79 år,353
Siljan,Lav nasjonal vekst (LLML),2025,80-89 år,121
Siljan,Lav nasjonal vekst (LLML),2025,90 år eller eldre,32
Siljan,Lav nasjonal vekst (LLML),2026,0 år,18
Siljan,Lav nasjonal vekst (LLML),2026,1-5 år,124
Siljan,Lav nasjonal vekst (LLML),2026,6-12 år,193
Siljan,Lav nasjonal vekst (LLML),2026,13-15 år,88
Siljan,Lav nasjonal vekst (LLML),2026,16-19 år,114
Siljan,Lav nasjonal vekst (LLML),2026,20-44 år,666
Siljan,Lav nasjonal vekst (LLML),2026,45-66 år,669
Siljan,Lav nasjonal vekst (LLML),2026,67-79 år,349
Siljan,Lav nasjonal vekst (LLML),2026,80-89 år,129
Siljan,Lav nasjonal vekst (LLML),2026,90 år eller eldre,32
Siljan,Lav nasjonal vekst (LLML),2027,0 år,17
Siljan,Lav nasjonal vekst (LLML),2027,1-5 år,118
Siljan,Lav nasjonal vekst (LLML),2027,6-12 år,192
Siljan,Lav nasjonal vekst (LLML),2027,13-15 år,88
Siljan,Lav nasjonal vekst (LLML),2027,16-19 år,123
Siljan,Lav nasjonal vekst (LLML),2027,20-44 år,659
Siljan,Lav nasjonal vekst (LLML),2027,45-66 år,669
Siljan,Lav nasjonal vekst (LLML),2027,67-79 år,341
Siljan,Lav nasjonal vekst (LLML),2027,80-89 år,145
Siljan,Lav nasjonal vekst (LLML),2027,90 år eller eldre,33
Siljan,Lav nasjonal vekst (LLML),2028,0 år,17
Siljan,Lav nasjonal vekst (LLML),2028,1-5 år,111
Siljan,Lav nasjonal vekst (LLML),2028,6-12 år,202
Siljan,Lav nasjonal vekst (LLML),2028,13-15 år,74
Siljan,Lav nasjonal vekst (LLML),2028,16-19 år,123
Siljan,Lav nasjonal vekst (LLML),2028,20-44 år,669
Siljan,Lav nasjonal vekst (LLML),2028,45-66 år,661
Siljan,Lav nasjonal vekst (LLML),2028,67-79 år,347
Siljan,Lav nasjonal vekst (LLML),2028,80-89 år,149
Siljan,Lav nasjonal vekst (LLML),2028,90 år eller eldre,35
Siljan,Lav nasjonal vekst (LLML),2029,0 år,16
Siljan,Lav nasjonal vekst (LLML),2029,1-5 år,105
Siljan,Lav nasjonal vekst (LLML),2029,6-12 år,192
Siljan,Lav nasjonal vekst (LLML),2029,13-15 år,86
Siljan,Lav nasjonal vekst (LLML),2029,16-19 år,109
Siljan,Lav nasjonal vekst (LLML),2029,20-44 år,686
Siljan,Lav nasjonal vekst (LLML),2029,45-66 år,663
Siljan,Lav nasjonal vekst (LLML),2029,67-79 år,352
Siljan,Lav nasjonal vekst (LLML),2029,80-89 år,151
Siljan,Lav nasjonal vekst (LLML),2029,90 år eller eldre,33
Siljan,Lav nasjonal vekst (LLML),2030,0 år,16
Siljan,Lav nasjonal vekst (LLML),2030,1-5 år,101
Siljan,Lav nasjonal vekst (LLML),2030,6-12 år,189
Siljan,Lav nasjonal vekst (LLML),2030,13-15 år,87
Siljan,Lav nasjonal vekst (LLML),2030,16-19 år,113
Siljan,Lav nasjonal vekst (LLML),2030,20-44 år,686
Siljan,Lav nasjonal vekst (LLML),2030,45-66 år,658
Siljan,Lav nasjonal vekst (LLML),2030,67-79 år,360
Siljan,Lav nasjonal vekst (LLML),2030,80-89 år,156
Siljan,Lav nasjonal vekst (LLML),2030,90 år eller eldre,33
Siljan,Lav nasjonal vekst (LLML),2031,0 år,16
Siljan,Lav nasjonal vekst (LLML),2031,1-5 år,97
Siljan,Lav nasjonal vekst (LLML),2031,6-12 år,189
Siljan,Lav nasjonal vekst (LLML),2031,13-15 år,91
Siljan,Lav nasjonal vekst (LLML),2031,16-19 år,103
Siljan,Lav nasjonal vekst (LLML),2031,20-44 år,702
Siljan,Lav nasjonal vekst (LLML),2031,45-66 år,656
Siljan,Lav nasjonal vekst (LLML),2031,67-79 år,361
Siljan,Lav nasjonal vekst (LLML),2031,80-89 år,161
Siljan,Lav nasjonal vekst (LLML),2031,90 år eller eldre,29
