Kommune,Alder,År,Personer,Kilde
Fyresdal,13-15 år,2014,51,Historisk
Fyresdal,13-15 år,2015,51,Historisk
Fyresdal,13-15 år,2016,51,Historisk
Fyresdal,13-15 år,2017,53,Historisk
Fyresdal,13-15 år,2018,54,Historisk
Fyresdal,13-15 år,2019,57,Historisk
Fyresdal,13-15 år,2020,52,Historisk
Fyresdal,13-15 år,2021,48,Historisk
Fyresdal,13-15 år,2022,46,Historisk
Fyresdal,13-15 år,2023,55,Historisk
Fyresdal,13-15 år,2024,52,Historisk
Fyresdal,13-15 år,2025,50,Historisk
Fyresdal,13-15 år,2026,50,Historisk
Fyresdal,16-19 år,2000,65,Historisk
Fyresdal,16-19 år,2001,64,Historisk
Fyresdal,16-19 år,2002,61,Historisk
Fyresdal,16-19 år,2003,52,Historisk
Fyresdal,16-19 år,2004,62,Historisk
Fyresdal,16-19 år,2005,61,Historisk
Fyresdal,16-19 år,2006,65,Historisk
Fyresdal,16-19 år,2007,67,Historisk
Fyresdal,16-19 år,2008,67,Historisk
Fyresdal,16-19 år,2009,84,Historisk
Fyresdal,16-19 år,2010,89,Historisk
Fyresdal,16-19 år,2011,93,Historisk
Fyresdal,16-19 år,2012,87,Historisk
Fyresdal,16-19 år,2013,85,Historisk
Fyresdal,16-19 år,2014,73,Historisk
Fyresdal,16-19 år,2015,66,Historisk
Fyresdal,16-19 år,2016,71,Historisk
Fyresdal,16-19 år,2017,59,Historisk
Fyresdal,16-19 år,2018,69,Historisk
Fyresdal,16-19 år,2019,65,Historisk
Fyresdal,16-19 år,2020,63,Historisk
Fyresdal,16-19 år,2021,65,Historisk
Fyresdal,16-19 år,2022,61,Historisk
Fyresdal,16-19 år,2023,59,Historisk
Fyresdal,16-19 år,2024,63,Historisk
Fyresdal,16-19 år,2025,61,Historisk
Fyresdal,16-19 år,2026,63,Historisk
Fyresdal,20-44 år,2000,434,Historisk
Fyresdal,20-44 år,2001,428,Historisk
Fyresdal,20-44 år,2002,423,Historisk
Fyresdal,20-44 år,2003,409,Historisk
Fyresdal,20-44 år,2004,420,Historisk
Fyresdal,20-44 år,2005,403,Historisk
Fyresdal,20-44 år,2006,398,Historisk
Fyresdal,20-44 år,2007,392,Historisk
Fyresdal,20-44 år,2008,390,Historisk
Fyresdal,20-44 år,2009,387,Historisk
Fyresdal,20-44 år,2010,386,Historisk
Fyresdal,20-44 år,2011,372,Historisk
Fyresdal,20-44 år,2012,369,Historisk
Fyresdal,20-44 år,2013,381,Historisk
Fyresdal,20-44 år,2014,367,Historisk
Fyresdal,20-44 år,2015,362,Historisk
Fyresdal,20-44 år,2016,359,Historisk
Fyresdal,20-44 år,2017,361,Historisk
Fyresdal,20-44 år,2018,353,Historisk
Fyresdal,20-44 år,2019,331,Historisk
Fyresdal,20-44 år,2020,332,Historisk
Fyresdal,20-44 år,2021,304,Historisk
Fyresdal,20-44 år,2022,297,Historisk
Fyresdal,20-44 år,2023,300,Historisk
Fyresdal,20-44 år,2024,313,Historisk
Fyresdal,20-44 år,2025,322,Historisk
Fyresdal,20-44 år,2026,334,Historisk
Fyresdal,45-66 år,2000,332,Historisk
Fyresdal,45-66 år,2001,344,Historisk
Fyresdal,45-66 år,2002,357,Historisk
Fyresdal,45-66 år,2003,368,Historisk
Fyresdal,45-66 år,2004,375,Historisk
Fyresdal,45-66 år,2005,384,Historisk
Fyresdal,45-66 år,2006,401,Historisk
Fyresdal,45-66 år,2007,409,Historisk
Fyresdal,45-66 år,2008,412,Historisk
Fyresdal,45-66 år,2009,417,Historisk
Fyresdal,45-66 år,2010,419,Historisk
Fyresdal,45-66 år,2011,417,Historisk
Fyresdal,45-66 år,2012,416,Historisk
Fyresdal,45-66 år,2013,412,Historisk
Fyresdal,45-66 år,2014,392,Historisk
Fyresdal,45-66 år,2015,404,Historisk
Fyresdal,45-66 år,2016,415,Historisk
Fyresdal,45-66 år,2017,410,Historisk
Fyresdal,45-66 år,2018,415,Historisk
Fyresdal,45-66 år,2019,411,Historisk
Fyresdal,45-66 år,2020,414,Historisk
Fyresdal,45-66 år,2021,404,Historisk
Fyresdal,45-66 år,2022,396,Historisk
Fyresdal,45-66 år,2023,396,Historisk
Fyresdal,45-66 år,2024,405,Historisk
Fyresdal,45-66 år,2025,400,Historisk
Fyresdal,45-66 år,2026,405,Historisk
Fyresdal,67-79 år,2000,161,Historisk
Fyresdal,67-79 år,2001,154,Historisk
Fyresdal,67-79 år,2002,144,Historisk
Fyresdal,67-79 år,2003,138,Historisk
Fyresdal,67-79 år,2004,133,Historisk
Fyresdal,67-79 år,2005,134,Historisk
Fyresdal,67-79 år,2006,134,Historisk
Fyresdal,67-79 år,2007,129,Historisk
Fyresdal,67-79 år,2008,131,Historisk
Fyresdal,67-79 år,2009,125,Historisk
Fyresdal,67-79 år,2010,123,Historisk
Fyresdal,67-79 år,2011,126,Historisk
Fyresdal,67-79 år,2012,128,Historisk
Fyresdal,67-79 år,2013,139,Historisk
Fyresdal,67-79 år,2014,154,Historisk
Fyresdal,67-79 år,2015,163,Historisk
Fyresdal,67-79 år,2016,167,Historisk
Fyresdal,67-79 år,2017,175,Historisk
Fyresdal,67-79 år,2018,178,Historisk
Fyresdal,67-79 år,2019,182,Historisk
Fyresdal,67-79 år,2020,188,Historisk
Fyresdal,67-79 år,2021,180,Historisk
Fyresdal,67-79 år,2022,185,Historisk
Fyresdal,67-79 år,2023,191,Historisk
Fyresdal,67-79 år,2024,203,Historisk
Fyresdal,67-79 år,2025,205,Historisk
Fyresdal,67-79 år,2026,200,Historisk
Fyresdal,80-89 år,2000,72,Historisk
Fyresdal,80-89 år,2001,73,Historisk
Fyresdal,80-89 år,2002,65,Historisk
Fyresdal,80-89 år,2003,69,Historisk
Fyresdal,80-89 år,2004,77,Historisk
Fyresdal,80-89 år,2005,79,Historisk
Fyresdal,80-89 år,2006,70,Historisk
Fyresdal,80-89 år,2007,69,Historisk
Fyresdal,80-89 år,2008,73,Historisk
Fyresdal,80-89 år,2009,75,Historisk
Fyresdal,80-89 år,2010,78,Historisk
Fyresdal,80-89 år,2011,69,Historisk
Fyresdal,80-89 år,2012,67,Historisk
Fyresdal,80-89 år,2013,62,Historisk
Fyresdal,80-89 år,2014,55,Historisk
Fyresdal,80-89 år,2015,46,Historisk
Fyresdal,80-89 år,2016,43,Historisk
Fyresdal,80-89 år,2017,51,Historisk
Fyresdal,80-89 år,2018,53,Historisk
Fyresdal,80-89 år,2019,55,Historisk
Fyresdal,80-89 år,2020,54,Historisk
Fyresdal,80-89 år,2021,60,Historisk
Fyresdal,80-89 år,2022,53,Historisk
Fyresdal,80-89 år,2023,53,Historisk
Fyresdal,80-89 år,2024,59,Historisk
Fyresdal,80-89 år,2025,63,Historisk
Fyresdal,80-89 år,2026,68,Historisk
Fyresdal,90 år eller eldre,2000,5,Historisk
Fyresdal,90 år eller eldre,2001,8,Historisk
Fyresdal,90 år eller eldre,2002,7,Historisk
Fyresdal,90 år eller eldre,2003,6,Historisk
Fyresdal,90 år eller eldre,2004,3,Historisk
Fyresdal,90 år eller eldre,2005,7,Historisk
Fyresdal,90 år eller eldre,2006,7,Historisk
Fyresdal,90 år eller eldre,2007,7,Historisk
Fyresdal,90 år eller eldre,2008,7,Historisk
Fyresdal,90 år eller eldre,2009,9,Historisk
Fyresdal,90 år eller eldre,2010,11,Historisk
Fyresdal,90 år eller eldre,2011,15,Historisk
Fyresdal,90 år eller eldre,2012,17,Historisk
Fyresdal,90 år eller eldre,2013,15,Historisk
Fyresdal,90 år eller eldre,2014,17,Historisk
Fyresdal,90 år eller eldre,2015,17,Historisk
Fyresdal,90 år eller eldre,2016,15,Historisk
Fyresdal,90 år eller eldre,2017,12,Historisk
Fyresdal,90 år eller eldre,2018,11,Historisk
Fyresdal,90 år eller eldre,2019,13,Historisk
Fyresdal,90 år eller eldre,2020,15,Historisk
Fyresdal,90 år eller eldre,2021,15,Historisk
Fyresdal,90 år eller eldre,2022,16,Historisk
Fyresdal,90 år eller eldre,2023,14,Historisk
Fyresdal,90 år eller eldre,2024,13,Historisk
Fyresdal,90 år eller eldre,2025,13,Historisk
Fyresdal,90 år eller eldre,2026,10,Historisk
Hjartdal,0 år,2000,18,Historisk
Hjartdal,0 år,2001,21,Historisk
Hjartdal,0 år,2002,15,Historisk
Hjartdal,0 år,2003,18,Historisk
Hjartdal,0 år,2004,22,Historisk
Hjartdal,0 år,2005,18,Historisk
Hjartdal,0 år,2006,12,Historisk
Hjartdal,0 år,2007,19,Historisk
Hjartdal,0 år,2008,14,Historisk
Hjartdal,0 år,2009,14,Historisk
Hjartdal,0 år,2010,10,Historisk
Hjartdal,0 år,2011,17,Historisk
Hjartdal,0 år,2012,17,Historisk
Hjartdal,0 år,2013,11,Historisk
Hjartdal,0 år,2014,18,Historisk
Hjartdal,0 år,2015,19,Historisk
Hjartdal,0 år,2016,11,Historisk
Hjartdal,0 år,2017,15,Historisk
Hjartdal,0 år,2018,16,Historisk
Hjartdal,0 år,2019,10,Historisk
Hjartdal,0 år,2020,15,Historisk
Hjartdal,0 år,2021,11,Historisk
Hjartdal,0 år,2022,12,Historisk
Hjartdal,0 år,2023,22,Historisk
Hjartdal,0 år,2024,11,Historisk
Hjartdal,0 år,2025,16,Historisk
Hjartdal,0 år,2026,17,Historisk
Hjartdal,1-5 år,2000,109,Historisk
Hjartdal,1-5 år,2001,108,Historisk
Hjartdal,1-5 år,2002,100,Historisk
Hjartdal,1-5 år,2003,89,Historisk
Hjartdal,1-5 år,2004,85,Historisk
Hjartdal,1-5 år,2005,91,Historisk
Hjartdal,1-5 år,2006,89,Historisk
Hjartdal,1-5 år,2007,82,Historisk
Hjartdal,1-5 år,2008,90,Historisk
Hjartdal,1-5 år,2009,82,Historisk
Hjartdal,1-5 år,2010,76,Historisk
Hjartdal,1-5 år,2011,64,Historisk
Hjartdal,1-5 år,2012,72,Historisk
Hjartdal,1-5 år,2013,76,Historisk
Hjartdal,1-5 år,2014,72,Historisk
Hjartdal,1-5 år,2015,77,Historisk
Hjartdal,1-5 år,2016,83,Historisk
Hjartdal,1-5 år,2017,77,Historisk
Hjartdal,1-5 år,2018,72,Historisk
Hjartdal,1-5 år,2019,82,Historisk
Hjartdal,1-5 år,2020,81,Historisk
Hjartdal,1-5 år,2021,74,Historisk
Hjartdal,1-5 år,2022,70,Historisk
Hjartdal,1-5 år,2023,70,Historisk
Hjartdal,1-5 år,2024,79,Historisk
Hjartdal,1-5 år,2025,82,Historisk
Hjartdal,1-5 år,2026,81,Historisk
Hjartdal,6-12 år,2000,149,Historisk
Hjartdal,6-12 år,2001,143,Historisk
Hjartdal,6-12 år,2002,137,Historisk
Hjartdal,6-12 år,2003,132,Historisk
Hjartdal,6-12 år,2004,133,Historisk
Hjartdal,6-12 år,2005,145,Historisk
Hjartdal,6-12 år,2006,146,Historisk
Hjartdal,6-12 år,2007,141,Historisk
Hjartdal,6-12 år,2008,131,Historisk
Hjartdal,6-12 år,2009,133,Historisk
Hjartdal,6-12 år,2010,125,Historisk
Hjartdal,6-12 år,2011,133,Historisk
Hjartdal,6-12 år,2012,125,Historisk
Hjartdal,6-12 år,2013,127,Historisk
Hjartdal,6-12 år,2014,127,Historisk
Hjartdal,6-12 år,2015,128,Historisk
Hjartdal,6-12 år,2016,128,Historisk
Hjartdal,6-12 år,2017,126,Historisk
Hjartdal,6-12 år,2018,122,Historisk
Hjartdal,6-12 år,2019,122,Historisk
Hjartdal,6-12 år,2020,118,Historisk
Hjartdal,6-12 år,2021,116,Historisk
Hjartdal,6-12 år,2022,120,Historisk
Hjartdal,6-12 år,2023,120,Historisk
Hjartdal,6-12 år,2024,129,Historisk
Hjartdal,6-12 år,2025,125,Historisk
Hjartdal,6-12 år,2026,122,Historisk
Hjartdal,13-15 år,2000,57,Historisk
Hjartdal,13-15 år,2001,64,Historisk
Hjartdal,13-15 år,2002,79,Historisk
Hjartdal,13-15 år,2003,87,Historisk
Hjartdal,13-15 år,2004,79,Historisk
Hjartdal,13-15 år,2005,61,Historisk
Hjartdal,13-15 år,2006,47,Historisk
Hjartdal,13-15 år,2007,51,Historisk
Hjartdal,13-15 år,2008,55,Historisk
Hjartdal,13-15 år,2009,60,Historisk
Hjartdal,13-15 år,2010,68,Historisk
Hjartdal,13-15 år,2011,68,Historisk
Hjartdal,13-15 år,2012,65,Historisk
Hjartdal,13-15 år,2013,59,Historisk
Hjartdal,13-15 år,2014,55,Historisk
Hjartdal,13-15 år,2015,58,Historisk
Hjartdal,13-15 år,2016,61,Historisk
Hjartdal,13-15 år,2017,67,Historisk
Hjartdal,13-15 år,2018,74,Historisk
Hjartdal,13-15 år,2019,64,Historisk
Hjartdal,13-15 år,2020,60,Historisk
Hjartdal,13-15 år,2021,51,Historisk
Hjartdal,13-15 år,2022,50,Historisk
Hjartdal,13-15 år,2023,48,Historisk
Hjartdal,13-15 år,2024,62,Historisk
Hjartdal,13-15 år,2025,70,Historisk
Hjartdal,13-15 år,2026,61,Historisk
Hjartdal,16-19 år,2000,73,Historisk
Hjartdal,16-19 år,2001,76,Historisk
Hjartdal,16-19 år,2002,73,Historisk
Hjartdal,16-19 år,2003,76,Historisk
Hjartdal,16-19 år,2004,84,Historisk
Hjartdal,16-19 år,2005,91,Historisk
Hjartdal,16-19 år,2006,107,Historisk
Hjartdal,16-19 år,2007,108,Historisk
Hjartdal,16-19 år,2008,87,Historisk
Hjartdal,16-19 år,2009,78,Historisk
Hjartdal,16-19 år,2010,71,Historisk
Hjartdal,16-19 år,2011,72,Historisk
Hjartdal,16-19 år,2012,77,Historisk
Hjartdal,16-19 år,2013,91,Historisk
Hjartdal,16-19 år,2014,95,Historisk
Hjartdal,16-19 år,2015,85,Historisk
Hjartdal,16-19 år,2016,92,Historisk
Hjartdal,16-19 år,2017,82,Historisk
Hjartdal,16-19 år,2018,75,Historisk
Hjartdal,16-19 år,2019,81,Historisk
Hjartdal,16-19 år,2020,79,Historisk
Hjartdal,16-19 år,2021,89,Historisk
Hjartdal,16-19 år,2022,83,Historisk
Hjartdal,16-19 år,2023,82,Historisk
Hjartdal,16-19 år,2024,73,Historisk
Hjartdal,16-19 år,2025,63,Historisk
Hjartdal,16-19 år,2026,72,Historisk
Hjartdal,20-44 år,2000,538,Historisk
Hjartdal,20-44 år,2001,528,Historisk
Hjartdal,20-44 år,2002,493,Historisk
Hjartdal,20-44 år,2003,474,Historisk
Hjartdal,20-44 år,2004,465,Historisk
Hjartdal,20-44 år,2005,449,Historisk
Hjartdal,20-44 år,2006,441,Historisk
Hjartdal,20-44 år,2007,437,Historisk
Hjartdal,20-44 år,2008,447,Historisk
Hjartdal,20-44 år,2009,444,Historisk
Hjartdal,20-44 år,2010,433,Historisk
Hjartdal,20-44 år,2011,442,Historisk
Hjartdal,20-44 år,2012,446,Historisk
Hjartdal,20-44 år,2013,445,Historisk
Hjartdal,20-44 år,2014,431,Historisk
Hjartdal,20-44 år,2015,425,Historisk
Hjartdal,20-44 år,2016,414,Historisk
Hjartdal,20-44 år,2017,410,Historisk
Hjartdal,20-44 år,2018,405,Historisk
Hjartdal,20-44 år,2019,381,Historisk
Hjartdal,20-44 år,2020,388,Historisk
Hjartdal,20-44 år,2021,379,Historisk
Hjartdal,20-44 år,2022,382,Historisk
Hjartdal,20-44 år,2023,392,Historisk
Hjartdal,20-44 år,2024,424,Historisk
Hjartdal,20-44 år,2025,434,Historisk
Hjartdal,20-44 år,2026,441,Historisk
Hjartdal,45-66 år,2000,417,Historisk
Hjartdal,45-66 år,2001,417,Historisk
Hjartdal,45-66 år,2002,422,Historisk
Hjartdal,45-66 år,2003,433,Historisk
Hjartdal,45-66 år,2004,447,Historisk
Hjartdal,45-66 år,2005,459,Historisk
Hjartdal,45-66 år,2006,468,Historisk
Hjartdal,45-66 år,2007,477,Historisk
Hjartdal,45-66 år,2008,488,Historisk
Hjartdal,45-66 år,2009,498,Historisk
Hjartdal,45-66 år,2010,501,Historisk
Hjartdal,45-66 år,2011,493,Historisk
Hjartdal,45-66 år,2012,482,Historisk
Hjartdal,45-66 år,2013,488,Historisk
Hjartdal,45-66 år,2014,488,Historisk
Hjartdal,45-66 år,2015,471,Historisk
Hjartdal,45-66 år,2016,482,Historisk
Hjartdal,45-66 år,2017,483,Historisk
Hjartdal,45-66 år,2018,475,Historisk
Hjartdal,45-66 år,2019,487,Historisk
Hjartdal,45-66 år,2020,480,Historisk
Hjartdal,45-66 år,2021,486,Historisk
Hjartdal,45-66 år,2022,486,Historisk
Hjartdal,45-66 år,2023,488,Historisk
Hjartdal,45-66 år,2024,477,Historisk
Hjartdal,45-66 år,2025,476,Historisk
Hjartdal,45-66 år,2026,458,Historisk
Hjartdal,67-79 år,2000,207,Historisk
Hjartdal,67-79 år,2001,200,Historisk
Hjartdal,67-79 år,2002,198,Historisk
Hjartdal,67-79 år,2003,195,Historisk
Hjartdal,67-79 år,2004,203,Historisk
Hjartdal,67-79 år,2005,198,Historisk
Hjartdal,67-79 år,2006,191,Historisk
Hjartdal,67-79 år,2007,189,Historisk
Hjartdal,67-79 år,2008,182,Historisk
Hjartdal,67-79 år,2009,174,Historisk
Hjartdal,67-79 år,2010,177,Historisk
Hjartdal,67-79 år,2011,176,Historisk
Hjartdal,67-79 år,2012,188,Historisk
Hjartdal,67-79 år,2013,189,Historisk
Hjartdal,67-79 år,2014,200,Historisk
Hjartdal,67-79 år,2015,218,Historisk
Hjartdal,67-79 år,2016,229,Historisk
Hjartdal,67-79 år,2017,224,Historisk
Hjartdal,67-79 år,2018,242,Historisk
Hjartdal,67-79 år,2019,236,Historisk
Hjartdal,67-79 år,2020,243,Historisk
Hjartdal,67-79 år,2021,244,Historisk
Hjartdal,67-79 år,2022,243,Historisk
Hjartdal,67-79 år,2023,253,Historisk
Hjartdal,67-79 år,2024,260,Historisk
Hjartdal,67-79 år,2025,263,Historisk
Hjartdal,67-79 år,2026,272,Historisk
Hjartdal,80-89 år,2000,95,Historisk
Hjartdal,80-89 år,2001,93,Historisk
Hjartdal,80-89 år,2002,93,Historisk
Hjartdal,80-89 år,2003,92,Historisk
Hjartdal,80-89 år,2004,94,Historisk
Hjartdal,80-89 år,2005,96,Historisk
Hjartdal,80-89 år,2006,93,Historisk
Hjartdal,80-89 år,2007,95,Historisk
Hjartdal,80-89 år,2008,103,Historisk
Hjartdal,80-89 år,2009,108,Historisk
Hjartdal,80-89 år,2010,106,Historisk
Hjartdal,80-89 år,2011,107,Historisk
Hjartdal,80-89 år,2012,104,Historisk
Hjartdal,80-89 år,2013,96,Historisk
Hjartdal,80-89 år,2014,87,Historisk
Hjartdal,80-89 år,2015,87,Historisk
Hjartdal,80-89 år,2016,86,Historisk
Hjartdal,80-89 år,2017,85,Historisk
Hjartdal,80-89 år,2018,80,Historisk
Hjartdal,80-89 år,2019,85,Historisk
Hjartdal,80-89 år,2020,85,Historisk
Hjartdal,80-89 år,2021,85,Historisk
Hjartdal,80-89 år,2022,92,Historisk
Hjartdal,80-89 år,2023,96,Historisk
Hjartdal,80-89 år,2024,96,Historisk
Hjartdal,80-89 år,2025,95,Historisk
Hjartdal,80-89 år,2026,94,Historisk
Hjartdal,90 år eller eldre,2000,24,Historisk
Hjartdal,90 år eller eldre,2001,27,Historisk
Hjartdal,90 år eller eldre,2002,26,Historisk
Hjartdal,90 år eller eldre,2003,20,Historisk
Hjartdal,90 år eller eldre,2004,21,Historisk
Hjartdal,90 år eller eldre,2005,25,Historisk
Hjartdal,90 år eller eldre,2006,25,Historisk
Hjartdal,90 år eller eldre,2007,20,Historisk
Hjartdal,90 år eller eldre,2008,22,Historisk
Hjartdal,90 år eller eldre,2009,22,Historisk
Hjartdal,90 år eller eldre,2010,20,Historisk
Hjartdal,90 år eller eldre,2011,25,Historisk
Hjartdal,90 år eller eldre,2012,26,Historisk
Hjartdal,90 år eller eldre,2013,27,Historisk
Hjartdal,90 år eller eldre,2014,29,Historisk
Hjartdal,90 år eller eldre,2015,26,Historisk
Hjartdal,90 år eller eldre,2016,27,Historisk
Hjartdal,90 år eller eldre,2017,24,Historisk
Hjartdal,90 år eller eldre,2018,26,Historisk
Hjartdal,90 år eller eldre,2019,24,Historisk
Hjartdal,90 år eller eldre,2020,24,Historisk
Hjartdal,90 år eller eldre,2021,26,Historisk
Hjartdal,90 år eller eldre,2022,24,Historisk
Hjartdal,90 år eller eldre,2023,17,Historisk
Hjartdal,90 år eller eldre,2024,19,Historisk
Hjartdal,90 år eller eldre,2025,22,Historisk
Hjartdal,90 år eller eldre,2026,20,Historisk
Kragerø,0 år,2000,104,Historisk
Kragerø,0 år,2001,121,Historisk
Kragerø,0 år,2002,94,Historisk
Kragerø,0 år,2003,90,Historisk
Kragerø,0 år,2004,102,Historisk
Kragerø,0 år,2005,85,Historisk
Kragerø,0 år,2006,91,Historisk
Kragerø,0 år,2007,97,Historisk
Kragerø,0 år,2008,111,Historisk
Kragerø,0 år,2009,102,Historisk
Kragerø,0 år,2010,104,Historisk
Kragerø,0 år,2011,100,Historisk
Kragerø,0 år,2012,92,Historisk
Kragerø,0 år,2013,86,Historisk
Kragerø,0 år,2014,85,Historisk
Kragerø,0 år,2015,94,Historisk
Kragerø,0 år,2016,89,Historisk
Kragerø,0 år,2017,79,Historisk
Kragerø,0 år,2018,72,Historisk
Kragerø,0 år,2019,66,Historisk
Kragerø,0 år,2020,85,Historisk
Kragerø,0 år,2021,81,Historisk
Kragerø,0 år,2022,74,Historisk
Kragerø,0 år,2023,74,Historisk
Kragerø,0 år,2024,68,Historisk
Kragerø,0 år,2025,77,Historisk
Kragerø,0 år,2026,72,Historisk
Kragerø,1-5 år,2000,617,Historisk
Kragerø,1-5 år,2001,608,Historisk
Kragerø,1-5 år,2002,590,Historisk
Kragerø,1-5 år,2003,560,Historisk
Kragerø,1-5 år,2004,532,Historisk
Kragerø,1-5 år,2005,529,Historisk
Kragerø,1-5 år,2006,521,Historisk
Kragerø,1-5 år,2007,506,Historisk
Kragerø,1-5 år,2008,531,Historisk
Kragerø,1-5 år,2009,534,Historisk
Kragerø,1-5 år,2010,510,Historisk
Kragerø,1-5 år,2011,538,Historisk
Kragerø,1-5 år,2012,537,Historisk
Kragerø,1-5 år,2013,528,Historisk
Kragerø,1-5 år,2014,512,Historisk
Kragerø,1-5 år,2015,495,Historisk
Kragerø,1-5 år,2016,477,Historisk
Kragerø,1-5 år,2017,465,Historisk
Kragerø,1-5 år,2018,448,Historisk
Kragerø,1-5 år,2019,436,Historisk
Kragerø,1-5 år,2020,421,Historisk
Kragerø,1-5 år,2021,428,Historisk
Kragerø,1-5 år,2022,422,Historisk
Kragerø,1-5 år,2023,412,Historisk
Kragerø,1-5 år,2024,425,Historisk
Kragerø,1-5 år,2025,428,Historisk
Kragerø,1-5 år,2026,411,Historisk
Kragerø,6-12 år,2000,968,Historisk
Kragerø,6-12 år,2001,951,Historisk
Kragerø,6-12 år,2002,988,Historisk
Kragerø,6-12 år,2003,936,Historisk
Kragerø,6-12 år,2004,955,Historisk
Kragerø,6-12 år,2005,924,Historisk
Kragerø,6-12 år,2006,899,Historisk
Kragerø,6-12 år,2007,893,Historisk
Kragerø,6-12 år,2008,873,Historisk
Kragerø,6-12 år,2009,829,Historisk
Kragerø,6-12 år,2010,835,Historisk
Kragerø,6-12 år,2011,818,Historisk
Kragerø,6-12 år,2012,807,Historisk
Kragerø,6-12 år,2013,805,Historisk
Kragerø,6-12 år,2014,785,Historisk
Kragerø,6-12 år,2015,794,Historisk
Kragerø,6-12 år,2016,795,Historisk
Kragerø,6-12 år,2017,786,Historisk
Kragerø,6-12 år,2018,792,Historisk
Kragerø,6-12 år,2019,772,Historisk
Kragerø,6-12 år,2020,758,Historisk
Kragerø,6-12 år,2021,762,Historisk
Kragerø,6-12 år,2022,741,Historisk
Kragerø,6-12 år,2023,718,Historisk
Kragerø,6-12 år,2024,698,Historisk
Kragerø,6-12 år,2025,675,Historisk
Kragerø,6-12 år,2026,682,Historisk
Kragerø,13-15 år,2000,351,Historisk
Kragerø,13-15 år,2001,393,Historisk
Kragerø,13-15 år,2002,401,Historisk
Kragerø,13-15 år,2003,440,Historisk
Kragerø,13-15 år,2004,419,Historisk
Kragerø,13-15 år,2005,429,Historisk
Kragerø,13-15 år,2006,417,Historisk
Kragerø,13-15 år,2007,421,Historisk
Kragerø,13-15 år,2008,426,Historisk
Kragerø,13-15 år,2009,444,Historisk
Kragerø,13-15 år,2010,430,Historisk
Kragerø,13-15 år,2011,421,Historisk
Kragerø,13-15 år,2012,388,Historisk
Kragerø,13-15 år,2013,385,Historisk
Kragerø,13-15 år,2014,377,Historisk
Kragerø,13-15 år,2015,365,Historisk
Kragerø,13-15 år,2016,369,Historisk
Kragerø,13-15 år,2017,356,Historisk
Kragerø,13-15 år,2018,344,Historisk
Kragerø,13-15 år,2019,350,Historisk
Kragerø,13-15 år,2020,348,Historisk
Kragerø,13-15 år,2021,348,Historisk
Kragerø,13-15 år,2022,342,Historisk
Kragerø,13-15 år,2023,358,Historisk
Kragerø,13-15 år,2024,378,Historisk
Kragerø,13-15 år,2025,370,Historisk
Kragerø,13-15 år,2026,330,Historisk
Kragerø,16-19 år,2000,556,Historisk
Kragerø,16-19 år,2001,516,Historisk
Kragerø,16-19 år,2002,517,Historisk
Kragerø,16-19 år,2003,505,Historisk
Kragerø,16-19 år,2004,519,Historisk
Kragerø,16-19 år,2005,538,Historisk
Kragerø,16-19 år,2006,579,Historisk
Kragerø,16-19 år,2007,581,Historisk
Kragerø,16-19 år,2008,554,Historisk
