Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortKommune
Porsgrunn,2018-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",46.1,1,2,13
Porsgrunn,2018-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",17.1,1,2,13
Porsgrunn,2018-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",180.2,1,5,13
Porsgrunn,2018-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",117.5,1,5,13
Porsgrunn,2018-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",99.1,1,5,13
Porsgrunn,2018-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",219.2,1,6,13
Porsgrunn,2018-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",157.1,1,6,13
Porsgrunn,2018-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",108.2,1,6,13
Porsgrunn,2018-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",202.5,1,7,13
Porsgrunn,2018-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",154.8,1,7,13
Porsgrunn,2018-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",79.2,1,7,13
Porsgrunn,2018-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",192.0,1,8,13
Porsgrunn,2018-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",144.4,1,8,13
Porsgrunn,2018-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",69.4,1,8,13
Porsgrunn,2018-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",158.9,2,1,13
Porsgrunn,2018-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",114.9,2,1,13
Porsgrunn,2018-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",71.2,2,1,13
Porsgrunn,2018-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",149.1,2,4,13
Porsgrunn,2018-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",105.3,2,4,13
Porsgrunn,2018-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",72.8,2,4,13
Porsgrunn,2018-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",113.2,2,3,13
Porsgrunn,2018-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",76.3,2,3,13
Porsgrunn,2018-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",54.3,2,3,13
Porsgrunn,2018-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",74.7,2,2,13
Porsgrunn,2018-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",56.7,2,2,13
Porsgrunn,2018-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",23.6,2,2,13
Porsgrunn,2018-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",162.5,2,5,13
Porsgrunn,2018-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",101.5,2,5,13
Porsgrunn,2018-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",93.5,2,5,13
Porsgrunn,2018-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",186.2,2,6,13
Porsgrunn,2018-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",135.1,2,6,13
Porsgrunn,2018-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",92.1,2,6,13
Porsgrunn,2018-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",172.9,2,7,13
Porsgrunn,2018-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",129.4,2,7,13
Porsgrunn,2018-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",67.7,2,7,13
Porsgrunn,2018-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",146.1,2,8,13
Porsgrunn,2018-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",99.4,2,8,13
Porsgrunn,2018-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",61.3,2,8,13
Porsgrunn,2018-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",203.0,3,1,13
Porsgrunn,2018-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",150.4,3,1,13
Porsgrunn,2018-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",89.6,3,1,13
Porsgrunn,2018-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",181.4,3,4,13
Porsgrunn,2018-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",128.8,3,4,13
Porsgrunn,2018-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",87.7,3,4,13
Porsgrunn,2018-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",111.2,3,3,13
Porsgrunn,2018-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",78.6,3,3,13
Porsgrunn,2018-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",52.0,3,3,13
Porsgrunn,2018-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",42.6,3,2,13
Porsgrunn,2018-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",35.1,3,2,13
Porsgrunn,2018-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",10.4,3,2,13
Porsgrunn,2018-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",199.6,3,5,13
Porsgrunn,2018-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",134.8,3,5,13
Porsgrunn,2018-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",105.5,3,5,13
Porsgrunn,2018-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",253.8,3,6,13
Porsgrunn,2018-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",180.0,3,6,13
Porsgrunn,2018-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",125.1,3,6,13
Porsgrunn,2018-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",233.0,3,7,13
Porsgrunn,2018-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",180.8,3,7,13
Porsgrunn,2018-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",91.0,3,7,13
Porsgrunn,2018-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",234.4,3,8,13
Porsgrunn,2018-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",185.7,3,8,13
Porsgrunn,2018-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",77.3,3,8,13
Porsgrunn,2019-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",189.5,1,1,13
Porsgrunn,2019-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",139.7,1,1,13
Porsgrunn,2019-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",84.6,1,1,13
Porsgrunn,2019-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",174.1,1,4,13
Porsgrunn,2019-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",123.8,1,4,13
Porsgrunn,2019-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",86.0,1,4,13
Porsgrunn,2019-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",116.5,1,3,13
Porsgrunn,2019-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",80.6,1,3,13
Porsgrunn,2019-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",55.3,1,3,13
Porsgrunn,2019-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",63.5,1,2,13
Porsgrunn,2019-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",51.1,1,2,13
Porsgrunn,2019-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",17.0,1,2,13
Porsgrunn,2019-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",184.7,1,5,13
Porsgrunn,2019-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",118.8,1,5,13
Porsgrunn,2019-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",104.4,1,5,13
Porsgrunn,2019-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",233.8,1,6,13
Porsgrunn,2019-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",168.2,1,6,13
Porsgrunn,2019-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",118.3,1,6,13
Porsgrunn,2019-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",211.0,1,7,13
Porsgrunn,2019-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",162.7,1,7,13
Porsgrunn,2019-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",81.6,1,7,13
Porsgrunn,2019-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",189.5,1,8,13
Porsgrunn,2019-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",148.3,1,8,13
Porsgrunn,2019-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",60.1,1,8,13
Porsgrunn,2019-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",164.3,2,1,13
Porsgrunn,2019-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",120.5,2,1,13
Porsgrunn,2019-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",74.6,2,1,13
Porsgrunn,2019-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",157.2,2,4,13
Porsgrunn,2019-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",111.2,2,4,13
Porsgrunn,2019-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",79.8,2,4,13
Porsgrunn,2019-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",117.8,2,3,13
Porsgrunn,2019-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",80.5,2,3,13
Porsgrunn,2019-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",59.2,2,3,13
Porsgrunn,2019-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",72.9,2,2,13
Porsgrunn,2019-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",55.9,2,2,13
Porsgrunn,2019-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",23.3,2,2,13
Porsgrunn,2019-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",175.2,2,5,13
Porsgrunn,2019-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",112.0,2,5,13
Porsgrunn,2019-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",105.1,2,5,13
Porsgrunn,2019-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",198.2,2,6,13
Porsgrunn,2019-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",142.8,2,6,13
Porsgrunn,2019-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",101.1,2,6,13
Porsgrunn,2019-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",174.4,2,7,13
Porsgrunn,2019-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",134.8,2,7,13
Porsgrunn,2019-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",66.3,2,7,13
Porsgrunn,2019-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",155.1,2,8,13
Porsgrunn,2019-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",121.3,2,8,13
Porsgrunn,2019-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",45.5,2,8,13
Porsgrunn,2019-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",215.8,3,1,13
Porsgrunn,2019-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",159.7,3,1,13
Porsgrunn,2019-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",95.1,3,1,13
Porsgrunn,2019-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",191.9,3,4,13
Porsgrunn,2019-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",137.1,3,4,13
Porsgrunn,2019-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",92.6,3,4,13
Porsgrunn,2019-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",115.3,3,3,13
Porsgrunn,2019-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",80.9,3,3,13
Porsgrunn,2019-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",51.4,3,3,13
Porsgrunn,2019-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",53.6,3,2,13
Porsgrunn,2019-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",46.1,3,2,13
Porsgrunn,2019-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",10.4,3,2,13
Porsgrunn,2019-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",195.5,3,5,13
Porsgrunn,2019-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",126.5,3,5,13
Porsgrunn,2019-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",104.3,3,5,13
Porsgrunn,2019-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",271.1,3,6,13
Porsgrunn,2019-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",194.8,3,6,13
Porsgrunn,2019-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",136.2,3,6,13
Porsgrunn,2019-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",248.6,3,7,13
Porsgrunn,2019-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",191.3,3,7,13
Porsgrunn,2019-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",97.2,3,7,13
Porsgrunn,2019-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",221.5,3,8,13
Porsgrunn,2019-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",173.4,3,8,13
Porsgrunn,2019-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",73.6,3,8,13
Porsgrunn,2020-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",190.4,1,1,13
Porsgrunn,2020-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",140.7,1,1,13
Porsgrunn,2020-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",85.1,1,1,13
Porsgrunn,2020-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",174.6,1,4,13
Porsgrunn,2020-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",123.3,1,4,13
Porsgrunn,2020-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",88.2,1,4,13
Porsgrunn,2020-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",116.3,1,3,13
Porsgrunn,2020-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",79.8,1,3,13
Porsgrunn,2020-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",57.7,1,3,13
Porsgrunn,2020-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",65.9,1,2,13
Porsgrunn,2020-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",54.4,1,2,13
Porsgrunn,2020-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",18.4,1,2,13
Porsgrunn,2020-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",181.3,1,5,13
Porsgrunn,2020-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",113.0,1,5,13
Porsgrunn,2020-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",108.1,1,5,13
Porsgrunn,2020-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",234.9,1,6,13
Porsgrunn,2020-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",168.0,1,6,13
Porsgrunn,2020-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",120.0,1,6,13
Porsgrunn,2020-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",212.5,1,7,13
Porsgrunn,2020-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",165.8,1,7,13
Porsgrunn,2020-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",79.7,1,7,13
Porsgrunn,2020-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",190.5,1,8,13
Porsgrunn,2020-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",147.6,1,8,13
Porsgrunn,2020-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",62.1,1,8,13
Porsgrunn,2020-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",164.3,2,1,13
Porsgrunn,2020-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",118.9,2,1,13
Porsgrunn,2020-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",74.5,2,1,13
Porsgrunn,2020-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",157.1,2,4,13
Porsgrunn,2020-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",107.8,2,4,13
Porsgrunn,2020-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",81.8,2,4,13
Porsgrunn,2020-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",115.2,2,3,13
Porsgrunn,2020-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",76.9,2,3,13
Porsgrunn,2020-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",60.7,2,3,13
Porsgrunn,2020-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",77.5,2,2,13
Porsgrunn,2020-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",62.8,2,2,13
Porsgrunn,2020-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",23.5,2,2,13
Porsgrunn,2020-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",163.3,2,5,13
Porsgrunn,2020-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",95.2,2,5,13
Porsgrunn,2020-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",108.1,2,5,13
Porsgrunn,2020-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",201.0,2,6,13
Porsgrunn,2020-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",139.9,2,6,13
Porsgrunn,2020-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",103.8,2,6,13
Porsgrunn,2020-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",174.5,2,7,13
Porsgrunn,2020-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",135.3,2,7,13
Porsgrunn,2020-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",63.2,2,7,13
Porsgrunn,2020-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",158.6,2,8,13
Porsgrunn,2020-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",130.6,2,8,13
Porsgrunn,2020-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",46.1,2,8,13
Porsgrunn,2020-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",217.7,3,1,13
Porsgrunn,2020-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",163.5,3,1,13
Porsgrunn,2020-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",96.1,3,1,13
Porsgrunn,2020-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",193.0,3,4,13
Porsgrunn,2020-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",139.6,3,4,13
Porsgrunn,2020-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",94.9,3,4,13
Porsgrunn,2020-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",117.6,3,3,13
Porsgrunn,2020-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",83.1,3,3,13
Porsgrunn,2020-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",54.7,3,3,13
Porsgrunn,2020-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",53.6,3,2,13
Porsgrunn,2020-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",45.6,3,2,13
Porsgrunn,2020-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",13.1,3,2,13
Porsgrunn,2020-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",200.8,3,5,13
Porsgrunn,2020-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",132.1,3,5,13
Porsgrunn,2020-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",108.4,3,5,13
Porsgrunn,2020-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",270.4,3,6,13
Porsgrunn,2020-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",197.4,3,6,13
Porsgrunn,2020-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",137.0,3,6,13
Porsgrunn,2020-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",251.4,3,7,13
Porsgrunn,2020-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",196.9,3,7,13
Porsgrunn,2020-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",96.4,3,7,13
Porsgrunn,2020-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",220.4,3,8,13
Porsgrunn,2020-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",163.7,3,8,13
Porsgrunn,2020-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",76.9,3,8,13
Porsgrunn,2021-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",190.6,1,1,13
Porsgrunn,2021-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",139.8,1,1,13
Porsgrunn,2021-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",85.1,1,1,13
Porsgrunn,2021-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",178.6,1,4,13
Porsgrunn,2021-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",124.9,1,4,13
