indikator,breakdown,år,verdi_type,telemark_verdi,landet_verdi,andre_fylker_snitt,andre_fylker_median,andre_fylker_min,andre_fylker_max,andre_fylker_antall,z_score,rangering,rangering_av,significant,fylke_verdier
regneferdighet_treaarig_5_og_8_trinn,Klassetrinn = 8. trinn,2025-01-01,Andel,0.16,0.133,0.138,0.1355,0.1,0.174,14,1.2024026192684083,2,15,True,"{""Agder"": 0.136, ""Akershus"": 0.122, ""Buskerud"": 0.132, ""Finnmark Finnmárku Finmarkku"": 0.174, ""Hele landet"": 0.133, ""Innlandet"": 0.158, ""Møre og Romsdal"": 0.135, ""Nordland Nordlánnda"": 0.14, ""Oslo (fylke)"": 0.1, ""Rogaland"": 0.12, ""Telemark"": 0.16, ""Troms Romsa Tromssa"": 0.135, ""Trøndelag Trööndelage"": 0.148, ""Vestfold"": 0.148, ""Vestland"": 0.129, ""Østfold"": 0.155}"
kreft_nye_tilfeller_tiaarige_tall,Krefttyper = Føflekkreft (malignt melanom),2025-01-01,Antall,56.4,47.0,44.107142857142854,46.7,23.6,56.5,14,1.2002364082968058,2,15,True,"{""Agder"": 56.5, ""Akershus"": 52.0, ""Buskerud"": 41.5, ""Finnmark Finnmárku Finmarkku"": 23.6, ""Hele landet"": 47.0, ""Innlandet"": 40.5, ""Møre og Romsdal"": 32.5, ""Nordland Nordlánnda"": 30.8, ""Oslo (fylke)"": 44.1, ""Rogaland"": 51.6, ""Telemark"": 56.4, ""Troms Romsa Tromssa"": 36.1, ""Trøndelag Trööndelage"": 51.3, ""Vestfold"": 55.7, ""Vestland"": 52.0, ""Østfold"": 49.3}"
grunnskolepoeng_etter_foreldrenes_utdanningsnivaa,Foreldrenes utdanningsnivå = grunnskole,2025-01-01,Gjennomsnittlige grunnskolepoeng,35.0,35.8,35.707142857142856,35.6,34.8,37.3,14,-1.1824579816586123,14,15,True,"{""Agder"": 35.5, ""Akershus"": 35.4, ""Buskerud"": 35.6, ""Finnmark - Finnmárku - Finmarkku"": 35.5, ""Hele landet"": 35.8, ""Innlandet"": 35.8, ""Møre og Romsdal"": 35.4, ""Nordland - Nordlánnda"": 35.6, ""Oslo - Oslove (fylke)"": 37.3, ""Rogaland"": 36.1, ""Telemark"": 35.0, ""Troms - Romsa - Tromssa"": 36.2, ""Trøndelag - Trööndelage"": 34.8, ""Vestfold"": 35.0, ""Vestland"": 35.7, ""Østfold"": 36.0}"
hjerte_og_karsykdom_primaerhelsetjenesten_treaarige_tall,Alder = 0-44 år,2024-01-01,Antall,23.3,24.7,25.67142857142857,25.9,21.2,29.1,14,-1.1553565150234126,13,15,False,"{""Agder"": 23.9, ""Akershus"": 24.5, ""Buskerud"": 27.1, ""Finnmark Finnmárku Finmarkku"": 29.1, ""Hele landet"": 24.7, ""Innlandet"": 26.0, ""Møre og Romsdal"": 24.9, ""Nordland Nordlánnda"": 27.1, ""Oslo (fylke)"": 21.2, ""Rogaland"": 26.0, ""Telemark"": 23.3, ""Troms Romsa Tromssa"": 25.8, ""Trøndelag Trööndelage"": 23.2, ""Vestfold"": 27.1, ""Vestland"": 25.5, ""Østfold"": 28.0}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 0-24 år; Sykdomsgruppe = Psykiske symptomer,2024-01-01,Antall,83.9,88.3,89.97142857142858,88.94999999999999,83.1,98.5,14,-1.152008529558904,13,15,False,"{""Agder"": 98.5, ""Akershus"": 87.2, ""Buskerud"": 89.1, ""Finnmark Finnmárku Finmarkku"": 87.3, ""Hele landet"": 88.3, ""Innlandet"": 84.1, ""Møre og Romsdal"": 88.8, ""Nordland Nordlánnda"": 94.6, ""Oslo (fylke)"": 83.1, ""Rogaland"": 85.7, ""Telemark"": 83.9, ""Troms Romsa Tromssa"": 96.8, ""Trøndelag Trööndelage"": 89.5, ""Vestfold"": 96.1, ""Vestland"": 83.7, ""Østfold"": 95.1}"
sykehusinnlagte_sykdommer_og_skader,Alder = Alle aldre; Sykdomsgruppe = KOLS,2025-01-01,Antall,1.6,1.4,1.4,1.45,1.1,1.6,14,1.140175425099139,4,15,False,"{""Agder"": 1.2, ""Akershus"": 1.1, ""Buskerud"": 1.5, ""Finnmark Finnmárku Finmarkku"": 1.4, ""Hele landet"": 1.4, ""Innlandet"": 1.5, ""Møre og Romsdal"": 1.3, ""Nordland Nordlánnda"": 1.5, ""Oslo (fylke)"": 1.3, ""Rogaland"": 1.6, ""Telemark"": 1.6, ""Troms Romsa Tromssa"": 1.1, ""Trøndelag Trööndelage"": 1.6, ""Vestfold"": 1.4, ""Vestland"": 1.5, ""Østfold"": 1.6}"
vedvarende_lavinntekt_etter_innvandringskategori_kommunegrense,Alder = 0-17 år; Innvandringsbakgrunn = total,2023-01-01,Andel,0.122,0.102,0.09757142857142856,0.0945,0.076,0.159,14,1.1341216787163535,2,15,True,"{""Agder"": 0.098, ""Akershus"": 0.105, ""Buskerud"": 0.108, ""Finnmark Finnmárku Finmarkku"": 0.087, ""Hele landet"": 0.102, ""Innlandet"": 0.093, ""Møre og Romsdal"": 0.08, ""Nordland Nordlánnda"": 0.077, ""Oslo (fylke)"": 0.159, ""Rogaland"": 0.096, ""Telemark"": 0.122, ""Troms Romsa Tromssa"": 0.079, ""Trøndelag Trööndelage"": 0.076, ""Vestfold"": 0.102, ""Vestland"": 0.09, ""Østfold"": 0.1159999999999999}"
sykehusinnlagte_sykdommer_og_skader,Alder = 80 år+; Sykdomsgruppe = Hoftebrudd,2025-01-01,Antall,21.0,17.7,17.47142857142857,17.65,7.9,20.5,14,1.1157954762280533,1,15,True,"{""Agder"": 16.8, ""Akershus"": 17.0, ""Buskerud"": 15.4, ""Finnmark Finnmárku Finmarkku"": 19.8, ""Hele landet"": 17.7, ""Innlandet"": 20.3, ""Møre og Romsdal"": 16.9, ""Nordland Nordlánnda"": 20.1, ""Oslo (fylke)"": 17.6, ""Rogaland"": 17.4, ""Telemark"": 21.0, ""Troms Romsa Tromssa"": 17.7, ""Trøndelag Trööndelage"": 19.3, ""Vestfold"": 7.9, ""Vestland"": 17.9, ""Østfold"": 20.5}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 45-74 år; Sykdomsgruppe = Psykiske lidelser,2024-01-01,Antall,68.6,77.3,78.17857142857143,78.05,64.9,88.8,14,-1.0979911768297017,13,15,False,"{""Agder"": 80.8, ""Akershus"": 75.3, ""Buskerud"": 88.7, ""Finnmark Finnmárku Finmarkku"": 85.3, ""Hele landet"": 77.3, ""Innlandet"": 86.1, ""Møre og Romsdal"": 69.4, ""Nordland Nordlánnda"": 72.5, ""Oslo (fylke)"": 84.0, ""Rogaland"": 74.6, ""Telemark"": 68.6, ""Troms Romsa Tromssa"": 64.9, ""Trøndelag Trööndelage"": 66.2, ""Vestfold"": 88.8, ""Vestland"": 70.0, ""Østfold"": 87.9}"
sykehusinnlagte_sykdommer_og_skader,Alder = 75-79 år; Sykdomsgruppe = Personskader,2025-01-01,Antall,31.1,27.1,27.235714285714288,27.299999999999997,21.4,33.7,14,1.0955088344643633,3,15,False,"{""Agder"": 21.4, ""Akershus"": 27.2, ""Buskerud"": 24.8, ""Finnmark Finnmárku Finmarkku"": 33.7, ""Hele landet"": 27.1, ""Innlandet"": 27.4, ""Møre og Romsdal"": 28.7, ""Nordland Nordlánnda"": 32.6, ""Oslo (fylke)"": 26.2, ""Rogaland"": 21.8, ""Telemark"": 31.1, ""Troms Romsa Tromssa"": 28.5, ""Trøndelag Trööndelage"": 25.7, ""Vestfold"": 24.8, ""Vestland"": 29.7, ""Østfold"": 28.8}"
sykehusinnlagte_sykdommer_og_skader,Alder = 25-44 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,11.9,9.0,9.778571428571428,9.5,6.7,12.8,14,1.0733428553808355,4,15,False,"{""Agder"": 11.3, ""Akershus"": 7.6, ""Buskerud"": 8.6, ""Finnmark Finnmárku Finmarkku"": 12.8, ""Hele landet"": 9.0, ""Innlandet"": 9.2, ""Møre og Romsdal"": 9.1, ""Nordland Nordlánnda"": 12.1, ""Oslo (fylke)"": 6.9, ""Rogaland"": 6.7, ""Telemark"": 11.9, ""Troms Romsa Tromssa"": 12.3, ""Trøndelag Trööndelage"": 9.0, ""Vestfold"": 11.2, ""Vestland"": 10.3, ""Østfold"": 9.8}"
forventet_levealder_etter_utdanningsnivaa,Utdanningsnivå = grunnskole,2024-01-01,Antall,79.5,80.2,80.1,80.1,79.0,81.1,14,-1.0683929121040268,13,15,False,"{""Agder"": 79.3, ""Akershus"": 80.7, ""Buskerud"": 80.1, ""Finnmark Finnmárku Finmarkku"": 79.0, ""Hele landet"": 80.2, ""Innlandet"": 79.8, ""Møre og Romsdal"": 81.1, ""Nordland Nordlánnda"": 80.1, ""Oslo (fylke)"": 79.8, ""Rogaland"": 80.1, ""Telemark"": 79.5, ""Troms Romsa Tromssa"": 80.4, ""Trøndelag Trööndelage"": 80.5, ""Vestfold"": 80.0, ""Vestland"": 80.7, ""Østfold"": 79.8}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-44 år; Sykdomsgruppe = Personskader,2025-01-01,Antall,11.1,9.2,9.67142857142857,9.65,7.5,11.5,14,1.0636908945764556,4,15,False,"{""Agder"": 10.6, ""Akershus"": 8.1, ""Buskerud"": 8.5, ""Finnmark Finnmárku Finmarkku"": 10.4, ""Hele landet"": 9.2, ""Innlandet"": 9.9, ""Møre og Romsdal"": 11.1, ""Nordland Nordlánnda"": 11.1, ""Oslo (fylke)"": 7.5, ""Rogaland"": 7.7, ""Telemark"": 11.1, ""Troms Romsa Tromssa"": 11.5, ""Trøndelag Trööndelage"": 9.4, ""Vestfold"": 11.0, ""Vestland"": 9.4, ""Østfold"": 9.2}"
grunnskolepoeng_etter_foreldrenes_utdanningsnivaa,Foreldrenes utdanningsnivå = totalt,2025-01-01,Gjennomsnittlige grunnskolepoeng,41.2,42.3,42.05714285714286,41.95,40.8,44.3,14,-1.0493201800228888,14,15,True,"{""Agder"": 41.7, ""Akershus"": 42.7, ""Buskerud"": 42.1, ""Finnmark - Finnmárku - Finmarkku"": 40.8, ""Hele landet"": 42.3, ""Innlandet"": 41.8, ""Møre og Romsdal"": 42.1, ""Nordland - Nordlánnda"": 42.0, ""Oslo - Oslove (fylke)"": 44.3, ""Rogaland"": 42.4, ""Telemark"": 41.2, ""Troms - Romsa - Tromssa"": 41.9, ""Trøndelag - Trööndelage"": 41.8, ""Vestfold"": 41.5, ""Vestland"": 42.5, ""Østfold"": 41.2}"
barnevern,Totalt,2024-01-01,Andel,0.04,0.032,0.03385714285714285,0.033,0.024,0.045,14,1.046746736784546,3,15,False,"{""Agder"": 0.03, ""Akershus"": 0.027, ""Buskerud"": 0.035, ""Finnmark Finnmárku Finmarkku"": 0.039, ""Hele landet"": 0.032, ""Innlandet"": 0.042, ""Møre og Romsdal"": 0.032, ""Nordland Nordlánnda"": 0.038, ""Oslo (fylke)"": 0.024, ""Rogaland"": 0.0289999999999999, ""Telemark"": 0.04, ""Troms Romsa Tromssa"": 0.033, ""Trøndelag Trööndelage"": 0.037, ""Vestfold"": 0.033, ""Vestland"": 0.03, ""Østfold"": 0.045}"
gjeld_over_tre_ganger_inntekt_husholdninger,Totalt,2024-01-01,Andel,0.131,0.182,0.17007142857142854,0.1669999999999999,0.123,0.262,14,-1.023060143549111,13,15,False,"{""Agder"": 0.1639999999999999, ""Akershus"": 0.2289999999999999, ""Buskerud"": 0.173, ""Finnmark - Finnmárku - Finmarkku"": 0.13, ""Hele landet"": 0.182, ""Innlandet"": 0.123, ""Møre og Romsdal"": 0.1369999999999999, ""Nordland - Nordlánnda"": 0.134, ""Oslo - Oslove (fylke)"": 0.262, ""Rogaland"": 0.1669999999999999, ""Telemark"": 0.131, ""Troms - Romsa - Tromssa"": 0.155, ""Trøndelag - Trööndelage"": 0.1889999999999999, ""Vestfold"": 0.183, ""Vestland"": 0.1669999999999999, ""Østfold"": 0.168}"
doedsaarsaker_tiaarig,Dødsårsak = Alle dødsårsaker,2024-01-01,Antall,839.9,781.9,791.4928571428571,786.15,726.2,913.4,14,0.9821143862720155,3,15,False,"{""Agder"": 796.5, ""Akershus"": 726.2, ""Buskerud"": 793.0, ""Finnmark Finnmárku Finmarkku"": 913.4, ""Hele landet"": 781.9, ""Innlandet"": 849.8, ""Møre og Romsdal"": 748.6, ""Nordland Nordlánnda"": 805.9, ""Oslo (fylke)"": 763.4, ""Rogaland"": 762.6, ""Telemark"": 839.9, ""Troms Romsa Tromssa"": 798.7, ""Trøndelag Trööndelage"": 769.3, ""Vestfold"": 779.3, ""Vestland"": 739.0, ""Østfold"": 835.2}"
sykehusinnlagte_sykdommer_og_skader,Alder = 15-24 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,1.0,1.2,1.1928571428571428,1.1,0.9,1.5,14,-0.9743761779133113,14,15,True,"{""Agder"": 1.1, ""Akershus"": 1.1, ""Buskerud"": 1.1, ""Finnmark Finnmárku Finmarkku"": 0.9, ""Hele landet"": 1.2, ""Innlandet"": 1.2, ""Møre og Romsdal"": 1.1, ""Nordland Nordlánnda"": 1.5, ""Oslo (fylke)"": 1.1, ""Rogaland"": 1.0, ""Telemark"": 1.0, ""Troms Romsa Tromssa"": 1.3, ""Trøndelag Trööndelage"": 1.3, ""Vestfold"": 1.5, ""Vestland"": 1.5, ""Østfold"": 1.0}"
luftforurensning,Totalt,2024-01-01,Antall,5.6,4.7,4.271428571428571,4.25,2.4,6.4,14,0.9723765539488531,5,15,False,"{""Agder"": 4.5, ""Akershus"": 6.0, ""Buskerud"": 4.7, ""Finnmark Finnmárku Finmarkku"": 2.4, ""Hele landet"": 4.7, ""Innlandet"": 4.0, ""Møre og Romsdal"": 2.9, ""Nordland Nordlánnda"": 2.5, ""Oslo (fylke)"": 6.4, ""Rogaland"": 5.0, ""Telemark"": 5.6, ""Troms Romsa Tromssa"": 2.7, ""Trøndelag Trööndelage"": 3.5, ""Vestfold"": 5.6, ""Vestland"": 3.8, ""Østfold"": 5.8}"
forventet_levealder_etter_utdanningsnivaa,Utdanningsnivå = videregående,2024-01-01,Antall,83.3,83.9,83.79285714285714,83.9,82.5,84.4,14,-0.9596014511768612,13,15,False,"{""Agder"": 83.7, ""Akershus"": 84.1, ""Buskerud"": 84.0, ""Finnmark Finnmárku Finmarkku"": 82.5, ""Hele landet"": 83.9, ""Innlandet"": 83.6, ""Møre og Romsdal"": 84.4, ""Nordland Nordlánnda"": 83.9, ""Oslo (fylke)"": 83.1, ""Rogaland"": 84.1, ""Telemark"": 83.3, ""Troms Romsa Tromssa"": 83.7, ""Trøndelag Trööndelage"": 84.3, ""Vestfold"": 83.9, ""Vestland"": 84.3, ""Østfold"": 83.5}"
sykehusinnlagte_sykdommer_og_skader,Alder = 15-24 år; Sykdomsgruppe = Personskader,2025-01-01,Antall,14.2,11.7,12.32857142857143,12.399999999999999,9.3,15.0,14,0.9528304965745475,4,15,False,"{""Agder"": 13.8, ""Akershus"": 10.1, ""Buskerud"": 9.7, ""Finnmark Finnmárku Finmarkku"": 14.9, ""Hele landet"": 11.7, ""Innlandet"": 13.2, ""Møre og Romsdal"": 12.2, ""Nordland Nordlánnda"": 14.5, ""Oslo (fylke)"": 9.3, ""Rogaland"": 10.2, ""Telemark"": 14.2, ""Troms Romsa Tromssa"": 15.0, ""Trøndelag Trööndelage"": 11.7, ""Vestfold"": 13.8, ""Vestland"": 12.6, ""Østfold"": 11.6}"
forventet_levealder_7_aarig,Totalt,2024-01-01,Antall,82.3,83.0,82.88571428571429,82.95,81.3,83.7,14,-0.9466020479062044,14,15,True,"{""Agder"": 82.8, ""Akershus"": 83.7, ""Buskerud"": 82.9, ""Finnmark Finnmárku Finmarkku"": 81.3, ""Hele landet"": 83.0, ""Innlandet"": 82.3, ""Møre og Romsdal"": 83.4, ""Nordland Nordlánnda"": 82.6, ""Oslo (fylke)"": 83.3, ""Rogaland"": 83.2, ""Telemark"": 82.3, ""Troms Romsa Tromssa"": 82.7, ""Trøndelag Trööndelage"": 83.3, ""Vestfold"": 83.0, ""Vestland"": 83.5, ""Østfold"": 82.4}"
doedsaarsaker_tiaarig,Dødsårsak = KOLS og lungekreft,2024-01-01,Antall,93.6,79.9,82.75,82.95,67.6,108.3,14,0.9406089721491766,3,15,False,"{""Agder"": 94.3, ""Akershus"": 68.1, ""Buskerud"": 81.9, ""Finnmark Finnmárku Finmarkku"": 108.3, ""Hele landet"": 79.9, ""Innlandet"": 88.8, ""Møre og Romsdal"": 70.5, ""Nordland Nordlánnda"": 84.0, ""Oslo (fylke)"": 67.6, ""Rogaland"": 81.3, ""Telemark"": 93.6, ""Troms Romsa Tromssa"": 87.2, ""Trøndelag Trööndelage"": 73.4, ""Vestfold"": 88.8, ""Vestland"": 73.1, ""Østfold"": 91.2}"
regneferdighet_treaarig_5_og_8_trinn,Klassetrinn = 5. trinn,2025-01-01,Andel,0.317,0.276,0.2872142857142857,0.284,0.221,0.341,14,0.92081547368771,4,15,False,"{""Agder"": 0.272, ""Akershus"": 0.262, ""Buskerud"": 0.283, ""Finnmark Finnmárku Finmarkku"": 0.327, ""Hele landet"": 0.276, ""Innlandet"": 0.301, ""Møre og Romsdal"": 0.285, ""Nordland Nordlánnda"": 0.307, ""Oslo (fylke)"": 0.221, ""Rogaland"": 0.257, ""Telemark"": 0.317, ""Troms Romsa Tromssa"": 0.3289999999999999, ""Trøndelag Trööndelage"": 0.283, ""Vestfold"": 0.29, ""Vestland"": 0.263, ""Østfold"": 0.341}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 0-44 år; Sykdomsgruppe = Psykiske symptomer og lidelser,2024-01-01,Antall,179.5,183.8,188.37857142857143,188.5,173.2,203.8,14,-0.894541786020799,12,15,False,"{""Agder"": 198.2, ""Akershus"": 179.6, ""Buskerud"": 189.1, ""Finnmark Finnmárku Finmarkku"": 197.0, ""Hele landet"": 183.8, ""Innlandet"": 184.4, ""Møre og Romsdal"": 186.2, ""Nordland Nordlánnda"": 191.4, ""Oslo (fylke)"": 173.2, ""Rogaland"": 174.4, ""Telemark"": 179.5, ""Troms Romsa Tromssa"": 195.5, ""Trøndelag Trööndelage"": 187.9, ""Vestfold"": 200.3, ""Vestland"": 176.3, ""Østfold"": 203.8}"
sykehusinnlagte_sykdommer_og_skader,Alder = 80 år+; Sykdomsgruppe = KOLS,2025-01-01,Antall,7.9,9.1,8.9,9.05,6.8,10.9,14,-0.8936027073178542,11,15,False,"{""Agder"": 7.5, ""Akershus"": 7.8, ""Buskerud"": 8.9, ""Finnmark Finnmárku Finmarkku"": 6.8, ""Hele landet"": 9.1, ""Innlandet"": 9.2, ""Møre og Romsdal"": 8.4, ""Nordland Nordlánnda"": 9.8, ""Oslo (fylke)"": 9.6, ""Rogaland"": 9.9, ""Telemark"": 7.9, ""Troms Romsa Tromssa"": 7.8, ""Trøndelag Trööndelage"": 10.9, ""Vestfold"": 8.9, ""Vestland"": 9.5, ""Østfold"": 9.6}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-24 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,1.0,0.8,0.8785714285714286,0.9,0.6,1.1,14,0.8527925478650444,5,15,False,"{""Agder"": 0.8, ""Akershus"": 0.8, ""Buskerud"": 0.8, ""Finnmark Finnmárku Finmarkku"": 0.9, ""Hele landet"": 0.8, ""Innlandet"": 0.9, ""Møre og Romsdal"": 0.9, ""Nordland Nordlánnda"": 1.1, ""Oslo (fylke)"": 0.6, ""Rogaland"": 0.7, ""Telemark"": 1.0, ""Troms Romsa Tromssa"": 1.1, ""Trøndelag Trööndelage"": 0.8, ""Vestfold"": 1.0, ""Vestland"": 0.9, ""Østfold"": 1.0}"
drikkevann,Parameter = hygienisk kvalitet,2024-01-01,Andel,0.998,0.99,0.9879285714285714,0.9904999999999999,0.968,1.0,14,0.8435938677796299,5,15,False,"{""Agder"": 1.0, ""Akershus"": 1.0, ""Buskerud"": 0.994, ""Finnmark Finnmárku Finmarkku"": 0.986, ""Hele landet"": 0.99, ""Innlandet"": 0.987, ""Møre og Romsdal"": 0.984, ""Nordland Nordlánnda"": 0.968, ""Oslo (fylke)"": 1.0, ""Rogaland"": 0.999, ""Telemark"": 0.998, ""Troms Romsa Tromssa"": 0.974, ""Trøndelag Trööndelage"": 0.971, ""Vestfold"": 0.997, ""Vestland"": 0.974, ""Østfold"": 0.997}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 15-24 år; Sykdomsgruppe = Psykiske symptomer,2024-01-01,Antall,123.3,127.5,129.82857142857142,126.95,120.3,142.0,14,-0.8285392654825229,11,15,False,"{""Agder"": 142.0, ""Akershus"": 125.6, ""Buskerud"": 125.5, ""Finnmark Finnmárku Finmarkku"": 128.3, ""Hele landet"": 127.5, ""Innlandet"": 123.1, ""Møre og Romsdal"": 124.1, ""Nordland Nordlánnda"": 137.4, ""Oslo (fylke)"": 122.5, ""Rogaland"": 121.2, ""Telemark"": 123.3, ""Troms Romsa Tromssa"": 141.8, ""Trøndelag Trööndelage"": 131.1, ""Vestfold"": 139.3, ""Vestland"": 120.3, ""Østfold"": 135.4}"
psykiske_symptomer_og_lidelser_primaerhelsetjenesten_ettaarige_tall,Alder = 75-79 år; Sykdomsgruppe = Psykiske symptomer og lidelser,2024-01-01,Antall,188.0,196.2,196.65714285714287,197.9,175.9,211.8,14,-0.8274206800146291,12,15,False,"{""Agder"": 195.8, ""Akershus"": 197.9, ""Buskerud"": 200.4, ""Finnmark Finnmárku Finmarkku"": 198.3, ""Hele landet"": 196.2, ""Innlandet"": 210.4, ""Møre og Romsdal"": 190.5, ""Nordland Nordlánnda"": 182.7, ""Oslo (fylke)"": 210.1, ""Rogaland"": 202.4, ""Telemark"": 188.0, ""Troms Romsa Tromssa"": 187.8, ""Trøndelag Trööndelage"": 191.3, ""Vestfold"": 211.8, ""Vestland"": 175.9, ""Østfold"": 197.9}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-24 år; Sykdomsgruppe = Personskader,2025-01-01,Antall,12.8,10.8,11.385714285714286,11.55,8.6,14.3,14,0.8222811279905272,5,15,False,"{""Agder"": 12.5, ""Akershus"": 9.5, ""Buskerud"": 10.1, ""Finnmark Finnmárku Finmarkku"": 12.9, ""Hele landet"": 10.8, ""Innlandet"": 11.9, ""Møre og Romsdal"": 12.5, ""Nordland Nordlánnda"": 12.8, ""Oslo (fylke)"": 8.8, ""Rogaland"": 8.6, ""Telemark"": 12.8, ""Troms Romsa Tromssa"": 14.3, ""Trøndelag Trööndelage"": 11.2, ""Vestfold"": 12.9, ""Vestland"": 10.7, ""Østfold"": 10.7}"
sykehusinnlagte_sykdommer_og_skader,Alder = 75-79 år; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,56.9,60.0,60.35714285714286,60.400000000000006,53.1,66.8,14,-0.820602688894574,13,15,False,"{""Agder"": 54.2, ""Akershus"": 57.6, ""Buskerud"": 60.6, ""Finnmark Finnmárku Finmarkku"": 64.7, ""Hele landet"": 60.0, ""Innlandet"": 56.9, ""Møre og Romsdal"": 59.1, ""Nordland Nordlánnda"": 66.8, ""Oslo (fylke)"": 60.2, ""Rogaland"": 57.4, ""Telemark"": 56.9, ""Troms Romsa Tromssa"": 62.8, ""Trøndelag Trööndelage"": 61.8, ""Vestfold"": 53.1, ""Vestland"": 65.4, ""Østfold"": 64.4}"
sykehusinnlagte_sykdommer_og_skader,Alder = 0-44 år; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,8.0,6.5,6.942857142857143,6.9,4.8,9.0,14,0.810163363604532,5,15,False,"{""Agder"": 7.4, ""Akershus"": 5.6, ""Buskerud"": 6.0, ""Finnmark Finnmárku Finmarkku"": 9.0, ""Hele landet"": 6.5, ""Innlandet"": 7.0, ""Møre og Romsdal"": 6.6, ""Nordland Nordlánnda"": 8.6, ""Oslo (fylke)"": 5.1, ""Rogaland"": 4.8, ""Telemark"": 8.0, ""Troms Romsa Tromssa"": 8.6, ""Trøndelag Trööndelage"": 6.5, ""Vestfold"": 8.0, ""Vestland"": 7.2, ""Østfold"": 6.8}"
sykehusinnlagte_sykdommer_og_skader,Alder = Alle aldre; Sykdomsgruppe = Hjerte og karsykdom,2025-01-01,Antall,15.1,15.7,15.878571428571428,15.75,14.3,18.0,14,-0.7882234640339338,12,15,False,"{""Agder"": 14.7, ""Akershus"": 15.1, ""Buskerud"": 15.7, ""Finnmark Finnmárku Finmarkku"": 16.8, ""Hele landet"": 15.7, ""Innlandet"": 15.5, ""Møre og Romsdal"": 16.5, ""Nordland Nordlánnda"": 18.0, ""Oslo (fylke)"": 15.7, ""Rogaland"": 14.8, ""Telemark"": 15.1, ""Troms Romsa Tromssa"": 16.6, ""Trøndelag Trööndelage"": 15.8, ""Vestfold"": 14.3, ""Vestland"": 16.5, ""Østfold"": 16.3}"
sykehusinnlagte_sykdommer_og_skader,Alder = 80 år+; Sykdomsgruppe = Sykdom i muskel-skjelettsystemet og bindevev,2025-01-01,Antall,32.1,37.1,36.971428571428575,35.55,28.0,46.6,14,-0.7731238386594228,12,15,False,"{""Agder"": 29.3, ""Akershus"": 44.2, ""Buskerud"": 44.7, ""Finnmark Finnmárku Finmarkku"": 36.1, ""Hele landet"": 37.1, ""Innlandet"": 29.5, ""Møre og Romsdal"": 35.0, ""Nordland Nordlánnda"": 38.9, ""Oslo (fylke)"": 34.2, ""Rogaland"": 28.0, ""Telemark"": 32.1, ""Troms Romsa Tromssa"": 33.8, ""Trøndelag Trööndelage"": 32.4, ""Vestfold"": 46.6, ""Vestland"": 44.6, ""Østfold"": 40.3}"
selvmord,Totalt,2025*,Antall,17.0,11.7,12.946153846153846,11.7,8.4,28.9,13,0.7689798775377757,2,14,True,"{""Agder"": 11.7, ""Akershus"": 11.7, ""Buskerud"": 10.6, ""Finnmark"": 28.9, ""Hele landet"": 11.7, ""Innlandet"": 16.0, ""Møre og Romsdal"": 8.5, ""Nordland"": 10.3, ""Rogaland"": 10.9, ""Telemark"": 17.0, ""Troms"": 12.7, ""Trøndelag"": 8.4, ""Vestfold"": 13.1, ""Vestland"": 10.6, ""Østfold"": 14.9}"
sykehusinnlagte_sykdommer_og_skader,Alder = 75-79 år; Sykdomsgruppe = KOLS,2025-01-01,Antall,8.9,8.2,8.057142857142857,8.0,6.6,9.8,14,0.7671051005986667,5,15,False,"{""Agder"": 6.7, ""Akershus"": 6.6, ""Buskerud"": 9.4, ""Finnmark Finnmárku Finmarkku"": 7.0, ""Hele landet"": 8.2, ""Innlandet"": 8.3, ""Møre og Romsdal"": 7.2, ""Nordland Nordlánnda"": 7.7, ""Oslo (fylke)"": 7.1, ""Rogaland"": 8.8, ""Telemark"": 8.9, ""Troms Romsa Tromssa"": 7.3, ""Trøndelag Trööndelage"": 9.2, ""Vestfold"": 8.5, ""Vestland"": 9.2, ""Østfold"": 9.8}"
