municipality_code,municipality_name,year,household_size,housing_demand
4028,Kviteseid,2048,SIZE_5,49
4028,Kviteseid,2048,SIZE_6_INF,17
4028,Kviteseid,2049,SIZE_1,551
4028,Kviteseid,2049,SIZE_2,444
4028,Kviteseid,2049,SIZE_3,136
4028,Kviteseid,2049,SIZE_4,113
4028,Kviteseid,2049,SIZE_5,49
4028,Kviteseid,2049,SIZE_6_INF,17
4028,Kviteseid,2050,SIZE_1,552
4028,Kviteseid,2050,SIZE_2,446
4028,Kviteseid,2050,SIZE_3,136
4028,Kviteseid,2050,SIZE_4,112
4028,Kviteseid,2050,SIZE_5,49
4028,Kviteseid,2050,SIZE_6_INF,17
4030,Nissedal,2026,SIZE_1,296
4030,Nissedal,2026,SIZE_2,236
4030,Nissedal,2026,SIZE_3,83
4030,Nissedal,2026,SIZE_4,64
4030,Nissedal,2026,SIZE_5,30
4030,Nissedal,2026,SIZE_6_INF,10
4030,Nissedal,2027,SIZE_1,299
4030,Nissedal,2027,SIZE_2,238
4030,Nissedal,2027,SIZE_3,83
4030,Nissedal,2027,SIZE_4,64
4030,Nissedal,2027,SIZE_5,29
4030,Nissedal,2027,SIZE_6_INF,10
4030,Nissedal,2028,SIZE_1,303
4030,Nissedal,2028,SIZE_2,241
4030,Nissedal,2028,SIZE_3,83
4030,Nissedal,2028,SIZE_4,64
4030,Nissedal,2028,SIZE_5,29
4030,Nissedal,2028,SIZE_6_INF,10
4030,Nissedal,2029,SIZE_1,308
4030,Nissedal,2029,SIZE_2,244
4030,Nissedal,2029,SIZE_3,83
4030,Nissedal,2029,SIZE_4,64
4030,Nissedal,2029,SIZE_5,29
4030,Nissedal,2029,SIZE_6_INF,10
4030,Nissedal,2030,SIZE_1,314
4030,Nissedal,2030,SIZE_2,248
4030,Nissedal,2030,SIZE_3,83
4030,Nissedal,2030,SIZE_4,63
4030,Nissedal,2030,SIZE_5,29
4030,Nissedal,2030,SIZE_6_INF,10
4030,Nissedal,2031,SIZE_1,317
4030,Nissedal,2031,SIZE_2,251
4030,Nissedal,2031,SIZE_3,83
4030,Nissedal,2031,SIZE_4,63
4030,Nissedal,2031,SIZE_5,29
4030,Nissedal,2031,SIZE_6_INF,10
4030,Nissedal,2032,SIZE_1,321
4030,Nissedal,2032,SIZE_2,252
4030,Nissedal,2032,SIZE_3,82
4030,Nissedal,2032,SIZE_4,63
4030,Nissedal,2032,SIZE_5,29
4030,Nissedal,2032,SIZE_6_INF,10
4030,Nissedal,2033,SIZE_1,323
4030,Nissedal,2033,SIZE_2,253
4030,Nissedal,2033,SIZE_3,82
4030,Nissedal,2033,SIZE_4,63
4030,Nissedal,2033,SIZE_5,30
4030,Nissedal,2033,SIZE_6_INF,10
4030,Nissedal,2034,SIZE_1,327
4030,Nissedal,2034,SIZE_2,255
4030,Nissedal,2034,SIZE_3,82
4030,Nissedal,2034,SIZE_4,63
4030,Nissedal,2034,SIZE_5,30
4030,Nissedal,2034,SIZE_6_INF,10
4030,Nissedal,2035,SIZE_1,328
4030,Nissedal,2035,SIZE_2,256
4030,Nissedal,2035,SIZE_3,83
4030,Nissedal,2035,SIZE_4,63
4030,Nissedal,2035,SIZE_5,30
4030,Nissedal,2035,SIZE_6_INF,10
4030,Nissedal,2036,SIZE_1,330
4030,Nissedal,2036,SIZE_2,257
4030,Nissedal,2036,SIZE_3,83
4030,Nissedal,2036,SIZE_4,63
4030,Nissedal,2036,SIZE_5,30
4030,Nissedal,2036,SIZE_6_INF,10
4030,Nissedal,2037,SIZE_1,333
4030,Nissedal,2037,SIZE_2,259
4030,Nissedal,2037,SIZE_3,83
4030,Nissedal,2037,SIZE_4,63
4030,Nissedal,2037,SIZE_5,29
4030,Nissedal,2037,SIZE_6_INF,10
4030,Nissedal,2038,SIZE_1,335
4030,Nissedal,2038,SIZE_2,260
4030,Nissedal,2038,SIZE_3,83
4030,Nissedal,2038,SIZE_4,63
4030,Nissedal,2038,SIZE_5,30
4030,Nissedal,2038,SIZE_6_INF,10
4030,Nissedal,2039,SIZE_1,337
4030,Nissedal,2039,SIZE_2,261
4030,Nissedal,2039,SIZE_3,83
4030,Nissedal,2039,SIZE_4,63
4030,Nissedal,2039,SIZE_5,30
4030,Nissedal,2039,SIZE_6_INF,10
4030,Nissedal,2040,SIZE_1,340
4030,Nissedal,2040,SIZE_2,263
4030,Nissedal,2040,SIZE_3,83
4030,Nissedal,2040,SIZE_4,63
4030,Nissedal,2040,SIZE_5,29
4030,Nissedal,2040,SIZE_6_INF,10
4030,Nissedal,2041,SIZE_1,341
4030,Nissedal,2041,SIZE_2,264
4030,Nissedal,2041,SIZE_3,83
4030,Nissedal,2041,SIZE_4,62
4030,Nissedal,2041,SIZE_5,29
4030,Nissedal,2041,SIZE_6_INF,10
4030,Nissedal,2042,SIZE_1,344
4030,Nissedal,2042,SIZE_2,266
4030,Nissedal,2042,SIZE_3,83
4030,Nissedal,2042,SIZE_4,62
4030,Nissedal,2042,SIZE_5,29
4030,Nissedal,2042,SIZE_6_INF,10
4030,Nissedal,2043,SIZE_1,344
4030,Nissedal,2043,SIZE_2,266
4030,Nissedal,2043,SIZE_3,83
4030,Nissedal,2043,SIZE_4,62
4030,Nissedal,2043,SIZE_5,29
4030,Nissedal,2043,SIZE_6_INF,10
4030,Nissedal,2044,SIZE_1,344
4030,Nissedal,2044,SIZE_2,267
4030,Nissedal,2044,SIZE_3,83
4030,Nissedal,2044,SIZE_4,62
4030,Nissedal,2044,SIZE_5,29
4030,Nissedal,2044,SIZE_6_INF,10
4030,Nissedal,2045,SIZE_1,344
4030,Nissedal,2045,SIZE_2,267
4030,Nissedal,2045,SIZE_3,83
4030,Nissedal,2045,SIZE_4,62
4030,Nissedal,2045,SIZE_5,29
4030,Nissedal,2045,SIZE_6_INF,10
4030,Nissedal,2046,SIZE_1,344
4030,Nissedal,2046,SIZE_2,268
4030,Nissedal,2046,SIZE_3,83
4030,Nissedal,2046,SIZE_4,62
4030,Nissedal,2046,SIZE_5,29
4030,Nissedal,2046,SIZE_6_INF,10
4030,Nissedal,2047,SIZE_1,346
4030,Nissedal,2047,SIZE_2,269
4030,Nissedal,2047,SIZE_3,83
4030,Nissedal,2047,SIZE_4,62
4030,Nissedal,2047,SIZE_5,29
4030,Nissedal,2047,SIZE_6_INF,10
4030,Nissedal,2048,SIZE_1,346
4030,Nissedal,2048,SIZE_2,269
4030,Nissedal,2048,SIZE_3,83
4030,Nissedal,2048,SIZE_4,62
4030,Nissedal,2048,SIZE_5,29
4030,Nissedal,2048,SIZE_6_INF,10
4030,Nissedal,2049,SIZE_1,346
4030,Nissedal,2049,SIZE_2,269
4030,Nissedal,2049,SIZE_3,83
4030,Nissedal,2049,SIZE_4,61
4030,Nissedal,2049,SIZE_5,28
4030,Nissedal,2049,SIZE_6_INF,10
4030,Nissedal,2050,SIZE_1,348
4030,Nissedal,2050,SIZE_2,270
4030,Nissedal,2050,SIZE_3,82
4030,Nissedal,2050,SIZE_4,60
4030,Nissedal,2050,SIZE_5,28
4030,Nissedal,2050,SIZE_6_INF,10
4032,Fyresdal,2026,SIZE_1,249
4032,Fyresdal,2026,SIZE_2,198
4032,Fyresdal,2026,SIZE_3,71
4032,Fyresdal,2026,SIZE_4,57
4032,Fyresdal,2026,SIZE_5,26
4032,Fyresdal,2026,SIZE_6_INF,9
4032,Fyresdal,2027,SIZE_1,253
4032,Fyresdal,2027,SIZE_2,201
4032,Fyresdal,2027,SIZE_3,72
4032,Fyresdal,2027,SIZE_4,57
4032,Fyresdal,2027,SIZE_5,26
4032,Fyresdal,2027,SIZE_6_INF,9
4032,Fyresdal,2028,SIZE_1,254
4032,Fyresdal,2028,SIZE_2,203
4032,Fyresdal,2028,SIZE_3,72
4032,Fyresdal,2028,SIZE_4,57
4032,Fyresdal,2028,SIZE_5,26
4032,Fyresdal,2028,SIZE_6_INF,9
4032,Fyresdal,2029,SIZE_1,256
4032,Fyresdal,2029,SIZE_2,204
4032,Fyresdal,2029,SIZE_3,73
4032,Fyresdal,2029,SIZE_4,57
4032,Fyresdal,2029,SIZE_5,26
4032,Fyresdal,2029,SIZE_6_INF,9
4032,Fyresdal,2030,SIZE_1,257
4032,Fyresdal,2030,SIZE_2,206
4032,Fyresdal,2030,SIZE_3,72
4032,Fyresdal,2030,SIZE_4,56
4032,Fyresdal,2030,SIZE_5,26
4032,Fyresdal,2030,SIZE_6_INF,9
4032,Fyresdal,2031,SIZE_1,262
4032,Fyresdal,2031,SIZE_2,209
4032,Fyresdal,2031,SIZE_3,72
4032,Fyresdal,2031,SIZE_4,55
4032,Fyresdal,2031,SIZE_5,26
4032,Fyresdal,2031,SIZE_6_INF,9
4032,Fyresdal,2032,SIZE_1,262
4032,Fyresdal,2032,SIZE_2,210
4032,Fyresdal,2032,SIZE_3,71
4032,Fyresdal,2032,SIZE_4,55
4032,Fyresdal,2032,SIZE_5,26
4032,Fyresdal,2032,SIZE_6_INF,9
4032,Fyresdal,2033,SIZE_1,265
4032,Fyresdal,2033,SIZE_2,212
4032,Fyresdal,2033,SIZE_3,71
4032,Fyresdal,2033,SIZE_4,55
4032,Fyresdal,2033,SIZE_5,26
4032,Fyresdal,2033,SIZE_6_INF,9
4032,Fyresdal,2034,SIZE_1,265
4032,Fyresdal,2034,SIZE_2,213
4032,Fyresdal,2034,SIZE_3,71
4032,Fyresdal,2034,SIZE_4,54
4032,Fyresdal,2034,SIZE_5,25
4032,Fyresdal,2034,SIZE_6_INF,9
4032,Fyresdal,2035,SIZE_1,268
4032,Fyresdal,2035,SIZE_2,215
4032,Fyresdal,2035,SIZE_3,71
4032,Fyresdal,2035,SIZE_4,54
4032,Fyresdal,2035,SIZE_5,25
4032,Fyresdal,2035,SIZE_6_INF,9
4032,Fyresdal,2036,SIZE_1,270
4032,Fyresdal,2036,SIZE_2,215
4032,Fyresdal,2036,SIZE_3,71
4032,Fyresdal,2036,SIZE_4,55
4032,Fyresdal,2036,SIZE_5,26
4032,Fyresdal,2036,SIZE_6_INF,9
4032,Fyresdal,2037,SIZE_1,271
4032,Fyresdal,2037,SIZE_2,215
4032,Fyresdal,2037,SIZE_3,70
4032,Fyresdal,2037,SIZE_4,54
4032,Fyresdal,2037,SIZE_5,26
4032,Fyresdal,2037,SIZE_6_INF,9
4032,Fyresdal,2038,SIZE_1,274
4032,Fyresdal,2038,SIZE_2,216
4032,Fyresdal,2038,SIZE_3,71
4032,Fyresdal,2038,SIZE_4,55
4032,Fyresdal,2038,SIZE_5,26
4032,Fyresdal,2038,SIZE_6_INF,9
4032,Fyresdal,2039,SIZE_1,273
4032,Fyresdal,2039,SIZE_2,215
4032,Fyresdal,2039,SIZE_3,70
4032,Fyresdal,2039,SIZE_4,55
4032,Fyresdal,2039,SIZE_5,26
4032,Fyresdal,2039,SIZE_6_INF,9
4032,Fyresdal,2040,SIZE_1,275
4032,Fyresdal,2040,SIZE_2,216
4032,Fyresdal,2040,SIZE_3,70
4032,Fyresdal,2040,SIZE_4,54
4032,Fyresdal,2040,SIZE_5,26
4032,Fyresdal,2040,SIZE_6_INF,9
4032,Fyresdal,2041,SIZE_1,276
4032,Fyresdal,2041,SIZE_2,217
4032,Fyresdal,2041,SIZE_3,70
4032,Fyresdal,2041,SIZE_4,54
4032,Fyresdal,2041,SIZE_5,26
4032,Fyresdal,2041,SIZE_6_INF,9
4032,Fyresdal,2042,SIZE_1,279
4032,Fyresdal,2042,SIZE_2,218
4032,Fyresdal,2042,SIZE_3,70
4032,Fyresdal,2042,SIZE_4,54
4032,Fyresdal,2042,SIZE_5,26
4032,Fyresdal,2042,SIZE_6_INF,9
4032,Fyresdal,2043,SIZE_1,279
4032,Fyresdal,2043,SIZE_2,219
4032,Fyresdal,2043,SIZE_3,70
4032,Fyresdal,2043,SIZE_4,54
4032,Fyresdal,2043,SIZE_5,25
4032,Fyresdal,2043,SIZE_6_INF,9
4032,Fyresdal,2044,SIZE_1,280
4032,Fyresdal,2044,SIZE_2,220
4032,Fyresdal,2044,SIZE_3,70
4032,Fyresdal,2044,SIZE_4,53
4032,Fyresdal,2044,SIZE_5,25
4032,Fyresdal,2044,SIZE_6_INF,9
4032,Fyresdal,2045,SIZE_1,281
4032,Fyresdal,2045,SIZE_2,220
4032,Fyresdal,2045,SIZE_3,70
4032,Fyresdal,2045,SIZE_4,53
4032,Fyresdal,2045,SIZE_5,25
4032,Fyresdal,2045,SIZE_6_INF,9
4032,Fyresdal,2046,SIZE_1,279
4032,Fyresdal,2046,SIZE_2,219
4032,Fyresdal,2046,SIZE_3,70
4032,Fyresdal,2046,SIZE_4,53
4032,Fyresdal,2046,SIZE_5,25
4032,Fyresdal,2046,SIZE_6_INF,9
4032,Fyresdal,2047,SIZE_1,283
4032,Fyresdal,2047,SIZE_2,221
4032,Fyresdal,2047,SIZE_3,70
4032,Fyresdal,2047,SIZE_4,53
4032,Fyresdal,2047,SIZE_5,25
4032,Fyresdal,2047,SIZE_6_INF,8
4032,Fyresdal,2048,SIZE_1,284
4032,Fyresdal,2048,SIZE_2,222
4032,Fyresdal,2048,SIZE_3,69
4032,Fyresdal,2048,SIZE_4,52
4032,Fyresdal,2048,SIZE_5,24
4032,Fyresdal,2048,SIZE_6_INF,8
4032,Fyresdal,2049,SIZE_1,282
4032,Fyresdal,2049,SIZE_2,221
4032,Fyresdal,2049,SIZE_3,70
4032,Fyresdal,2049,SIZE_4,52
4032,Fyresdal,2049,SIZE_5,24
4032,Fyresdal,2049,SIZE_6_INF,8
4032,Fyresdal,2050,SIZE_1,284
4032,Fyresdal,2050,SIZE_2,221
4032,Fyresdal,2050,SIZE_3,69
4032,Fyresdal,2050,SIZE_4,52
4032,Fyresdal,2050,SIZE_5,24
4032,Fyresdal,2050,SIZE_6_INF,8
4034,Tokke,2026,SIZE_1,436
4034,Tokke,2026,SIZE_2,341
4034,Tokke,2026,SIZE_3,124
4034,Tokke,2026,SIZE_4,96
4034,Tokke,2026,SIZE_5,44
4034,Tokke,2026,SIZE_6_INF,14
4034,Tokke,2027,SIZE_1,437
4034,Tokke,2027,SIZE_2,342
4034,Tokke,2027,SIZE_3,123
4034,Tokke,2027,SIZE_4,96
4034,Tokke,2027,SIZE_5,44
4034,Tokke,2027,SIZE_6_INF,14
4034,Tokke,2028,SIZE_1,440
4034,Tokke,2028,SIZE_2,344
4034,Tokke,2028,SIZE_3,123
4034,Tokke,2028,SIZE_4,95
4034,Tokke,2028,SIZE_5,44
4034,Tokke,2028,SIZE_6_INF,14
4034,Tokke,2029,SIZE_1,444
4034,Tokke,2029,SIZE_2,348
4034,Tokke,2029,SIZE_3,122
4034,Tokke,2029,SIZE_4,95
4034,Tokke,2029,SIZE_5,44
4034,Tokke,2029,SIZE_6_INF,14
4034,Tokke,2030,SIZE_1,447
4034,Tokke,2030,SIZE_2,349
4034,Tokke,2030,SIZE_3,121
4034,Tokke,2030,SIZE_4,95
4034,Tokke,2030,SIZE_5,44
4034,Tokke,2030,SIZE_6_INF,14
4034,Tokke,2031,SIZE_1,449
4034,Tokke,2031,SIZE_2,351
4034,Tokke,2031,SIZE_3,121
4034,Tokke,2031,SIZE_4,95
4034,Tokke,2031,SIZE_5,44
4034,Tokke,2031,SIZE_6_INF,15
4034,Tokke,2032,SIZE_1,453
4034,Tokke,2032,SIZE_2,354
4034,Tokke,2032,SIZE_3,121
4034,Tokke,2032,SIZE_4,95
4034,Tokke,2032,SIZE_5,44
4034,Tokke,2032,SIZE_6_INF,15
4034,Tokke,2033,SIZE_1,454
4034,Tokke,2033,SIZE_2,354
4034,Tokke,2033,SIZE_3,120
4034,Tokke,2033,SIZE_4,94
4034,Tokke,2033,SIZE_5,44
4034,Tokke,2033,SIZE_6_INF,15
4034,Tokke,2034,SIZE_1,458
4034,Tokke,2034,SIZE_2,356
4034,Tokke,2034,SIZE_3,120
4034,Tokke,2034,SIZE_4,94
4034,Tokke,2034,SIZE_5,44
4034,Tokke,2034,SIZE_6_INF,15
4034,Tokke,2035,SIZE_1,460
4034,Tokke,2035,SIZE_2,359
4034,Tokke,2035,SIZE_3,120
4034,Tokke,2035,SIZE_4,93
4034,Tokke,2035,SIZE_5,44
4034,Tokke,2035,SIZE_6_INF,15
4034,Tokke,2036,SIZE_1,460
4034,Tokke,2036,SIZE_2,359
4034,Tokke,2036,SIZE_3,119
4034,Tokke,2036,SIZE_4,93
4034,Tokke,2036,SIZE_5,44
4034,Tokke,2036,SIZE_6_INF,15
4034,Tokke,2037,SIZE_1,461
4034,Tokke,2037,SIZE_2,358
4034,Tokke,2037,SIZE_3,120
4034,Tokke,2037,SIZE_4,94
4034,Tokke,2037,SIZE_5,44
4034,Tokke,2037,SIZE_6_INF,15
4034,Tokke,2038,SIZE_1,464
4034,Tokke,2038,SIZE_2,360
4034,Tokke,2038,SIZE_3,119
4034,Tokke,2038,SIZE_4,93
4034,Tokke,2038,SIZE_5,44
4034,Tokke,2038,SIZE_6_INF,15
4034,Tokke,2039,SIZE_1,468
4034,Tokke,2039,SIZE_2,361
4034,Tokke,2039,SIZE_3,119
4034,Tokke,2039,SIZE_4,93
4034,Tokke,2039,SIZE_5,44
4034,Tokke,2039,SIZE_6_INF,15
4034,Tokke,2040,SIZE_1,471
4034,Tokke,2040,SIZE_2,361
4034,Tokke,2040,SIZE_3,119
4034,Tokke,2040,SIZE_4,93
4034,Tokke,2040,SIZE_5,44
4034,Tokke,2040,SIZE_6_INF,15
4034,Tokke,2041,SIZE_1,471
4034,Tokke,2041,SIZE_2,361
4034,Tokke,2041,SIZE_3,119
4034,Tokke,2041,SIZE_4,92
4034,Tokke,2041,SIZE_5,43
4034,Tokke,2041,SIZE_6_INF,15
4034,Tokke,2042,SIZE_1,473
4034,Tokke,2042,SIZE_2,363
4034,Tokke,2042,SIZE_3,119
4034,Tokke,2042,SIZE_4,92
4034,Tokke,2042,SIZE_5,43
4034,Tokke,2042,SIZE_6_INF,14
4034,Tokke,2043,SIZE_1,474
4034,Tokke,2043,SIZE_2,362
4034,Tokke,2043,SIZE_3,119
4034,Tokke,2043,SIZE_4,92
4034,Tokke,2043,SIZE_5,43
4034,Tokke,2043,SIZE_6_INF,14
4034,Tokke,2044,SIZE_1,475
4034,Tokke,2044,SIZE_2,362
4034,Tokke,2044,SIZE_3,119
4034,Tokke,2044,SIZE_4,91
4034,Tokke,2044,SIZE_5,43
4034,Tokke,2044,SIZE_6_INF,14
4034,Tokke,2045,SIZE_1,477
4034,Tokke,2045,SIZE_2,364
4034,Tokke,2045,SIZE_3,118
4034,Tokke,2045,SIZE_4,90
4034,Tokke,2045,SIZE_5,42
4034,Tokke,2045,SIZE_6_INF,14
4034,Tokke,2046,SIZE_1,476
4034,Tokke,2046,SIZE_2,364
4034,Tokke,2046,SIZE_3,118
4034,Tokke,2046,SIZE_4,90
4034,Tokke,2046,SIZE_5,42
4034,Tokke,2046,SIZE_6_INF,14
4034,Tokke,2047,SIZE_1,477
4034,Tokke,2047,SIZE_2,364
4034,Tokke,2047,SIZE_3,118
4034,Tokke,2047,SIZE_4,90
4034,Tokke,2047,SIZE_5,42
4034,Tokke,2047,SIZE_6_INF,14
4034,Tokke,2048,SIZE_1,478
4034,Tokke,2048,SIZE_2,364
4034,Tokke,2048,SIZE_3,118
4034,Tokke,2048,SIZE_4,89
4034,Tokke,2048,SIZE_5,42
4034,Tokke,2048,SIZE_6_INF,14
4034,Tokke,2049,SIZE_1,478
4034,Tokke,2049,SIZE_2,364
4034,Tokke,2049,SIZE_3,118
4034,Tokke,2049,SIZE_4,89
4034,Tokke,2049,SIZE_5,41
4034,Tokke,2049,SIZE_6_INF,14
4034,Tokke,2050,SIZE_1,478
4034,Tokke,2050,SIZE_2,365
4034,Tokke,2050,SIZE_3,117
4034,Tokke,2050,SIZE_4,89
4034,Tokke,2050,SIZE_5,41
4034,Tokke,2050,SIZE_6_INF,14
4036,Vinje,2026,SIZE_1,752
4036,Vinje,2026,SIZE_2,575
4036,Vinje,2026,SIZE_3,213
4036,Vinje,2026,SIZE_4,170
4036,Vinje,2026,SIZE_5,79
4036,Vinje,2026,SIZE_6_INF,25
4036,Vinje,2027,SIZE_1,761
4036,Vinje,2027,SIZE_2,582
4036,Vinje,2027,SIZE_3,213
4036,Vinje,2027,SIZE_4,171
4036,Vinje,2027,SIZE_5,79
4036,Vinje,2027,SIZE_6_INF,25
4036,Vinje,2028,SIZE_1,766
4036,Vinje,2028,SIZE_2,587
4036,Vinje,2028,SIZE_3,212
4036,Vinje,2028,SIZE_4,170
4036,Vinje,2028,SIZE_5,79
4036,Vinje,2028,SIZE_6_INF,25
4036,Vinje,2029,SIZE_1,772
4036,Vinje,2029,SIZE_2,591
4036,Vinje,2029,SIZE_3,212
4036,Vinje,2029,SIZE_4,171
4036,Vinje,2029,SIZE_5,80
4036,Vinje,2029,SIZE_6_INF,26
4036,Vinje,2030,SIZE_1,779
4036,Vinje,2030,SIZE_2,596
4036,Vinje,2030,SIZE_3,212
4036,Vinje,2030,SIZE_4,170
4036,Vinje,2030,SIZE_5,80
4036,Vinje,2030,SIZE_6_INF,26
4036,Vinje,2031,SIZE_1,786
4036,Vinje,2031,SIZE_2,599
4036,Vinje,2031,SIZE_3,210
4036,Vinje,2031,SIZE_4,169
4036,Vinje,2031,SIZE_5,80
4036,Vinje,2031,SIZE_6_INF,26
4036,Vinje,2032,SIZE_1,792
4036,Vinje,2032,SIZE_2,605
4036,Vinje,2032,SIZE_3,210
4036,Vinje,2032,SIZE_4,169
4036,Vinje,2032,SIZE_5,80
4036,Vinje,2032,SIZE_6_INF,26
4036,Vinje,2033,SIZE_1,797
4036,Vinje,2033,SIZE_2,611
4036,Vinje,2033,SIZE_3,210
4036,Vinje,2033,SIZE_4,168
4036,Vinje,2033,SIZE_5,79
4036,Vinje,2033,SIZE_6_INF,26
4036,Vinje,2034,SIZE_1,804
4036,Vinje,2034,SIZE_2,614
4036,Vinje,2034,SIZE_3,210
4036,Vinje,2034,SIZE_4,167
4036,Vinje,2034,SIZE_5,79
4036,Vinje,2034,SIZE_6_INF,26
4036,Vinje,2035,SIZE_1,808
4036,Vinje,2035,SIZE_2,617
4036,Vinje,2035,SIZE_3,210
4036,Vinje,2035,SIZE_4,166
4036,Vinje,2035,SIZE_5,78
4036,Vinje,2035,SIZE_6_INF,26
4036,Vinje,2036,SIZE_1,814
4036,Vinje,2036,SIZE_2,621
4036,Vinje,2036,SIZE_3,210
4036,Vinje,2036,SIZE_4,166
4036,Vinje,2036,SIZE_5,78
4036,Vinje,2036,SIZE_6_INF,26
4036,Vinje,2037,SIZE_1,818
4036,Vinje,2037,SIZE_2,623
4036,Vinje,2037,SIZE_3,210
4036,Vinje,2037,SIZE_4,166
4036,Vinje,2037,SIZE_5,78
4036,Vinje,2037,SIZE_6_INF,26
4036,Vinje,2038,SIZE_1,824
4036,Vinje,2038,SIZE_2,626
4036,Vinje,2038,SIZE_3,210
4036,Vinje,2038,SIZE_4,166
4036,Vinje,2038,SIZE_5,78
4036,Vinje,2038,SIZE_6_INF,26
4036,Vinje,2039,SIZE_1,825
4036,Vinje,2039,SIZE_2,626
4036,Vinje,2039,SIZE_3,211
4036,Vinje,2039,SIZE_4,167
4036,Vinje,2039,SIZE_5,78
4036,Vinje,2039,SIZE_6_INF,26
4036,Vinje,2040,SIZE_1,827
4036,Vinje,2040,SIZE_2,627
4036,Vinje,2040,SIZE_3,211
4036,Vinje,2040,SIZE_4,167
4036,Vinje,2040,SIZE_5,78
4036,Vinje,2040,SIZE_6_INF,26
4036,Vinje,2041,SIZE_1,831
4036,Vinje,2041,SIZE_2,630
4036,Vinje,2041,SIZE_3,211
4036,Vinje,2041,SIZE_4,166
4036,Vinje,2041,SIZE_5,78
4036,Vinje,2041,SIZE_6_INF,26
4036,Vinje,2042,SIZE_1,836
4036,Vinje,2042,SIZE_2,633
4036,Vinje,2042,SIZE_3,211
4036,Vinje,2042,SIZE_4,166
4036,Vinje,2042,SIZE_5,78
4036,Vinje,2042,SIZE_6_INF,26
4036,Vinje,2043,SIZE_1,839
4036,Vinje,2043,SIZE_2,636
4036,Vinje,2043,SIZE_3,211
4036,Vinje,2043,SIZE_4,165
4036,Vinje,2043,SIZE_5,77
4036,Vinje,2043,SIZE_6_INF,26
4036,Vinje,2044,SIZE_1,841
4036,Vinje,2044,SIZE_2,638
4036,Vinje,2044,SIZE_3,210
4036,Vinje,2044,SIZE_4,164
4036,Vinje,2044,SIZE_5,76
4036,Vinje,2044,SIZE_6_INF,25
4036,Vinje,2045,SIZE_1,843
4036,Vinje,2045,SIZE_2,638
4036,Vinje,2045,SIZE_3,210
4036,Vinje,2045,SIZE_4,164
4036,Vinje,2045,SIZE_5,77
4036,Vinje,2045,SIZE_6_INF,25
4036,Vinje,2046,SIZE_1,846
4036,Vinje,2046,SIZE_2,640
4036,Vinje,2046,SIZE_3,210
4036,Vinje,2046,SIZE_4,163
4036,Vinje,2046,SIZE_5,76
4036,Vinje,2046,SIZE_6_INF,25
4036,Vinje,2047,SIZE_1,850
4036,Vinje,2047,SIZE_2,640
4036,Vinje,2047,SIZE_3,210
4036,Vinje,2047,SIZE_4,163
4036,Vinje,2047,SIZE_5,76
4036,Vinje,2047,SIZE_6_INF,25
4036,Vinje,2048,SIZE_1,852
4036,Vinje,2048,SIZE_2,641
4036,Vinje,2048,SIZE_3,210
4036,Vinje,2048,SIZE_4,162
4036,Vinje,2048,SIZE_5,76
4036,Vinje,2048,SIZE_6_INF,25
4036,Vinje,2049,SIZE_1,855
4036,Vinje,2049,SIZE_2,642
4036,Vinje,2049,SIZE_3,210
4036,Vinje,2049,SIZE_4,162
4036,Vinje,2049,SIZE_5,75
4036,Vinje,2049,SIZE_6_INF,25
4036,Vinje,2050,SIZE_1,858
4036,Vinje,2050,SIZE_2,643
4036,Vinje,2050,SIZE_3,210
4036,Vinje,2050,SIZE_4,161
4036,Vinje,2050,SIZE_5,75
4036,Vinje,2050,SIZE_6_INF,25
