stop_id,stop_nr,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,parent_nr,wheelchair_boarding,vehicle_type,platform_code,kommunenavn,kommunenummer
NSR:StopPlace:19739,19739,Rørholtkrysset,58.960163,9.461051,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19758,19758,Eikstrand,59.035457,9.713511,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19762,19762,Eikstrand søndre,59.029789,9.723611,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19767,19767,Salen,59.022395,9.735813,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19814,19814,Elvikveien,58.975834,9.656146,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19852,19852,Essedumpa,59.00018,9.651331,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19854,19854,Halen gård,59.008638,9.744122,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19874,19874,Fagerheim,59.015053,9.740634,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19892,19892,Siljan gård,59.114023,9.538659,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19898,19898,Siljanbukta,59.109876,9.552635,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19931,19931,Feset,58.969487,9.548781,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19935,19935,Feset Galleri,58.968648,9.563159,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19939,19939,Feset bedehus,58.967066,9.556779,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19950,19950,Findal,59.044711,9.65076,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19954,19954,Findalsvingen,59.043123,9.669922,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19958,19958,Finmarkstranda,58.943161,9.587436,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20018,20018,Skjerke,59.053903,9.634007,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20044,20044,Skoleåsen,59.106617,9.556967,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20126,20126,Herre,59.103642,9.563175,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20136,20136,Herretorvet,59.102447,9.553328,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20139,20139,Herum,59.040745,9.611983,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20141,20141,Herumsveien,59.047071,9.647081,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20193,20193,Frankrike,58.961989,9.558533,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20236,20236,Froste,58.945735,9.499124,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20241,20241,Frosteveien kryss,58.955496,9.540442,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20268,20268,Melby,58.963718,9.6281,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20317,20317,Gamle Bamblevei,59.003576,9.738948,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20319,20319,Hydal,59.018078,9.737948,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20348,20348,Høen,59.015502,9.608444,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20351,20351,Høensbakken,59.015214,9.605392,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20353,20353,Mo,58.99034,9.401266,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20354,20354,Høenskrysset,59.0157,9.609815,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20463,20463,Gjømleåsen,59.013107,9.728571,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20502,20502,Grasmyr,59.027993,9.706265,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20507,20507,Grassdalkjenna,58.975855,9.4484,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20560,20560,Asdal,59.075574,9.608445,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20568,20568,Asdalstrand kryss,59.075329,9.614325,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20574,20574,Askeklova,58.940248,9.429038,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20583,20583,Asvall,59.027383,9.730931,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20614,20614,Avstikkeren,59.032249,9.719055,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20617,20617,Badeparken,59.012521,9.742482,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20647,20647,Bamble Hagesenter,59.029438,9.679559,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20649,20649,Langesund torv,59.000897,9.748883,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20650,20650,Bamble aldershjem,58.976296,9.589436,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20654,20654,Bamble kirke,59.010238,9.663462,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20656,20656,Bamble rådhus,59.001725,9.746268,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20659,20659,Grasmyr skoler,59.028216,9.704558,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20660,20660,Bamblevann,59.015922,9.578508,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20711,20711,Lenes ås,59.005308,9.744136,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20721,20721,Nordre Grasmyrvei,59.031498,9.705264,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20768,20768,Lillebrekke,58.982736,9.61054,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20774,20774,Nustad,59.008966,9.732538,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20777,20777,Bjordam,58.943945,9.42527,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20779,20779,Nustad skolevei,59.006259,9.735507,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20780,20780,Bjorvann,58.980055,9.422996,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20783,20783,Lillehøen,59.02028,9.617968,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20820,20820,Nylende,58.972675,9.541789,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20822,20822,Linna,59.031279,9.64666,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20825,20825,Linnabakkene,59.040171,9.650948,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20903,20903,Omborsnes,59.046127,9.669983,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20970,20970,Parnemannsgate,59.003592,9.74479,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20994,20994,Vestre Kjellestad,59.039684,9.700638,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20996,20996,Kjellestadbakken,59.041857,9.701525,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:20997,20997,Brevikstrand,58.97366,9.648722,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21002,21002,Brevikstrand øst,58.974084,9.652265,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21009,21009,Kjær,58.981383,9.605437,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21045,21045,Kjørstad,58.953436,9.598945,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21063,21063,Tveitan,58.940297,9.559504,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21092,21092,Bunes,59.040747,9.705767,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21097,21097,Buvollen,58.9554,9.607909,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21152,21152,Korskjerra,58.941795,9.552022,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21179,21179,Sundby,59.019807,9.720775,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21191,21191,Uksodden,59.113402,9.547379,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21198,21198,Cocheplassen,59.045502,9.66136,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21201,21201,Stranda,59.061935,9.625126,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21205,21205,Surtedal kryss,59.066407,9.599953,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21275,21275,Synken søndre,59.024645,9.709743,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21320,21320,Valle,58.93079,9.564692,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21329,21329,Tegdal,58.943649,9.543852,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21330,21330,Valle øst,58.932869,9.568582,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21358,21358,Valletangen,58.932282,9.558208,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21435,21435,Stadionveien,59.038463,9.709645,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21452,21452,Stathelle,59.044619,9.694167,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21457,21457,Stathelle barneskole,59.034505,9.705097,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21462,21462,Stathelle kirke,59.041461,9.698895,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21463,21463,Torsdal gård,59.013424,9.590368,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21479,21479,Stein,59.004841,9.657618,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21493,21493,Trosby kryss,58.958399,9.618986,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21520,21520,Stokkebakken,58.98434,9.617343,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21534,21534,Vissestad dumpa,58.977569,9.593926,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21561,21561,Strandsletta,58.972532,9.645202,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21604,21604,Wenkes kilde,58.940636,9.470772,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21614,21614,Wingereid,59.027135,9.63608,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21616,21616,Wrights gate,59.002803,9.742998,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21627,21627,Åby,58.989758,9.632624,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21628,21628,Åby kryss,58.99106,9.639606,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21630,21630,Åbydumpa,58.991919,9.635669,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:21675,21675,Åstad,58.987308,9.645803,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:59368,59368,Rønholtveien,58.968552,9.552937,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:60663,60663,Langrønningen,58.972351,9.513701,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:60678,60678,Vallebakken Kjerra,58.935893,9.559393,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:60679,60679,Ødegården,58.963461,9.560125,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:61369,61369,Isvannsveien,58.966637,9.489527,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:61430,61430,Rognstranda kryss,59.007461,9.696651,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:61431,61431,Hydrostranda,58.997444,9.696158,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:61432,61432,Gamle Rognsvei kryss,59.010832,9.689608,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:61434,61434,Tangvallveien kryss,59.016773,9.68044,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:61999,61999,Heistad,59.012406,9.557563,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:62461,62461,Surtebogsbakken,59.06335,9.618374,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:62462,62462,Surtebogen,59.060144,9.623396,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:62624,62624,Langrønningen senter,58.97189,9.51625,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:6466,6466,Bakkeveien,58.960036,9.454291,,sann,,,,700,,Bamble,"4012"
NSR:StopPlace:19536,19536,Dammen,59.043761,9.310373,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19556,19556,Graveveien,59.147087,8.817933,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19582,19582,Refsdalen,59.07875,9.068832,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19645,19645,Grova,59.216993,8.771304,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19650,19650,Drangedal 10-årige skole,59.098109,9.058586,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19653,19653,Drangedal stasjon,59.096184,9.06404,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19654,19654,Grovakrysset,59.217185,8.774573,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19672,19672,Rydland,59.113863,8.875564,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19688,19688,Rød,58.948959,9.13172,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19693,19693,Grønland,58.981514,9.233843,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19715,19715,Rønningen,59.214087,8.73172,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19716,19716,Grønstad,58.980126,9.223719,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19745,19745,Eiklikjenn,59.070663,9.34666,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19763,19763,Sagdalen,59.137602,8.837329,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19766,19766,Sagodden,58.967087,9.157771,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19769,19769,Sand,59.09943,8.972885,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19800,19800,Sandvik,59.097303,8.941509,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19801,19801,Ellefskås,59.16472,8.997208,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19817,19817,Sannes,59.03093,9.287522,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19821,19821,Engåbrua,59.033266,9.291346,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19822,19822,Sanneslangen,59.063084,9.32695,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19834,19834,Stengerveien Eskilt,58.973988,9.177379,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19839,19839,Kvennhusbråten,58.958576,9.162083,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19850,19850,Hagfoss,59.222548,8.699585,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19856,19856,Halfardalen,59.115603,9.10242,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19908,19908,Felehovet,59.047468,8.702823,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19909,19909,Singusdal,59.213873,8.941956,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19910,19910,Singusdal skule,59.20235,8.94884,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19915,19915,Haughola,59.093676,8.964213,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19918,19918,Hauglandsgrenda,58.94947,9.103013,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20006,20006,Hegna,58.954527,9.136265,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20010,20010,Skjelbreid,59.00589,9.197171,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20014,20014,Heibø,58.99403,9.198583,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20019,20019,Fjellstad,59.011086,9.196356,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20025,20025,Fjelltun,59.070749,8.779871,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20061,20061,Heldøla,58.978991,9.195005,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20101,20101,Lone,59.19533,8.799323,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20104,20104,Lonebrua,59.188766,8.802466,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20117,20117,Henseid,59.061681,9.205406,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20124,20124,Luggens,59.029054,9.195383,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20159,20159,Hestevelta,59.092023,8.978255,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20183,20183,Fosstveit kryss,58.951404,9.132298,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20225,20225,Løvland,58.939075,9.138206,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20246,20246,Holte,59.090599,9.015349,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20297,20297,Merkebekk,58.980842,9.245755,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20339,20339,Håstul,59.207108,8.945245,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20352,20352,Gareveien,58.962876,9.150546,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20380,20380,Gautefall alpinsenter,59.061679,8.724377,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20383,20383,Gautefall hotell,59.05943,8.720737,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20386,20386,Gautefallbrua,59.07063,8.772005,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20389,20389,Gautefallgardane,59.07079,8.745511,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20391,20391,Moland,59.049439,9.176416,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20392,20392,Gautefallheia,59.054585,8.71493,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20424,20424,Høynesmyr,58.903275,9.180654,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20490,20490,Måbuholt,58.90897,9.175054,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20512,20512,Kroken kapell,58.94488,9.133046,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20515,20515,Kroken skole,58.969612,9.161983,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20518,20518,Krossen,59.177419,8.952355,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20535,20535,Amberslåtta,59.081293,8.828907,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20539,20539,Møane,59.095967,9.043384,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20588,20588,Kåsa,59.092211,8.837248,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20593,20593,Kåsagrenda,59.098284,8.993708,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20596,20596,Kåsmyra,59.09055,9.063655,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20606,20606,Austad,59.217331,8.759782,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20612,20612,Neset,59.105435,8.913412,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20633,20633,Neslandsvatn stasjon,58.97105,9.156538,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20689,20689,Lauvstad,59.220443,8.785037,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20693,20693,Lauvåsen,59.097315,9.057881,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20708,20708,Lenes,58.98947,9.198731,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20713,20713,Lensegrav,59.167725,8.987039,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20715,20715,Berganebrua,59.217247,8.768086,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20735,20735,Lia,59.06954,8.785442,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20786,20786,Lilletørdal,59.217125,8.717683,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20818,20818,Bjørkholt,59.135831,9.074766,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20819,20819,Lingsebru,58.906974,9.157825,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20828,20828,Nås,59.149062,9.040881,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20830,20830,Nås kryss,59.14839,9.050713,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20854,20854,Jonskås,59.133025,8.980417,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20914,20914,Bostrak bensin,59.102673,8.892975,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20917,20917,Bostrak kryss,59.106057,8.887111,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20921,20921,Bostrak skule,59.109766,8.885745,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20934,20934,Kilane,59.05607,9.193702,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:20940,20940,Oseid,59.126502,8.987101,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21001,21001,Kjenndalen,59.053781,9.188495,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21004,21004,Kjeåsen,59.101295,9.070212,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21010,21010,Brosdal,59.21563,8.720655,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21024,21024,Brumoen,58.922705,9.142929,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21042,21042,Tveit,59.126985,9.09585,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21058,21058,Bråtkjennane,59.042228,9.156356,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21061,21061,Brødsjø skule,58.925694,9.142555,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21062,21062,Kleppevegen kryss,59.151196,8.813279,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21064,21064,Brødsjø stasjon,58.94168,9.135553,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21088,21088,Bujordet,59.092592,9.026414,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21141,21141,Bø i Tørdal,59.154119,8.811306,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21151,21151,Tørdal skule,59.153187,8.813862,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21157,21157,Korten,58.91629,9.152089,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21175,21175,Gamle Tørdal skule,59.219523,8.706934,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21178,21178,Tørnesbrua,59.086185,8.998582,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21184,21184,Sundet,59.105519,8.903529,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21220,21220,Dale,59.224277,8.687029,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21296,21296,Sønderå,59.048191,9.089225,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21364,21364,Solberg,59.106108,9.092405,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21396,21396,Solvang,59.003129,9.199766,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21445,21445,Vefald ytre,58.998844,9.199777,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21450,21450,Vefald øvre,59.035976,9.183452,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21478,21478,Traskjerra,59.176182,8.817377,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21494,21494,Stengerveien,58.930774,9.14265,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21503,21503,Trytkjennane,59.040141,9.254386,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21544,21544,Vogsland,59.13012,8.849333,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21547,21547,Voje,59.06577,9.071606,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21567,21567,Straume vest,59.052415,9.13193,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21571,21571,Straume øst,59.054852,9.138426,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21574,21574,Straumekrysset,59.046079,9.12664,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21579,21579,Vrålstad,59.121,8.864648,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21589,21589,Våle,59.161118,9.006461,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21592,21592,Viersbekk,59.169679,8.820726,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21599,21599,Vøllestad,59.067732,8.809459,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21602,21602,Vik,59.10363,8.901317,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21632,21632,Åbøbrua,59.234179,8.782121,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21637,21637,Åkragrenda,58.914808,9.157807,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21639,21639,Åkresvingen,59.151851,9.018066,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21662,21662,Åse,59.094247,8.834637,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:21713,21713,Øygardsveien,58.95741,9.139431,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:58229,58229,Bjønnåsen,59.048903,9.234065,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:60013,60013,Solheim,59.062123,9.198472,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:60872,60872,Kilen,59.164452,8.815398,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:62047,62047,Ulvekula,59.096843,9.051675,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:62665,62665,Stenger,58.946097,9.156249,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:62666,62666,Eskilt,58.968005,9.181212,,sann,,,,700,,Drangedal,"4016"
NSR:StopPlace:19624,19624,Dorholt,59.285864,9.113742,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19625,19625,Roa,59.250676,9.362634,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19641,19641,Romnes,59.312227,9.243264,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19674,19674,Rye Kittilsen,59.282123,9.237443,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19724,19724,Rønningen Landsmarka,59.214762,9.185624,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19727,19727,Eidsbygda skole,59.292522,9.195921,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19755,19755,Sagamoen,59.275475,9.109137,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19815,19815,Kaste,59.288559,9.255574,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19861,19861,Evju,59.307451,9.132935,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19904,19904,Febakke,59.27675,9.329178,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19923,19923,Fen,59.27045,9.303794,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:19928,19928,Fen skole,59.271916,9.303797,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20038,20038,Heisholtkrysset,59.280145,9.24307,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20065,20065,Helgen,59.255634,9.358769,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20068,20068,Helgen snuplass,59.25396,9.358347,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20074,20074,Enggravsdalen,59.316586,9.097331,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20078,20078,Helgja,59.26154,9.35206,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20093,20093,Lona kryss,59.350083,9.069288,,sann,,,,700,,Nome,"4018"
NSR:StopPlace:20114,20114,Flom,59.324515,8.978244,,sann,,,,700,,Nome,"4018"
