gridid;gridx;gridy;antall_eneboliger;antall_smaahus;antall_leiligheter;antall_leilighetsbygg;antall_naringsbygg;antall_andrebygg;antall_hytter;antall_boenheter;antall_husstander;naring_areal;antall_personer;antall_ansatte;ald_u_5;ald_6_12;ald_13_15;ald_16_18;ald_19_23;ald_24_34;ald_35_44;ald_45_54;ald_55_64;ald_65_74;ald_75_84;ald_85_o;ald_snittalder;ald_totalt;ald_person_aar;alk_u_5;alk_6_12;alk_13_15;alk_16_18;alk_19_23;alk_24_34;alk_35_44;alk_45_54;alk_55_64;alk_65_74;alk_75_84;alk_85_o;alk_snittalder;alk_totalt;alk_person_aar;alm_u_5;alm_6_12;alm_13_15;alm_16_18;alm_19_23;alm_24_34;alm_35_44;alm_45_54;alm_55_64;alm_65_74;alm_75_84;alm_85_o;alm_snittalder;alm_totalt;alm_person_aar;ans_sysselsatte;ans_ansatte;ans_utpendlere;ans_innpendlere;ans_befolkningdagtid;bot_enebolig;bot_tomannsbolig;bot_rekkehus;bot_blokk;bot_annen_bolig;bot_totalt;eif_selveier;eif_eier_borettslagsbolig;eif_leier;eif_totalt;fam_enslig_uten_barn;fam_enslig_med_sma_barn;fam_enslig_med_store_barn;fam_enslig_med_barn;fam_enslig;fam_par_uten_barn;fam_par_med_sma_barn;fam_par_med_store_barn;fam_par_med_barn;fam_par;fam_enfamilie_med_voksne_barn;fam_flerfamilie_uten_barn;fam_flerfamilie_med_sma_barn;fam_flerfamilie_med_store_barn;fam_flerfamilie;fam_totalt;for_0;for_0_50;for_50_200;for_200_400;for_400_700;for_700_1000;for_1000_2000;for_2000_3000;for_3000_4000;for_4000_over;for_snittformue;for_person_kroner;for_totalt;int_0;int_0_100;int_100_200;int_200_300;int_300_400;int_400_500;int_500_600;int_600_700;int_700_800;int_800_1000;int_1000_1500;int_1500_over;int_snittintekt;int_person_kroner;int_totalt;siv_ugift_mann;siv_ugift_kvinne;siv_gift;siv_enke_eller_enkemann;siv_separert_eller_skilt;siv_totalt;utf_allmenne_fag;utf_humanetiske_og_estetiske;utf_larerutd_og_pedagogikk;utf_samfunnsfag_og_juridiske;utf_okonomiske_administrative;utf_naturvitenskap_og_handverk;utf_helse_og_sosial;utf_primarnaring;utf_samferdsel_og_service;utf_uoppgitt;utf_totalt;utn_ingen_eller_uoppgitt;utn_grunnskole;utn_videregaaende;utn_hogskole_universitet_lavt;utn_hogskole_universitet_hoyt;utn_totalt;grunnkrets_id;grunnkretsnavn;kommune_id;kommunenavn;fylke_id;fylkesnavn;forbruk_dagligvare;bot_bofelleskap;Hovedsentrum2024_centroid;Hovedsentrum2024_intersect
191150_6571650;191150;6571650;0,;0,;0,;0,;1,;0,;0,;0,;0,;2806,;0,;51,435000000000002;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;51,435000000000002;0,;17,794;17,794;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40030605;Rødmyr;4003;Skien;40;Telemark;0,;;;
191150_6575150;191150;6575150;0,;0,;0,;0,;1,;0,;0,;0,;0,;8221,;0,;150,539999999999992;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;150,539999999999992;0,;51,966000000000001;51,966000000000001;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40031401;Kjempa;4003;Skien;40;Telemark;0,;;;
191950_6572750;191950;6572750;4,;0,;0,;0,;1,;0,;0,;4,;3,71;3172,;9,191000000000001;58,036999999999999;0,333;1,333;0,333;0,333;0,;0,333;2,;0,333;0,666;0,666;1,;0,333;43,259999999999998;7,50;324,449999999999989;0,333;0,333;0,;0,;0,;0,;1,;0,333;0,333;0,333;0,333;0,333;47,11;3,333;157,;0,;1,;0,333;0,333;0,;0,333;1,;0,;0,333;0,333;0,666;0,;40,18;4,166;167,415999999999997;2,833;58,036999999999999;1,333;20,068999999999999;27,927;6,50;1,;0,;0,;0,;7,50;2,666;0,;1,166;3,833;1,666;0,;0,;0,;1,666;1,333;0,333;0,333;0,666;2,;0,;0,;0,;0,;0,;3,666;2,333;0,;0,166;0,333;0,50;1,;0,333;0,166;0,166;0,166;1114516,128999999957159;5758333,332999999634922;5,166;0,;0,166;1,50;0,666;1,;1,;0,333;0,166;0,166;0,166;0,;0,;337500,;1743750,;5,166;2,;1,333;3,333;0,333;0,333;7,333;2,;0,333;0,333;0,;0,333;1,333;0,333;0,333;0,333;0,333;5,666;0,;2,;2,;1,;0,333;5,333;40030508;Gråtenmoen 3;4003;Skien;40;Telemark;357558,619000000006054;;;
191950_6573550;191950;6573550;9,;0,;0,;0,;0,;0,;0,;9,;8,348000000000001;0,;18,917999999999999;0,;1,012;1,631;1,012;0,843;1,237;2,981;2,925;2,306;2,362;2,081;0,562;0,225;38,93;19,181000000000001;746,725999999999999;0,562;0,956;0,337;0,45;0,618;1,631;1,293;1,293;1,462;0,843;0,225;0,112;38,439999999999998;9,787000000000001;376,230999999999995;0,45;0,675;0,675;0,393;0,618;1,35;1,631;1,012;0,90;1,237;0,337;0,112;39,453;9,393000000000001;370,583000000000027;9,618;0,;2,981;0,;15,936999999999999;11,475;4,218;2,137;1,293;0,;19,125;6,468;0,;1,687;8,156000000000001;2,981;0,281;0,675;0,956;3,937;1,968;0,618;1,35;1,968;3,937;0,225;0,;0,112;0,112;0,225;8,324999999999999;8,887;0,787;1,35;0,787;0,90;1,687;0,787;0,337;0,112;0,225;509840,424999999988358;8087343,75;15,862;1,575;1,293;2,193;2,756;2,868;2,306;0,956;0,506;0,731;0,675;0,;0,;323492,907000000006519;5131406,25;15,862;5,118;5,175;6,75;0,506;1,631;19,181000000000001;5,793;0,45;1,068;0,337;1,406;2,925;2,812;0,112;0,225;0,45;15,581;0,393;4,331;6,75;3,487;0,618;15,581;40030504;Klosterskogen;4003;Skien;40;Telemark;735919,351999999955297;;;
191950_6573650;191950;6573650;8,;0,;1,;0,;0,;0,;0,;9,;8,348000000000001;0,;18,917999999999999;0,;1,012;1,631;1,012;0,843;1,237;2,981;2,925;2,306;2,362;2,081;0,562;0,225;38,93;19,181000000000001;746,725999999999999;0,562;0,956;0,337;0,45;0,618;1,631;1,293;1,293;1,462;0,843;0,225;0,112;38,439999999999998;9,787000000000001;376,230999999999995;0,45;0,675;0,675;0,393;0,618;1,35;1,631;1,012;0,90;1,237;0,337;0,112;39,453;9,393000000000001;370,583000000000027;9,618;0,;2,981;0,;15,936999999999999;11,475;4,218;2,137;1,293;0,;19,125;6,468;0,;1,687;8,156000000000001;2,981;0,281;0,675;0,956;3,937;1,968;0,618;1,35;1,968;3,937;0,225;0,;0,112;0,112;0,225;8,324999999999999;8,887;0,787;1,35;0,787;0,90;1,687;0,787;0,337;0,112;0,225;509840,424999999988358;8087343,75;15,862;1,575;1,293;2,193;2,756;2,868;2,306;0,956;0,506;0,731;0,675;0,;0,;323492,907000000006519;5131406,25;15,862;5,118;5,175;6,75;0,506;1,631;19,181000000000001;5,793;0,45;1,068;0,337;1,406;2,925;2,812;0,112;0,225;0,45;15,581;0,393;4,331;6,75;3,487;0,618;15,581;40030504;Klosterskogen;4003;Skien;40;Telemark;735919,351999999955297;;;
191950_6573750;191950;6573750;13,;0,;3,;0,;0,;0,;0,;16,;14,840999999999999;0,;35,567999999999998;0,;1,80;2,90;1,80;1,50;2,20;5,30;5,20;4,10;4,20;3,70;1,;0,40;38,93;34,11;1327,512999999999920;1,;1,70;0,60;0,80;1,10;2,90;2,30;2,30;2,60;1,50;0,40;0,20;38,439999999999998;17,399999999999999;668,855999999999995;0,80;1,20;1,20;0,70;1,10;2,40;2,90;1,80;1,60;2,20;0,60;0,20;39,453;16,699999999999999;658,815000000000055;17,11;0,;5,30;0,;30,268000000000001;20,399999999999999;7,50;3,80;2,30;0,;34,;11,50;0,;3,;14,50;5,30;0,50;1,20;1,70;7,;3,50;1,10;2,40;3,50;7,;0,40;0,;0,20;0,20;0,40;14,81;15,81;1,40;2,40;1,40;1,60;3,;1,40;0,60;0,20;0,40;509840,424999999988358;14377500,;28,199999999999999;2,80;2,30;3,90;4,90;5,10;4,10;1,70;0,90;1,30;1,20;0,;0,;323492,907000000006519;9122500,;28,199999999999999;9,10;9,199999999999999;12,;0,90;2,90;34,11;10,31;0,80;1,90;0,60;2,50;5,20;5,;0,20;0,40;0,80;27,699999999999999;0,70;7,70;12,;6,20;1,10;27,699999999999999;40030504;Klosterskogen;4003;Skien;40;Telemark;1383631,017999999923632;;;
192150_6566050;192150;6566050;0,;0,;0,;0,;1,;0,;0,;0,;0,;50,;0,;2,578;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;2,578;0,;1,313;1,313;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40010501;Herøya nord;4001;Porsgrunn;40;Telemark;0,;;;
192150_6566150;192150;6566150;0,;0,;0,;0,;2,;0,;0,;0,;0,;1146,;0,;59,093000000000004;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;59,093000000000004;0,;30,093;30,093;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40010501;Herøya nord;4001;Porsgrunn;40;Telemark;0,;;;
192150_6566250;192150;6566250;0,;0,;0,;0,;1,;0,;0,;0,;0,;16213,;0,;836,028999999999996;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;836,028999999999996;0,;425,738999999999976;425,738999999999976;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40010501;Herøya nord;4001;Porsgrunn;40;Telemark;0,;;;
192150_6566950;192150;6566950;0,;0,;0,;0,;2,;0,;0,;0,;0,;368,;0,;6,301;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;6,301;0,;3,276;3,276;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40011110;Knardalstrand nedre;4001;Porsgrunn;40;Telemark;0,;;;
191650_6574350;191650;6574350;0,;0,;1,;0,;1,;1,;0,;1,;0,927;14590,;2,008;249,656;0,;0,;0,;0,015;0,;0,031;0,015;0,069;0,085;0,333;0,364;0,131;71,719999999999999;1,046;75,055000000000007;0,;0,;0,;0,015;0,;0,015;0,;0,054;0,046;0,201;0,193;0,093;71,799999999999997;0,62;44,527000000000001;0,;0,;0,;0,;0,;0,015;0,015;0,015;0,038;0,131;0,17;0,038;71,609999999999999;0,426;30,530999999999999;0,062;249,656;0,333;86,489999999999995;88,165999999999997;0,;0,;0,;0,589;0,457;1,046;0,;0,403;0,;0,403;0,209;0,;0,;0,;0,209;0,224;0,;0,;0,;0,224;0,;0,;0,;0,;0,;0,434;0,465;0,023;0,069;0,046;0,077;0,131;0,085;0,046;0,038;0,077;1329288,320999999996275;1411724,806000000098720;1,062;0,007;0,069;0,193;0,286;0,178;0,093;0,077;0,031;0,031;0,054;0,023;0,015;396989,050999999977648;421608,527000000001863;1,062;0,046;0,077;0,658;0,17;0,093;1,046;0,379;0,031;0,116;0,;0,186;0,139;0,155;0,015;0,031;0,;1,054;0,;0,24;0,457;0,294;0,046;1,038;40030401;Herkules;4003;Skien;40;Telemark;78146,050000000002910;;;
192150_6602850;192150;6602850;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40031606;Luksefjell;4003;Skien;40;Telemark;0,;;;
192150_6603950;192150;6603950;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40031606;Luksefjell;4003;Skien;40;Telemark;0,;;;
171150_6571050;171150;6571050;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40030906;Frønes;4003;Skien;40;Telemark;0,;;;
177250_6562550;177250;6562550;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40030905;Gisholt;4003;Skien;40;Telemark;0,;;;
171650_6570150;171650;6570150;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;0,;0,;0,094;0,129;0,047;0,047;0,07;0,235;0,188;0,258;0,235;0,152;0,117;0,047;42,75;1,623;69,405000000000001;0,023;0,058;0,023;0,023;0,023;0,105;0,105;0,094;0,129;0,07;0,058;0,023;44,329999999999998;0,741;32,856000000000002;0,07;0,07;0,023;0,023;0,047;0,129;0,082;0,164;0,105;0,082;0,058;0,023;41,43;0,882;36,555;0,952;0,;0,341;0,;0,;1,517;0,105;0,;0,;0,;1,623;0,623;0,;0,141;0,764;0,258;0,;0,094;0,094;0,352;0,235;0,07;0,094;0,164;0,40;0,023;0,;0,;0,;0,;0,776;0,694;0,047;0,117;0,07;0,105;0,117;0,094;0,035;0,;0,011;484886,363000000012107;627500,;1,294;0,047;0,094;0,211;0,211;0,27;0,188;0,094;0,035;0,058;0,082;0,;0,;362500,;469117,646999999997206;1,294;0,458;0,329;0,67;0,058;0,105;1,623;0,341;0,023;0,023;0,023;0,117;0,376;0,20;0,07;0,07;0,023;1,27;0,023;0,282;0,694;0,258;0,047;1,305;40030906;Frønes;4003;Skien;40;Telemark;0,;;;
172050_6570550;172050;6570550;1,;0,;0,;0,;0,;0,;0,;1,;0,927;0,;0,;0,;0,094;0,129;0,047;0,047;0,07;0,235;0,188;0,258;0,235;0,152;0,117;0,047;42,75;1,623;69,405000000000001;0,023;0,058;0,023;0,023;0,023;0,105;0,105;0,094;0,129;0,07;0,058;0,023;44,329999999999998;0,741;32,856000000000002;0,07;0,07;0,023;0,023;0,047;0,129;0,082;0,164;0,105;0,082;0,058;0,023;41,43;0,882;36,555;0,952;0,;0,341;0,;0,;1,517;0,105;0,;0,;0,;1,623;0,623;0,;0,141;0,764;0,258;0,;0,094;0,094;0,352;0,235;0,07;0,094;0,164;0,40;0,023;0,;0,;0,;0,;0,776;0,694;0,047;0,117;0,07;0,105;0,117;0,094;0,035;0,;0,011;484886,363000000012107;627500,;1,294;0,047;0,094;0,211;0,211;0,27;0,188;0,094;0,035;0,058;0,082;0,;0,;362500,;469117,646999999997206;1,294;0,458;0,329;0,67;0,058;0,105;1,623;0,341;0,023;0,023;0,023;0,117;0,376;0,20;0,07;0,07;0,023;1,27;0,023;0,282;0,694;0,258;0,047;1,305;40030906;Frønes;4003;Skien;40;Telemark;0,;;;
172150_6573450;172150;6573450;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40031004;Stavdal;4003;Skien;40;Telemark;0,;;;
172250_6570250;172250;6570250;2,;0,;0,;0,;0,;0,;0,;2,;1,855;0,;3,006;0,;0,188;0,258;0,094;0,094;0,141;0,47;0,376;0,517;0,47;0,305;0,235;0,094;42,75;3,247;138,811000000000007;0,047;0,117;0,047;0,047;0,047;0,211;0,211;0,188;0,258;0,141;0,117;0,047;44,329999999999998;1,482;65,712000000000003;0,141;0,141;0,047;0,047;0,094;0,258;0,164;0,329;0,211;0,164;0,117;0,047;41,43;1,764;73,111000000000004;1,905;0,;0,682;0,;2,324;3,035;0,211;0,;0,;0,;3,247;1,247;0,;0,282;1,529;0,517;0,;0,188;0,188;0,705;0,47;0,141;0,188;0,329;0,80;0,047;0,;0,;0,;0,;1,552;1,388;0,094;0,235;0,141;0,211;0,235;0,188;0,07;0,;0,023;484886,363000000012107;1255000,;2,588;0,094;0,188;0,423;0,423;0,541;0,376;0,188;0,07;0,117;0,164;0,;0,;362500,;938235,293999999994412;2,588;0,917;0,658;1,341;0,117;0,211;3,247;0,682;0,047;0,047;0,047;0,235;0,752;0,40;0,141;0,141;0,047;2,541;0,047;0,564;1,388;0,517;0,094;2,611;40030906;Frønes;4003;Skien;40;Telemark;116967,313999999998487;;;
172350_6568850;172350;6568850;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40030906;Frønes;4003;Skien;40;Telemark;0,;;;
173650_6572950;173650;6572950;0,;0,;0,;0,;0,;0,;2,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40031004;Stavdal;4003;Skien;40;Telemark;0,;;;
173850_6574250;173850;6574250;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40031004;Stavdal;4003;Skien;40;Telemark;0,;;;
175950_6563350;175950;6563350;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40030905;Gisholt;4003;Skien;40;Telemark;0,;;;
178550_6572150;178550;6572150;0,;0,;0,;0,;0,;0,;1,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;0,;40031004;Stavdal;4003;Skien;40;Telemark;0,;;;
