stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:Quay:36410,Olaf Ryes gate,59.189808,9.612249,,,NSR:StopPlace:20882,,700,
NSR:Quay:36411,Kalsrud,60.108159,8.738031,,,NSR:StopPlace:20887,,700,
NSR:Quay:36412,Kalsrud,60.108216,8.737830,,,NSR:StopPlace:20887,,700,
NSR:Quay:36413,Borgestad,59.165815,9.648995,,,NSR:StopPlace:20885,,700,
NSR:Quay:36414,Kalstad,58.871384,9.395396,,,NSR:StopPlace:20889,,700,
NSR:Quay:36415,Olav Bjaalands gate,59.573013,9.259582,,,NSR:StopPlace:20890,,700,
NSR:Quay:36416,Borgestad gård,59.162282,9.651387,,,NSR:StopPlace:20891,,700,
NSR:Quay:36417,Kalstad kirkegård,58.871604,9.382035,,,NSR:StopPlace:20892,,700,
NSR:Quay:36420,Olavsberget,59.112369,9.712424,,,NSR:StopPlace:20895,,700,
NSR:Quay:36421,Olavsberget,59.112318,9.712162,,,NSR:StopPlace:20895,,700,
NSR:Quay:36422,Kalstadkrysset,58.872615,9.375232,,,NSR:StopPlace:20896,,700,
NSR:Quay:36424,Kalstadkrysset,58.872594,9.375640,,,NSR:StopPlace:20896,,700,
NSR:Quay:36425,Olesrud,60.119076,8.715377,,,NSR:StopPlace:20899,,700,
NSR:Quay:36426,Olesrud,60.119178,8.715457,,,NSR:StopPlace:20899,,700,
NSR:Quay:36427,Borgeåsvegen,59.157369,9.662398,,,NSR:StopPlace:20900,,700,
NSR:Quay:36428,Borgeåsvegen,59.157340,9.662221,,,NSR:StopPlace:20900,,700,
NSR:Quay:36429,Kalstadsletta,58.874583,9.384065,,,NSR:StopPlace:20904,,700,
NSR:Quay:36430,Borgja terrasse,59.401268,9.073562,,,NSR:StopPlace:20902,,700,
NSR:Quay:36432,Kalstadsletta,58.873849,9.381361,,,NSR:StopPlace:20904,,700,
NSR:Quay:36433,Omborsnes,59.046134,9.669811,,,NSR:StopPlace:20903,,700,
NSR:Quay:36435,Borteidveien kryss,58.910769,9.439297,,,NSR:StopPlace:20906,,700,
NSR:Quay:36436,Omdal,59.228395,9.479308,,,NSR:StopPlace:20907,,700,
NSR:Quay:36439,Borteidveien kryss,58.910778,9.437320,,,NSR:StopPlace:20906,,700,
NSR:Quay:36440,Kampekastet,59.205389,9.554224,,,NSR:StopPlace:20910,,700,
NSR:Quay:36441,Kampekastet,59.205293,9.554263,,,NSR:StopPlace:20910,,700,
NSR:Quay:36442,Bossbøen,59.761097,8.246130,,,NSR:StopPlace:20911,,700,
NSR:Quay:36443,Bossbøen,59.760943,8.246288,,,NSR:StopPlace:20911,,700,
NSR:Quay:36444,Omnesfossen,59.610911,8.992288,,,NSR:StopPlace:20912,,700,
NSR:Quay:36445,Omnesfossen,59.610777,8.992057,,,NSR:StopPlace:20912,,700,
NSR:Quay:36446,Omnesfossen,59.610791,8.992538,,,NSR:StopPlace:20912,,700,
NSR:Quay:36447,Kanalen,59.212952,9.522835,,,NSR:StopPlace:20913,,700,
NSR:Quay:36448,Bostrak bensin,59.102722,8.893246,,,NSR:StopPlace:20914,,700,
NSR:Quay:36449,Bostrak bensin,59.102623,8.892705,,,NSR:StopPlace:20914,,700,
NSR:Quay:36450,Kantebakke,59.528085,9.267420,,,NSR:StopPlace:20915,,700,
NSR:Quay:36451,Kantebakke,59.528171,9.267437,,,NSR:StopPlace:20915,,700,
NSR:Quay:36452,Opdalen,59.314683,9.657135,,,NSR:StopPlace:20916,,700,
NSR:Quay:36453,Opdalen,59.314787,9.657275,,,NSR:StopPlace:20916,,700,
NSR:Quay:36454,Bostrak kryss,59.105976,8.887086,,,NSR:StopPlace:20917,,700,
NSR:Quay:36456,Bostrak kryss,59.106224,8.887097,,,NSR:StopPlace:20917,,700,
NSR:Quay:36458,Kasin,59.598517,9.096259,,,NSR:StopPlace:20918,,700,
NSR:Quay:36459,Kasin,59.598416,9.094818,,,NSR:StopPlace:20918,,700,
NSR:Quay:36460,Oppbygdi,59.874264,9.030617,,,NSR:StopPlace:20919,,700,
NSR:Quay:36461,Kasinmoen,59.577380,9.266032,,,NSR:StopPlace:20920,,700,
NSR:Quay:36463,Bostrak skule,59.109809,8.885669,,,NSR:StopPlace:20921,,700,
NSR:Quay:36464,Kasinvegen,59.572544,9.205733,,,NSR:StopPlace:20922,,700,
NSR:Quay:36466,Botn,59.769875,7.409805,,,NSR:StopPlace:20924,,700,
NSR:Quay:36467,Kaste,59.546321,9.246038,,,NSR:StopPlace:20925,,700,
NSR:Quay:36468,Kaste,59.546228,9.245966,,,NSR:StopPlace:20925,,700,
NSR:Quay:36469,Bratsberg,59.201334,9.626690,,,NSR:StopPlace:20926,,700,
NSR:Quay:36470,Bratsberg,59.202036,9.626317,,,NSR:StopPlace:20926,,700,
NSR:Quay:36471,Kattekleiv,59.560196,9.269511,,,NSR:StopPlace:20927,,700,
NSR:Quay:36472,Kattekleiv,59.560057,9.269280,,,NSR:StopPlace:20927,,700,
NSR:Quay:36473,Orionvegen,59.091635,9.686087,,,NSR:StopPlace:20928,,700,
NSR:Quay:36474,Orionvegen,59.091889,9.685414,,,NSR:StopPlace:20928,,700,
NSR:Quay:36475,Bratsberg kryss,59.203085,9.626259,,,NSR:StopPlace:20929,,700,
NSR:Quay:36477,Kikut,59.244378,9.661132,,,NSR:StopPlace:20930,,700,
NSR:Quay:36478,Kikut,59.244028,9.660831,,,NSR:StopPlace:20930,,700,
NSR:Quay:36479,Ormemyr,59.726304,9.165087,,,NSR:StopPlace:20931,,700,
NSR:Quay:36480,Ormemyr,59.726350,9.165494,,,NSR:StopPlace:20931,,700,
NSR:Quay:36481,Bratsbergkleiva,59.206095,9.616760,,,NSR:StopPlace:20932,,700,
NSR:Quay:36483,Bratsbergkleiva,59.206124,9.616924,,,NSR:StopPlace:20932,,700,
NSR:Quay:36484,Kilane,59.056110,9.193885,,,NSR:StopPlace:20934,,700,
NSR:Quay:36485,Kilane,59.056030,9.193519,,,NSR:StopPlace:20934,,700,
NSR:Quay:36487,Orrevegen,59.121380,9.695099,,,NSR:StopPlace:20936,,700,
NSR:Quay:36488,Orrevegen,59.121655,9.694659,,,NSR:StopPlace:20936,,700,
NSR:Quay:36489,Kilebygda skole,59.106415,9.432154,,,NSR:StopPlace:20937,,700,
NSR:Quay:36490,Brattestå,59.394563,9.156055,,,NSR:StopPlace:20938,,700,
NSR:Quay:36491,Brattestå,59.394143,9.157325,,,NSR:StopPlace:20938,,700,
NSR:Quay:36492,Kilegrend,59.009750,8.273888,,,NSR:StopPlace:20939,,700,
NSR:Quay:36493,Kilegrend,59.009690,8.273775,,,NSR:StopPlace:20939,,700,
NSR:Quay:36495,Oseid,59.126502,8.987101,,,NSR:StopPlace:20940,,700,
NSR:Quay:36496,Brattrein,59.553085,9.281312,,,NSR:StopPlace:20941,,700,
NSR:Quay:36497,Brattrein,59.553428,9.280304,,,NSR:StopPlace:20941,,700,
NSR:Quay:36498,Kilen,59.215964,8.495983,,,NSR:StopPlace:20942,,700,
NSR:Quay:36499,Kilen,59.215998,8.496141,,,NSR:StopPlace:20942,,700,
NSR:Quay:36500,Brattås,59.743633,8.241455,,,NSR:StopPlace:20943,,700,
NSR:Quay:36501,Brattås,59.743406,8.240189,,,NSR:StopPlace:20943,,700,
NSR:Quay:36504,Kilen bedehus,58.876806,9.396103,,,NSR:StopPlace:20946,,700,
NSR:Quay:36505,Kilen bedehus,58.877073,9.396379,,,NSR:StopPlace:20946,,700,
NSR:Quay:36506,Brattås skole,59.096405,9.683721,,,NSR:StopPlace:20947,,700,
NSR:Quay:36507,Oterbekk,59.698480,9.014137,,,NSR:StopPlace:20948,,700,
NSR:Quay:36508,Oterbekk,59.698437,9.013979,,,NSR:StopPlace:20948,,700,
NSR:Quay:36509,Kilen kryss,59.430061,8.739892,,,NSR:StopPlace:20949,,700,
NSR:Quay:36510,Kilen kryss,59.429986,8.740297,,,NSR:StopPlace:20949,,700,
NSR:Quay:36511,Breidablikkvegen,59.160346,9.662929,,,NSR:StopPlace:20950,,700,
NSR:Quay:36512,Breidablikkvegen,59.160258,9.662875,,,NSR:StopPlace:20950,,700,
NSR:Quay:36513,Killingtveit,59.708754,7.902968,,,NSR:StopPlace:20951,,700,
NSR:Quay:36514,Breisett,59.555785,8.186833,,,NSR:StopPlace:20952,,700,
NSR:Quay:36515,Oterholt,59.279520,9.564293,,,NSR:StopPlace:20953,,700,
NSR:Quay:36516,Breisett,59.555844,8.186939,,,NSR:StopPlace:20952,,700,
NSR:Quay:36517,Oterholt,59.279670,9.564347,,,NSR:StopPlace:20953,,700,
NSR:Quay:36518,Kilskrysset,58.893487,9.303862,,,NSR:StopPlace:20954,,700,
NSR:Quay:36519,Breivik,59.116154,8.078531,,,NSR:StopPlace:20955,,700,
NSR:Quay:36520,Breivik,59.116120,8.078620,,,NSR:StopPlace:20955,,700,
NSR:Quay:36521,Kilskrysset,58.893517,9.304591,,,NSR:StopPlace:20954,,700,
NSR:Quay:36522,Oterholt,59.429970,9.046639,,,NSR:StopPlace:20957,,700,
NSR:Quay:36523,Oterholt,59.430122,9.046867,,,NSR:StopPlace:20957,,700,
NSR:Quay:36524,Brekka,59.191823,9.558116,,,NSR:StopPlace:20958,,700,
NSR:Quay:36525,Kirkeholmen brygge,58.860237,9.391254,,,NSR:StopPlace:20959,,1000,
NSR:Quay:36526,Brekka,59.192060,9.560519,,,NSR:StopPlace:20958,,700,
NSR:Quay:36527,Kirketomta,58.870879,9.412788,,,NSR:StopPlace:20960,,700,
NSR:Quay:36528,Lienvegen kryss,59.572084,9.266405,,,NSR:StopPlace:20961,,700,
NSR:Quay:36529,Brekka,59.133308,9.657173,,,NSR:StopPlace:20962,,700,
NSR:Quay:36530,Kirkeveien,59.168066,9.634253,,,NSR:StopPlace:20963,,700,
NSR:Quay:36531,Brekka,59.133651,9.655693,,,NSR:StopPlace:20962,,700,
NSR:Quay:36532,P.A. Munchs Gate,59.214411,9.607386,,,NSR:StopPlace:20965,,700,
NSR:Quay:36533,P.A. Munchs Gate,59.214485,9.607246,,,NSR:StopPlace:20965,,700,
NSR:Quay:36534,Kirkeveien,59.169388,9.634570,,,NSR:StopPlace:20963,,700,
NSR:Quay:36535,Brekka,59.623020,8.900270,,,NSR:StopPlace:20967,,700,
NSR:Quay:36536,Brekka,59.623154,8.900715,,,NSR:StopPlace:20967,,700,
NSR:Quay:36537,Kirstistien,59.124694,9.643338,,,NSR:StopPlace:20968,,700,
NSR:Quay:36538,Kirstistien,59.125222,9.642769,,,NSR:StopPlace:20968,,700,
NSR:Quay:36539,Brekkatoppen,59.190568,9.562582,,,NSR:StopPlace:20969,,700,
NSR:Quay:36540,Brekkatoppen,59.191246,9.562040,,,NSR:StopPlace:20969,,700,
NSR:Quay:36541,Parnemannsgate,59.003836,9.744755,,,NSR:StopPlace:20970,,700,
NSR:Quay:36542,Parnemannsgate,59.003361,9.744866,,,NSR:StopPlace:20970,,700,
NSR:Quay:36543,Kise,59.419418,9.155244,,,NSR:StopPlace:20971,,700,
NSR:Quay:36544,Kise,59.419246,9.155253,,,NSR:StopPlace:20971,,700,
NSR:Quay:36545,Brekke,59.652004,8.192807,,,NSR:StopPlace:20972,,700,
NSR:Quay:36546,Brekke,59.651993,8.192978,,,NSR:StopPlace:20972,,700,
NSR:Quay:36547,Kiste,59.238068,9.799816,,,NSR:StopPlace:20973,,700,
NSR:Quay:36548,Kiste,59.237984,9.800007,,,NSR:StopPlace:20973,,700,
NSR:Quay:36549,Pershaug,59.292057,9.062951,,,NSR:StopPlace:20974,,700,
NSR:Quay:36550,Pershaug,59.291985,9.063039,,,NSR:StopPlace:20974,,700,
NSR:Quay:36551,Brekkeparken,59.208823,9.614673,,,NSR:StopPlace:20975,,700,
NSR:Quay:36552,Brekkeparken,59.208831,9.614848,,,NSR:StopPlace:20975,,700,
NSR:Quay:36553,Petersborg,59.230288,9.583766,,,NSR:StopPlace:20977,,700,
NSR:Quay:36554,Kiste bru,59.240239,9.804150,,,NSR:StopPlace:20976,,700,
NSR:Quay:36555,Petersborg,59.230519,9.583664,,,NSR:StopPlace:20977,,700,
NSR:Quay:36557,Kittilsrød,59.241452,9.659769,,,NSR:StopPlace:20979,,700,
NSR:Quay:36558,Kittilsrød,59.241541,9.658643,,,NSR:StopPlace:20979,,700,
NSR:Quay:36559,Breskelia kryss,59.426476,9.008230,,,NSR:StopPlace:20980,,700,
NSR:Quay:36560,Breskelia kryss,59.426540,9.008371,,,NSR:StopPlace:20980,,700,
NSR:Quay:36564,Brevik ferjekai,59.051191,9.697417,,,NSR:StopPlace:20983,,1000,
NSR:Quay:36565,Kjeldal sluse,59.292040,9.052471,,,NSR:StopPlace:20984,,700,
NSR:Quay:36566,Kjeldal sluse,59.291870,9.051785,,,NSR:StopPlace:20984,,700,
NSR:Quay:36567,Petersplassen,59.213920,9.570851,,,NSR:StopPlace:20985,,700,
NSR:Quay:36568,Petersplassen,59.213966,9.570597,,,NSR:StopPlace:20985,,700,
NSR:Quay:36569,Brevik kulturhus,59.054200,9.698490,,,NSR:StopPlace:20986,,700,
NSR:Quay:36570,Brevik kulturhus,59.054219,9.698696,,,NSR:StopPlace:20986,,700,
NSR:Quay:36571,Kjeldal sluse,59.292163,9.051434,,,NSR:StopPlace:20987,,1000,
NSR:Quay:36572,Brevik stasjon,59.051464,9.692709,,,NSR:StopPlace:20988,,700,
NSR:Quay:36573,Brevik stasjon,59.051630,9.692490,,,NSR:StopPlace:20988,,700,
NSR:Quay:36576,Pile,59.990646,8.844525,,,NSR:StopPlace:20990,,700,
NSR:Quay:36579,Breviksbrua,59.051976,9.695118,,,NSR:StopPlace:20992,,700,
NSR:Quay:36580,Plassane,59.566574,8.005351,,,NSR:StopPlace:20993,,700,
NSR:Quay:36581,Vestre Kjellestad,59.039667,9.700533,,,NSR:StopPlace:20994,,700,
NSR:Quay:36582,Breviksbrua,59.051910,9.694818,,,NSR:StopPlace:20992,,700,
NSR:Quay:36583,Kjellestadbakken,59.041925,9.701773,,,NSR:StopPlace:20996,,700,
NSR:Quay:36584,Kjellestadbakken,59.041800,9.701264,,,NSR:StopPlace:20996,,700,
NSR:Quay:36585,Brevikstrand,58.973566,9.648574,,,NSR:StopPlace:20997,,700,
NSR:Quay:36586,Kjenndalen,59.145447,9.799282,,,NSR:StopPlace:20998,,700,
NSR:Quay:36587,Kjenndalen,59.145400,9.799353,,,NSR:StopPlace:20998,,700,
NSR:Quay:36588,Brevikstrand,58.973752,9.648861,,,NSR:StopPlace:20997,,700,
NSR:Quay:36589,Plassen,59.160280,9.808572,,,NSR:StopPlace:21000,,700,
NSR:Quay:36590,Plassen,59.160255,9.808789,,,NSR:StopPlace:21000,,700,
NSR:Quay:36591,Kjenndalen,59.053779,9.188390,,,NSR:StopPlace:21001,,700,
NSR:Quay:36592,Kjenndalen,59.053784,9.188599,,,NSR:StopPlace:21001,,700,
NSR:Quay:36593,Brevikstrand øst,58.974057,9.652315,,,NSR:StopPlace:21002,,700,
NSR:Quay:36594,Tuddal skule,59.755911,8.787212,,,NSR:StopPlace:21003,,700,
NSR:Quay:36595,Kjeåsen,59.101390,9.069985,,,NSR:StopPlace:21004,,700,
NSR:Quay:36596,Kjeåsen,59.101200,9.070439,,,NSR:StopPlace:21004,,700,
NSR:Quay:36597,Brevikstrand øst,58.974110,9.652215,,,NSR:StopPlace:21002,,700,
NSR:Quay:36598,Kjær,59.172163,9.698807,,,NSR:StopPlace:21006,,700,
NSR:Quay:36599,Kjær,59.172229,9.698749,,,NSR:StopPlace:21006,,700,
NSR:Quay:36602,Tufte,59.253347,9.578587,,,NSR:StopPlace:21008,,700,
NSR:Quay:36603,Tufte,59.253413,9.578649,,,NSR:StopPlace:21008,,700,
NSR:Quay:36604,Brosdal,59.215680,8.720716,,,NSR:StopPlace:21010,,700,
NSR:Quay:36605,Kjær,58.981192,9.604577,,,NSR:StopPlace:21009,,700,
NSR:Quay:36606,Brosdal,59.215580,8.720594,,,NSR:StopPlace:21010,,700,
NSR:Quay:36607,Kjær,58.981575,9.606297,,,NSR:StopPlace:21009,,700,
NSR:Quay:36608,Tufte,59.270376,9.285387,,,NSR:StopPlace:21011,,700,
NSR:Quay:36609,Tufte,59.269967,9.286282,,,NSR:StopPlace:21011,,700,
NSR:Quay:36610,Kjærlighetsstien,59.565285,9.282959,,,NSR:StopPlace:21013,,700,
NSR:Quay:36612,Kjærlighetsstien,59.565258,9.282616,,,NSR:StopPlace:21013,,700,
NSR:Quay:36613,Brudalsbekken,59.185093,9.544547,,,NSR:StopPlace:21014,,700,
NSR:Quay:36614,Brudalsbekken,59.184990,9.544279,,,NSR:StopPlace:21014,,700,
NSR:Quay:36615,Kjølebrønd,58.831036,9.275057,,,NSR:StopPlace:21015,,700,
NSR:Quay:36616,Tuftebygget,59.185508,9.615808,,,NSR:StopPlace:21016,,700,
NSR:Quay:36617,Kjølebrønd,58.831096,9.275186,,,NSR:StopPlace:21015,,700,
NSR:Quay:36618,Brudalsbrekka,59.587038,8.583184,,,NSR:StopPlace:21018,,700,
NSR:Quay:36619,Brudalsbrekka,59.587372,8.585638,,,NSR:StopPlace:21018,,700,
NSR:Quay:36620,Tuftebygget,59.186637,9.615022,,,NSR:StopPlace:21016,,700,
NSR:Quay:36622,Brufloti,59.739901,7.586196,,,NSR:StopPlace:21021,,700,
NSR:Quay:36623,Brufloti,59.739883,7.586389,,,NSR:StopPlace:21021,,700,
NSR:Quay:36624,Kjørbekk,59.174040,9.614158,,,NSR:StopPlace:21022,,700,
NSR:Quay:36625,Tufteputten,59.247132,9.584541,,,NSR:StopPlace:21023,,700,
NSR:Quay:36626,Tufteputten,59.247669,9.584595,,,NSR:StopPlace:21023,,700,
NSR:Quay:36627,Kjørbekk,59.174454,9.615153,,,NSR:StopPlace:21022,,700,
NSR:Quay:36628,Brumoen,58.922650,9.142737,,,NSR:StopPlace:21024,,700,
NSR:Quay:36629,Brumoen,58.922760,9.143121,,,NSR:StopPlace:21024,,700,
NSR:Quay:36630,Kjørbekkdalen,59.172309,9.633502,,,NSR:StopPlace:21026,,700,
NSR:Quay:36631,Tute,59.187586,9.499220,,,NSR:StopPlace:21027,,700,
NSR:Quay:36632,Tute,59.187722,9.500320,,,NSR:StopPlace:21027,,700,
NSR:Quay:36633,Brunkeberg,59.438971,8.494379,,,NSR:StopPlace:21028,,700,
NSR:Quay:36634,Brunkeberg,59.439053,8.493523,,,NSR:StopPlace:21028,,700,
NSR:Quay:36635,Kjørbekkdalen,59.173535,9.632708,,,NSR:StopPlace:21026,,700,
NSR:Quay:36636,Brunkeberg E134,59.442097,8.502927,,,NSR:StopPlace:21030,,700,
NSR:Quay:36637,Kjørbekkhøgda,59.176048,9.626641,,,NSR:StopPlace:21031,,700,
NSR:Quay:36638,Tute,59.605685,8.729504,,,NSR:StopPlace:21032,,700,
NSR:Quay:36639,Tute,59.605590,8.731489,,,NSR:StopPlace:21032,,700,
NSR:Quay:36640,Kjørbekkhøgda,59.176666,9.626032,,,NSR:StopPlace:21031,,700,
NSR:Quay:36641,Brunkeberg kyrkje,59.434855,8.483331,,,NSR:StopPlace:21034,,700,
NSR:Quay:36642,Brunkeberg vest,59.438624,8.472736,,,NSR:StopPlace:21035,,700,
NSR:Quay:36643,Brunkeberg vest,59.438225,8.473710,,,NSR:StopPlace:21035,,700,
NSR:Quay:36644,Kjørbekkhøgda skole,59.178093,9.616956,,,NSR:StopPlace:21036,,700,
NSR:Quay:36645,Tuvensenteret,59.566169,9.223822,,,NSR:StopPlace:21037,,700,
NSR:Quay:36646,Kjørbekksvingen,59.174767,9.629136,,,NSR:StopPlace:21038,,700,
NSR:Quay:36647,Bruset,59.222106,9.398616,,,NSR:StopPlace:21039,,700,
NSR:Quay:36648,Bruset,59.223218,9.399147,,,NSR:StopPlace:21039,,700,
NSR:Quay:36649,Kjørbekkvegen,59.176935,9.612477,,,NSR:StopPlace:21043,,700,
NSR:Quay:36652,Tveit,59.127120,9.095841,,,NSR:StopPlace:21042,,700,
NSR:Quay:36653,Tveit,59.126850,9.095859,,,NSR:StopPlace:21042,,700,
NSR:Quay:36654,Kjørbekkvegen,59.176964,9.612651,,,NSR:StopPlace:21043,,700,
NSR:Quay:36655,Brynemo,58.891475,9.360081,,,NSR:StopPlace:21046,,700,
NSR:Quay:36656,Kjørstad,58.953404,9.598945,,,NSR:StopPlace:21045,,700,
NSR:Quay:36657,Brynemo,58.890657,9.359287,,,NSR:StopPlace:21046,,700,
NSR:Quay:36658,Kjørstad,58.953463,9.598895,,,NSR:StopPlace:21045,,700,
NSR:Quay:36659,Tveit,59.325941,8.990931,,,NSR:StopPlace:21048,,700,
NSR:Quay:36661,Brånan,59.089893,9.689668,,,NSR:StopPlace:21049,,700,
NSR:Quay:36662,Brånan,59.091144,9.690025,,,NSR:StopPlace:21049,,700,
NSR:Quay:36663,Kleivane,59.561199,9.242761,,,NSR:StopPlace:21050,,700,
NSR:Quay:36664,Kleivane,59.561215,9.242082,,,NSR:StopPlace:21050,,700,
NSR:Quay:36665,Tveit,59.460095,8.673239,,,NSR:StopPlace:21051,,700,
NSR:Quay:36666,Tveit,59.459979,8.673304,,,NSR:StopPlace:21051,,700,
NSR:Quay:36667,Kleivgrend kryss,59.241579,8.081262,,,NSR:StopPlace:21052,,700,
NSR:Quay:36668,Kleivgrend kryss,59.241680,8.081268,,,NSR:StopPlace:21052,,700,
NSR:Quay:36669,Bråstøyl,59.688135,7.813342,,,NSR:StopPlace:21053,,700,
NSR:Quay:36670,Bråstøyl,59.688100,7.813124,,,NSR:StopPlace:21053,,700,
NSR:Quay:36671,Kleivi,59.441750,8.176214,,,NSR:StopPlace:21054,,700,
NSR:Quay:36672,Kleivi,59.441635,8.176429,,,NSR:StopPlace:21054,,700,
NSR:Quay:36673,Bråten,59.579892,8.489928,,,NSR:StopPlace:21055,,700,
NSR:Quay:36674,Bråten,59.580052,8.489723,,,NSR:StopPlace:21055,,700,
NSR:Quay:36675,Tveit skule,59.025960,8.520571,,,NSR:StopPlace:21056,,700,
NSR:Quay:36676,Kleppe kryss,59.360300,9.077835,,,NSR:StopPlace:21057,,700,
NSR:Quay:36677,Bråtkjennane,59.042070,9.156041,,,NSR:StopPlace:21058,,700,
NSR:Quay:36678,Bråtkjennane,59.042385,9.156671,,,NSR:StopPlace:21058,,700,
NSR:Quay:36679,Tveitan,58.940338,9.559594,,,NSR:StopPlace:21063,,700,
NSR:Quay:36680,Kleppetoppen,59.361262,9.058373,,,NSR:StopPlace:21060,,700,
NSR:Quay:36681,Kleppetoppen,59.361357,9.058486,,,NSR:StopPlace:21060,,700,
NSR:Quay:36682,Brødsjø skule,58.925763,9.142347,,,NSR:StopPlace:21061,,700,
NSR:Quay:36683,Brødsjø skule,58.925625,9.142763,,,NSR:StopPlace:21061,,700,
NSR:Quay:36684,Kleppevegen kryss,59.151222,8.813305,,,NSR:StopPlace:21062,,700,
NSR:Quay:36685,Kleppevegen kryss,59.151170,8.813252,,,NSR:StopPlace:21062,,700,
NSR:Quay:36686,Tveitan,58.940255,9.559414,,,NSR:StopPlace:21063,,700,
NSR:Quay:36687,Brødsjø stasjon,58.941600,9.135379,,,NSR:StopPlace:21064,,700,
NSR:Quay:36688,Brødsjø stasjon,58.941760,9.135727,,,NSR:StopPlace:21064,,700,
NSR:Quay:36689,Kleppholt,59.455894,7.846797,,,NSR:StopPlace:21065,,700,
NSR:Quay:36690,Kleppo,59.458453,8.022007,,,NSR:StopPlace:21066,,700,
NSR:Quay:36691,Kleppo,59.458322,8.021843,,,NSR:StopPlace:21066,,700,
NSR:Quay:36693,Tveitan,59.524970,9.306595,,,NSR:StopPlace:21068,,700,
NSR:Quay:36694,Tveitan,59.524311,9.305820,,,NSR:StopPlace:21068,,700,
NSR:Quay:36695,Klevar,59.456378,9.301895,,,NSR:StopPlace:21069,,700,
NSR:Quay:36696,Klevar,59.456257,9.302164,,,NSR:StopPlace:21069,,700,
NSR:Quay:36697,Brøløs,58.929285,9.404560,,,NSR:StopPlace:21067,,700,
NSR:Quay:36698,Hengebrua,59.407494,8.958113,,,NSR:StopPlace:21071,,700,
NSR:Quay:36699,Hengebrua,59.407594,8.957790,,,NSR:StopPlace:21071,,700,
NSR:Quay:36700,Klevar kryss fv. 555,59.460867,9.308301,,,NSR:StopPlace:21072,,700,
NSR:Quay:36701,Bubekk,59.959526,8.888771,,,NSR:StopPlace:21073,,700,
NSR:Quay:36702,Klevar kryss fv. 555,59.460854,9.308137,,,NSR:StopPlace:21072,,700,
NSR:Quay:36703,Buer,59.168366,9.663830,,,NSR:StopPlace:21074,,700,
NSR:Quay:36704,Buer,59.168056,9.663546,,,NSR:StopPlace:21074,,700,
NSR:Quay:36705,Klevstrand,59.115243,9.652562,,,NSR:StopPlace:21077,,700,
NSR:Quay:36706,Tveitanvegen,59.117954,9.666556,,,NSR:StopPlace:21076,,700,
NSR:Quay:36707,Klevstrand,59.116589,9.650859,,,NSR:StopPlace:21077,,700,
NSR:Quay:36708,Buer,59.170930,9.758127,,,NSR:StopPlace:21078,,700,
NSR:Quay:36709,Buer,59.171058,9.758400,,,NSR:StopPlace:21078,,700,
NSR:Quay:36712,Buer planteskole,59.167840,9.664440,,,NSR:StopPlace:21080,,700,
NSR:Quay:36713,Buer planteskole,59.167772,9.664544,,,NSR:StopPlace:21080,,700,
NSR:Quay:36714,Tveitanvegen,59.118030,9.666789,,,NSR:StopPlace:21076,,700,
NSR:Quay:36716,Buer skole,59.168380,9.661490,,,NSR:StopPlace:21083,,700,
NSR:Quay:36717,Klosterjordene,59.195333,9.600415,,,NSR:StopPlace:21087,,700,
NSR:Quay:36718,Tveitdalen,59.556767,9.279484,,,NSR:StopPlace:21085,,700,
NSR:Quay:36719,Buerjordet,59.166579,9.667162,,,NSR:StopPlace:21086,,700,
NSR:Quay:36720,Buerjordet,59.166645,9.667228,,,NSR:StopPlace:21086,,700,
NSR:Quay:36721,Klosterjordene,59.195568,9.602365,,,NSR:StopPlace:21087,,700,
NSR:Quay:36723,Bujordet,59.092533,9.026405,,,NSR:StopPlace:21088,,700,
NSR:Quay:36724,Bujordet,59.092650,9.026423,,,NSR:StopPlace:21088,,700,
NSR:Quay:36725,Tveitdalen kryss,59.556663,9.276884,,,NSR:StopPlace:21090,,700,
NSR:Quay:36726,Tveitdalen kryss,59.556695,9.277774,,,NSR:StopPlace:21090,,700,
NSR:Quay:36727,Klosterøya,59.198561,9.610458,,,NSR:StopPlace:21091,,700,
NSR:Quay:36728,Bunes,59.040782,9.705752,,,NSR:StopPlace:21092,,700,
NSR:Quay:36729,Bunes,59.040713,9.705783,,,NSR:StopPlace:21092,,700,
NSR:Quay:36730,Tveiten,59.491410,8.168010,,,NSR:StopPlace:21093,,700,
NSR:Quay:36731,Klosterøya,59.200005,9.610767,,,NSR:StopPlace:21091,,700,
NSR:Quay:36732,Tveiten,59.491293,8.166951,,,NSR:StopPlace:21093,,700,
NSR:Quay:36733,Busnesgrend,59.806748,8.991545,,,NSR:StopPlace:21095,,700,
NSR:Quay:36734,Klovdal,59.234647,9.380036,,,NSR:StopPlace:21096,,700,
NSR:Quay:36735,Klovdal,59.234281,9.380240,,,NSR:StopPlace:21096,,700,
NSR:Quay:36736,Buvollen,58.955204,9.607343,,,NSR:StopPlace:21097,,700,
NSR:Quay:36737,Tveiten,59.609067,8.760422,,,NSR:StopPlace:21098,,700,
NSR:Quay:36738,Tveiten,59.609148,8.760494,,,NSR:StopPlace:21098,,700,
NSR:Quay:36739,Klovholt bedehus,59.185010,9.525224,,,NSR:StopPlace:21099,,700,
