Fylke,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortFylke
Nordland Nordlánnda,2024-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",72.4,1,3,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",88.5,1,4,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",61.7,1,4,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",36.8,1,4,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",208.1,1,5,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",137.4,1,5,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",118.6,1,5,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",243.0,1,6,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",173.9,1,6,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",126.1,1,6,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",190.7,1,7,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",150.5,1,7,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",72.5,1,7,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",182.7,1,8,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",141.5,1,8,9
Nordland Nordlánnda,2024-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",68.0,1,8,9
Nordland Nordlánnda,2024-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",156.6,2,1,9
Nordland Nordlánnda,2024-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",111.7,2,1,9
Nordland Nordlánnda,2024-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",75.0,2,1,9
Nordland Nordlánnda,2024-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",159.5,2,2,9
Nordland Nordlánnda,2024-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",107.6,2,2,9
Nordland Nordlánnda,2024-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",84.8,2,2,9
Nordland Nordlánnda,2024-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",127.6,2,3,9
Nordland Nordlánnda,2024-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",82.9,2,3,9
Nordland Nordlánnda,2024-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",65.5,2,3,9
Nordland Nordlánnda,2024-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",102.0,2,4,9
Nordland Nordlánnda,2024-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",67.7,2,4,9
Nordland Nordlánnda,2024-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",45.7,2,4,9
Nordland Nordlánnda,2024-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",160.8,2,5,9
Nordland Nordlánnda,2024-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",102.5,2,5,9
Nordland Nordlánnda,2024-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",91.2,2,5,9
Nordland Nordlánnda,2024-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",192.0,2,6,9
Nordland Nordlánnda,2024-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",132.9,2,6,9
Nordland Nordlánnda,2024-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",104.5,2,6,9
Nordland Nordlánnda,2024-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",153.0,2,7,9
Nordland Nordlánnda,2024-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",118.4,2,7,9
Nordland Nordlánnda,2024-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",60.1,2,7,9
Nordland Nordlánnda,2024-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",143.9,2,8,9
Nordland Nordlánnda,2024-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",110.8,2,8,9
Nordland Nordlánnda,2024-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",54.9,2,8,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",225.9,3,1,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",169.9,3,1,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",102.0,3,1,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",225.0,3,2,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",161.8,3,2,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",114.0,3,2,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",154.2,3,3,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",107.0,3,3,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",79.8,3,3,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",74.2,3,4,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",55.3,3,4,9
Nordland Nordlánnda,2024-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",27.5,3,4,9
Nordland Nordlánnda,2024-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",258.5,3,5,9
Nordland Nordlánnda,2024-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",174.5,3,5,9
Nordland Nordlánnda,2024-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",148.0,3,5,9
Nordland Nordlánnda,2024-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",296.4,3,6,9
Nordland Nordlánnda,2024-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",216.9,3,6,9
Nordland Nordlánnda,2024-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",148.5,3,6,9
Nordland Nordlánnda,2024-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",229.1,3,7,9
Nordland Nordlánnda,2024-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",183.2,3,7,9
Nordland Nordlánnda,2024-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",85.1,3,7,9
Nordland Nordlánnda,2024-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",218.8,3,8,9
Nordland Nordlánnda,2024-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",170.2,3,8,9
Nordland Nordlánnda,2024-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",80.0,3,8,9
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",196.1,1,1,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",152.9,1,1,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",80.1,1,1,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",195.5,1,2,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",146.7,1,2,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",90.0,1,2,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",136.5,1,3,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",96.8,1,3,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",65.9,1,3,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",87.0,1,4,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",62.0,1,4,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",35.4,1,4,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",200.9,1,5,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",141.8,1,5,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",105.6,1,5,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",255.5,1,6,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",197.5,1,6,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",114.5,1,6,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",197.3,1,7,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",162.5,1,7,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",64.9,1,7,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",187.8,1,8,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",146.2,1,8,12
Troms Romsa Tromssa,2024-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",69.4,1,8,12
Troms Romsa Tromssa,2024-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",158.2,2,1,12
Troms Romsa Tromssa,2024-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",119.7,2,1,12
Troms Romsa Tromssa,2024-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",67.1,2,1,12
Troms Romsa Tromssa,2024-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",158.4,2,2,12
Troms Romsa Tromssa,2024-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",114.3,2,2,12
Troms Romsa Tromssa,2024-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",76.0,2,2,12
Troms Romsa Tromssa,2024-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",121.1,2,3,12
Troms Romsa Tromssa,2024-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",81.9,2,3,12
Troms Romsa Tromssa,2024-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",58.5,2,3,12
Troms Romsa Tromssa,2024-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",99.5,2,4,12
Troms Romsa Tromssa,2024-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",67.3,2,4,12
Troms Romsa Tromssa,2024-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",43.8,2,4,12
Troms Romsa Tromssa,2024-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",149.7,2,5,12
Troms Romsa Tromssa,2024-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",100.8,2,5,12
Troms Romsa Tromssa,2024-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",78.0,2,5,12
Troms Romsa Tromssa,2024-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",196.4,2,6,12
Troms Romsa Tromssa,2024-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",147.3,2,6,12
Troms Romsa Tromssa,2024-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",93.9,2,6,12
Troms Romsa Tromssa,2024-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",158.0,2,7,12
Troms Romsa Tromssa,2024-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",128.3,2,7,12
Troms Romsa Tromssa,2024-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",53.3,2,7,12
Troms Romsa Tromssa,2024-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",155.3,2,8,12
Troms Romsa Tromssa,2024-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",120.7,2,8,12
Troms Romsa Tromssa,2024-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",57.5,2,8,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",235.6,3,1,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",187.4,3,1,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",93.6,3,1,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",234.6,3,2,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",180.9,3,2,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",104.7,3,2,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",152.7,3,3,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",112.5,3,3,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",73.6,3,3,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",73.8,3,4,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",56.4,3,4,12
Troms Romsa Tromssa,2024-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",26.6,3,4,12
Troms Romsa Tromssa,2024-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",255.3,3,5,12
Troms Romsa Tromssa,2024-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",185.3,3,5,12
Troms Romsa Tromssa,2024-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",134.8,3,5,12
Troms Romsa Tromssa,2024-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",317.4,3,6,12
Troms Romsa Tromssa,2024-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",250.1,3,6,12
Troms Romsa Tromssa,2024-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",136.1,3,6,12
Troms Romsa Tromssa,2024-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",237.3,3,7,12
Troms Romsa Tromssa,2024-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",197.4,3,7,12
Troms Romsa Tromssa,2024-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",76.8,3,7,12
Troms Romsa Tromssa,2024-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",217.9,3,8,12
Troms Romsa Tromssa,2024-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",169.8,3,8,12
Troms Romsa Tromssa,2024-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",80.4,3,8,12
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",200.6,1,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",145.2,1,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",100.7,1,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",197.0,1,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",134.3,1,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",110.9,1,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",132.9,1,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",87.3,1,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",72.8,1,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",81.1,1,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",55.6,1,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",34.7,1,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",199.9,1,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",128.3,1,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",121.9,1,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",262.2,1,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",182.3,1,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",149.8,1,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",206.7,1,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",161.7,1,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",85.3,1,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",198.3,1,8,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",155.9,1,8,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",83.2,1,8,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",165.6,2,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",118.9,2,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",83.3,2,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",162.3,2,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",109.1,2,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",91.6,2,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",121.4,2,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",80.6,2,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",64.0,2,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",93.7,2,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",62.3,2,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",41.9,2,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",157.0,2,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",103.9,2,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",92.4,2,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",203.9,2,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",138.2,2,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",119.7,2,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",170.7,2,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",133.9,2,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",70.3,2,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",152.1,2,8,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",119.1,2,8,6
Finnmark Finnmárku Finmarkku,2024-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",56.0,2,8,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",237.0,3,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",172.3,3,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",118.9,3,1,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",233.6,3,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",160.9,3,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",131.5,3,2,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",145.0,3,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",94.3,3,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",82.1,3,3,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",67.7,3,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",48.5,3,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",27.1,3,4,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",245.6,3,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",153.9,3,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",153.6,3,5,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",323.5,3,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",228.5,3,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",181.7,3,6,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",243.2,3,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",189.8,3,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",100.6,3,7,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",241.6,3,8,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",190.3,3,8,6
Finnmark Finnmárku Finmarkku,2024-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",109.1,3,8,6
