ssbid_250,year,populasjon
21857506567000,2013,11.0
21857506567250,2013,5.0
21857506569750,2013,8.0
21857506570000,2013,7.0
21857506573500,2013,2.0
21857506578750,2013,30.0
21860006566750,2013,7.0
21860006570000,2013,4.0
21860006573000,2013,3.0
21860006573250,2013,4.0
21860006573500,2013,4.0
21860006573750,2013,9.0
21860006576000,2013,11.0
21860006576500,2013,8.0
21860006576750,2013,27.0
21860006577000,2013,39.0
21860006577250,2013,18.0
21860006577500,2013,2.0
21860006578250,2013,6.0
21860006578500,2013,1.0
21860006586500,2013,4.0
21862506567250,2013,12.0
21862506567500,2013,74.0
21862506567750,2013,18.0
21862506570000,2013,2.0
21862506573000,2013,2.0
21862506573250,2013,6.0
21862506574000,2013,3.0
21862506574250,2013,2.0
21862506574500,2013,1.0
21862506575750,2013,2.0
21862506576000,2013,6.0
21862506576250,2013,2.0
21862506576750,2013,7.0
21862506577000,2013,54.0
21862506577250,2013,6.0
21862506577750,2013,7.0
21862506578000,2013,2.0
21865006567250,2013,8.0
21865006567500,2013,29.0
21865006570250,2013,4.0
21865006572000,2013,3.0
21865006572250,2013,3.0
21865006572500,2013,4.0
21865006572750,2013,1.0
21865006573250,2013,4.0
21865006573500,2013,4.0
21865006573750,2013,4.0
21865006574000,2013,6.0
21865006574250,2013,2.0
21865006576250,2013,3.0
21865006576500,2013,10.0
21865006577000,2013,3.0
21865006577500,2013,5.0
21865006577750,2013,1.0
21865006578000,2013,1.0
21867506567500,2013,11.0
21867506568250,2013,3.0
21867506570000,2013,5.0
21867506571250,2013,6.0
21867506571500,2013,8.0
21867506571750,2013,4.0
21867506572250,2013,3.0
21867506572750,2013,9.0
21867506573000,2013,1.0
21867506573250,2013,7.0
21867506576250,2013,22.0
21867506576500,2013,5.0
21867506577000,2013,44.0
21867506577250,2013,64.0
21867506577500,2013,25.0
21867506586500,2013,1.0
21870006567500,2013,2.0
21870006568250,2013,4.0
21870006568500,2013,6.0
21870006569000,2013,4.0
21870006569750,2013,3.0
21870006570000,2013,3.0
21870006571750,2013,9.0
21870006572250,2013,2.0
21870006573000,2013,11.0
21870006573750,2013,9.0
21870006574000,2013,6.0
21870006576000,2013,3.0
21870006576250,2013,3.0
21870006576500,2013,1.0
21870006576750,2013,42.0
21870006577000,2013,99.0
21870006577250,2013,15.0
21872506567500,2013,3.0
21872506568000,2013,2.0
21872506568750,2013,3.0
21872506571250,2013,9.0
21872506571500,2013,7.0
21872506573250,2013,8.0
21872506573500,2013,3.0
21872506574000,2013,4.0
21872506574750,2013,4.0
21872506575500,2013,8.0
21872506576500,2013,72.0
21872506576750,2013,161.0
21872506577000,2013,74.0
21875006567250,2013,1.0
21875006568750,2013,1.0
21875006569000,2013,7.0
21875006573000,2013,6.0
21875006573250,2013,13.0
21875006573500,2013,8.0
21875006574250,2013,3.0
21875006574500,2013,3.0
21875006574750,2013,10.0
21875006575250,2013,8.0
21875006575500,2013,10.0
21875006576250,2013,18.0
21875006576750,2013,143.0
21875006577000,2013,13.0
21877506567500,2013,8.0
21877506569000,2013,7.0
21877506570000,2013,3.0
21877506572750,2013,1.0
21877506573000,2013,10.0
21877506573500,2013,2.0
21877506574000,2013,2.0
21877506574250,2013,3.0
21877506574500,2013,56.0
21877506574750,2013,105.0
21877506575000,2013,12.0
21877506575250,2013,55.0
21877506575500,2013,19.0
21877506575750,2013,1.0
21877506576000,2013,80.0
21877506576250,2013,9.0
21877506576500,2013,73.0
21877506576750,2013,101.0
21880006567250,2013,2.0
21880006567500,2013,4.0
21880006568250,2013,6.0
21880006568500,2013,6.0
21880006569250,2013,4.0
21880006572500,2013,5.0
21880006573000,2013,2.0
21880006573250,2013,3.0
21880006573500,2013,8.0
21880006574000,2013,15.0
21880006574250,2013,130.0
21880006574500,2013,102.0
21880006574750,2013,93.0
21880006575000,2013,95.0
21880006575250,2013,144.0
21880006575500,2013,41.0
21880006575750,2013,11.0
21880006576500,2013,8.0
21880006576750,2013,29.0
21882506568250,2013,6.0
21882506569000,2013,2.0
21882506569250,2013,2.0
21882506569500,2013,5.0
21882506571000,2013,8.0
21882506572500,2013,20.0
21882506573250,2013,19.0
21882506573750,2013,2.0
21882506574000,2013,115.0
21882506574250,2013,146.0
21882506574500,2013,91.0
21882506574750,2013,137.0
21882506575000,2013,137.0
21882506575250,2013,87.0
21882506575750,2013,8.0
21882506576750,2013,5.0
21885006569500,2013,3.0
21885006572000,2013,5.0
21885006573250,2013,2.0
21885006573500,2013,4.0
21885006573750,2013,2.0
21885006574000,2013,78.0
21885006574250,2013,59.0
21885006574500,2013,13.0
21885006574750,2013,74.0
21885006575000,2013,134.0
21885006575250,2013,5.0
21885006575750,2013,33.0
21885006576000,2013,50.0
21885006576750,2013,7.0
21885006577750,2013,18.0
21885006584250,2013,4.0
21885006586250,2013,2.0
21885006586500,2013,3.0
21885006586750,2013,14.0
21885006601000,2013,2.0
21887506567000,2013,2.0
21887506569750,2013,1.0
21887506570000,2013,4.0
21887506570250,2013,5.0
21887506572750,2013,2.0
21887506574750,2013,15.0
21887506575500,2013,34.0
21887506575750,2013,70.0
21887506576000,2013,102.0
21887506576250,2013,58.0
21887506576500,2013,2.0
21887506576750,2013,9.0
21887506577000,2013,2.0
21887506577500,2013,88.0
21887506577750,2013,104.0
21887506584000,2013,6.0
21887506584250,2013,4.0
21887506586750,2013,3.0
21887506600750,2013,2.0
21890006568750,2013,5.0
21890006569750,2013,2.0
21890006570000,2013,9.0
21890006570500,2013,1.0
21890006571750,2013,2.0
21890006574000,2013,3.0
21890006575250,2013,6.0
21890006575500,2013,65.0
21890006575750,2013,150.0
21890006576000,2013,212.0
21890006576250,2013,119.0
21890006576500,2013,7.0
21890006576750,2013,14.0
21890006577000,2013,116.0
21890006577250,2013,175.0
21890006577500,2013,141.0
21890006577750,2013,96.0
21890006578000,2013,5.0
21890006578500,2013,1.0
21890006581750,2013,1.0
21890006583250,2013,1.0
21890006583750,2013,4.0
21890006584000,2013,13.0
21890006584250,2013,6.0
21890006585000,2013,2.0
21890006585250,2013,1.0
21890006599750,2013,2.0
21892506571000,2013,2.0
21892506573000,2013,14.0
21892506573750,2013,6.0
21892506574000,2013,49.0
21892506575250,2013,2.0
21892506575500,2013,104.0
21892506575750,2013,171.0
21892506576000,2013,121.0
21892506576500,2013,16.0
21892506576750,2013,207.0
21892506577000,2013,294.0
21892506577250,2013,183.0
21892506577500,2013,182.0
21892506577750,2013,56.0
21892506578000,2013,27.0
21892506579750,2013,14.0
21892506580000,2013,1.0
21892506580750,2013,4.0
21892506581500,2013,17.0
21892506581750,2013,3.0
21892506582750,2013,11.0
21892506583250,2013,4.0
21892506583750,2013,3.0
21892506584250,2013,2.0
21892506585000,2013,1.0
21895006568000,2013,4.0
21895006573750,2013,3.0
21895006574000,2013,3.0
21895006575000,2013,1.0
21895006575250,2013,6.0
21895006575500,2013,131.0
21895006575750,2013,116.0
21895006576000,2013,83.0
21895006576250,2013,152.0
21895006576500,2013,87.0
21895006576750,2013,165.0
21895006577000,2013,107.0
21895006577250,2013,60.0
21895006577500,2013,188.0
21895006577750,2013,103.0
21895006578000,2013,117.0
21895006578750,2013,2.0
21895006579000,2013,3.0
21895006579250,2013,2.0
21895006579500,2013,4.0
21895006579750,2013,2.0
21895006580500,2013,2.0
21895006581000,2013,1.0
21895006581250,2013,6.0
21895006581500,2013,8.0
21895006582250,2013,8.0
21895006582500,2013,4.0
21895006582750,2013,7.0
21895006583000,2013,5.0
21895006583250,2013,1.0
21895006583750,2013,5.0
21895006586000,2013,3.0
21897506568000,2013,3.0
21897506568250,2013,2.0
21897506571750,2013,1.0
21897506574000,2013,16.0
21897506574250,2013,18.0
21897506574500,2013,21.0
21897506574750,2013,37.0
21897506575250,2013,28.0
21897506575500,2013,133.0
21897506575750,2013,44.0
21897506576000,2013,159.0
21897506576250,2013,149.0
21897506576500,2013,17.0
21897506576750,2013,194.0
21897506577000,2013,260.0
21897506577250,2013,326.0
21897506577500,2013,383.0
21897506577750,2013,33.0
21897506578000,2013,3.0
21897506578250,2013,4.0
21897506578500,2013,7.0
21897506578750,2013,6.0
21897506579000,2013,1.0
21897506579250,2013,4.0
21897506579750,2013,3.0
21897506580000,2013,3.0
21897506582000,2013,19.0
21897506582250,2013,4.0
21897506582500,2013,22.0
21897506584500,2013,6.0
21897506597250,2013,5.0
21897506597500,2013,7.0
21897506598000,2013,2.0
21897506602000,2013,1.0
21900006566250,2013,8.0
21900006566500,2013,18.0
21900006574250,2013,85.0
21900006574500,2013,118.0
21900006574750,2013,85.0
21900006575000,2013,5.0
21900006575250,2013,60.0
21900006575500,2013,41.0
21900006575750,2013,16.0
21900006576000,2013,127.0
21900006576250,2013,44.0
21900006576500,2013,15.0
21900006576750,2013,45.0
21900006577000,2013,153.0
21900006577250,2013,43.0
21900006577500,2013,2.0
21900006578000,2013,13.0
21900006578250,2013,3.0
21900006579250,2013,6.0
21900006579500,2013,7.0
21900006581000,2013,3.0
21900006581250,2013,8.0
21900006581500,2013,22.0
21900006581750,2013,14.0
21900006582000,2013,12.0
21900006582500,2013,2.0
21900006582750,2013,4.0
21900006583000,2013,5.0
21900006583250,2013,3.0
21900006583500,2013,38.0
21900006586000,2013,6.0
21900006586250,2013,2.0
21900006587250,2013,1.0
21900006597000,2013,4.0
21900006603250,2013,4.0
21902506566500,2013,16.0
21902506568500,2013,2.0
21902506574000,2013,27.0
21902506574250,2013,169.0
21902506574500,2013,137.0
21902506574750,2013,50.0
21902506575000,2013,25.0
21902506575250,2013,55.0
21902506575500,2013,106.0
21902506575750,2013,97.0
21902506576000,2013,95.0
21902506576250,2013,59.0
21902506576500,2013,29.0
21902506576750,2013,92.0
21902506577000,2013,82.0
21902506577250,2013,7.0
21902506577500,2013,1.0
21902506577750,2013,7.0
21902506578000,2013,4.0
21902506578500,2013,7.0
21902506578750,2013,8.0
21902506579000,2013,9.0
21902506579500,2013,3.0
21902506579750,2013,11.0
21902506580000,2013,17.0
21902506580250,2013,10.0
21902506580500,2013,84.0
21902506580750,2013,91.0
21902506581000,2013,5.0
21902506581250,2013,2.0
21902506581500,2013,3.0
21902506582750,2013,17.0
21902506583000,2013,4.0
21902506583500,2013,16.0
21902506583750,2013,19.0
21902506585500,2013,1.0
21902506586000,2013,4.0
21902506586250,2013,9.0
21902506587500,2013,3.0
21902506597750,2013,2.0
21902506602500,2013,4.0
21905006566250,2013,16.0
21905006566500,2013,40.0
21905006567250,2013,1.0
21905006568500,2013,8.0
21905006572750,2013,6.0
21905006573000,2013,12.0
21905006573250,2013,24.0
21905006573500,2013,10.0
21905006573750,2013,50.0
21905006574000,2013,135.0
21905006574250,2013,191.0
21905006574500,2013,66.0
21905006574750,2013,24.0
21905006575000,2013,25.0
21905006575250,2013,82.0
21905006575500,2013,127.0
21905006575750,2013,110.0
21905006576000,2013,146.0
21905006576250,2013,110.0
21905006576500,2013,12.0
21905006577000,2013,2.0
21905006577250,2013,5.0
21905006577750,2013,12.0
21905006578000,2013,38.0
21905006578250,2013,2.0
21905006579000,2013,17.0
21905006579250,2013,34.0
21905006579500,2013,100.0
21905006579750,2013,72.0
21905006580000,2013,33.0
21905006580250,2013,57.0
21905006580500,2013,24.0
21905006580750,2013,3.0
21905006581500,2013,14.0
21905006582250,2013,2.0
21905006582500,2013,25.0
21905006582750,2013,51.0
21905006583000,2013,24.0
21905006583500,2013,2.0
21905006583750,2013,22.0
21905006584000,2013,4.0
21905006584250,2013,2.0
21905006584750,2013,4.0
21905006585000,2013,25.0
21905006585500,2013,4.0
21905006596250,2013,4.0
21907506566250,2013,15.0
21907506566500,2013,8.0
21907506567000,2013,9.0
21907506567250,2013,5.0
21907506568500,2013,1.0
21907506572750,2013,20.0
21907506573000,2013,87.0
21907506573250,2013,116.0
21907506573500,2013,103.0
21907506573750,2013,108.0
21907506574000,2013,56.0
21907506574250,2013,26.0
21907506575000,2013,30.0
21907506575250,2013,131.0
21907506575500,2013,76.0
21907506575750,2013,71.0
21907506576000,2013,36.0
21907506576250,2013,82.0
21907506576500,2013,170.0
21907506576750,2013,191.0
21907506577000,2013,14.0
21907506578250,2013,8.0
21907506578500,2013,17.0
21907506578750,2013,30.0
21907506579000,2013,8.0
21907506579250,2013,23.0
21907506579500,2013,4.0
21907506580250,2013,6.0
21907506581000,2013,5.0
21907506581250,2013,5.0
21907506581500,2013,3.0
21907506581750,2013,2.0
21907506582000,2013,7.0
21907506582250,2013,10.0
21907506582500,2013,4.0
21907506583000,2013,6.0
21907506583750,2013,2.0
21907506584000,2013,4.0
21907506584250,2013,10.0
21907506584500,2013,4.0
21907506584750,2013,9.0
21907506585000,2013,8.0
21907506585250,2013,6.0
21907506597000,2013,1.0
21910006567000,2013,3.0
21910006567750,2013,1.0
21910006568000,2013,4.0
21910006568250,2013,12.0
21910006571000,2013,5.0
21910006573250,2013,12.0
21910006573500,2013,169.0
21910006573750,2013,116.0
21910006574250,2013,4.0
21910006575000,2013,29.0
21910006575250,2013,110.0
21910006575500,2013,99.0
21910006575750,2013,148.0
21910006576000,2013,161.0
21910006576250,2013,144.0
21910006576500,2013,328.0
21910006576750,2013,200.0
21910006577000,2013,16.0
21910006577750,2013,5.0
21910006578000,2013,27.0
21910006578250,2013,20.0
21910006578500,2013,72.0
21910006578750,2013,14.0
21910006579750,2013,6.0
21910006580000,2013,3.0
21910006580250,2013,6.0
21910006580500,2013,11.0
21910006580750,2013,5.0
21910006581000,2013,4.0
21910006581250,2013,2.0
21910006581750,2013,3.0
21910006584500,2013,1.0
21910006584750,2013,4.0
21912506567750,2013,8.0
21912506568000,2013,12.0
21912506568250,2013,5.0
21912506572000,2013,4.0
21912506572500,2013,2.0
21912506574750,2013,86.0
21912506575000,2013,130.0
21912506575250,2013,181.0
21912506575500,2013,129.0
21912506575750,2013,135.0
21912506576000,2013,27.0
21912506576500,2013,44.0
21912506576750,2013,479.0
21912506577000,2013,73.0
21912506577250,2013,103.0
21912506577500,2013,23.0
21912506577750,2013,16.0
21912506578500,2013,6.0
21912506578750,2013,73.0
21912506579000,2013,45.0
21912506579250,2013,30.0
21912506579500,2013,62.0
21912506579750,2013,49.0
21912506580000,2013,31.0
21912506580250,2013,4.0
21912506580500,2013,4.0
21912506581000,2013,1.0
21912506581250,2013,9.0
21912506581750,2013,7.0
21912506582000,2013,3.0
21915006566500,2013,4.0
21915006567500,2013,1.0
21915006568500,2013,7.0
21915006569250,2013,5.0
21915006569500,2013,1.0
21915006570500,2013,4.0
21915006572500,2013,30.0
21915006572750,2013,46.0
21915006573000,2013,103.0
21915006573250,2013,153.0
21915006573500,2013,4.0
21915006573750,2013,2.0
21915006574000,2013,75.0
21915006574250,2013,7.0
21915006574750,2013,115.0
21915006575000,2013,153.0
21915006575250,2013,184.0
21915006575500,2013,139.0
21915006575750,2013,108.0
21915006576000,2013,242.0
21915006576250,2013,129.0
21915006576500,2013,46.0
21915006576750,2013,74.0
21915006577000,2013,89.0
21915006577250,2013,89.0
21915006577750,2013,20.0
21915006578000,2013,86.0
21915006578250,2013,148.0
21915006578500,2013,130.0
21915006578750,2013,41.0
21915006579000,2013,128.0
21915006579250,2013,105.0
21915006579500,2013,61.0
21915006579750,2013,2.0
21915006580000,2013,1.0
21915006580250,2013,6.0
21915006580500,2013,1.0
21915006580750,2013,2.0
21915006581000,2013,4.0
21915006581500,2013,9.0
21915006582000,2013,8.0
21915006596000,2013,2.0
21917506566750,2013,26.0
21917506567000,2013,3.0
21917506567500,2013,2.0
21917506567750,2013,6.0
21917506568250,2013,6.0
21917506568500,2013,15.0
21917506568750,2013,61.0
21917506569000,2013,105.0
21917506569250,2013,224.0
21917506569500,2013,216.0
21917506570000,2013,5.0
21917506570500,2013,1.0
21917506571250,2013,3.0
21917506571750,2013,9.0
21917506572000,2013,46.0
21917506572250,2013,16.0
21917506572500,2013,85.0
21917506572750,2013,106.0
21917506573000,2013,104.0
21917506573250,2013,75.0
21917506573500,2013,125.0
21917506573750,2013,69.0
21917506574000,2013,185.0
21917506574250,2013,65.0
21917506574500,2013,2.0
21917506574750,2013,64.0
21917506575000,2013,258.0
21917506575250,2013,148.0
21917506575500,2013,44.0
21917506575750,2013,155.0
21917506576000,2013,212.0
21917506576250,2013,211.0
21917506576500,2013,156.0
21917506576750,2013,76.0
21917506577250,2013,32.0
21917506577500,2013,122.0
21917506577750,2013,174.0
21917506578000,2013,94.0
21917506578250,2013,96.0
21917506578500,2013,81.0
21917506578750,2013,4.0
21917506579000,2013,6.0
21917506580250,2013,5.0
21917506580500,2013,11.0
21920006566750,2013,10.0
21920006567000,2013,61.0
21920006567250,2013,27.0
21920006567500,2013,15.0
21920006568000,2013,1.0
21920006568250,2013,4.0
21920006568500,2013,35.0
21920006568750,2013,197.0
21920006569000,2013,263.0
21920006569250,2013,116.0
21920006569500,2013,100.0
21920006570000,2013,3.0
21920006570250,2013,8.0
21920006570750,2013,7.0
21920006571250,2013,2.0
21920006571500,2013,2.0
21920006571750,2013,70.0
21920006572000,2013,8.0
21920006572250,2013,17.0
21920006572500,2013,18.0
21920006572750,2013,23.0
21920006573000,2013,152.0
21920006573250,2013,222.0
21920006573500,2013,115.0
21920006573750,2013,94.0
21920006574000,2013,170.0
21920006574250,2013,219.0
21920006574500,2013,65.0
21920006575000,2013,51.0
21920006575250,2013,290.0
21920006575500,2013,105.0
21920006575750,2013,186.0
21920006576000,2013,99.0
21920006576250,2013,376.0
21920006576500,2013,312.0
21920006576750,2013,86.0
21920006577000,2013,45.0
21920006577250,2013,166.0
21920006577500,2013,93.0
21920006577750,2013,47.0
21920006578000,2013,3.0
21920006578500,2013,12.0
21920006578750,2013,4.0
21920006579500,2013,3.0
21920006580000,2013,2.0
21920006580250,2013,1.0
21920006580500,2013,4.0
21920006580750,2013,1.0
21920006581500,2013,9.0
21920006581750,2013,6.0
21922506567000,2013,58.0
21922506567250,2013,142.0
21922506567500,2013,34.0
21922506568500,2013,52.0
21922506568750,2013,120.0
21922506569250,2013,327.0
21922506569500,2013,83.0
21922506569750,2013,19.0
21922506570250,2013,3.0
21922506570500,2013,6.0
21922506570750,2013,15.0
21922506571750,2013,15.0
21922506572000,2013,110.0
21922506572250,2013,103.0
21922506572500,2013,206.0
21922506572750,2013,146.0
21922506573000,2013,73.0
21922506573250,2013,123.0
21922506573500,2013,189.0
21922506573750,2013,147.0
21922506574000,2013,217.0
21922506574250,2013,152.0
21922506575250,2013,18.0
21922506575500,2013,200.0
21922506575750,2013,167.0
21922506576000,2013,136.0
21922506576250,2013,185.0
21922506576500,2013,86.0
21922506576750,2013,82.0
21922506577250,2013,2.0
21922506577500,2013,11.0
21922506577750,2013,57.0
21922506578000,2013,93.0
21922506578250,2013,43.0
21922506578750,2013,6.0
21922506579250,2013,7.0
21922506579500,2013,1.0
21922506579750,2013,2.0
21922506580000,2013,5.0
21922506580750,2013,3.0
21922506582750,2013,5.0
21925006567250,2013,29.0
21925006567500,2013,49.0
21925006568000,2013,29.0
21925006568500,2013,95.0
21925006568750,2013,53.0
21925006569000,2013,106.0
21925006569250,2013,28.0
21925006569500,2013,120.0
21925006569750,2013,25.0
21925006570000,2013,6.0
21925006570250,2013,2.0
21925006571750,2013,43.0
21925006572000,2013,190.0
21925006572250,2013,181.0
21925006572500,2013,121.0
21925006572750,2013,110.0
21925006573000,2013,102.0
21925006573250,2013,159.0
21925006573500,2013,152.0
21925006573750,2013,233.0
21925006574000,2013,163.0
21925006574500,2013,1.0
21925006574750,2013,26.0
21925006575000,2013,52.0
21925006575250,2013,231.0
21925006575500,2013,150.0
21925006575750,2013,208.0
21925006576000,2013,207.0
21925006576250,2013,78.0
21925006576500,2013,116.0
21925006576750,2013,179.0
21925006577000,2013,78.0
21925006577500,2013,11.0
21925006579000,2013,10.0
21925006579250,2013,6.0
21925006579500,2013,2.0
21925006580250,2013,1.0
21925006580500,2013,9.0
21925006580750,2013,7.0
21925006581000,2013,2.0
21925006581250,2013,1.0
21925006581500,2013,1.0
21925006582000,2013,1.0
21925006582250,2013,1.0
21925006582500,2013,13.0
21925006582750,2013,3.0
21927506567500,2013,2.0
21927506567750,2013,16.0
21927506568000,2013,25.0
21927506568250,2013,25.0
21927506568500,2013,132.0
21927506568750,2013,148.0
21927506569000,2013,194.0
21927506569250,2013,56.0
21927506569500,2013,134.0
21927506569750,2013,18.0
21927506570000,2013,17.0
21927506570250,2013,43.0
21927506570500,2013,95.0
21927506570750,2013,19.0
21927506571500,2013,1.0
21927506571750,2013,3.0
21927506572000,2013,143.0
21927506572250,2013,91.0
21927506572500,2013,30.0
21927506572750,2013,6.0
21927506573000,2013,126.0
21927506573250,2013,101.0
21927506573500,2013,119.0
21927506573750,2013,95.0
21927506574000,2013,43.0
21927506574250,2013,17.0
21927506574500,2013,153.0
21927506574750,2013,203.0
21927506575000,2013,232.0
21927506575250,2013,162.0
21927506575500,2013,133.0
21927506575750,2013,57.0
21927506576000,2013,61.0
21927506576250,2013,82.0
21927506576500,2013,73.0
21927506576750,2013,13.0
21927506578750,2013,5.0
21927506579000,2013,8.0
21927506579250,2013,2.0
21927506579750,2013,4.0
21927506580000,2013,12.0
21927506580250,2013,6.0
21927506580500,2013,2.0
21927506580750,2013,2.0
21927506581000,2013,5.0
21927506581250,2013,2.0
21927506581750,2013,7.0
21927506582000,2013,7.0
21927506582250,2013,2.0
21927506582500,2013,2.0
21930006566750,2013,47.0
21930006567000,2013,166.0
21930006567250,2013,12.0
21930006567500,2013,20.0
21930006567750,2013,166.0
21930006568000,2013,102.0
21930006568250,2013,59.0
21930006568500,2013,115.0
21930006568750,2013,23.0
21930006569000,2013,60.0
21930006569250,2013,109.0
21930006569500,2013,38.0
21930006569750,2013,32.0
21930006570000,2013,57.0
21930006570250,2013,51.0
21930006570500,2013,201.0
21930006570750,2013,154.0
21930006571000,2013,20.0
21930006571500,2013,6.0
21930006571750,2013,37.0
21930006572000,2013,65.0
21930006573250,2013,8.0
21930006573500,2013,50.0
21930006573750,2013,181.0
21930006574000,2013,93.0
21930006574250,2013,127.0
21930006574500,2013,173.0
21930006574750,2013,142.0
21930006575000,2013,144.0
21930006575250,2013,111.0
21930006575500,2013,159.0
21930006575750,2013,125.0
21930006576000,2013,104.0
21930006576250,2013,142.0
21930006576500,2013,25.0
21930006578500,2013,2.0
21930006578750,2013,22.0
21930006579500,2013,8.0
21930006579750,2013,5.0
21930006581000,2013,6.0
21930006581250,2013,4.0
21932506560500,2013,4.0
21932506561250,2013,4.0
21932506561750,2013,2.0
21932506562000,2013,12.0
21932506562500,2013,4.0
21932506564250,2013,2.0
21932506564500,2013,48.0
21932506564750,2013,52.0
21932506566250,2013,26.0
21932506566500,2013,50.0
21932506566750,2013,194.0
21932506567000,2013,177.0
21932506567250,2013,97.0
21932506567500,2013,6.0
21932506567750,2013,31.0
21932506568000,2013,203.0
21932506568250,2013,178.0
21932506568500,2013,22.0
21932506568750,2013,210.0
21932506569000,2013,77.0
21932506569250,2013,97.0
21932506569500,2013,133.0
21932506569750,2013,180.0
21932506570000,2013,117.0
21932506570250,2013,74.0
21932506570500,2013,76.0
21932506570750,2013,139.0
21932506571000,2013,129.0
21932506571250,2013,64.0
21932506571500,2013,15.0
21932506571750,2013,28.0
21932506572000,2013,9.0
21932506572250,2013,26.0
21932506572500,2013,56.0
21932506572750,2013,83.0
21932506573000,2013,126.0
21932506573250,2013,92.0
21932506573500,2013,41.0
21932506573750,2013,84.0
21932506574000,2013,84.0
21932506574250,2013,156.0
21932506574500,2013,123.0
21932506574750,2013,81.0
21932506575000,2013,141.0
21932506575250,2013,136.0
21932506575500,2013,83.0
21932506575750,2013,67.0
21932506576000,2013,25.0
21932506576250,2013,2.0
21932506578250,2013,5.0
21932506578500,2013,17.0
21932506578750,2013,12.0
21932506580750,2013,6.0
21932506581250,2013,7.0
21935006560750,2013,2.0
21935006561250,2013,12.0
21935006562250,2013,17.0
21935006562500,2013,14.0
21935006564000,2013,19.0
21935006564250,2013,91.0
21935006564500,2013,161.0
21935006564750,2013,99.0
21935006565000,2013,14.0
21935006566000,2013,27.0
21935006566250,2013,137.0
21935006566500,2013,179.0
21935006566750,2013,143.0
21935006567000,2013,144.0
21935006567250,2013,7.0
21935006567500,2013,74.0
21935006568000,2013,60.0
21935006568250,2013,276.0
21935006568500,2013,157.0
21935006568750,2013,101.0
21935006569000,2013,53.0
21935006569250,2013,75.0
21935006569500,2013,117.0
21935006569750,2013,130.0
21935006570000,2013,104.0
21935006570250,2013,13.0
21935006570750,2013,10.0
21935006571000,2013,55.0
21935006571250,2013,10.0
21935006571500,2013,2.0
21935006572000,2013,27.0
21935006572250,2013,133.0
21935006572500,2013,137.0
21935006572750,2013,117.0
21935006573000,2013,131.0
21935006573250,2013,2.0
21935006573500,2013,4.0
21935006573750,2013,10.0
21935006574000,2013,129.0
21935006574250,2013,42.0
21935006574500,2013,96.0
21935006574750,2013,19.0
21935006575000,2013,46.0
21935006575250,2013,13.0
21935006577000,2013,3.0
21935006577500,2013,6.0
21935006577750,2013,9.0
21935006578250,2013,24.0
21935006578500,2013,12.0
21935006578750,2013,19.0
21935006581000,2013,10.0
21937506560000,2013,3.0
21937506560250,2013,3.0
21937506560750,2013,5.0
21937506561250,2013,6.0
21937506561500,2013,2.0
21937506561750,2013,13.0
21937506562000,2013,1.0
21937506563750,2013,58.0
21937506564000,2013,119.0
21937506564250,2013,157.0
21937506564500,2013,143.0
21937506564750,2013,145.0
21937506565000,2013,66.0
21937506565250,2013,14.0
21937506565500,2013,44.0
21937506565750,2013,33.0
21937506566000,2013,73.0
21937506566250,2013,149.0
21937506566500,2013,132.0
21937506566750,2013,91.0
21937506567000,2013,223.0
21937506567250,2013,101.0
21937506567500,2013,202.0
21937506567750,2013,276.0
21937506568000,2013,136.0
21937506568250,2013,187.0
21937506568500,2013,147.0
21937506568750,2013,177.0
21937506569000,2013,142.0
21937506569250,2013,43.0
21937506569500,2013,167.0
21937506569750,2013,45.0
21937506570000,2013,3.0
21937506570250,2013,1.0
21937506570500,2013,162.0
21937506570750,2013,8.0
21937506571750,2013,54.0
21937506572000,2013,120.0
21937506572250,2013,148.0
21937506572500,2013,77.0
21937506572750,2013,24.0
21937506573000,2013,7.0
21937506573250,2013,4.0
21937506573500,2013,10.0
21937506574000,2013,14.0
21937506574250,2013,2.0
21937506574500,2013,7.0
21937506574750,2013,2.0
21937506575000,2013,15.0
21937506575250,2013,7.0
21937506576500,2013,7.0
21937506576750,2013,22.0
21937506577000,2013,7.0
21937506577250,2013,17.0
21937506577500,2013,10.0
21937506577750,2013,4.0
21937506578000,2013,7.0
21937506578500,2013,4.0
21937506578750,2013,14.0
21937506579000,2013,2.0
21937506579250,2013,1.0
21937506579500,2013,1.0
21937506580000,2013,9.0
21937506580250,2013,3.0
21940006560000,2013,4.0
21940006560250,2013,24.0
21940006560750,2013,16.0
21940006561000,2013,16.0
21940006561250,2013,14.0
21940006561500,2013,19.0
21940006561750,2013,1.0
21940006562000,2013,7.0
21940006562250,2013,9.0
21940006563500,2013,3.0
21940006563750,2013,89.0
21940006564000,2013,107.0
21940006564250,2013,91.0
21940006564500,2013,134.0
21940006564750,2013,86.0
21940006565000,2013,50.0
21940006565250,2013,65.0
21940006565500,2013,46.0
21940006565750,2013,67.0
21940006566000,2013,118.0
21940006566250,2013,127.0
21940006566500,2013,117.0
21940006566750,2013,117.0
21940006567000,2013,239.0
21940006567250,2013,143.0
21940006567500,2013,185.0
21940006567750,2013,64.0
21940006568000,2013,111.0
21940006568250,2013,170.0
21940006568500,2013,114.0
21940006568750,2013,85.0
21940006569000,2013,53.0
21940006569250,2013,24.0
21940006569500,2013,16.0
21940006570000,2013,3.0
21940006570250,2013,25.0
21940006570500,2013,146.0
