region,næring (SN2007),statistikkvariabel,år,value
Kviteseid,Industri,Sysselsatte personer etter arbeidssted,2022,29
Kviteseid,Industri,Sysselsatte personer etter arbeidssted,2023,15
Kviteseid,Industri,Sysselsatte personer etter arbeidssted,2024,21
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2016,12
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2017,11
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2018,8
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2019,10
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2020,13
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2021,13
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2022,16
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2023,13
Kviteseid,"Elektrisitet, vann og renovasjon",Sysselsatte personer etter arbeidssted,2024,14
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2016,153
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2017,145
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2018,218
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2019,197
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2020,195
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2021,213
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2022,225
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2023,211
Kviteseid,Bygge- og anleggsvirksomhet,Sysselsatte personer etter arbeidssted,2024,183
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2016,112
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2017,103
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2018,109
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2019,110
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2020,101
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2021,94
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2022,91
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2023,94
Kviteseid,"Varehandel, reparasjon av motorvogner",Sysselsatte personer etter arbeidssted,2024,91
Kviteseid,Transport og lagring,Sysselsatte personer etter arbeidssted,2016,87
Kviteseid,Transport og lagring,Sysselsatte personer etter arbeidssted,2017,81
Kviteseid,Transport og lagring,Sysselsatte personer etter arbeidssted,2018,89
Kviteseid,Transport og lagring,Sysselsatte personer etter arbeidssted,2019,73
Kviteseid,Transport og lagring,Sysselsatte personer etter arbeidssted,2020,64
