municipality_code,municipality_name,year,age_interval,housing_demand
4014,Kragerø,2037,INTERVAL_15_19,13
4014,Kragerø,2037,INTERVAL_20_24,103
4014,Kragerø,2037,INTERVAL_25_29,196
4014,Kragerø,2037,INTERVAL_30_39,543
4014,Kragerø,2037,INTERVAL_40_49,726
4014,Kragerø,2037,INTERVAL_50_59,790
4014,Kragerø,2037,INTERVAL_60_69,1015
4014,Kragerø,2037,INTERVAL_70_79,898
4014,Kragerø,2037,INTERVAL_80_INF,974
4014,Kragerø,2038,INTERVAL_0_14,0
4014,Kragerø,2038,INTERVAL_15_19,13
4014,Kragerø,2038,INTERVAL_20_24,102
4014,Kragerø,2038,INTERVAL_25_29,195
4014,Kragerø,2038,INTERVAL_30_39,539
4014,Kragerø,2038,INTERVAL_40_49,724
4014,Kragerø,2038,INTERVAL_50_59,803
4014,Kragerø,2038,INTERVAL_60_69,991
4014,Kragerø,2038,INTERVAL_70_79,908
4014,Kragerø,2038,INTERVAL_80_INF,984
4014,Kragerø,2039,INTERVAL_0_14,0
4014,Kragerø,2039,INTERVAL_15_19,13
4014,Kragerø,2039,INTERVAL_20_24,99
4014,Kragerø,2039,INTERVAL_25_29,192
4014,Kragerø,2039,INTERVAL_30_39,541
4014,Kragerø,2039,INTERVAL_40_49,724
4014,Kragerø,2039,INTERVAL_50_59,798
4014,Kragerø,2039,INTERVAL_60_69,969
4014,Kragerø,2039,INTERVAL_70_79,933
4014,Kragerø,2039,INTERVAL_80_INF,988
4014,Kragerø,2040,INTERVAL_0_14,0
4014,Kragerø,2040,INTERVAL_15_19,12
4014,Kragerø,2040,INTERVAL_20_24,99
4014,Kragerø,2040,INTERVAL_25_29,188
4014,Kragerø,2040,INTERVAL_30_39,541
4014,Kragerø,2040,INTERVAL_40_49,706
4014,Kragerø,2040,INTERVAL_50_59,812
4014,Kragerø,2040,INTERVAL_60_69,954
4014,Kragerø,2040,INTERVAL_70_79,944
4014,Kragerø,2040,INTERVAL_80_INF,1004
4014,Kragerø,2041,INTERVAL_0_14,0
4014,Kragerø,2041,INTERVAL_15_19,12
4014,Kragerø,2041,INTERVAL_20_24,99
4014,Kragerø,2041,INTERVAL_25_29,185
4014,Kragerø,2041,INTERVAL_30_39,540
4014,Kragerø,2041,INTERVAL_40_49,701
4014,Kragerø,2041,INTERVAL_50_59,822
4014,Kragerø,2041,INTERVAL_60_69,933
4014,Kragerø,2041,INTERVAL_70_79,961
4014,Kragerø,2041,INTERVAL_80_INF,1008
4014,Kragerø,2042,INTERVAL_0_14,0
4014,Kragerø,2042,INTERVAL_15_19,12
4014,Kragerø,2042,INTERVAL_20_24,97
4014,Kragerø,2042,INTERVAL_25_29,183
4014,Kragerø,2042,INTERVAL_30_39,542
4014,Kragerø,2042,INTERVAL_40_49,691
4014,Kragerø,2042,INTERVAL_50_59,828
4014,Kragerø,2042,INTERVAL_60_69,914
4014,Kragerø,2042,INTERVAL_70_79,978
4014,Kragerø,2042,INTERVAL_80_INF,1017
4014,Kragerø,2043,INTERVAL_0_14,0
4014,Kragerø,2043,INTERVAL_15_19,12
4014,Kragerø,2043,INTERVAL_20_24,97
4014,Kragerø,2043,INTERVAL_25_29,180
4014,Kragerø,2043,INTERVAL_30_39,542
4014,Kragerø,2043,INTERVAL_40_49,681
4014,Kragerø,2043,INTERVAL_50_59,835
4014,Kragerø,2043,INTERVAL_60_69,892
4014,Kragerø,2043,INTERVAL_70_79,997
4014,Kragerø,2043,INTERVAL_80_INF,1022
4014,Kragerø,2044,INTERVAL_0_14,0
4014,Kragerø,2044,INTERVAL_15_19,12
4014,Kragerø,2044,INTERVAL_20_24,96
4014,Kragerø,2044,INTERVAL_25_29,177
4014,Kragerø,2044,INTERVAL_30_39,541
4014,Kragerø,2044,INTERVAL_40_49,675
4014,Kragerø,2044,INTERVAL_50_59,841
4014,Kragerø,2044,INTERVAL_60_69,886
4014,Kragerø,2044,INTERVAL_70_79,1002
4014,Kragerø,2044,INTERVAL_80_INF,1025
4014,Kragerø,2045,INTERVAL_0_14,0
4014,Kragerø,2045,INTERVAL_15_19,12
4014,Kragerø,2045,INTERVAL_20_24,94
4014,Kragerø,2045,INTERVAL_25_29,178
4014,Kragerø,2045,INTERVAL_30_39,539
4014,Kragerø,2045,INTERVAL_40_49,671
4014,Kragerø,2045,INTERVAL_50_59,850
4014,Kragerø,2045,INTERVAL_60_69,871
4014,Kragerø,2045,INTERVAL_70_79,1012
4014,Kragerø,2045,INTERVAL_80_INF,1026
4014,Kragerø,2046,INTERVAL_0_14,0
4014,Kragerø,2046,INTERVAL_15_19,12
4014,Kragerø,2046,INTERVAL_20_24,93
4014,Kragerø,2046,INTERVAL_25_29,175
4014,Kragerø,2046,INTERVAL_30_39,536
4014,Kragerø,2046,INTERVAL_40_49,670
4014,Kragerø,2046,INTERVAL_50_59,847
4014,Kragerø,2046,INTERVAL_60_69,865
4014,Kragerø,2046,INTERVAL_70_79,1006
4014,Kragerø,2046,INTERVAL_80_INF,1045
4014,Kragerø,2047,INTERVAL_0_14,0
4014,Kragerø,2047,INTERVAL_15_19,12
4014,Kragerø,2047,INTERVAL_20_24,92
4014,Kragerø,2047,INTERVAL_25_29,173
4014,Kragerø,2047,INTERVAL_30_39,534
4014,Kragerø,2047,INTERVAL_40_49,665
4014,Kragerø,2047,INTERVAL_50_59,846
4014,Kragerø,2047,INTERVAL_60_69,870
4014,Kragerø,2047,INTERVAL_70_79,1002
4014,Kragerø,2047,INTERVAL_80_INF,1056
4014,Kragerø,2048,INTERVAL_0_14,0
4014,Kragerø,2048,INTERVAL_15_19,12
4014,Kragerø,2048,INTERVAL_20_24,92
4014,Kragerø,2048,INTERVAL_25_29,172
4014,Kragerø,2048,INTERVAL_30_39,529
4014,Kragerø,2048,INTERVAL_40_49,660
4014,Kragerø,2048,INTERVAL_50_59,844
4014,Kragerø,2048,INTERVAL_60_69,882
4014,Kragerø,2048,INTERVAL_70_79,983
4014,Kragerø,2048,INTERVAL_80_INF,1072
4014,Kragerø,2049,INTERVAL_0_14,0
4014,Kragerø,2049,INTERVAL_15_19,12
4014,Kragerø,2049,INTERVAL_20_24,93
4014,Kragerø,2049,INTERVAL_25_29,171
4014,Kragerø,2049,INTERVAL_30_39,525
4014,Kragerø,2049,INTERVAL_40_49,663
4014,Kragerø,2049,INTERVAL_50_59,844
4014,Kragerø,2049,INTERVAL_60_69,880
4014,Kragerø,2049,INTERVAL_70_79,962
4014,Kragerø,2049,INTERVAL_80_INF,1101
4014,Kragerø,2050,INTERVAL_0_14,0
4014,Kragerø,2050,INTERVAL_15_19,12
4014,Kragerø,2050,INTERVAL_20_24,93
4014,Kragerø,2050,INTERVAL_25_29,168
4014,Kragerø,2050,INTERVAL_30_39,517
4014,Kragerø,2050,INTERVAL_40_49,662
4014,Kragerø,2050,INTERVAL_50_59,829
4014,Kragerø,2050,INTERVAL_60_69,897
4014,Kragerø,2050,INTERVAL_70_79,949
4014,Kragerø,2050,INTERVAL_80_INF,1121
4016,Drangedal,2026,INTERVAL_0_14,0
4016,Drangedal,2026,INTERVAL_15_19,6
4016,Drangedal,2026,INTERVAL_20_24,49
4016,Drangedal,2026,INTERVAL_25_29,89
4016,Drangedal,2026,INTERVAL_30_39,217
4016,Drangedal,2026,INTERVAL_40_49,281
4016,Drangedal,2026,INTERVAL_50_59,380
4016,Drangedal,2026,INTERVAL_60_69,353
4016,Drangedal,2026,INTERVAL_70_79,326
4016,Drangedal,2026,INTERVAL_80_INF,205
4016,Drangedal,2027,INTERVAL_0_14,0
4016,Drangedal,2027,INTERVAL_15_19,6
4016,Drangedal,2027,INTERVAL_20_24,44
4016,Drangedal,2027,INTERVAL_25_29,89
4016,Drangedal,2027,INTERVAL_30_39,217
4016,Drangedal,2027,INTERVAL_40_49,273
4016,Drangedal,2027,INTERVAL_50_59,372
4016,Drangedal,2027,INTERVAL_60_69,358
4016,Drangedal,2027,INTERVAL_70_79,328
4016,Drangedal,2027,INTERVAL_80_INF,217
4016,Drangedal,2028,INTERVAL_0_14,0
4016,Drangedal,2028,INTERVAL_15_19,6
4016,Drangedal,2028,INTERVAL_20_24,44
4016,Drangedal,2028,INTERVAL_25_29,89
4016,Drangedal,2028,INTERVAL_30_39,210
4016,Drangedal,2028,INTERVAL_40_49,274
4016,Drangedal,2028,INTERVAL_50_59,365
4016,Drangedal,2028,INTERVAL_60_69,358
4016,Drangedal,2028,INTERVAL_70_79,331
4016,Drangedal,2028,INTERVAL_80_INF,227
4016,Drangedal,2029,INTERVAL_0_14,0
4016,Drangedal,2029,INTERVAL_15_19,6
4016,Drangedal,2029,INTERVAL_20_24,43
4016,Drangedal,2029,INTERVAL_25_29,86
4016,Drangedal,2029,INTERVAL_30_39,215
4016,Drangedal,2029,INTERVAL_40_49,267
4016,Drangedal,2029,INTERVAL_50_59,359
4016,Drangedal,2029,INTERVAL_60_69,360
4016,Drangedal,2029,INTERVAL_70_79,330
4016,Drangedal,2029,INTERVAL_80_INF,244
4016,Drangedal,2030,INTERVAL_0_14,0
4016,Drangedal,2030,INTERVAL_15_19,6
4016,Drangedal,2030,INTERVAL_20_24,42
4016,Drangedal,2030,INTERVAL_25_29,85
4016,Drangedal,2030,INTERVAL_30_39,217
4016,Drangedal,2030,INTERVAL_40_49,261
4016,Drangedal,2030,INTERVAL_50_59,361
4016,Drangedal,2030,INTERVAL_60_69,362
4016,Drangedal,2030,INTERVAL_70_79,322
4016,Drangedal,2030,INTERVAL_80_INF,258
4016,Drangedal,2031,INTERVAL_0_14,0
4016,Drangedal,2031,INTERVAL_15_19,6
4016,Drangedal,2031,INTERVAL_20_24,41
4016,Drangedal,2031,INTERVAL_25_29,83
4016,Drangedal,2031,INTERVAL_30_39,213
4016,Drangedal,2031,INTERVAL_40_49,262
4016,Drangedal,2031,INTERVAL_50_59,356
4016,Drangedal,2031,INTERVAL_60_69,366
4016,Drangedal,2031,INTERVAL_70_79,327
4016,Drangedal,2031,INTERVAL_80_INF,265
4016,Drangedal,2032,INTERVAL_0_14,0
4016,Drangedal,2032,INTERVAL_15_19,5
4016,Drangedal,2032,INTERVAL_20_24,44
4016,Drangedal,2032,INTERVAL_25_29,78
4016,Drangedal,2032,INTERVAL_30_39,215
4016,Drangedal,2032,INTERVAL_40_49,259
4016,Drangedal,2032,INTERVAL_50_59,348
4016,Drangedal,2032,INTERVAL_60_69,372
4016,Drangedal,2032,INTERVAL_70_79,335
4016,Drangedal,2032,INTERVAL_80_INF,266
4016,Drangedal,2033,INTERVAL_0_14,0
4016,Drangedal,2033,INTERVAL_15_19,5
4016,Drangedal,2033,INTERVAL_20_24,43
4016,Drangedal,2033,INTERVAL_25_29,79
4016,Drangedal,2033,INTERVAL_30_39,215
4016,Drangedal,2033,INTERVAL_40_49,254
4016,Drangedal,2033,INTERVAL_50_59,335
4016,Drangedal,2033,INTERVAL_60_69,382
4016,Drangedal,2033,INTERVAL_70_79,329
4016,Drangedal,2033,INTERVAL_80_INF,285
4016,Drangedal,2034,INTERVAL_0_14,0
4016,Drangedal,2034,INTERVAL_15_19,5
4016,Drangedal,2034,INTERVAL_20_24,43
4016,Drangedal,2034,INTERVAL_25_29,77
4016,Drangedal,2034,INTERVAL_30_39,216
4016,Drangedal,2034,INTERVAL_40_49,251
4016,Drangedal,2034,INTERVAL_50_59,335
4016,Drangedal,2034,INTERVAL_60_69,381
4016,Drangedal,2034,INTERVAL_70_79,333
4016,Drangedal,2034,INTERVAL_80_INF,286
4016,Drangedal,2035,INTERVAL_0_14,0
4016,Drangedal,2035,INTERVAL_15_19,5
4016,Drangedal,2035,INTERVAL_20_24,42
4016,Drangedal,2035,INTERVAL_25_29,78
4016,Drangedal,2035,INTERVAL_30_39,211
4016,Drangedal,2035,INTERVAL_40_49,253
4016,Drangedal,2035,INTERVAL_50_59,327
4016,Drangedal,2035,INTERVAL_60_69,389
4016,Drangedal,2035,INTERVAL_70_79,329
4016,Drangedal,2035,INTERVAL_80_INF,294
4016,Drangedal,2036,INTERVAL_0_14,0
4016,Drangedal,2036,INTERVAL_15_19,5
4016,Drangedal,2036,INTERVAL_20_24,40
4016,Drangedal,2036,INTERVAL_25_29,76
4016,Drangedal,2036,INTERVAL_30_39,210
4016,Drangedal,2036,INTERVAL_40_49,253
4016,Drangedal,2036,INTERVAL_50_59,324
4016,Drangedal,2036,INTERVAL_60_69,389
4016,Drangedal,2036,INTERVAL_70_79,327
4016,Drangedal,2036,INTERVAL_80_INF,307
4016,Drangedal,2037,INTERVAL_0_14,0
4016,Drangedal,2037,INTERVAL_15_19,5
4016,Drangedal,2037,INTERVAL_20_24,38
4016,Drangedal,2037,INTERVAL_25_29,79
4016,Drangedal,2037,INTERVAL_30_39,207
4016,Drangedal,2037,INTERVAL_40_49,255
4016,Drangedal,2037,INTERVAL_50_59,314
4016,Drangedal,2037,INTERVAL_60_69,386
4016,Drangedal,2037,INTERVAL_70_79,333
4016,Drangedal,2037,INTERVAL_80_INF,313
4016,Drangedal,2038,INTERVAL_0_14,0
4016,Drangedal,2038,INTERVAL_15_19,5
4016,Drangedal,2038,INTERVAL_20_24,38
4016,Drangedal,2038,INTERVAL_25_29,78
4016,Drangedal,2038,INTERVAL_30_39,209
4016,Drangedal,2038,INTERVAL_40_49,251
4016,Drangedal,2038,INTERVAL_50_59,316
4016,Drangedal,2038,INTERVAL_60_69,380
4016,Drangedal,2038,INTERVAL_70_79,335
4016,Drangedal,2038,INTERVAL_80_INF,321
4016,Drangedal,2039,INTERVAL_0_14,0
4016,Drangedal,2039,INTERVAL_15_19,5
4016,Drangedal,2039,INTERVAL_20_24,38
4016,Drangedal,2039,INTERVAL_25_29,78
4016,Drangedal,2039,INTERVAL_30_39,205
4016,Drangedal,2039,INTERVAL_40_49,253
4016,Drangedal,2039,INTERVAL_50_59,311
4016,Drangedal,2039,INTERVAL_60_69,373
4016,Drangedal,2039,INTERVAL_70_79,340
4016,Drangedal,2039,INTERVAL_80_INF,328
4016,Drangedal,2040,INTERVAL_0_14,0
4016,Drangedal,2040,INTERVAL_15_19,5
4016,Drangedal,2040,INTERVAL_20_24,36
4016,Drangedal,2040,INTERVAL_25_29,76
4016,Drangedal,2040,INTERVAL_30_39,204
4016,Drangedal,2040,INTERVAL_40_49,257
4016,Drangedal,2040,INTERVAL_50_59,307
4016,Drangedal,2040,INTERVAL_60_69,374
4016,Drangedal,2040,INTERVAL_70_79,342
4016,Drangedal,2040,INTERVAL_80_INF,328
4016,Drangedal,2041,INTERVAL_0_14,0
4016,Drangedal,2041,INTERVAL_15_19,5
4016,Drangedal,2041,INTERVAL_20_24,37
4016,Drangedal,2041,INTERVAL_25_29,74
4016,Drangedal,2041,INTERVAL_30_39,203
4016,Drangedal,2041,INTERVAL_40_49,253
4016,Drangedal,2041,INTERVAL_50_59,309
4016,Drangedal,2041,INTERVAL_60_69,370
4016,Drangedal,2041,INTERVAL_70_79,345
4016,Drangedal,2041,INTERVAL_80_INF,332
4016,Drangedal,2042,INTERVAL_0_14,0
4016,Drangedal,2042,INTERVAL_15_19,5
4016,Drangedal,2042,INTERVAL_20_24,37
4016,Drangedal,2042,INTERVAL_25_29,71
4016,Drangedal,2042,INTERVAL_30_39,202
4016,Drangedal,2042,INTERVAL_40_49,253
4016,Drangedal,2042,INTERVAL_50_59,309
4016,Drangedal,2042,INTERVAL_60_69,362
4016,Drangedal,2042,INTERVAL_70_79,354
4016,Drangedal,2042,INTERVAL_80_INF,337
4016,Drangedal,2043,INTERVAL_0_14,0
4016,Drangedal,2043,INTERVAL_15_19,5
4016,Drangedal,2043,INTERVAL_20_24,38
4016,Drangedal,2043,INTERVAL_25_29,71
4016,Drangedal,2043,INTERVAL_30_39,201
4016,Drangedal,2043,INTERVAL_40_49,253
4016,Drangedal,2043,INTERVAL_50_59,305
4016,Drangedal,2043,INTERVAL_60_69,353
4016,Drangedal,2043,INTERVAL_70_79,362
4016,Drangedal,2043,INTERVAL_80_INF,342
4016,Drangedal,2044,INTERVAL_0_14,0
4016,Drangedal,2044,INTERVAL_15_19,5
4016,Drangedal,2044,INTERVAL_20_24,38
4016,Drangedal,2044,INTERVAL_25_29,71
4016,Drangedal,2044,INTERVAL_30_39,199
4016,Drangedal,2044,INTERVAL_40_49,252
4016,Drangedal,2044,INTERVAL_50_59,303
4016,Drangedal,2044,INTERVAL_60_69,352
4016,Drangedal,2044,INTERVAL_70_79,365
4016,Drangedal,2044,INTERVAL_80_INF,346
4016,Drangedal,2045,INTERVAL_0_14,0
4016,Drangedal,2045,INTERVAL_15_19,5
4016,Drangedal,2045,INTERVAL_20_24,38
4016,Drangedal,2045,INTERVAL_25_29,69
4016,Drangedal,2045,INTERVAL_30_39,199
4016,Drangedal,2045,INTERVAL_40_49,248
4016,Drangedal,2045,INTERVAL_50_59,305
4016,Drangedal,2045,INTERVAL_60_69,345
4016,Drangedal,2045,INTERVAL_70_79,369
4016,Drangedal,2045,INTERVAL_80_INF,348
4016,Drangedal,2046,INTERVAL_0_14,0
4016,Drangedal,2046,INTERVAL_15_19,5
4016,Drangedal,2046,INTERVAL_20_24,38
4016,Drangedal,2046,INTERVAL_25_29,69
4016,Drangedal,2046,INTERVAL_30_39,196
4016,Drangedal,2046,INTERVAL_40_49,247
4016,Drangedal,2046,INTERVAL_50_59,306
4016,Drangedal,2046,INTERVAL_60_69,341
4016,Drangedal,2046,INTERVAL_70_79,371
4016,Drangedal,2046,INTERVAL_80_INF,350
4016,Drangedal,2047,INTERVAL_0_14,0
4016,Drangedal,2047,INTERVAL_15_19,5
4016,Drangedal,2047,INTERVAL_20_24,37
4016,Drangedal,2047,INTERVAL_25_29,68
4016,Drangedal,2047,INTERVAL_30_39,196
4016,Drangedal,2047,INTERVAL_40_49,244
4016,Drangedal,2047,INTERVAL_50_59,309
4016,Drangedal,2047,INTERVAL_60_69,337
4016,Drangedal,2047,INTERVAL_70_79,368
4016,Drangedal,2047,INTERVAL_80_INF,361
4016,Drangedal,2048,INTERVAL_0_14,0
4016,Drangedal,2048,INTERVAL_15_19,5
4016,Drangedal,2048,INTERVAL_20_24,36
4016,Drangedal,2048,INTERVAL_25_29,69
4016,Drangedal,2048,INTERVAL_30_39,194
4016,Drangedal,2048,INTERVAL_40_49,245
4016,Drangedal,2048,INTERVAL_50_59,306
4016,Drangedal,2048,INTERVAL_60_69,339
4016,Drangedal,2048,INTERVAL_70_79,366
4016,Drangedal,2048,INTERVAL_80_INF,366
4016,Drangedal,2049,INTERVAL_0_14,0
4016,Drangedal,2049,INTERVAL_15_19,5
4016,Drangedal,2049,INTERVAL_20_24,36
4016,Drangedal,2049,INTERVAL_25_29,69
4016,Drangedal,2049,INTERVAL_30_39,192
4016,Drangedal,2049,INTERVAL_40_49,243
4016,Drangedal,2049,INTERVAL_50_59,306
4016,Drangedal,2049,INTERVAL_60_69,336
4016,Drangedal,2049,INTERVAL_70_79,359
4016,Drangedal,2049,INTERVAL_80_INF,377
4016,Drangedal,2050,INTERVAL_0_14,0
4016,Drangedal,2050,INTERVAL_15_19,5
4016,Drangedal,2050,INTERVAL_20_24,36
4016,Drangedal,2050,INTERVAL_25_29,69
4016,Drangedal,2050,INTERVAL_30_39,189
4016,Drangedal,2050,INTERVAL_40_49,242
4016,Drangedal,2050,INTERVAL_50_59,308
4016,Drangedal,2050,INTERVAL_60_69,334
4016,Drangedal,2050,INTERVAL_70_79,363
4016,Drangedal,2050,INTERVAL_80_INF,376
4005,Notodden,2026,INTERVAL_0_14,0
4005,Notodden,2026,INTERVAL_15_19,22
4005,Notodden,2026,INTERVAL_20_24,219
4005,Notodden,2026,INTERVAL_25_29,334
4005,Notodden,2026,INTERVAL_30_39,957
4005,Notodden,2026,INTERVAL_40_49,938
4005,Notodden,2026,INTERVAL_50_59,1111
4005,Notodden,2026,INTERVAL_60_69,1172
4005,Notodden,2026,INTERVAL_70_79,976
4005,Notodden,2026,INTERVAL_80_INF,704
4005,Notodden,2027,INTERVAL_0_14,0
4005,Notodden,2027,INTERVAL_15_19,22
4005,Notodden,2027,INTERVAL_20_24,216
4005,Notodden,2027,INTERVAL_25_29,336
4005,Notodden,2027,INTERVAL_30_39,958
4005,Notodden,2027,INTERVAL_40_49,940
4005,Notodden,2027,INTERVAL_50_59,1113
4005,Notodden,2027,INTERVAL_60_69,1145
4005,Notodden,2027,INTERVAL_70_79,1020
4005,Notodden,2027,INTERVAL_80_INF,727
4005,Notodden,2028,INTERVAL_0_14,0
4005,Notodden,2028,INTERVAL_15_19,22
4005,Notodden,2028,INTERVAL_20_24,218
4005,Notodden,2028,INTERVAL_25_29,335
4005,Notodden,2028,INTERVAL_30_39,944
4005,Notodden,2028,INTERVAL_40_49,970
4005,Notodden,2028,INTERVAL_50_59,1081
4005,Notodden,2028,INTERVAL_60_69,1154
4005,Notodden,2028,INTERVAL_70_79,1029
4005,Notodden,2028,INTERVAL_80_INF,761
4005,Notodden,2029,INTERVAL_0_14,0
4005,Notodden,2029,INTERVAL_15_19,21
4005,Notodden,2029,INTERVAL_20_24,223
4005,Notodden,2029,INTERVAL_25_29,332
4005,Notodden,2029,INTERVAL_30_39,926
4005,Notodden,2029,INTERVAL_40_49,978
4005,Notodden,2029,INTERVAL_50_59,1090
4005,Notodden,2029,INTERVAL_60_69,1161
4005,Notodden,2029,INTERVAL_70_79,1016
4005,Notodden,2029,INTERVAL_80_INF,799
4005,Notodden,2030,INTERVAL_0_14,0
4005,Notodden,2030,INTERVAL_15_19,21
4005,Notodden,2030,INTERVAL_20_24,228
4005,Notodden,2030,INTERVAL_25_29,327
4005,Notodden,2030,INTERVAL_30_39,904
4005,Notodden,2030,INTERVAL_40_49,1000
4005,Notodden,2030,INTERVAL_50_59,1085
4005,Notodden,2030,INTERVAL_60_69,1153
4005,Notodden,2030,INTERVAL_70_79,1036
4005,Notodden,2030,INTERVAL_80_INF,824
4005,Notodden,2031,INTERVAL_0_14,0
4005,Notodden,2031,INTERVAL_15_19,21
4005,Notodden,2031,INTERVAL_20_24,231
4005,Notodden,2031,INTERVAL_25_29,331
4005,Notodden,2031,INTERVAL_30_39,884
4005,Notodden,2031,INTERVAL_40_49,1020
4005,Notodden,2031,INTERVAL_50_59,1073
4005,Notodden,2031,INTERVAL_60_69,1150
4005,Notodden,2031,INTERVAL_70_79,1051
4005,Notodden,2031,INTERVAL_80_INF,844
4005,Notodden,2032,INTERVAL_0_14,0
4005,Notodden,2032,INTERVAL_15_19,21
4005,Notodden,2032,INTERVAL_20_24,232
4005,Notodden,2032,INTERVAL_25_29,333
4005,Notodden,2032,INTERVAL_30_39,862
4005,Notodden,2032,INTERVAL_40_49,1047
4005,Notodden,2032,INTERVAL_50_59,1056
4005,Notodden,2032,INTERVAL_60_69,1148
4005,Notodden,2032,INTERVAL_70_79,1066
4005,Notodden,2032,INTERVAL_80_INF,870
4005,Notodden,2033,INTERVAL_0_14,0
4005,Notodden,2033,INTERVAL_15_19,21
4005,Notodden,2033,INTERVAL_20_24,231
4005,Notodden,2033,INTERVAL_25_29,335
4005,Notodden,2033,INTERVAL_30_39,848
4005,Notodden,2033,INTERVAL_40_49,1050
4005,Notodden,2033,INTERVAL_50_59,1052
4005,Notodden,2033,INTERVAL_60_69,1161
4005,Notodden,2033,INTERVAL_70_79,1068
4005,Notodden,2033,INTERVAL_80_INF,889
4005,Notodden,2034,INTERVAL_0_14,0
4005,Notodden,2034,INTERVAL_15_19,21
4005,Notodden,2034,INTERVAL_20_24,229
4005,Notodden,2034,INTERVAL_25_29,342
4005,Notodden,2034,INTERVAL_30_39,835
4005,Notodden,2034,INTERVAL_40_49,1050
4005,Notodden,2034,INTERVAL_50_59,1048
4005,Notodden,2034,INTERVAL_60_69,1159
4005,Notodden,2034,INTERVAL_70_79,1080
4005,Notodden,2034,INTERVAL_80_INF,918
4005,Notodden,2035,INTERVAL_0_14,0
4005,Notodden,2035,INTERVAL_15_19,21
4005,Notodden,2035,INTERVAL_20_24,227
4005,Notodden,2035,INTERVAL_25_29,347
4005,Notodden,2035,INTERVAL_30_39,823
4005,Notodden,2035,INTERVAL_40_49,1062
4005,Notodden,2035,INTERVAL_50_59,1034
4005,Notodden,2035,INTERVAL_60_69,1150
4005,Notodden,2035,INTERVAL_70_79,1101
4005,Notodden,2035,INTERVAL_80_INF,941
4005,Notodden,2036,INTERVAL_0_14,0
4005,Notodden,2036,INTERVAL_15_19,20
4005,Notodden,2036,INTERVAL_20_24,225
4005,Notodden,2036,INTERVAL_25_29,350
4005,Notodden,2036,INTERVAL_30_39,813
4005,Notodden,2036,INTERVAL_40_49,1058
4005,Notodden,2036,INTERVAL_50_59,1037
4005,Notodden,2036,INTERVAL_60_69,1141
4005,Notodden,2036,INTERVAL_70_79,1115
4005,Notodden,2036,INTERVAL_80_INF,973
4005,Notodden,2037,INTERVAL_0_14,0
4005,Notodden,2037,INTERVAL_15_19,19
4005,Notodden,2037,INTERVAL_20_24,227
4005,Notodden,2037,INTERVAL_25_29,350
4005,Notodden,2037,INTERVAL_30_39,811
4005,Notodden,2037,INTERVAL_40_49,1056
4005,Notodden,2037,INTERVAL_50_59,1035
4005,Notodden,2037,INTERVAL_60_69,1139
4005,Notodden,2037,INTERVAL_70_79,1094
4005,Notodden,2037,INTERVAL_80_INF,1026
4005,Notodden,2038,INTERVAL_0_14,0
4005,Notodden,2038,INTERVAL_15_19,18
4005,Notodden,2038,INTERVAL_20_24,223
4005,Notodden,2038,INTERVAL_25_29,350
4005,Notodden,2038,INTERVAL_30_39,810
4005,Notodden,2038,INTERVAL_40_49,1043
4005,Notodden,2038,INTERVAL_50_59,1060
4005,Notodden,2038,INTERVAL_60_69,1111
4005,Notodden,2038,INTERVAL_70_79,1107
4005,Notodden,2038,INTERVAL_80_INF,1049
4005,Notodden,2039,INTERVAL_0_14,0
4005,Notodden,2039,INTERVAL_15_19,18
4005,Notodden,2039,INTERVAL_20_24,223
4005,Notodden,2039,INTERVAL_25_29,347
4005,Notodden,2039,INTERVAL_30_39,812
4005,Notodden,2039,INTERVAL_40_49,1026
4005,Notodden,2039,INTERVAL_50_59,1067
4005,Notodden,2039,INTERVAL_60_69,1119
4005,Notodden,2039,INTERVAL_70_79,1118
4005,Notodden,2039,INTERVAL_80_INF,1057
4005,Notodden,2040,INTERVAL_0_14,0
4005,Notodden,2040,INTERVAL_15_19,18
4005,Notodden,2040,INTERVAL_20_24,219
4005,Notodden,2040,INTERVAL_25_29,342
4005,Notodden,2040,INTERVAL_30_39,812
4005,Notodden,2040,INTERVAL_40_49,1010
4005,Notodden,2040,INTERVAL_50_59,1088
4005,Notodden,2040,INTERVAL_60_69,1114
4005,Notodden,2040,INTERVAL_70_79,1116
4005,Notodden,2040,INTERVAL_80_INF,1084
4005,Notodden,2041,INTERVAL_0_14,0
4005,Notodden,2041,INTERVAL_15_19,18
4005,Notodden,2041,INTERVAL_20_24,210
4005,Notodden,2041,INTERVAL_25_29,338
4005,Notodden,2041,INTERVAL_30_39,816
4005,Notodden,2041,INTERVAL_40_49,991
4005,Notodden,2041,INTERVAL_50_59,1110
4005,Notodden,2041,INTERVAL_60_69,1107
4005,Notodden,2041,INTERVAL_70_79,1114
4005,Notodden,2041,INTERVAL_80_INF,1105
4005,Notodden,2042,INTERVAL_0_14,0
4005,Notodden,2042,INTERVAL_15_19,18
4005,Notodden,2042,INTERVAL_20_24,204
4005,Notodden,2042,INTERVAL_25_29,340
4005,Notodden,2042,INTERVAL_30_39,818
4005,Notodden,2042,INTERVAL_40_49,970
4005,Notodden,2042,INTERVAL_50_59,1134
4005,Notodden,2042,INTERVAL_60_69,1092
4005,Notodden,2042,INTERVAL_70_79,1116
4005,Notodden,2042,INTERVAL_80_INF,1128
4005,Notodden,2043,INTERVAL_0_14,0
